PokerStars Tournament #3908026684, No Limit Hold'em
  84: Wrktb7 (Brazil), $20.58 (0.184%)
  85: ptwz (Brazil), $20.58 (0.184%)
  86: adama4444 [2] (Denmark), $20.58 (0.184%)
  87: mitch1234912 (United Kingdom), $20.58 (0.184%)
  88: MrsBlondsberg (Germany), $20.58 (0.184%)
  89: BB1963240 (Germany), $20.58 (0.184%)
  90: danielprador (Brazil), $20.58 (0.184%)
  91: uppercutter (Germany), $20.58 (0.184%)
  92: Zusea13 [3] (United Kingdom), $20.58 (0.184%)
  93: pacman2201 (Belgium), $20.58 (0.184%)
  94: Olipoli320 (United Kingdom), $20.58 (0.184%)
  95: miguelesdos (Argentina), $20.58 (0.184%)
  96: T.Figueiredo [2] (Brazil), $20.58 (0.184%)
  97: TomPurnellUK (United Kingdom), $20.58 (0.184%)
  98: Blake45645 (United Kingdom), $20.58 (0.184%)
  99: Sunkoutsi [3] (Finland), $20.58 (0.184%)
  100: viktor6701 (Ukraine), $20.58 (0.184%)
  101: nabihcury (Brazil), $20.58 (0.184%)
  102: pretinhouva (Brazil), $20.58 (0.184%)
  103: $$$CAMEL.T86 [2] (Ukraine), $20.58 (0.184%)
  104: GeorgyV32 (Romania), $18.71 (0.167%)
  105: jonas766 [3] (Germany), $18.71 (0.167%)
  106: kassajaska (Finland), $18.71 (0.167%)
  107: kobe_rimes [3] (Germany), $18.71 (0.167%)
  108: nottie2424 (Malta), $18.71 (0.167%)
  109: Henr1qqq (Brazil), $18.71 (0.167%)
  110: alencarfu (Brazil), $18.71 (0.167%)
  111: jack_terrer (Belgium), $18.71 (0.167%)
  112: miennam277 (Germany), $18.71 (0.167%)
  113: bbdodger69 (Belgium), $18.71 (0.167%)
  114: alexhwd (United Kingdom), $18.71 (0.167%)
  115: Olli8Dauti [3] (Switzerland), $18.71 (0.167%)
  116: famalam700 (United Kingdom), $18.71 (0.167%)
  117: Edvini-Joni (Switzerland), $18.71 (0.167%)
  118: 69_sinwithme (Ukraine), $18.71 (0.167%)
  119: Limpolainen [2] (Sweden), $18.71 (0.167%)
  120: Edzus89 (Latvia), $18.71 (0.167%)
  121: TCfromtheblock (Belgium), $18.71 (0.167%)
  122: haideee (Romania), $18.71 (0.167%)
  123: alpha1420 (Belgium), $18.71 (0.167%)
  124: mononet313 (Argentina), $18.71 (0.167%)
  125: LuqqDamz (Brazil), $18.71 (0.167%)
  126: LozoveGabi (Brazil), $18.71 (0.167%)
  127: blackalien16 (Brazil), $18.71 (0.167%)
  128: Gvaba [2] (Sweden), $18.71 (0.167%)
  129: S.FILTH (Ukraine), $18.71 (0.167%)
  130: mambalike (New Zealand), $18.71 (0.167%)
  131: Shipeerson (Brazil), $18.71 (0.167%)
  132: MSOLM58 (Guatemala), $18.71 (0.167%)
  133: jaymac171 (United Kingdom), $18.71 (0.167%)
  134: baz117 [2] (United Kingdom), $18.71 (0.167%)
  135: FiesteroAA (Argentina), $18.71 (0.167%)
  136: melodic rain [2] (Belarus), $18.71 (0.167%)
  137: Mateusbvini (Brazil), $18.71 (0.167%)
  138: Agahir [3] (Switzerland), $18.71 (0.167%)
  139: bengtkassler (Sweden), $18.71 (0.167%)
  140: QuadraGil (Brazil), $18.71 (0.167%)
  141: junimcvo (Brazil), $18.71 (0.167%)
  142: Dobrun911 [2] (Ukraine), $18.71 (0.167%)
  143: robin0309 (Germany), $18.71 (0.167%)
  144: berxo1992 (Belgium), $17.00 (0.152%)
  145: geno lh (Argentina), $17.00 (0.152%)
  146: bertola12 (Brazil), $17.00 (0.152%)
  147: panda0719 [2] (Germany), $17.00 (0.152%)
  148: ronaldo22212 (Brazil), $17.00 (0.152%)
  149: Reyvel [2] (Ukraine), $17.00 (0.152%)
  150: DeeMaister (United Kingdom), $17.00 (0.152%)
  151: MeriMero (Belgium), $17.00 (0.152%)
  152: crawfaldo [2] (United Kingdom), $17.00 (0.152%)
  153: em327327 [2] (Canada), $17.00 (0.152%)
  154: alatreks (Morocco), $17.00 (0.152%)
  155: Zeifod [3] (Bulgaria), $17.00 (0.152%)
  156: KKgustavoKK (Brazil), $17.00 (0.152%)
  157: gustavogar55 (Brazil), $17.00 (0.152%)
  158: masiavip (Ukraine), $17.00 (0.152%)
  159: LehaHannibal (Belarus), $17.00 (0.152%)
  160: Panda_HMA (Brazil), $17.00 (0.152%)
  161: seumadrugaking (Brazil), $17.00 (0.152%)
  162: ujohnson2 (Brazil), $17.00 (0.152%)
  163: karatista96 [2] (Bulgaria), $17.00 (0.152%)
  164: bruceleeironman [2] (Ukraine), $17.00 (0.152%)
  165: C0sm0 M!nd [2] (Brazil), $17.00 (0.152%)
  166: Jimmyb3076 [2] (Ireland), $17.00 (0.152%)
  167: madden2018 (Canada), $17.00 (0.152%)
  168: mighty28 (Denmark), $17.00 (0.152%)
  169: ssslavosss [2] (Ukraine), $17.00 (0.152%)
  170: bertollo (Brazil), $17.00 (0.152%)
  171: Zormegun (Bulgaria), $17.00 (0.152%)
  172: murphflush [3] (Ireland), $17.00 (0.152%)
  173: SMKlipper (Denmark), $17.00 (0.152%)
  174: fincki77 [3] (Germany), $17.00 (0.152%)
  175: Horris23 (United Kingdom), $17.00 (0.152%)
  176: Sumayks (Brazil), $17.00 (0.152%)
  177: beni-b4 (Germany), $17.00 (0.152%)
  178: capitals1904 (Germany), $17.00 (0.152%)
  179: nath7 (United Kingdom), $17.00 (0.152%)
  180: fhakyr (Mexico), $17.00 (0.152%)
  181: Moura314 (Greece), $17.00 (0.152%)
  182: vpisjak (Latvia), $17.00 (0.152%)
  183: steeel999 (Austria), $17.00 (0.152%)
  184: cal9091 (Ireland), $17.00 (0.152%)
  185: babanghida7 (Moldova), $17.00 (0.152%)
  186: Haddde (Sweden), $17.00 (0.152%)
  187: MrBeann11 [2] (Brazil), $17.00 (0.152%)
  188: Niv-Mizzet D (Finland), $17.00 (0.152%)
  189: Eller77 (Brazil), $17.00 (0.152%)
  190: Lasthandforyou [2] (New Zealand), $17.00 (0.152%)
  191: whooooobaby! (Canada), $17.00 (0.152%)
  192: claudiocaje [2] (Brazil), $15.46 (0.138%)
  193: light shift (United Kingdom), $15.46 (0.138%)
  194: darksite544 [2] (Belgium), $15.46 (0.138%)
  195: heimi30 [2] (Germany), $15.46 (0.138%)
  196: donovanxiii (United Kingdom), $15.46 (0.138%)
  197: Didi@Pit77 (Belgium), $15.46 (0.138%)
  198: ArenaCapua (United Kingdom), $15.46 (0.138%)
  199: Zapelin02 (Brazil), $15.46 (0.138%)
  200: jerryweko [2] (Mexico), $15.46 (0.138%)
  201: SamirFloripa (Brazil), $15.46 (0.138%)
  202: taube7331 (Germany), $15.46 (0.138%)
  203: lio dantas (Brazil), $15.46 (0.138%)
  204: SharkFreitas (Brazil), $15.46 (0.138%)
  205: Tatskii (Belgium), $15.46 (0.138%)
  206: mendarku (Romania), $15.46 (0.138%)
  207: Vanbo007 (Belgium), $15.46 (0.138%)
  208: skianu (Brazil), $15.46 (0.138%)
  209: OKP11 (Germany), $15.46 (0.138%)
  210: Mombassa (Denmark), $15.46 (0.138%)
  211: MrMartins97 (Brazil), $15.46 (0.138%)
  212: vse0k (Ukraine), $15.46 (0.138%)
  213: Negidnyk (Ukraine), $15.46 (0.138%)
  214: absint4you [2] (Romania), $15.46 (0.138%)
  215: Vatsovbg (Bulgaria), $15.46 (0.138%)
  216: EvandroBuddy (Brazil), $15.46 (0.138%)
  217: kim_ja (Denmark), $15.46 (0.138%)
  218: Baacchus (United Kingdom), $15.46 (0.138%)
  219: iyesha1992 (United Kingdom), $15.46 (0.138%)
  220: hed777 (Brazil), $15.46 (0.138%)
  221: Cakke (Sweden), $15.46 (0.138%)
  222: PatsDavis (Latvia), $15.46 (0.138%)
  223: baadinha (Brazil), $15.46 (0.138%)
  224: TrollMe21 (Bulgaria), $15.46 (0.138%)
  225: cealapy (Romania), $15.46 (0.138%)
  226: FumigAA (Brazil), $15.46 (0.138%)
  227: simoNetto11 (Brazil), $15.46 (0.138%)
  228: irmusca1 (Germany), $15.46 (0.138%)
  229: 73ELIAS73 [2] (Switzerland), $15.46 (0.138%)
  230: Troy0401 [2] (Sweden), $15.46 (0.138%)
  231: VitorMira_2 (Brazil), $15.46 (0.138%)
  232: flash999192 (United Kingdom), $15.46 (0.138%)
  233: Skore91 (Brazil), $15.46 (0.138%)
  234: XeStriX23X (Romania), $15.46 (0.138%)
  235: anthonyc37 (Ireland), $15.46 (0.138%)
  236: Brunodellas (Brazil), $15.46 (0.138%)
  237: heco_91 (Uruguay), $15.46 (0.138%)
  238: VNCSCS (Brazil), $15.46 (0.138%)
  239: GGR-arg (Argentina), $15.46 (0.138%)
  240: DanLangUK [2] (United Kingdom), $15.46 (0.138%)
  241: Pitinnnn (Brazil), $15.46 (0.138%)
  242: mTk_LM (Brazil), $15.46 (0.138%)
  243: Guga970001 (Luxembourg), $15.46 (0.138%)
  244: Luiz Pauloo (Brazil), $15.46 (0.138%)
  245: gamblerBUBU (Brazil), $15.46 (0.138%)
  246: AJ Chapo (United Kingdom), $15.46 (0.138%)
  247: zapecopa (Brazil), $15.46 (0.138%)
  248: petrosant (Brazil), $14.05 (0.126%)
  249: KnoX87 (Argentina), $14.05 (0.126%)
  250: JMorales66 (Costa Rica), $14.05 (0.126%)
  251: aldoesteban18 [2] (Chile), $14.05 (0.126%)
  252: Vinicius EE (Brazil), $14.05 (0.126%)
  253: felagoa (Brazil), $14.05 (0.126%)
  254: kouzoukaki! (United Kingdom), $14.05 (0.126%)
  255: xJustAwesome (Germany), $14.05 (0.126%)
  256: pokererkan (Germany), $14.05 (0.126%)
  257: Phil Pacino [3] (Germany), $14.05 (0.126%)
  258: Tincho Farias [2] (Argentina), $14.05 (0.126%)
  259: Jenny192112 (Canada), $14.05 (0.126%)
  260: HeavyNDark (United Kingdom), $14.05 (0.126%)
  261: noke500 (United Kingdom), $14.05 (0.126%)
  262: AlexBlatt16 [2] (Germany), $14.05 (0.126%)
  263: TycoonBVI [3] (Brazil), $14.05 (0.126%)
  264: rajashekar234 (United Kingdom), $14.05 (0.126%)
  265: mikael744 (Belgium), $14.05 (0.126%)
  266: bhinkee (Sweden), $14.05 (0.126%)
  267: R0z4t1 (Brazil), $14.05 (0.126%)
  268: conexao38 (Brazil), $14.05 (0.126%)
  269: serg352 (Belarus), $14.05 (0.126%)
  270: TheBigLP [2] (United Kingdom), $14.05 (0.126%)
  271: ash310592 (United Kingdom), $14.05 (0.126%)
  272: vinicin_kbc (Brazil), $14.05 (0.126%)
  273: papymnt (Bulgaria), $14.05 (0.126%)
  274: Idrojon (Switzerland), $14.05 (0.126%)
  275: XITÃOZINHO (Brazil), $14.05 (0.126%)
  276: MagoDelBaralho (Brazil), $14.05 (0.126%)
  277: Gurithegambler [2] (Sweden), $14.05 (0.126%)
  278: vdp01 (Belgium), $14.05 (0.126%)
  279: cws33 (Brazil), $14.05 (0.126%)
  280: DontDoIt410 (United Kingdom), $14.05 (0.126%)
  281: MrHodgson1 (United Kingdom), $14.05 (0.126%)
  282: Slaptasis (Lithuania), $14.05 (0.126%)
  283: eugenep8942 (Lithuania), $14.05 (0.126%)
  284: GunterTsr (Brazil), $14.05 (0.126%)
  285: Penopescoço [2] (Brazil), $14.05 (0.126%)
  286: Locato10 (Argentina), $14.05 (0.126%)
  287: 24DJ24 [2] (Switzerland), $14.05 (0.126%)
  288: pokalsasha (Ukraine), $14.05 (0.126%)
  289: stonesunited [2] (Germany), $14.05 (0.126%)
  290: arharovec (Belarus), $14.05 (0.126%)
  291: SvZff (Romania), $14.05 (0.126%)
  292: Astrochino (Brazil), $14.05 (0.126%)
  293: urbanfe (Brazil), $14.05 (0.126%)
  294: FollowTheBreath (Costa Rica), $14.05 (0.126%)
  295: TheGodFish72 (Brazil), $14.05 (0.126%)
  296: vase0k93 (Moldova), $14.05 (0.126%)
  297: pilif117 (Belgium), $14.05 (0.126%)
  298: villelajoao (Brazil), $14.05 (0.126%)
  299: nevir69 (Finland), $14.05 (0.126%)
  300: fanmetallica (Argentina), $14.05 (0.126%)
  301: iynas82 (Germany), $14.05 (0.126%)
  302: powermitchy (Canada), $14.05 (0.126%)
  303: gsjprogo_1 [2] (Switzerland), $14.05 (0.126%)
  304: Hunt703 (Ireland), $14.05 (0.126%)
  305: GabeAndrey (Brazil), $14.05 (0.126%)
  306: reyals_rs (Brazil), $14.05 (0.126%)
  307: Lolonamente (Brazil), $14.05 (0.126%)
  308: Gapinhoslo [2] (Slovenia), $14.05 (0.126%)
  309: rumbo280277 (Ireland), $14.05 (0.126%)
  310: Green2990 [2] (United Kingdom), $14.05 (0.126%)
  311: bigboss100100 (United Kingdom), $14.05 (0.126%)
  312: magicmikka [2] (Finland), $12.77 (0.114%)
  313: pandora02 (Ukraine), $12.77 (0.114%)
  314: Gusmao Sex (Brazil), $12.77 (0.114%)
  315: paulinhom688 (Brazil), $12.77 (0.114%)
  316: Kadronchik (Belarus), $12.77 (0.114%)
  317: gusneves (Brazil), $12.77 (0.114%)
  318: chaparritaaa (Mexico), $12.77 (0.114%)
  319: Adil Mussin (Kazakhstan), $12.77 (0.114%)
  320: Juppjupp27 (United Kingdom), $12.77 (0.114%)
  321: 4THEGLORY4 (Romania), $12.77 (0.114%)
  322: rssollero [2] (Brazil), $12.77 (0.114%)
  323: udonhime (Japan), $12.77 (0.114%)
  324: keyhell (Brazil), $12.77 (0.114%)
  325: xsemag24 (Sweden), $12.77 (0.114%)
  326: saviocesar (Brazil), $12.77 (0.114%)
  327: toninhomotos (Brazil), $12.77 (0.114%)
  328: donron985 (United Kingdom), $12.77 (0.114%)
  329: MosquitoGG (Brazil), $12.77 (0.114%)
  330: junicolokao (Brazil), $12.77 (0.114%)
  331: vidal06 [2] (Argentina), $12.77 (0.114%)
  332: llucaschaves [2] (Brazil), $12.77 (0.114%)
  333: rafaprihl (Brazil), $12.77 (0.114%)
  334: iLopes (Brazil), $12.77 (0.114%)
  335: roflcopter16 (Ireland), $12.77 (0.114%)
  336: m0ncefoo (Germany), $12.77 (0.114%)
  337: piti924 (Romania), $12.77 (0.114%)
  338: kerol85 (Brazil), $12.77 (0.114%)
  339: Cinderellaman37 (Germany), $12.77 (0.114%)
  340: alka6767 (Germany), $12.77 (0.114%)
  341: EugeneShev (Ukraine), $12.77 (0.114%)
  342: nitzuklan (Romania), $12.77 (0.114%)
  343: Jackomino82 (Switzerland), $12.77 (0.114%)
  344: aerr77 (United Kingdom), $12.77 (0.114%)
  345: NOBODYL0VE [3] (Slovakia), $12.77 (0.114%)
  346: Rodarbu (Chile), $12.77 (0.114%)
  347: D. Achilles (Brazil), $12.77 (0.114%)
  348: Jappmeister (Sweden), $12.77 (0.114%)
  349: Telefonkiosk [2] (Sweden), $12.77 (0.114%)
  350: ThugLife9400 (Switzerland), $12.77 (0.114%)
  351: MaherMate (New Zealand), $12.77 (0.114%)
  352: Yesorno64 (United Kingdom), $12.77 (0.114%)
  353: Seby122306 [2] (Switzerland), $12.77 (0.114%)
  354: Pånani (Sweden), $12.77 (0.114%)
  355: puggimar (Germany), $12.77 (0.114%)
  356: evanbby (United Kingdom), $12.77 (0.114%)
  357: arrastaetraz (Brazil), $12.77 (0.114%)
  358: Turbulence76 (Iceland), $12.77 (0.114%)
  359: LiverB (Slovenia), $12.77 (0.114%)
  360: peeESSpee (Greece), $12.77 (0.114%)
  361: COB_NTGUILTY (Ukraine), $12.77 (0.114%)
  362: gulych (Ukraine), $12.77 (0.114%)
  363: khercules (Greece), $12.77 (0.114%)
  364: phillaak29 [3] (United Kingdom), $12.77 (0.114%)
  365: quuiet (Ukraine), $12.77 (0.114%)
  366: MyLastHero (Thailand), $12.77 (0.114%)
  367: 5hady24 (United Kingdom), $12.77 (0.114%)
  368: diegofli91 (Argentina), $12.77 (0.114%)
  369: AltayT90 (Switzerland), $12.77 (0.114%)
  370: The Ni3ls (Germany), $12.77 (0.114%)
  371: RioJ_98 (United Kingdom), $12.77 (0.114%)
  372: rany4ka (Belarus), $12.77 (0.114%)
  373: VladLeo23 (Romania), $12.77 (0.114%)
  374: Sitting_1n [2] (United Kingdom), $12.77 (0.114%)
  375: HEIST_THIAGO (Uruguay), $12.77 (0.114%)
  376: dankretli (Brazil), $12.77 (0.114%)
  377: BicBee [2] (Belgium), $12.77 (0.114%)
  378: z4niac (Sweden), $12.77 (0.114%)
  379: PazitronCity (Ukraine), $12.77 (0.114%)
  380: AndMarch (Belarus), $12.77 (0.114%)
  381: nado zanosit (Armenia), $12.77 (0.114%)
  382: bombexploded (Brazil), $12.77 (0.114%)
  383: Stack31713 [2] (Canada), $12.77 (0.114%)
  384: MuQQueens (Canada), 
  385: ramiro_ak (Brazil), 
  386: buzzbunnyxox (Canada), 
  387: U&A&J (Sweden), 
  388: luucaspaaz (Brazil), 
  389: liam2105buck (Ireland), 
  390: futureqman28 (Greece), 
  391: Mefko169 (Slovakia), 
  392: genevaboy23 (Switzerland), 
  393: pokerwild01 (United Kingdom), 
  394: JesseOjala [2] (Finland), 
  395: FaraChef (Romania), 
  396: angelo3568 (Sweden), 
  397: diw.2303 [2] (Romania), 
  398: naynay5050 (United Kingdom), 
  399: Zauberbohne1 (Germany), 
  400: Bendix9999 [2] (Denmark), 
  401: Patinete10 (Brazil), 
  402: bastis111 (Sweden), 
  403: D1360Pereira (Brazil), 
  404: josh biggens (Canada), 
  405: Virvia32 (Malta), 
  406: Bretera (Brazil), 
  407: zaga649 [3] (Greece), 
  408: marconibmec (Brazil), 
  409: CgZ-89 [2] (Canada), 
  410: Kndela1806 [2] (Argentina), 
  411: wes345 (Ukraine), 
  412: Feerapoker (Brazil), 
  413: Madrere21 (Sweden), 
  414: MOLLOT (Ukraine), 
  415: Elreydelcasino (Argentina), 
  416: pokerfishAAA (United Kingdom), 
  417: GGfrances (Brazil), 
  418: Dark Wiper (Lithuania), 
  419: PetreB61 [2] (Romania), 
  420: nhozidrean (Brazil), 
  421: MikeMandarin (Sweden), 
  422: YuriPróPoker (Brazil), 
  423: Toshiro_Koga (Brazil), 
  424: basinho89 [2] (Sweden), 
  425: caiosultanum (Brazil), 
  426: talybraga [3] (Brazil), 
  427: Lololoris (Switzerland), 
  428: Nangino89 (Brazil), 
  429: Centurio663 (Germany), 
  430: krusty177 (Canada), 
  431: ffr4nc10 [2] (Brazil), 
  432: DonScagnetti [2] (Denmark), 
  433: evenstacknow (Canada), 
  434: Burger994 [2] (Germany), 
  435: robertodk862 (Denmark), 
  436: Samtheman0897 (United Kingdom), 
  437: drdrag05 (Romania), 
  438: sioz21 [2] (Greece), 
  439: BigDadMel [2] (Canada), 
  440: R.parreira08 (Brazil), 
  441: Bi3r3Blanch3 (Switzerland), 
  442: Tonzera [3] (Brazil), 
  443: TikiRossi (Argentina), 
  444: towee182 [3] (Canada), 
  445: PeScAnOvA1 (United Kingdom), 
  446: Benstarr [2] (Germany), 
  447: platin32 (Romania), 
  448: SeveroGoneCrazy (Brazil), 
  449: EiriJG (Faroe Islands), 
  450: chaavees (Brazil), 
  451: AllanEM [2] (Guatemala), 
  452: Witalijuz [2] (Lithuania), 
  453: ashkation (Brazil), 
  454: LeptonDOCORT (Brazil), 
  455: Paje1803 (Brazil), 
  456: nunquamretro (Austria), 
  457: Marksche1der (Ukraine), 
  458: Redron86 (Germany), 
  459: gabi.gcvegas (Brazil), 
  460: Master123Bitzen (United Kingdom), 
  461: ElvisTreze (Brazil), 
  462: mitioxxx1985 (Bulgaria), 
  463: LLEVENOMA (Argentina), 
  464: AC_Jubatus [2] (Switzerland), 
  465: TtAaKeE (Brazil), 
  466: 18Dennis99 (Germany), 
  467: Mariann8888 (Romania), 
  468: GV71 (Greece), 
  469: Shelby1606 [2] (Greece), 
  470: vel'koz lvl4 (Argentina), 
  471: bstrdsun [2] (Canada), 
  472: Merlinman1969 [2] (United Kingdom), 
  473: mike21_4life (Uruguay), 
  474: mackattac419 (United Kingdom), 
  475: muugii1111 (Mongolia), 
  476: ranafavre44 (Mexico), 
  477: NesKau09 (Brazil), 
  478: bigtriccan [3] (Sweden), 
  479: JATGA-1 (South Korea), 
  480: v@ldeco [2] (Brazil), 
  481: EHOO929 [2] (Germany), 
  482: Jevelin1992 [2] (Ukraine), 
  483: JGarcia248 (Brazil), 
  484: joey1234567 (Ireland), 
  485: maetaz (Kazakhstan), 
  486: kahn2015 (Paraguay), 
  487: worldtickets [2] (Hungary), 
  488: KcCool361 (Germany), 
  489: thangpham77 (United Kingdom), 
  490: DangrusDM (Belarus), 
  491: MBJ413 (Switzerland), 
  492: rowbert88 (Ireland), 
  493: Arasch1997 (Germany), 
  494: 7jujuba7 [2] (Brazil), 
  495: messigoku [3] (Brazil), 
  496: dragonbal274 (Greece), 
  497: onetwo666 [2] (Belgium), 
  498: Machidon7 (Romania), 
  499: AAskip (Belgium), 
  500: 19_jason_76 (Sweden), 
  501: FelipeCobra [3] (Brazil), 
  502: Sargent1891 (Sweden), 
  503: Heretowin194 (Ireland), 
  504: Mywifey247 (United Kingdom), 
  505: sobol3v [2] (Ukraine), 
  506: crrrrrr7 (Brazil), 
  507: Newts85 (United Kingdom), 
  508: shevadio (Greece), 
  509: peu-20tt (Brazil), 
  510: ThEdUb22 (Malta), 
  511: wag8989 [3] (Brazil), 
  512: Draga330 [2] (Luxembourg), 
  513: Saint-eveC (Hungary), 
  514: MyHorseRoxes [3] (Canada), 
  515: kabeção-kayo (Brazil), 
  516: vladon81 [2] (Ukraine), 
  517: Kummi67 (Switzerland), 
  518: WaynoFalayno (Ireland), 
  519: overplayJR (Brazil), 
  520: patch84 (United Kingdom), 
  521: lanjungelan [3] (Germany), 
  522: Modziune [2] (Lithuania), 
  523: wonkyjr (United Kingdom), 
  524: Thiyanee622 (Sweden), 
  525: _Miazakii_ [2] (Brazil), 
  526: sharb777 (Mexico), 
  527: Kreisaa_ola (Latvia), 
  528: shagomex [2] (Mexico), 
  529: Wolf72O (Belgium), 
  530: niotha [3] (Greece), 
  531: liova777 (Ukraine), 
  532: newerkla (Brazil), 
  533: TommioKO (Argentina), 
  534: Timobub (Germany), 
  535: Latuz [3] (Sweden), 
  536: rubbeer legz [2] (Latvia), 
  537: Bobbytza976 (Romania), 
  538: NEVERWIN0818 (United Kingdom), 
  539: BrunoStrek (Brazil), 
  540: 95RB95 (Slovakia), 
  541: mrdenny666 (Vietnam), 
  542: CryMeARiver369 (Brazil), 
  543: JoshuaLe17 [2] (Canada), 
  544: Spice_est (Belarus), 
  545: fi67gh3 (Germany), 
  546: unsen1 [3] (Mexico), 
  547: MaksimHD1994 (Thailand), 
  548: ackobar [3] (United Kingdom), 
  549: 4TPK ViP [2] (Brazil), 
  550: Xanderz24 [2] (Sweden), 
  551: caipirinhaaa [2] (Finland), 
  552: Andrebrito1 [2] (Brazil), 
  553: jagger97 (Brazil), 
  554: nellikuukeri [2] (Finland), 
  555: Wkuhl93 [2] (United Kingdom), 
  556: FùnPlayer13 (Thailand), 
  557: canty1981 [3] (Argentina), 
  558: MelaninMan (Sweden), 
  559: wagner207 (Brazil), 
  560: Shandownsker (Brazil), 
  561: dedssantoss [2] (Brazil), 
  562: KRIS_CRI [2] (Romania), 
  563: Milk_drunk1 (United Kingdom), 
  564: Neto.cwb1 (Brazil), 
  565: Malufe123 (Brazil), 
  566: DIMOSCHESS [2] (Belarus), 
  567: FkTheOverseer (United Kingdom), 
  568: PimpTrick420 (Canada), 
  569: metsasika (Finland), 
  570: LEBSKY_13 (United Kingdom), 
  571: Pinte86 (Germany), 
  572: 99solved (Slovakia), 
  573: Mr.Kruges [2] (Canada), 
  574: ra$cal88 (Argentina), 
  575: DKNICK86 (Denmark), 
  576: riva-poa (Brazil), 
  577: NLchance [2] (Canada), 
  578: Chuurk (Brazil), 
  579: sisli (Ukraine), 
  580: Joren500 (Belgium), 
  581: UncleBenz13 [2] (Belgium), 
  582: Nahuz24 (Argentina), 
  583: Olilucapaola (Switzerland), 
