PokerStars Tournament #3910305831, No Limit Hold'em
  467: skianu (Brazil), still playing
  468: skywalker.gl (Brazil), still playing
  469: sluizg (Brazil), still playing
  470: soldado310 (Brazil), still playing
  471: soldado688 (Brazil), still playing
  472: solsk278 [3] (United Kingdom), still playing
  473: sonny_tonga (United Kingdom), still playing
  474: soulvova (Ukraine), still playing
  475: soumi7 [2] (United Kingdom), still playing
  476: soundtheboy (Ireland), still playing
  477: stayClean14 (Belarus), still playing
  478: stellan99 (Sweden), still playing
  479: stilchuka (Bulgaria), still playing
  480: tas2pi (Brazil), still playing
  481: tceh99 (Slovenia), still playing
  482: tg qc (Canada), still playing
  483: thccc97 (Brazil), still playing
  484: tiarc (Austria), still playing
  485: tickmeneses (Brazil), still playing
  486: tigaio (Brazil), still playing
  487: torreke46 (Belgium), still playing
  488: toulkasboy (Greece), still playing
  489: travisohc (Germany), still playing
  490: tuliodutra96 [2] (Brazil), still playing
  491: ufo55555 (Hungary), still playing
  492: unsen1 (Mexico), still playing
  493: valenvela96 (Argentina), still playing
  494: vasiliadis-r [2] (Greece), still playing
  495: vihugo99 (Brazil), still playing
  496: viniciuscso (Brazil), still playing
  497: wales64 (United Kingdom), still playing
  498: wheatley24 (United Kingdom), still playing
  499: williansct2 (Brazil), still playing
  500: willy3009 (Canada), still playing
  501: xFiisy (Luxembourg), still playing
  502: xMalte07 [2] (Germany), still playing
  503: yahw [2] (Canada), still playing
  504: youmelhem [2] (Brazil), still playing
  505: zanesplace (Canada), still playing
  506: zugmoraes (Brazil), still playing
  507: öllpzz (Finland), still playing
  508: joey0103 (Germany), 
  509: Krunfeld (Brazil), 
  510: Gabrielfs13 [2] (Brazil), 
  511: cambrioleur79 (Canada), 
  512: chxxxs (Belarus), 
  513: sampl999 [2] (United Kingdom), 
  514: stanfan1 (Belgium), 
  515: Everton S704 (Brazil), 
  516: Yesorno64 (United Kingdom), 
  517: skate_bowl [2] (Ireland), 
  518: seecc [3] (Bulgaria), 
  519: nuria.211 (United Kingdom), 
  520: JulianoPK10 (Brazil), 
  521: Traf1991 (Belarus), 
  522: steppo515151 (Germany), 
  523: Demidenochka16 (Ukraine), 
  524: WhereIsElizabet [3] (Brazil), 
  525: AISWARIARAI (Ireland), 
  526: WhiteTail902 (Canada), 
  527: mekkan10 [2] (Sweden), 
  528: Edvini-Joni (Switzerland), 
  529: Jorkaris [2] (Belgium), 
  530: ShaqDiesel95 [2] (Switzerland), 
  531: GuiTuoBei (Brazil), 
  532: camlyukwalker (Belarus), 
  533: seecc [2] (Bulgaria), 
  534: kevi1121 [2] (Sweden), 
  535: WhereIsElizabet [2] (Brazil), 
  536: atredezini (Brazil), 
  537: now.o.neva (Belarus), 
  538: nacho2390 [2] (Argentina), 
  539: Chengueee [2] (Uruguay), 
  540: solsk278 [2] (United Kingdom), 
  541: SergAnt61rus (Kazakhstan), 
  542: omar.bxl (Belgium), 
  543: lang0lier (Kazakhstan), 
  544: keyhell (Brazil), 
  545: stuupid5 [3] (Austria), 
  546: dav_gzl [2] (Belgium), 
  547: Nane89 (Romania), 
  548: Jallen86 (United Kingdom), 
  549: IvanMasterX (Venezuela), 
  550: u.caesar (Belarus), 
  551: Hugalo13 [2] (Brazil), 
  552: MishaAFA (Kazakhstan), 
  553: IIIINGENSSSS (Canada), 
  554: jonsantana02 (Brazil), 
  555: mindaugas177 (United Kingdom), 
  556: lonelyview42 (Brazil), 
  557: DarkziN6 [2] (Brazil), 
  558: J.EMIR05 (Mexico), 
  559: Snoop2k12 (Ireland), 
  560: pedrorsf157 (Brazil), 
  561: DonShark14 (United Kingdom), 
  562: Jegharenhest [3] (Denmark), 
  563: mitch1234912 (United Kingdom), 
  564: AlexGC1989 [2] (Romania), 
  565: GiuCarbone (Belarus), 
  566: siggelundis (Sweden), 
  567: JonzStars (Brazil), 
  568: Panmanbabsi28 (Germany), 
  569: osmarjnr (Brazil), 
  570: KrazyBoom (Belarus), 
  571: NewbatmanDFR (Romania), 
  572: Bombe6 (Germany), 
  573: jaimico00793 (Brazil), 
  574: marceloscob (Brazil), 
  575: mfximnez333 (Brazil), 
  576: Oupspardon [2] (Switzerland), 
  577: BRENO_DUARTE (Brazil), 
  578: Chengueee (Uruguay), 
  579: Hugalo13 (Brazil), 
  580: AlexGC1989 (Romania), 
  581: chik12xa (Latvia), 
  582: naf8484 (United Kingdom), 
  583: Melobeat (United Kingdom), 
  584: skate_bowl (Ireland), 
  585: ob1wahn (Germany), 
  586: seecc (Bulgaria), 
  587: MomoKK24 (Germany), 
  588: basiilik [2] (Estonia), 
  589: Diegops_AKs (Brazil), 
  590: Leprechaun34 (Finland), 
  591: madeinRS (Brazil), 
  592: Thefresh8 (Mexico), 
  593: Polsk2601 (Brazil), 
  594: arsov22 (Bulgaria), 
  595: AnaBee (Finland), 
  596: fm_strategy (Romania), 
  597: Blom96 [3] (Sweden), 
  598: sastreari1 (Argentina), 
  599: Ic€Rink (Thailand), 
  600: Lionfish_5 (Switzerland), 
  601: shobi1997 [3] (Germany), 
  602: oLamArkusHo [3] (Germany), 
  603: Infestus176 (United Kingdom), 
  604: SHENG082 (Japan), 
  605: ShaqDiesel95 (Switzerland), 
  606: casio2424 [2] (Canada), 
  607: phboaretto (Brazil), 
  608: Jovigirl80 [2] (United Kingdom), 
  609: hachil27 (Belgium), 
  610: cjm2405 (United Kingdom), 
  611: bb5555555 (Ukraine), 
  612: AntJakson (Estonia), 
  613: Peedoca (Brazil), 
  614: ldtn (Ukraine), 
  615: schulerlaco (Brazil), 
  616: Tiagomatiax (Brazil), 
  617: kerger1979 (Belgium), 
  618: e_stagger (Denmark), 
  619: champ.198326 (Germany), 
  620: Tatasajan [2] (Lithuania), 
  621: Da5ch (Canada), 
  622: CallMeeeCraig (United Kingdom), 
  623: rubbeer legz (Latvia), 
  624: vericlean [3] (United Kingdom), 
  625: 2la-SkyLine (Kazakhstan), 
  626: SantosTP (Brazil), 
  627: senieris (Latvia), 
  628: Porin Ässät (Finland), 
  629: andreland258 (Canada), 
  630: Tokai77 (United Kingdom), 
  631: edudiaz17 (Argentina), 
  632: lilrobbo1986 [3] (United Kingdom), 
  633: solsk278 (United Kingdom), 
  634: Mefko169 [2] (Slovakia), 
  635: Blom96 [2] (Sweden), 
  636: magu_gr1 (Brazil), 
  637: otto [2] (Sweden), 
  638: Run-Basti-Run84 [2] (Switzerland), 
  639: Checkraise_Lux [2] (Luxembourg), 
  640: johnakos_22 (Greece), 
  641: DukzerAA (Brazil), 
  642: Kalibration (Bulgaria), 
  643: Lerri123 (Germany), 
  644: C0C0PoK$r (Argentina), 
  645: zacaa_tb [2] (Brazil), 
  646: RRoleto (Brazil), 
  647: Zzz_NRG (Kazakhstan), 
  648: stratos-2511 [2] (Greece), 
  649: Jorkaris (Belgium), 
  650: ratitoBR (Brazil), 
  651: redwarriorgate7 (Greece), 
  652: pingobongo88 (Germany), 
  653: dazzer321 (Ireland), 
  654: nickgkamps (Greece), 
  655: somnamna555 (Thailand), 
  656: ataraktos 06 [3] (Germany), 
  657: pavers88 [3] (United Kingdom), 
  658: DannyHodge24 (United Kingdom), 
  659: claudiuflorin97 (Romania), 
  660: Zynk254 (Brazil), 
  661: törski [3] (Finland), 
  662: kijardi [2] (Argentina), 
  663: tglewis16 (United Kingdom), 
  664: Konstant1N88 (Kazakhstan), 
  665: seppel272 [2] (Germany), 
  666: MadColander [2] (United Kingdom), 
  667: MrGebman [3] (Germany), 
  668: dougmd83 (Brazil), 
  669: 88PokerProf88 (Switzerland), 
  670: scorp47 (Germany), 
  671: kemperilo (Germany), 
  672: Rbee3 [2] (Switzerland), 
  673: Psyclows (Brazil), 
  674: mohan204 [3] (United Kingdom), 
  675: martijn2910 [2] (Belgium), 
  676: Manu8866 [2] (Brazil), 
  677: stopsik (Ukraine), 
  678: Jegharenhest [2] (Denmark), 
  679: ataraktos 06 [2] (Germany), 
  680: griggle_799 [2] (Argentina), 
  681: ViniMoon2 [2] (Brazil), 
  682: RonanAndreu (Brazil), 
  683: zumi59077 [2] (Germany), 
  684: Garr115 (Ireland), 
  685: TME316 [2] (Canada), 
  686: ralph.m07 [3] (Belgium), 
  687: ElvisTreze (Brazil), 
  688: chyy [3] (Canada), 
  689: _Then Shen_ [3] (Switzerland), 
  690: Mathecf (Brazil), 
  691: |&&Sys|TeamPro (Belarus), 
  692: raduku1005 (Romania), 
  693: eiootz [2] (United Kingdom), 
  694: basiilik (Estonia), 
  695: magax018 [2] (Mexico), 
  696: DimSiark_13 (Greece), 
  697: Tony81Tiger (Sweden), 
  698: shobi1997 [2] (Germany), 
  699: CrushWhales (Brazil), 
  700: lilrobbo1986 [2] (United Kingdom), 
  701: L.inyourface [2] (Germany), 
  702: zomata35 (Finland), 
  703: PSG123 [3] (Denmark), 
  704: mekkan10 (Sweden), 
  705: aliocha21 [3] (Belgium), 
  706: hyurih2 [2] (Brazil), 
  707: ToyFactory (Ukraine), 
  708: michael_mdlb (Brazil), 
