PokerStars Tournament #3910305962, No Limit Hold'em
  112: FLON_TBF (Canada), still playing
  113: Feerapoker (Brazil), still playing
  114: Felipe688 [2] (Brazil), still playing
  115: Fint_003 (Ukraine), still playing
  116: Flavio32125 (Brazil), still playing
  117: FlavioDuraes (Brazil), still playing
  118: Flmatta88 (Brazil), still playing
  119: Flyawayfraca [2] (Uruguay), still playing
  120: Focuswow777 (Ukraine), still playing
  121: Foxy_Donkey (Denmark), still playing
  122: Fuckpoker6969 (United Kingdom), still playing
  123: Fuuuuuuull (Brazil), still playing
  124: FvalifDonar (Latvia), still playing
  125: G.Prestess (Brazil), still playing
  126: GMPaiva (Brazil), still playing
  127: GTavares013 (Brazil), still playing
  128: GZingano (Brazil), still playing
  129: GaNDalF-2509 (Brazil), still playing
  130: GabrielSMR (Brazil), still playing
  131: Gagomelo (Brazil), still playing
  132: Gardosaa (Sweden), still playing
  133: Garena188 (Ukraine), still playing
  134: Gedakas (Lithuania), still playing
  135: GeorgyV32 (Romania), still playing
  136: GewKapc (Greece), still playing
  137: GhRibeiro (Brazil), still playing
  138: Ghiiiiiiiiiisi (Brazil), still playing
  139: GokudeAegis (Brazil), still playing
  140: GoldEmHolk [2] (Denmark), still playing
  141: Gomide30 (Brazil), still playing
  142: Gran-Dad2010 (Canada), still playing
  143: Grandies6 (New Zealand), still playing
  144: GranitStark (Sweden), still playing
  145: Grasquet (Costa Rica), still playing
  146: GreatMann (Ukraine), still playing
  147: Greenpear91 (Belarus), still playing
  148: GuiVD (Brazil), still playing
  149: Guiga_Eller [3] (Brazil), still playing
  150: GustavoWSOP (Brazil), still playing
  151: Gustshot (Brazil), still playing
  152: Gutlaufen (Malta), still playing
  153: GuyToTheBrush (Germany), still playing
  154: Gvaba (Sweden), still playing
  155: HFLHFL95 (Brazil), still playing
  156: HU4FU (Sweden), still playing
  157: Ha$hsta (Brazil), still playing
  158: Hede76 (Finland), still playing
  159: Horizontdto (Switzerland), still playing
  160: Horror nk (Kazakhstan), still playing
  161: Huitzi1opocht1i [2] (Germany), still playing
  162: I Pheniix I [2] (Belgium), still playing
  163: I Play Cash (United Kingdom), still playing
  164: I'llTheBest (Brazil), still playing
  165: IIILEONIDASIII (Malta), still playing
  166: ILO335 (Germany), still playing
  167: Igors_1903 (Latvia), still playing
  168: InLoving (Ukraine), still playing
  169: IsnapUcry (Sweden), still playing
  170: Iustinul (Romania), still playing
  171: Ivan999D (Canada), still playing
  172: IvanMasterX [2] (Venezuela), still playing
  173: Iveymaker (Latvia), still playing
  174: JRuiJr (Brazil), still playing
  175: JaSaToCo (United Kingdom), still playing
  176: Jaziel1998 (Mexico), still playing
  177: JeF Dosso (Brazil), still playing
  178: Jordanval1256 (United Kingdom), still playing
  179: JovemPromessa (Brazil), still playing
  180: Jsdogre2 (Mexico), still playing
  181: Juhuli97 [2] (Finland), still playing
  182: Jxnxs.100 (Switzerland), still playing
  183: Kawha7lib (Canada), still playing
  184: Kemesk (United Kingdom), still playing
  185: Kiki1199 (Belarus), still playing
  186: Killinfields [2] (Romania), still playing
  187: KingkillerDenna (Germany), still playing
  188: Klasev (Lithuania), still playing
  189: Kobzik123 (Ukraine), still playing
  190: KonkeyDong13 (Germany), still playing
  191: Korosecrajsek (Slovenia), still playing
  192: Korpisoturi2 (Finland), still playing
  193: Kosmos1977 (Romania), still playing
  194: KravA29 (Belarus), still playing
  195: Krekerz (Latvia), still playing
  196: L4MPS (United Kingdom), still playing
  197: LFMC027 (Brazil), still playing
  198: LMW28IF1 (Belgium), still playing
  199: LOCO-FEDE21 (Argentina), still playing
  200: LYSAKTESAK (Lithuania), still playing
  201: LeBijouu (Argentina), still playing
  202: Leleco67 (Brazil), still playing
  203: Leoarara (Brazil), still playing
  204: Lestatdiego (Japan), still playing
  205: LiLu123 (Brazil), still playing
  206: LofftiB (Latvia), still playing
  207: LogiSt1ck (Ukraine), still playing
  208: LuKe77A (Brazil), still playing
  209: LucasIglesia (Brazil), still playing
  210: MAKKAPAKK (United Kingdom), still playing
  211: MARCELOWO (Brazil), still playing
  212: MSG1997 (Brazil), still playing
  213: MSOLM58 (Guatemala), still playing
  214: MUDAK 555 (Ukraine), still playing
  215: MacL0v1n (Canada), still playing
  216: Maciel85 (Brazil), still playing
  217: MagnoKAs [2] (Brazil), still playing
  218: Mahon 32 (Brazil), still playing
  219: Marcelo0873 (Brazil), still playing
  220: Marinelord27 (Austria), still playing
  221: Marksche1der (Ukraine), still playing
  222: MathausManf (Brazil), still playing
  223: Matheus6551 (Brazil), still playing
  224: MaximusLeonidas (Germany), still playing
  225: Medeiros B. (Brazil), still playing
  226: MenFeelings (United Kingdom), still playing
  227: MestreKÓ (Brazil), still playing
  228: Mick_thief3 (United Kingdom), still playing
  229: Mikel Unanue (Mexico), still playing
  230: Milo GT7 (Brazil), still playing
  231: Monk Gallas (Brazil), still playing
  232: Morroi [2] (Brazil), still playing
  233: MrCheckRa1se (Bulgaria), still playing
  234: NCANeto (Brazil), still playing
  235: NOEXITNO (Argentina), still playing
  236: N_Excuses (Brazil), still playing
  237: NarSsm (Venezuela), still playing
  238: Neggativ90 (Ukraine), still playing
  239: NicoBoko [2] (Germany), still playing
  240: Nikki10000 (Germany), still playing
  241: Nitroxic (Germany), still playing
  242: NockOut1 (Germany), still playing
  243: Nub1k555 (United Kingdom), still playing
  244: Nydinho (Sweden), still playing
  245: Névtelen21 [2] (Romania), still playing
  246: OMARTINSLUCA [3] (Brazil), still playing
  247: OndeJogaste? (Brazil), still playing
  248: Osmanini20 (Uzbekistan), still playing
  249: Owaint016 (United Kingdom), still playing
  250: P Negrenu (Canada), still playing
  251: P.Gregorius (Malta), still playing
  252: Pablos701 [2] (Brazil), still playing
  253: PairAces2132 [2] (Bulgaria), still playing
  254: Palkkari [2] (Finland), still playing
  255: Panda_HMA (Brazil), still playing
  256: PansaRN (Brazil), still playing
  257: Pascutardi (Argentina), still playing
  258: Peda04 (Austria), still playing
  259: Peedoca (Brazil), still playing
  260: Pegalll (Brazil), still playing
  261: Perdigao94 (Brazil), still playing
  262: Piglouffe (Switzerland), still playing
  263: Pitonpoker999 (Ukraine), still playing
  264: Plutsch (Germany), still playing
  265: Pyvy10 [2] (Switzerland), still playing
  266: QueIssoJovem (Brazil), still playing
  267: RSak4 (Brazil), still playing
  268: Rbee3 (Switzerland), still playing
  269: ReKych (Argentina), still playing
  270: Recrytt (Belarus), still playing
  271: Renatoart (Brazil), still playing
  272: Renattoporto (Brazil), still playing
  273: Rentgen_s (Ukraine), still playing
  274: Reschini08 (Argentina), still playing
  275: Reyvel (Ukraine), still playing
  276: Rock lee 1258 [2] (Switzerland), still playing
  277: RodriguinZZ (Brazil), still playing
  278: Rokyzas889 (United Kingdom), still playing
  279: Roschdisch (Germany), still playing
  280: Rotilio02 (Switzerland), still playing
  281: Ruslan_91193 [2] (Armenia), still playing
  282: S.FILTH (Ukraine), still playing
  283: SD ANDRE (Brazil), still playing
  284: SD WEMERSON (Brazil), still playing
  285: SHENG082 (Japan), still playing
  286: ST0000000NKS (Ireland), still playing
  287: Safist kid (Finland), still playing
  288: SanayCASINO (Ukraine), still playing
  289: SatoSampa (Brazil), still playing
  290: Sauronn01 (Kazakhstan), still playing
  291: Scouse_AA (United Kingdom), still playing
  292: SeanIazdi (Brazil), still playing
  293: Sebastian.SP (Germany), still playing
  294: SergeySil83 (Belarus), still playing
  295: Sh00ji1 (Brazil), still playing
  296: ShalnoyTapok (Kazakhstan), still playing
  297: SharkModeOn (Uruguay), still playing
  298: Sidisgetto (Greece), still playing
  299: Sippenjonas3 (Germany), still playing
  300: Skarb25 (Belarus), still playing
  301: Skatrateez (United Kingdom), still playing
  302: Skippy0406 (Belgium), still playing
  303: Smdpair77 (Greece), still playing
  304: Solojuve1010 (Switzerland), still playing
  305: SquirrelCrazy (Ukraine), still playing
  306: Standslaw (Brazil), still playing
  307: Stroposoz (Malta), still playing
  308: Sttr45 (Ukraine), still playing
  309: SumStor (Ukraine), still playing
  310: Sumayks (Brazil), still playing
  311: SummerJAAM (Austria), still playing
  312: Superovik (Sweden), still playing
  313: SvZff (Romania), still playing
  314: Swatsec1 [2] (Denmark), still playing
  315: Szabimester [2] (Hungary), still playing
  316: Sänd (Switzerland), still playing
  317: TME316 (Canada), still playing
  318: TanzaniteCat (South Korea), still playing
  319: Tauntman (Canada), still playing
  320: Th0m@$vdw [2] (Belgium), still playing
  321: ThEcLaiMEer (United Kingdom), still playing
  322: TheColdShelby (Brazil), still playing
  323: TheDomotron (United Kingdom), still playing
  324: TheEinsameWolf (Austria), still playing
  325: TheIrritated [3] (United Kingdom), still playing
  326: TholAAs (Brazil), still playing
  327: Topboy147 (United Kingdom), still playing
  328: Tordan3312 [2] (South Korea), still playing
  329: Torvijah (Brazil), still playing
  330: ToyFactory (Ukraine), still playing
  331: Traf1991 (Belarus), still playing
  332: Trevor Orange (United Kingdom), still playing
  333: Trotskiy A. (Ukraine), still playing
  334: Tsibole97 (Greece), still playing
  335: Tub1234 (Denmark), still playing
  336: TucciTm (Brazil), still playing
  337: Turcooooo [2] (Brazil), still playing
  338: TurnOnTuneIn [2] (Brazil), still playing
  339: TutuFut (Brazil), still playing
  340: Typucm (Belarus), still playing
  341: U&A&J (Sweden), still playing
  342: Ugnis (Lithuania), still playing
  343: Ulle0007 (Denmark), still playing
  344: UpayMyBarbecue (Brazil), still playing
  345: Vesper22221 [2] (Kazakhstan), still playing
  346: Vi7u (Brazil), still playing
  347: Vildkatt [2] (Sweden), still playing
  348: Vlad9907 (Ukraine), still playing
  349: Vnezapnostb (Belarus), still playing
  350: WANTITBAD888 (United Kingdom), still playing
  351: WASP-104b (Kazakhstan), still playing
  352: WINALEX39 (Lithuania), still playing
  353: Whattarell77 (Brazil), still playing
  354: Williaml666 (Brazil), still playing
  355: X!DoMyBestX (Ukraine), still playing
  356: Xadios811 [2] (Austria), still playing
  357: Yamashita17 (Brazil), still playing
  358: YanixCr7 (Kazakhstan), still playing
  359: YeLLoWHeSuS (Ukraine), still playing
  360: YourLastChoice (Brazil), still playing
  361: Yoye18 (Belarus), still playing
  362: Yunghill1 (Germany), still playing
  363: Zapa28 (Brazil), still playing
  364: Zeliodas22 (Brazil), still playing
  365: Zugolaro [2] (Brazil), still playing
  366: ZurichHB [2] (Switzerland), still playing
  367: _0RaiseFold0_ (United Kingdom), still playing
  368: _Miazakii_ (Brazil), still playing
  369: adem0w (Belgium), still playing
  370: afzera (Brazil), still playing
  371: alatreks (Morocco), still playing
  372: aleleand (Brazil), still playing
  373: allehayax (Brazil), still playing
  374: altair2907 (Armenia), still playing
  375: amspok (Ireland), still playing
  376: andmatos97 (Brazil), still playing
  377: areshatar97 (Bulgaria), still playing
  378: arfrei [2] (Ukraine), still playing
  379: arhigos21 [2] (Austria), still playing
  380: arrastaetraz (Brazil), still playing
  381: artur145 (Brazil), still playing
  382: asdz1 (Brazil), still playing
  383: ashkation [2] (Brazil), still playing
  384: asiancutiee [2] (Thailand), still playing
  385: asscandy99 (Sweden), still playing
  386: auteriM (Argentina), still playing
  387: b_kov (Ukraine), still playing
  388: based4lif3 (Canada), still playing
  389: bastet2004 (Germany), still playing
  390: bbbankov (Bulgaria), still playing
  391: begines1 (Brazil), still playing
  392: betelio2837 (Brazil), still playing
  393: bethboom [2] (United Kingdom), still playing
  394: blaboub (Canada), still playing
  395: bledansrot (Belarus), still playing
  396: bobiloi (Romania), still playing
  397: bozzyyyy [2] (Brazil), still playing
  398: brazil5card (Brazil), still playing
  399: brian 27979 (United Kingdom), still playing
  400: brokbarracuda (Austria), still playing
  401: bruna_bsb (Brazil), still playing
  402: brunopatri2m (Brazil), still playing
  403: bunicutza78 (Romania), still playing
  404: buttonko (Slovakia), still playing
  405: c henriqu911 [2] (Brazil), still playing
  406: c4beca (Brazil), still playing
  407: cacimbs (Brazil), still playing
  408: cacopoker (Brazil), still playing
  409: caiocastilho [2] (Brazil), still playing
  410: calin02 [2] (Belgium), still playing
  411: canelo418 (Ukraine), still playing
  412: casablanca627 (Armenia), still playing
  413: chichi170 [2] (Belgium), still playing
  414: chickeen12 (Argentina), still playing
  415: chriscruz199 (Brazil), still playing
  416: claudinei25 (Brazil), still playing
  417: claudiocaje [2] (Brazil), still playing
  418: cologne97 (Austria), still playing
  419: connollylj (United Kingdom), still playing
  420: coolarn826 (Sweden), still playing
  421: corvones (Argentina), still playing
  422: cucabeludinhooo (Brazil), still playing
  423: cyberdonk74 [2] (United Kingdom), still playing
  424: damjanos (Slovenia), still playing
  425: danilo aju (Brazil), still playing
  426: dann_lolo (Brazil), still playing
  427: davaman (United Kingdom), still playing
  428: davideriksso (Sweden), still playing
  429: dazzer321 (Ireland), still playing
  430: dc_Dima (Moldova), still playing
  431: dekciww (Romania), still playing
  432: despoina2312 (Greece), still playing
  433: diamondsir (Brazil), still playing
  434: dima_12,1646 (Ukraine), still playing
  435: dineloco22 (Brazil), still playing
  436: djjazz222 (Brazil), still playing
  437: dodgersfan17 [2] (Canada), still playing
  438: donkydonk555 (United Kingdom), still playing
  439: dorik1 (Kazakhstan), still playing
  440: douglasrhs (Brazil), still playing
  441: dr.nik86 [2] (Bulgaria), still playing
  442: drinho2pac (Brazil), still playing
  443: duxo 93 (Brazil), still playing
  444: dvdpk58 (Brazil), still playing
  445: e_yakimenko (Ukraine), still playing
  446: eddycadub (Ecuador), still playing
  447: edupertence (Brazil), still playing
  448: eiootz (United Kingdom), still playing
  449: elipse (Canada), still playing
  450: eliveltontp [2] (Brazil), still playing
  451: emdzhey (Latvia), still playing
  452: erdnase22 (Switzerland), still playing
  453: fabruet (Germany), still playing
  454: fedazete (Brazil), still playing
  455: feij4o222 (Brazil), still playing
  456: fek00 (Bulgaria), still playing
  457: fernandopipp (Brazil), still playing
  458: florin_nicu (Sweden), still playing
  459: flukeybob1 (Ireland), still playing
  460: flushnutsAA (Brazil), still playing
  461: fredtempel (Brazil), still playing
  462: ftgiants (Brazil), still playing
  463: ftragueta (Brazil), still playing
  464: ga_augusto96 (Brazil), still playing
  465: gahdukatti [2] (Brazil), still playing
  466: gazens (Sweden), still playing
  467: gennychanics (Brazil), still playing
  468: geo4ever89 (Romania), still playing
  469: glissario (Germany), still playing
  470: goshaleg (Romania), still playing
  471: gr868 (United Kingdom), still playing
  472: gregehres (Brazil), still playing
  473: guaxinim10 [2] (Brazil), still playing
  474: guimagoric (Brazil), still playing
  475: guioliveeira (Brazil), still playing
  476: guix2x (Brazil), still playing
  477: gumamus [2] (Brazil), still playing
  478: gustavo956 (Brazil), still playing
  479: haideee [2] (Romania), still playing
  480: heidi511 (Germany), still playing
  481: hilarioq640 (Brazil), still playing
  482: hombre g (Mexico), still playing
  483: hoopay (Brazil), still playing
  484: houlajk [2] (Slovakia), still playing
  485: huyyen0210 (United Kingdom), still playing
  486: iLiB3 (United Kingdom), still playing
  487: iOllins (Malta), still playing
  488: iambl1tz (Belarus), still playing
  489: ilyukevich21 (Belarus), still playing
  490: imbuocci [2] (Switzerland), still playing
  491: indiok11 [2] (Brazil), still playing
  492: ingenskillz (Sweden), still playing
  493: ipayou (Brazil), still playing
  494: irrapirra (Sweden), still playing
  495: iwillkillset [3] (Belarus), still playing
  496: jagger97 [2] (Brazil), still playing
  497: jakemcmahon25 [2] (United Kingdom), still playing
  498: jardson4 (Brazil), still playing
  499: jensdk1982 [2] (Denmark), still playing
  500: jenskedp2 (Belgium), still playing
  501: jerome6820 (Belgium), still playing
  502: jhstaygler (Brazil), still playing
  503: jimmygcfc (United Kingdom), still playing
  504: jle118 (Canada), still playing
  505: johnymcc [2] (Ireland), still playing
  506: jonespkr (Brazil), still playing
  507: jorginho0111 [2] (Brazil), still playing
  508: jswan2240 [2] (United Kingdom), still playing
  509: juanoaakaa (Argentina), still playing
  510: juliansanz (Argentina), still playing
  511: juliofxp (Brazil), still playing
  512: jusciusss (Lithuania), still playing
  513: justbasics77 (Brazil), still playing
  514: jwengrow (United Kingdom), still playing
  515: k17w (Austria), still playing
  516: k29hitok (Belarus), still playing
  517: kaiou05 (Belgium), still playing
  518: kami29kami29 (United Kingdom), still playing
  519: kemperilo (Germany), still playing
  520: kesetiaan.rc [2] (Argentina), still playing
  521: kevenppn (Brazil), still playing
  522: keyhell (Brazil), still playing
  523: kinez7 (Austria), still playing
  524: kini2299 (Belarus), still playing
  525: kirklarsen85 (Denmark), still playing
  526: kosilkO (Belarus), still playing
  527: krAmmmmm (Belarus), still playing
  528: ksinhe (Brazil), still playing
  529: kutraDima [2] (Belarus), still playing
  530: lNormaJean (Ireland), still playing
  531: larrache04 (Belgium), still playing
  532: lbg2410 (Panama), still playing
  533: ldtn (Ukraine), still playing
  534: leosouza9 (Brazil), still playing
  535: leostars2002 (Brazil), still playing
  536: leotw101 (Brazil), still playing
  537: lfkamu (Brazil), still playing
  538: liamgee88 [2] (United Kingdom), still playing
  539: lianchik_LOVE (Austria), still playing
  540: lillenørd82 (Denmark), still playing
  541: linkki7 (Finland), still playing
  542: liquidpoker1 (United Kingdom), still playing
  543: lisandroc (Uruguay), still playing
  544: loaderpoke (United Kingdom), still playing
  545: loueee123 (United Kingdom), still playing
  546: luchochivo1782 (Argentina), still playing
  547: luckascbr [2] (Argentina), still playing
  548: luckymo32 (Ireland), still playing
  549: lutreme (Brazil), still playing
  550: mTk_LM (Brazil), still playing
  551: manos660 (United Kingdom), still playing
  552: marceloscob (Brazil), still playing
  553: marcosbertug [2] (Brazil), still playing
  554: marietheresa007 [3] (Switzerland), still playing
  555: marvelloux (United Kingdom), still playing
  556: mathutha97 (Brazil), still playing
  557: matrimoriak (Slovakia), still playing
  558: mauheat6 (Brazil), still playing
  559: mauricioffc (Brazil), still playing
  560: mauricioj100 (Brazil), still playing
  561: mbb23 (Brazil), still playing
  562: mcsias (Belarus), still playing
  563: merlan95 (Kyrgyzstan), still playing
  564: metalglobal5 (Kazakhstan), still playing
  565: mike0005 [2] (Belgium), still playing
  566: mirralf (Brazil), still playing
  567: mitiyy (Bulgaria), still playing
  568: mondini2411 (Brazil), still playing
  569: moonlightJJ (Austria), still playing
  570: mozok911 [2] (Ukraine), still playing
  571: msilveira11 (Brazil), still playing
  572: mvp412 [2] (Ukraine), still playing
  573: n1nord (Argentina), still playing
  574: nAzA_cabj12 (Argentina), still playing
  575: nachi2112 (Argentina), still playing
  576: nacho2390 [2] (Argentina), still playing
  577: nachogige7 (Argentina), still playing
  578: nado zanosit (Armenia), still playing
  579: namrepo [2] (Germany), still playing
  580: nd1mas [2] (Brazil), still playing
  581: neiltayls [2] (United Kingdom), still playing
  582: nevir69 (Finland), still playing
  583: nickgkamps [2] (Greece), still playing
  584: normannolly (Ukraine), still playing
  585: nuria.211 (United Kingdom), still playing
  586: ogbandana (Ukraine), still playing
  587: oilucas2007 (Brazil), still playing
  588: onofras*777 (Moldova), still playing
  589: oquesou7 (Brazil), still playing
  590: p0ker4l1f3 (Argentina), still playing
  591: palissom0305 (Brazil), still playing
  592: paredesufrirr [2] (Argentina), still playing
  593: pastachef811 (United Kingdom), still playing
  594: patient2015 (Bulgaria), still playing
  595: patonick (Brazil), still playing
  596: paulrankin1 (United Kingdom), still playing
  597: perim...88 (Brazil), still playing
  598: peteyy (Finland), still playing
  599: pocket88405 (Thailand), still playing
  600: podiiii (Brazil), still playing
  601: poker171536 (Brazil), still playing
  602: pokerumm888 (Estonia), still playing
  603: pretinhouva (Brazil), still playing
  604: qiyaanga (Switzerland), still playing
  605: qwertybochan (Kazakhstan), still playing
  606: rafaekkok (Brazil), still playing
  607: rafaprihl (Brazil), still playing
  608: rafasvaz [2] (Brazil), still playing
  609: raffael_brum (Brazil), still playing
  610: raydarrebel (Ireland), still playing
  611: rc10111967 [2] (Brazil), still playing
  612: rebirth42 [3] (Philippines), still playing
  613: renan0201 (Brazil), still playing
  614: risottimo (Austria), still playing
  615: rodrigobmz (Brazil), still playing
  616: rodrigovini (Brazil), still playing
  617: running0uts (United Kingdom), still playing
  618: ruscittobr (Brazil), still playing
  619: sAArrAAdor (Brazil), still playing
  620: sallyally [2] (United Kingdom), still playing
  621: salsichabl (Brazil), still playing
  622: sanky01 (Romania), still playing
  623: serrazina11 (Malta), still playing
  624: sexyNickBY (Belarus), still playing
  625: seyerjr7 (Mexico), still playing
  626: shaenny (Brazil), still playing
  627: simex93 (Slovenia), still playing
  628: sirdnas (Latvia), still playing
  629: skite555 (Belarus), still playing
  630: slabinson66 (Bulgaria), still playing
  631: sontiainen (Finland), still playing
  632: soumi7 (United Kingdom), still playing
  633: speirs1992 (United Kingdom), still playing
  634: spwipp (Brazil), still playing
  635: sscnapoli336 (Germany), still playing
  636: stambrrr (Belarus), still playing
  637: stepikbakins [2] (Armenia), still playing
  638: studiu24 (Brazil), still playing
  639: superpowys (United Kingdom), still playing
  640: svens99999 (Switzerland), still playing
  641: sweetcandy12 (Sweden), still playing
  642: sylvoulabich (Belgium), still playing
  643: teamcucha10 (Argentina), still playing
  644: thanning [2] (Denmark), still playing
  645: thccc97 (Brazil), still playing
  646: thekidkey [2] (Ireland), still playing
  647: thrasher71 (Moldova), still playing
  648: tigaio (Brazil), still playing
  649: timur0302 (Argentina), still playing
  650: tinze (Finland), still playing
  651: tompug410 (United Kingdom), still playing
  652: tony3090 (Brazil), still playing
  653: traumfanger1 (Switzerland), still playing
  654: trotmant (United Kingdom), still playing
  655: tsinikV [3] (Ukraine), still playing
  656: tsoupoutsou (Greece), still playing
  657: twinball (Sweden), still playing
  658: törski (Finland), still playing
  659: u.caesar (Belarus), still playing
  660: unrealxx (Argentina), still playing
  661: upstrick77 (Belarus), still playing
  662: vandal1st (Ukraine), still playing
  663: vatniykrok (Belarus), still playing
  664: viatorgoofy (Switzerland), still playing
  665: wOwRo0b (Kazakhstan), still playing
  666: whity77 (Germany), still playing
  667: williansct2 (Brazil), still playing
  668: xj220jx (Bulgaria), still playing
  669: xricardo1970 (Austria), still playing
  670: yard_warrior [3] (Jamaica), still playing
  671: youDNO (Ukraine), still playing
  672: yuzoyai (Brazil), still playing
  673: zanesplace (Canada), still playing
  674: zeba193 (Brazil), still playing
  675: zeeh_pb [2] (Brazil), still playing
  676: zemequetrefe [2] (Brazil), still playing
  677: zneelix12 (Belarus), still playing
  678: Gabrielfs13 (Brazil), 
  679: charlypicaro (Mexico), 
  680: de_fabbe (Germany), 
  681: Hasso646 (Germany), 
  682: now.o.neva (Belarus), 
  683: Maykot95 (Brazil), 
  684: Tincho Farias (Argentina), 
  685: leo_francaa (Brazil), 
  686: MIRONATOR (Bulgaria), 
  687: Nangino89 (Brazil), 
  688: aufjeden89 (Austria), 
  689: ReacTzZPS (Austria), 
  690: dipolo1910 (Brazil), 
  691: kaaninhio (Germany), 
  692: ltcas89 (Brazil), 
  693: Arcanjo9917 [2] (Brazil), 
  694: Miranda1410 (Brazil), 
  695: LuckyFishman (Ukraine), 
  696: Turcooooo (Brazil), 
  697: PutoCaputo (Ukraine), 
