PokerStars Tournament #3909706283, No Limit Hold'em
  110: CallMePapi1 (Sweden), still playing
  111: CamillaaaH (Brazil), still playing
  112: Can'tStopMee [2] (Romania), still playing
  113: Capitán joda (Argentina), still playing
  114: Casaum (Brazil), still playing
  115: ChaseTyler14 [2] (Canada), still playing
  116: Chipscheizer (Germany), still playing
  117: Chroonic (Brazil), still playing
  118: Chuggs69 [3] (United Kingdom), still playing
  119: Citrone88 (United Kingdom), still playing
  120: Cleiton V. (Brazil), still playing
  121: Coast98 (Brazil), still playing
  122: CocaPatron (Germany), still playing
  123: CocoNUTS.br (Brazil), still playing
  124: Com Sort3 (Brazil), still playing
  125: Comisar (Romania), still playing
  126: Conny 1991 (Switzerland), still playing
  127: Crainner (Brazil), still playing
  128: Crc Humilde (Brazil), still playing
  129: Croatia ceed (Bosnia and Herzegovina), still playing
  130: CryMeARiver369 (Brazil), still playing
  131: Cwien (Estonia), still playing
  132: DD-41185 (Belarus), still playing
  133: DIOGDEB (Luxembourg), still playing
  134: DYKYI_WILD (Estonia), still playing
  135: DanLangUK [2] (United Kingdom), still playing
  136: DangrusDM (Belarus), still playing
  137: Daragh999 (Sweden), still playing
  138: Dark Fog 92 (Germany), still playing
  139: Darya_Kurt (Brazil), still playing
  140: Davferca (Costa Rica), still playing
  141: DeM0N_ZT (Ukraine), still playing
  142: DeddysHome [2] (Brazil), still playing
  143: DegasRoger (Brazil), still playing
  144: DelijaVL (Slovenia), still playing
  145: Demidenochka16 (Ukraine), still playing
  146: Denaz1777 (Bulgaria), still playing
  147: DeyvissonVS (Brazil), still playing
  148: Dfonzz (Belgium), still playing
  149: DiMastodon (Brazil), still playing
  150: Dima_HSV [2] (Germany), still playing
  151: DirJr90 (Brazil), still playing
  152: Dokirema (Switzerland), still playing
  153: DownSwing57 (Brazil), still playing
  154: DrPoita (Brazil), still playing
  155: Drag0nflye (United Kingdom), still playing
  156: Drohobych777 (Ukraine), still playing
  157: DuardoJR (Brazil), still playing
  158: Dukemeister9 (Belgium), still playing
  159: DustinK197 [2] (Austria), still playing
  160: Dzibiy (Ukraine), still playing
  161: DzynasLt (Lithuania), still playing
  162: ELVISdonk (United Kingdom), still playing
  163: ENUFSAIDFISH [2] (United Kingdom), still playing
  164: EZQUISS [2] (Brazil), still playing
  165: Egroe (Romania), still playing
  166: ElCafu (Germany), still playing
  167: Eliovan (Brazil), still playing
  168: Emersonzz12 (Brazil), still playing
  169: Emseglade [2] (Denmark), still playing
  170: Erebgil_bg [2] (Bulgaria), still playing
  171: EriVini3 (Brazil), still playing
  172: ErtyNK (Bulgaria), still playing
  173: Estimahaha (Brazil), still playing
  174: EullerSantos (Brazil), still playing
  175: Exc1usivePS (Kazakhstan), still playing
  176: FFtonny (Brazil), still playing
  177: FILKI (Thailand), still playing
  178: FORUGG (Austria), still playing
  179: FRAIZER 89 [2] (United Kingdom), still playing
  180: Fantom453 (Ukraine), still playing
  181: FasterMike (Ukraine), still playing
  182: Faternity (Canada), still playing
  183: Fduchun [2] (Belarus), still playing
  184: Fe_errou (Brazil), still playing
  185: Fedezun (Argentina), still playing
  186: Feerapoker (Brazil), still playing
  187: Felipe DB (Brazil), still playing
  188: Fen11x (Ukraine), still playing
  189: Fernand Rypl (Brazil), still playing
  190: Fernandosamurai (Brazil), still playing
  191: Filip 712156 (Slovakia), still playing
  192: Fknoll (Brazil), still playing
  193: Flmatta88 (Brazil), still playing
  194: Florica89 (Romania), still playing
  195: Footraiser (Switzerland), still playing
  196: ForthewinPS (Brazil), still playing
  197: Frager7777 (Belarus), still playing
  198: Fronsi (Austria), still playing
  199: FruGraae (Denmark), still playing
  200: Fuuuuuuull (Brazil), still playing
  201: GGigInTheSky (Germany), still playing
  202: GREENKEEPER7000 (Switzerland), still playing
  203: G_AlvesCP (Brazil), still playing
  204: GaNDalF-2509 (Brazil), still playing
  205: GaPokerr (Brazil), still playing
  206: Galo.Banjo (Brazil), still playing
  207: Ganandoo (Argentina), still playing
  208: Gardosaa (Sweden), still playing
  209: Gazamataz08 (United Kingdom), still playing
  210: GenteFina93 (Brazil), still playing
  211: Georgieprod (Canada), still playing
  212: GeorgyV32 (Romania), still playing
  213: Gerra_up [2] (Thailand), still playing
  214: Gherca0309 (Romania), still playing
  215: Giancona (Venezuela), still playing
  216: Gianiaki (Brazil), still playing
  217: Gilpro515 (Canada), still playing
  218: Gilson P.S [2] (Brazil), still playing
  219: Gollum299 (Austria), still playing
  220: Gr33n4Lifee (Brazil), still playing
  221: GrandoGui (Brazil), still playing
  222: GranitStark [2] (Sweden), still playing
  223: Green_Fish1990 (United Kingdom), still playing
  224: GrozovaIra (Ukraine), still playing
  225: GuaranaDolly [3] (Brazil), still playing
  226: Guh_Favoreto (Brazil), still playing
  227: Guikata (Brazil), still playing
  228: GunsN'Moises (Canada), still playing
  229: GunterTsr (Brazil), still playing
  230: Gurka247 (Sweden), still playing
  231: Gut0 Machado [2] (Brazil), still playing
  232: HC2006 (Germany), still playing
  233: HPA Pascoal (Brazil), still playing
  234: Hangoover9 (Sweden), still playing
  235: HappyWeeked (Ukraine), still playing
  236: HaruoB (Brazil), still playing
  237: Hede76 (Finland), still playing
  238: HeitorCEC (Brazil), still playing
  239: Henning-Hae (Germany), still playing
  240: Hergo (Denmark), still playing
  241: Heronville (Brazil), still playing
  242: Hijacked Alien (United Kingdom), still playing
  243: Huguinho2010 (Brazil), still playing
  244: Hugway (Belgium), still playing
  245: Hulkyyyy [2] (Romania), still playing
  246: HumberntII (Brazil), still playing
  247: I OS793 I (Bulgaria), still playing
  248: IClickIBrick (Romania), still playing
  249: I_RaisyDaizy_I [2] (Malta), still playing
  250: Ic€Rink (Thailand), still playing
  251: IgorMV85 (Ukraine), still playing
  252: IgorexaUA (Ukraine), still playing
  253: IhaveNoClue1 (Germany), still playing
  254: IllyaRaytman (Germany), still playing
  255: IrkaBoss (Ukraine), still playing
  256: Iron_eggz [2] (Belarus), still playing
  257: IsoVega [3] (Ukraine), still playing
  258: Iustinul (Romania), still playing
  259: J.MossJonDon (United Kingdom), still playing
  260: J0rd4OOO (Brazil), still playing
  261: JKin_G560 (Austria), still playing
  262: J_Raphael9 (Brazil), still playing
  263: Japi japo xD (Belgium), still playing
  264: Jarola (Brazil), still playing
  265: JensHei (Austria), still playing
  266: Jesskli (Brazil), still playing
  267: Jevelin1992 (Ukraine), still playing
  268: Jino77 (Belarus), still playing
  269: JoMkcee (United Kingdom), still playing
  270: JogoDeCostas (Brazil), still playing
  271: Jonesman2.0 (New Zealand), still playing
  272: Jonnnyxd [2] (Brazil), still playing
  273: Jota817 (Brazil), still playing
  274: JuVeNicko_93 (Denmark), still playing
  275: Juchem1006 (Brazil), still playing
  276: Jupa1981 (Mexico), still playing
  277: Just rag it [2] (Ireland), still playing
  278: JustD0ItBro (Argentina), still playing
  279: Juuuleez (Canada), still playing
  280: Juvituu (Brazil), still playing
  281: JvH1972 (United Kingdom), still playing
  282: JvS006 (Brazil), still playing
  283: K.C2410 (Germany), still playing
  284: K0L0SAGATEL (Kazakhstan), still playing
  285: KArro:(doido (Brazil), still playing
  286: KJclubber [2] (Canada), still playing
  287: KKmikeKK (New Zealand), still playing
  288: KOLUHANTON (Ukraine), still playing
  289: KaL1pS0 (Ukraine), still playing
  290: Karel Thor (Brazil), still playing
  291: Kari7721 [2] (Ukraine), still playing
  292: Kathi1485 [2] (Germany), still playing
  293: Kenyflax_069 [2] (Belgium), still playing
  294: Ketamine2801 [2] (Romania), still playing
  295: Kevmeister6 [2] (Germany), still playing
  296: KimJongTilt (Estonia), still playing
  297: KingPoker935 (Ukraine), still playing
  298: KingsnorthA (United Kingdom), still playing
  299: KorneyD (Thailand), still playing
  300: KpacuPetkov (Bulgaria), still playing
  301: Krossby [2] (Romania), still playing
  302: Krunfeld (Brazil), still playing
  303: Kulli86 [2] (Germany), still playing
  304: L.Giangiulio [2] (Brazil), still playing
  305: L.inyourface (Germany), still playing
  306: LANDP19 (United Kingdom), still playing
  307: LAST_PAMPERS (Estonia), still playing
  308: LEMONIC333 (Greece), still playing
  309: LEOZAWR (Austria), still playing
  310: LOCO-FEDE21 (Argentina), still playing
  311: Laccer76 [2] (United Kingdom), still playing
  312: Lang Geovane (Brazil), still playing
  313: Larigas2 (Greece), still playing
  314: LaurisL91 (Lithuania), still playing
  315: Lavraaa (Ukraine), still playing
  316: Lecors1978 (Brazil), still playing
  317: Lega030366 (Ukraine), still playing
  318: Leo Dente (Brazil), still playing
  319: LeoLSilva (Brazil), still playing
  320: Liane1960 [2] (Germany), still playing
  321: LillaLejonet [3] (Sweden), still playing
  322: Lirose19 (Belgium), still playing
  323: LittmannIgor [2] (Austria), still playing
  324: Llbh7 (Brazil), still playing
  325: Loginis_555 (Lithuania), still playing
  326: Loneygoat (Denmark), still playing
  327: LuAAnzerAA (Brazil), still playing
  328: Luansurfiel (Brazil), still playing
  329: LucaasAK747 (Brazil), still playing
  330: Lucas (44744 (Brazil), still playing
  331: LuckyCasper7 (Latvia), still playing
  332: LuckyLuciano511 (Switzerland), still playing
  333: LuckzPS (Brazil), still playing
  334: Luis poke187 (Brazil), still playing
  335: LuisFelipeBR (Brazil), still playing
  336: M.Zama1990 (Kazakhstan), still playing
  337: M1ch3l977 (Germany), still playing
  338: M44OO (Azerbaijan), still playing
  339: M4u2016 [2] (Argentina), still playing
  340: MORJA1978 (United Kingdom), still playing
  341: MTakahara (Brazil), still playing
  342: M_Semensky (Bulgaria), still playing
  343: Machidon7 [2] (Romania), still playing
  344: Maddog12318 (United Kingdom), still playing
  345: Maks19111979 (Ukraine), still playing
  346: Malevsito (Costa Rica), still playing
  347: Malufe123 (Brazil), still playing
  348: Manitou1982 (Denmark), still playing
  349: Mantastika [2] (Lithuania), still playing
  350: Mariana Caet [2] (Brazil), still playing
  351: MarioDutraJR (Brazil), still playing
  352: Marksche1der (Ukraine), still playing
  353: Martijne_V (Belgium), still playing
  354: MaskzSick (Brazil), still playing
  355: MatheuSantos (Brazil), still playing
  356: MatheusBT1992 (Brazil), still playing
  357: MatheusD9999 (Brazil), still playing
  358: MatheusSV99 (Brazil), still playing
  359: MathewZvonL (Finland), still playing
  360: Maukka17 (Finland), still playing
  361: Maurivan jr (Brazil), still playing
  362: Max Lundvall (Sweden), still playing
  363: Maxi_AK_Yo (Ukraine), still playing
  364: Meli00013 (Canada), still playing
  365: Mestre Roma (Brazil), still playing
  366: Mgiurov (Bulgaria), still playing
  367: Miauzão (Brazil), still playing
  368: Mikruxa (Belarus), still playing
  369: Milhorini (Brazil), still playing
  370: Minotaur6 (United Kingdom), still playing
  371: MogElit3 (Belarus), still playing
  372: Montana1323 (Switzerland), still playing
  373: Monteirinh0 (Brazil), still playing
  374: MoosetheCat (Canada), still playing
  375: Mr. Pickles8 (Brazil), still playing
  376: Mr.Chips 6666 (United Kingdom), still playing
  377: MrsIsildur1 (United Kingdom), still playing
  378: Mtl_Qc (Canada), still playing
  379: Mtzn [2] (Brazil), still playing
  380: Mungo Chubbs (Germany), still playing
  381: Murdock2611 (Germany), still playing
  382: Mutarov83 (Bulgaria), still playing
  383: N.Amelin (Ukraine), still playing
  384: NEGO10849 [2] (Brazil), still playing
  385: NErD-BIrD18 [2] (Switzerland), still playing
  386: Naknemo [2] (Sweden), still playing
  387: Nata1608 (Belarus), still playing
  388: Natas0 [2] (United Kingdom), still playing
  389: Nesamovytyj (Ukraine), still playing
  390: Nescau10 (Brazil), still playing
  391: Never Locked [2] (Romania), still playing
  392: NiketinM (Finland), still playing
  393: Nikolov95 [2] (Bulgaria), still playing
  394: NilSto (Germany), still playing
  395: Nilton AAndrade (Brazil), still playing
  396: Nizkiz (Belarus), still playing
  397: No One There [2] (Latvia), still playing
  398: NotLikeThisq (Belarus), still playing
  399: Novikov_PM (Ukraine), still playing
  400: OHMYDAYS212 (United Kingdom), still playing
  401: OMARTINSLUCA (Brazil), still playing
  402: OMGItsaShark (Brazil), still playing
  403: OMGSOMKEWEED (Switzerland), still playing
  404: OON€GAT!V [2] (Germany), still playing
  405: OR1917mimohh (Bulgaria), still playing
  406: OWE G. 0815 (Germany), still playing
  407: OZARKDD (Finland), still playing
  408: Ocean0888 (Austria), still playing
  409: Onac9IHbI4 (Kazakhstan), still playing
  410: OnceAgain24 (Belgium), still playing
  411: Oskar_MVP1 (Vietnam), still playing
  412: Otsat [2] (Finland), still playing
  413: PEIXIM 13 (Brazil), still playing
  414: PIPOQUEER (Brazil), still playing
  415: PROROK810 (Belarus), still playing
  416: Paacootii (Bulgaria), still playing
  417: Pachekowski (Brazil), still playing
  418: Palladioom (Belgium), still playing
  419: Panda0777 (Brazil), still playing
  420: Pandamon7 (Brazil), still playing
  421: Panmanbabsi28 (Germany), still playing
  422: PapaDonkey92 [2] (Greece), still playing
  423: Pappousaek (Greece), still playing
  424: Pascutardi (Argentina), still playing
  425: PatrickDiaby (United Kingdom), still playing
  426: PavJeshei [2] (Greece), still playing
  427: PazitronCity (Ukraine), still playing
  428: Peet-Pro1887 (Germany), still playing
  429: Pfiffikus86 [2] (Germany), still playing
  430: Pikiniki ™ [2] (Brazil), still playing
  431: Pinte86 [2] (Germany), still playing
  432: Pitbull715 (Belgium), still playing
  433: Pitonpoker999 [2] (Ukraine), still playing
  434: PokerAlex84 [2] (Germany), still playing
  435: PokerBeast1999 (Germany), still playing
  436: Polgarath [2] (Sweden), still playing
  437: Pottota [2] (Argentina), still playing
  438: Pozeidon93 (Sweden), still playing
  439: Prol1x (Belarus), still playing
  440: PuercoRicoo (Switzerland), still playing
  441: PulseChain1 [2] (United Kingdom), still playing
  442: PutoCaputo (Ukraine), still playing
  443: Q0R1 [3] (Germany), still playing
  444: REBELLlON (Uzbekistan), still playing
  445: RTP_Neto [2] (Brazil), still playing
  446: RandyZerg (Ukraine), still playing
  447: RaphinhaA (Brazil), still playing
  448: Rb)bolov (Belarus), still playing
  449: RckNog (Brazil), still playing
  450: RealRastar (Mexico), still playing
  451: Rebozeio [2] (Brazil), still playing
  452: RenanLaPola (Brazil), still playing
  453: Reynolds0709 [2] (Mexico), still playing
  454: Richard_KONO (Brazil), still playing
  455: RipMacMiller1 (Brazil), still playing
  456: Ris2012 (Belarus), still playing
  457: Rise_0_Anyone (Brazil), still playing
  458: Rodrigo_PSta (Brazil), still playing
  459: Roendrup (Denmark), still playing
  460: Roma140288 (Belarus), still playing
  461: Roodzwart1899 (Belgium), still playing
  462: Roquim (Brazil), still playing
  463: Rosselte [2] (Brazil), still playing
  464: Royalman0987 (Germany), still playing
  465: Rygard3 [2] (Sweden), still playing
  466: R£SILI£NC£ [2] (Brazil), still playing
  467: SBMPoker (Brazil), still playing
  468: SCHUSTER_cwb (Brazil), still playing
  469: SD ANDRE [2] (Brazil), still playing
  470: SHENG082 (Japan), still playing
  471: SHUGSLAVS (Canada), still playing
  472: SILVIUVAS14 (Romania), still playing
  473: SK 38744 (Ukraine), still playing
  474: SSSCHROEDER [2] (Brazil), still playing
  475: Sailfish86 (Germany), still playing
  476: SakkeJEA (Finland), still playing
  477: Samummendes (Brazil), still playing
  478: Sangaus (Belarus), still playing
  479: SannyMielly (Brazil), still playing
  480: Savva08 (Ukraine), still playing
  481: Schtamcar [2] (Slovenia), still playing
  482: Senakosik1 (Belarus), still playing
  483: Sendy519 (Belarus), still playing
  484: SergAnt61rus (Kazakhstan), still playing
  485: SergeySil83 (Belarus), still playing
  486: Shaday_ns (Brazil), still playing
  487: Shak88888 (Ukraine), still playing
  488: Sharkette888 (Thailand), still playing
  489: Sheeiik (Brazil), still playing
  490: ShelbyGTMust (Moldova), still playing
  491: Shoxuzb (Kazakhstan), still playing
  492: SimAhr (Denmark), still playing
  493: Simon RunGood (Germany), still playing
  494: Sintija99 (Latvia), still playing
  495: Sir Arozzinho [2] (Brazil), still playing
  496: SirGomes [2] (Brazil), still playing
  497: Sitting_1n [2] (United Kingdom), still playing
  498: Skelyast1K (Ukraine), still playing
  499: Skore91 (Brazil), still playing
  500: Skorpi1968 [2] (Germany), still playing
  501: Sl@vko666 [3] (Slovakia), still playing
  502: Smeethy82 (United Kingdom), still playing
  503: Snipersha272 [2] (Canada), still playing
  504: SolidYerna (Sweden), still playing
  505: Solta4581 (United Kingdom), still playing
  506: Soqood (Ukraine), still playing
  507: Soress (Ukraine), still playing
  508: Spakonase (Switzerland), still playing
  509: SpecTre/F (Brazil), still playing
  510: Spingbart (Canada), still playing
  511: Spuddii (Belarus), still playing
  512: Stoffels212 (Brazil), still playing
  513: StomaA22 (Ukraine), still playing
  514: Striker'1992 [2] (Brazil), still playing
  515: SuCwb [2] (Brazil), still playing
  516: SuSuSushi (Brazil), still playing
  517: Suave Sammy (United Kingdom), still playing
  518: Suezawa (Brazil), still playing
  519: Sulan1891 (Sweden), still playing
  520: Sury8E (Mexico), still playing
  521: SvinkaPeppa123 (Belarus), still playing
  522: Szabimester [2] (Hungary), still playing
  523: TAKE IT 69 (United Kingdom), still playing
  524: TECHNOGAS (Greece), still playing
  525: TFSantana [2] (Brazil), still playing
  526: TOMBATLE (Romania), still playing
  527: TRATOR1AN (Bulgaria), still playing
  528: TRBJE (Ukraine), still playing
  529: TakashiEsa (Brazil), still playing
  530: Taufner 22 (Brazil), still playing
  531: Tavares910 (Brazil), still playing
  532: TazutZ (United Kingdom), still playing
  533: Team51-Fer (Brazil), still playing
  534: Ten.Hellz (Brazil), still playing
  535: Tervapiru [2] (Finland), still playing
  536: TheBearHoney [2] (United Kingdom), still playing
  537: TheColdShelby [2] (Brazil), still playing
  538: TheDomotron (United Kingdom), still playing
  539: TheIrritated [2] (United Kingdom), still playing
  540: TheOne747 (Germany), still playing
  541: TheRealDoofus (United Kingdom), still playing
  542: TheSheep12 [2] (Germany), still playing
  543: TheSpecialny (United Kingdom), still playing
  544: Thefresh8 (Mexico), still playing
  545: ThiagoMarchi (Brazil), still playing
  546: ThugLife296 (Brazil), still playing
  547: Tiltingyou72off (Brazil), still playing
  548: Tiobordes (Argentina), still playing
  549: Tmaster60 [3] (Canada), still playing
  550: Tomas20LT (Lithuania), still playing
  551: Toobo (Sweden), still playing
  552: Toratti (Brazil), still playing
  553: Torheed (Brazil), still playing
  554: Torvijah (Brazil), still playing
  555: Trapsteel (Greece), still playing
  556: TrecetiLaMunca (Denmark), still playing
  557: Trick'rTreàt (Belgium), still playing
  558: TripleB|Lets go (Kazakhstan), still playing
  559: TrollMe21 (Bulgaria), still playing
  560: TulleGert123 (Denmark), still playing
  561: Typucm (Belarus), still playing
  562: UACosta08 (Argentina), still playing
  563: UMMartins (Brazil), still playing
  564: Uncle_Tarik (Ukraine), still playing
  565: Vad1457 [2] (Ukraine), still playing
  566: Vermaraa (Brazil), still playing
  567: Vgik749 (Belarus), still playing
  568: Vini'sback (Brazil), still playing
  569: Vinícius71 (Brazil), still playing
  570: Vipperson605 (Belarus), still playing
  571: VitorMira_2 (Brazil), still playing
  572: WESTland92 (Kazakhstan), still playing
  573: WPTdibby (Canada), still playing
  574: Wait_4_1t (Ukraine), still playing
  575: Wehr333 (Moldova), still playing
  576: WellBr20 (Brazil), still playing
  577: Whoizhe2 [2] (Canada), still playing
  578: WhyIshoveThis [2] (Switzerland), still playing
  579: Will1909 [2] (Brazil), still playing
  580: WillMalvadao (Brazil), still playing
  581: Willzerahh190 (Brazil), still playing
  582: Wistern (Denmark), still playing
  583: Wladney [3] (Brazil), still playing
  584: Wolf77724 (Germany), still playing
  585: XRobstyleX (Brazil), still playing
  586: XXXYXYXXX (Germany), still playing
  587: YVenturelli (Brazil), still playing
  588: Yalllll [2] (Romania), still playing
  589: YungRave (Sweden), still playing
  590: ZMLucker (United Kingdom), still playing
  591: Zac2886 [2] (Canada), still playing
  592: Zhuk.rv (Ukraine), still playing
  593: Zsolt830 (Hungary), still playing
  594: Zsuperstar (Brazil), still playing
  595: Zugolaro (Brazil), still playing
  596: ZurichHB (Switzerland), still playing
  597: _CJ_550 (Brazil), still playing
  598: _Guys_Nazar_ (Ukraine), still playing
  599: _vinelima [3] (Brazil), still playing
  600: aavol (Ukraine), still playing
  601: abisp0ker (Romania), still playing
  602: ablady17 [2] (Canada), still playing
  603: abroadpoker (Sweden), still playing
  604: adrzz2 (Brazil), still playing
  605: agates91 (Greece), still playing
  606: aivaaaras (United Kingdom), still playing
  607: akanimrod (Brazil), still playing
  608: akqt99 (Denmark), still playing
  609: alVatroos (Argentina), still playing
  610: alannlopess (Brazil), still playing
  611: alansnap2 [2] (Brazil), still playing
  612: ale06061972 (Uruguay), still playing
  613: alexgabi88 [2] (Romania), still playing
  614: alexpref (Belarus), still playing
  615: allogarage1 (Ukraine), still playing
  616: amandinha27 (Brazil), still playing
  617: ambrella 11 (Ukraine), still playing
  618: aminmele (Greece), still playing
  619: amnesieh [2] (Belgium), still playing
  620: andilann (Ukraine), still playing
  621: andy23peo (United Kingdom), still playing
  622: angakook (Canada), still playing
  623: anger62 (Ukraine), still playing
  624: antsboy11738 (Ireland), still playing
  625: archiwebb [2] (United Kingdom), still playing
  626: areshatar97 (Bulgaria), still playing
  627: arharovec (Belarus), still playing
  628: arhigos21 [2] (Austria), still playing
  629: armiukas (Lithuania), still playing
  630: arrastaetraz [2] (Brazil), still playing
  631: art_fou69 (Greece), still playing
  632: artemio09 (Ukraine), still playing
  633: ateist666666 (Belarus), still playing
  634: atg590 (Sweden), still playing
  635: auteriM (Argentina), still playing
  636: awa1991 (Canada), still playing
  637: babyrenee (Germany), still playing
  638: baddexter24 (Switzerland), still playing
  639: bahhfreitas [3] (Brazil), still playing
  640: barsa1981 (Kazakhstan), still playing
  641: bashley29 (United Kingdom), still playing
  642: bastinho08 (Germany), still playing
  643: beento1938 (Brazil), still playing
  644: behappy20 (United Kingdom), still playing
  645: belyik88 (Belarus), still playing
  646: bengtkassler (Sweden), still playing
  647: bergue12 (Brazil), still playing
  648: bigkkahuna (Canada), still playing
  649: billy31boy (Romania), still playing
  650: birk1979 (Denmark), still playing
  651: blifky (Belarus), still playing
  652: blindglory23 (United Kingdom), still playing
  653: boblangster6 [2] (Brazil), still playing
  654: bodylevich (Belarus), still playing
  655: boomlee [2] (United Kingdom), still playing
  656: botec_rs [2] (Bulgaria), still playing
  657: bougnia [2] (Belgium), still playing
  658: bscluiz [2] (Brazil), still playing
  659: burakostmz (Brazil), still playing
  660: c133 [2] (Canada), still playing
  661: ca4aaa (Belarus), still playing
  662: cacimbs [2] (Brazil), still playing
  663: cactusA7 [2] (Ireland), still playing
  664: caiocastilho (Brazil), still playing
  665: caiosultanum [2] (Brazil), still playing
  666: caiquepoker28 (Brazil), still playing
  667: camilobahia1989 (Brazil), still playing
  668: carlazio (United Kingdom), still playing
  669: carwa [2] (Finland), still playing
  670: ccyrenne [2] (Canada), still playing
  671: cebolinha_rs (Brazil), still playing
  672: cepam_romHa (Sweden), still playing
  673: champ.198326 [2] (Germany), still playing
  674: chezallin (United Kingdom), still playing
  675: chiti-do (Romania), still playing
  676: chrischris44 (Argentina), still playing
  677: christi1298 (Canada), still playing
