PokerStars Tournament #3916201851, No Limit Hold'em
  70: KaykAndrade (Brazil), still playing
  71: KeL'W1N (Belarus), still playing
  72: Kesso83 (Slovakia), still playing
  73: KevinK82 [2] (Ireland), still playing
  74: Ko1ya777 (Thailand), still playing
  75: LOBAATTO (Brazil), still playing
  76: Laffty66 (Germany), still playing
  77: Layback6 (Germany), still playing
  78: LeeBucksAK (Brazil), still playing
  79: LeptonDOCORT (Brazil), still playing
  80: Limpolainen [2] (Sweden), still playing
  81: LuckyUKDude [2] (United Kingdom), still playing
  82: Machidon7 [2] (Romania), still playing
  83: Magic_mikey0 (United Kingdom), still playing
  84: Malandron_22 (Brazil), still playing
  85: Marty719 (United Kingdom), still playing
  86: MatheusD9999 (Brazil), still playing
  87: McLovin1308 (Austria), still playing
  88: Mcdermutt (Belarus), still playing
  89: Miawnel11 (Romania), still playing
  90: Michi010269 [2] (Germany), still playing
  91: Monk Gallas [2] (Brazil), still playing
  92: Mr-Keytron (Denmark), still playing
  93: Mydraall [2] (United Kingdom), still playing
  94: N.Amelin (Ukraine), still playing
  95: N4ts333 (Greece), still playing
  96: NiZem (Ukraine), still playing
  97: NiceBleff20 (Brazil), still playing
  98: Nightstyle18 (Germany), still playing
  99: Obnylyator (Ukraine), still playing
  100: Orion DMC (Brazil), still playing
  101: PHSCardoso (Brazil), still playing
  102: ParisBlonde (Switzerland), still playing
  103: Pebrobass (Brazil), still playing
  104: PetreB61 (Romania), still playing
  105: PheniXofFire (Switzerland), still playing
  106: Pikiniki ™ (Brazil), still playing
  107: PokerKO1 (Finland), still playing
  108: Prinzesschen17 (Germany), still playing
  109: PulseChain1 [2] (United Kingdom), still playing
  110: Pysgodyn (United Kingdom), still playing
  111: Rambo'sM60 (United Kingdom), still playing
  112: Rapa velhos (Brazil), still playing
  113: Rebitado (Brazil), still playing
  114: Riesa82 (Finland), still playing
  115: Rustam308 (Turkmenistan), still playing
  116: SAVINGTHESAD (Belgium), still playing
  117: SD ANDRE (Brazil), still playing
  118: SR.LEONARDM (Brazil), still playing
  119: Saedin1 (Argentina), still playing
  120: Sh00ji1 (Brazil), still playing
  121: ShalnoyTapok (Kazakhstan), still playing
  122: Simas12345 (Lithuania), still playing
  123: Socc3rman13 (Slovenia), still playing
  124: Solojuve1010 (Switzerland), still playing
  125: SwedishSpursFan (Sweden), still playing
  126: T0bzen (Denmark), still playing
  127: T1z34L (Switzerland), still playing
  128: TCNarcology (Austria), still playing
  129: Tannenbaum33 (Germany), still playing
  130: TareIte (Finland), still playing
  131: Tervapiru (Finland), still playing
  132: TomQ958 (United Kingdom), still playing
  133: Tomten13 (Sweden), still playing
  134: Tomukas XIII (Latvia), still playing
  135: TopLobster (Canada), still playing
  136: TorukMaktuson (Brazil), still playing
  137: Toxa512 (Uzbekistan), still playing
  138: TurkeyBlue (United Kingdom), still playing
  139: VItaliix1604 [2] (Belgium), still playing
  140: VM MORAES (Brazil), still playing
  141: VarokSaurfangAA (Lithuania), still playing
  142: Vazaika (Ukraine), still playing
  143: Velho_rhanis (Brazil), still playing
  144: Vi7u (Brazil), still playing
  145: Vini'sback (Brazil), still playing
  146: VitorMira_2 (Brazil), still playing
  147: Vladpiton (Ukraine), still playing
  148: WhyNotIzzy (Germany), still playing
  149: Wladney [2] (Brazil), still playing
  150: XITÃOZINHO (Brazil), still playing
  151: XXrusitoXX (Argentina), still playing
  152: Yasuke17 (Ukraine), still playing
  153: Zuriktan (Mexico), still playing
  154: Zynk254 (Brazil), still playing
  155: akwebber (Brazil), still playing
  156: alatreks (Morocco), still playing
  157: alinanfnt (Germany), still playing
  158: areshatar97 (Bulgaria), still playing
  159: arharovec (Belarus), still playing
  160: atditod13425 (Germany), still playing
  161: bengtkassler (Sweden), still playing
  162: bertola12 (Brazil), still playing
  163: blacz2000 (Brazil), still playing
  164: brian 27979 (United Kingdom), still playing
  165: browbotham (United Kingdom), still playing
  166: c_ianul (Romania), still playing
  167: caiosultanum (Brazil), still playing
  168: carlazio (United Kingdom), still playing
  169: cheapplayer1 (Canada), still playing
  170: chess1000 (Ukraine), still playing
  171: chrisdom1305 (United Kingdom), still playing
  172: cobanata [2] (Germany), still playing
  173: conanboy [2] (Sweden), still playing
  174: coyotje (Belgium), still playing
  175: cws33 (Brazil), still playing
  176: damjanos (Slovenia), still playing
  177: davidtrapani (Argentina), still playing
  178: de4glenob (Germany), still playing
  179: dettihboy [2] (Estonia), still playing
  180: diep178 (Belarus), still playing
  181: dw0811 [2] (United Kingdom), still playing
  182: elle89 (Germany), still playing
  183: emi_nico09 (Argentina), still playing
  184: espo1995 (Belgium), still playing
  185: faceluke (United Kingdom), still playing
  186: fanmetallica (Argentina), still playing
  187: fehemp56 (Brazil), still playing
  188: floki1s (Belarus), still playing
  189: furorxd (Brazil), still playing
  190: g.batty77 (Switzerland), still playing
  191: glennebluffs (Belgium), still playing
  192: gnsouza (Brazil), still playing
  193: goahead1985 (Denmark), still playing
  194: goli559 [2] (Argentina), still playing
  195: gr3471 [2] (Bulgaria), still playing
  196: grailbrdss (Ukraine), still playing
  197: grigorisgri (Moldova), still playing
  198: gustavomrp491 (Brazil), still playing
  199: gypas67 (Greece), still playing
  200: hartiedd1 (Austria), still playing
  201: heart333 (Denmark), still playing
  202: iLemon (Romania), still playing
  203: ihatemonday (Germany), still playing
  204: indeK (Argentina), still playing
  205: iwillkillset (Belarus), still playing
  206: jetu85 (Estonia), still playing
  207: joethepea (United Kingdom), still playing
  208: john the gas (United Kingdom), still playing
  209: johny_mac32 (Greece), still playing
  210: jonttis07 (Finland), still playing
  211: jsmith091 (United Kingdom), still playing
  212: juniorbr25 (Brazil), still playing
  213: jvcadore197 (Brazil), still playing
  214: kachok84 (Belarus), still playing
  215: kaiou05 [2] (Belgium), still playing
  216: kikesilvero (Paraguay), still playing
  217: knerrad29 (United Kingdom), still playing
  218: kred2000 (Sweden), still playing
  219: lejaon27 (Ukraine), still playing
  220: liatlg1296 (United Kingdom), still playing
  221: limito2206 [2] (Albania), still playing
  222: lucasnert (Brazil), still playing
  223: m99nlight (Germany), still playing
  224: mariozimm [2] (Brazil), still playing
  225: masaharu10 (Brazil), still playing
  226: mashal103 [2] (Germany), still playing
  227: mateinthree (Brazil), still playing
  228: maysey11 (Belarus), still playing
  229: medes_carla (Brazil), still playing
  230: meinapoker (Argentina), still playing
  231: metotti999 (Belarus), still playing
  232: michel_ah89 (Brazil), still playing
  233: miseryhand [2] (United Kingdom), still playing
  234: moises300198 [2] (Brazil), still playing
  235: mope1202 (Denmark), still playing
  236: mrks72 (Slovenia), still playing
  237: mtjsn23 (Slovenia), still playing
  238: mupersan822710 (Denmark), still playing
  239: nevir69 (Finland), still playing
  240: newmaniac67 (United Kingdom), still playing
  241: nicenicebr (Brazil), still playing
  242: ouchbigslick (Ukraine), still playing
  243: pa6kaoooo (Latvia), still playing
  244: papu1474 (Argentina), still playing
  245: paulvb13 (United Kingdom), still playing
  246: pl18s (Germany), still playing
  247: poliakov777 (Ukraine), still playing
  248: polumjagkij (Latvia), still playing
  249: prisengerb [2] (Argentina), still playing
  250: psydolabella (Brazil), still playing
  251: robpac (United Kingdom), still playing
  252: sKAro1201 (Switzerland), still playing
  253: sbj1000 (Denmark), still playing
  254: seab084 (Belgium), still playing
  255: sexy-men009 (Canada), still playing
  256: sexyNickBY (Belarus), still playing
  257: shakers420 (Canada), still playing
  258: shunts2 (United Kingdom), still playing
  259: sidron13 (Belarus), still playing
  260: simple32 (Brazil), still playing
  261: slippery2 (United Kingdom), still playing
  262: ssslavosss [2] (Ukraine), still playing
  263: tenrafaelpai (Brazil), still playing
  264: thiagopkr0 (Brazil), still playing
  265: thomas148 (Germany), still playing
  266: tiag1 (Brazil), still playing
  267: tigaio (Brazil), still playing
  268: tomie1973 [2] (United Kingdom), still playing
  269: tomás1992 (Brazil), still playing
  270: traumfanger1 [2] (Switzerland), still playing
  271: tuborg123456 (Belgium), still playing
  272: tuliodbm (Brazil), still playing
  273: viniciusddc (Brazil), still playing
  274: viru1338 (Austria), still playing
  275: wag8989 [2] (Brazil), still playing
  276: waldy1893 [2] (Switzerland), still playing
  277: warwicktom (United Kingdom), still playing
  278: xDOCKERS (Brazil), still playing
  279: xMurrehx (Sweden), still playing
  280: xxOSKAxx (United Kingdom), still playing
  281: yayaya (Canada), still playing
  282: yoshiipm (Brazil), still playing
  283: zajoappp (Denmark), still playing
  284: zuker17 (United Kingdom), still playing
  285: Maddolf1 (Germany), 
  286: Gabrielfs13 (Brazil), 
  287: RiChileno (Chile), 
  288: rofegaba (Chile), 
  289: RamaKK (Argentina), 
  290: alexdaas (Belarus), 
  291: fredaoxd (Brazil), 
  292: ewsha [2] (Germany), 
  293: PulseChain1 (United Kingdom), 
  294: jonikatvil (Belarus), 
  295: moscraciun00001 (Switzerland), 
  296: Vrussanos (Greece), 
  297: linute112 (Lithuania), 
  298: ModusPonen7 (Germany), 
  299: Dumitriu Radu [2] (Romania), 
  300: jimmy410 (United Kingdom), 
  301: jaktavfc (United Kingdom), 
  302: waldy1893 (Switzerland), 
  303: Stegadoni [2] (Finland), 
  304: teteu_games (Brazil), 
  305: dettihboy (Estonia), 
  306: NosferatuMarcex (United Kingdom), 
  307: catuípe35 (Brazil), 
  308: Checkdex (Slovakia), 
  309: PEIXIM 13 (Brazil), 
  310: yenodnis [2] (Brazil), 
  311: ssslavosss (Ukraine), 
  312: antonisar (Greece), 
  313: moises300198 (Brazil), 
  314: Thorrrr [2] (Germany), 
  315: rdo_fabris (Brazil), 
  316: JimmyC2905 (Germany), 
  317: drachdudek (Slovenia), 
  318: Feerapoker (Brazil), 
  319: Mentija [2] (Hungary), 
  320: Pabel212 (Argentina), 
  321: Messina242 [2] (Germany), 
  322: 10secAlass [2] (Greece), 
  323: Mydraall (United Kingdom), 
  324: xxLairdxx [2] (United Kingdom), 
  325: Delegas_SLT (Brazil), 
  326: Dawson74404 (United Kingdom), 
  327: rashid2912 (Germany), 
  328: boblangster6 (Brazil), 
  329: prisengerb (Argentina), 
  330: Goodvin_spb (Kazakhstan), 
  331: patocuac08 (Argentina), 
  332: Leojames38 (Ireland), 
  333: ewsha (Germany), 
  334: Machetenmanni (Germany), 
  335: Eaglov (Morocco), 
  336: AndyC96 (Canada), 
  337: Jx1510z (Brazil), 
  338: St. L'Brow (Brazil), 
  339: tomie1973 (United Kingdom), 
  340: jamesmcca (United Kingdom), 
  341: Markelj77 (Slovenia), 
  342: MrKaaangen (Denmark), 
  343: giank99 (Argentina), 
  344: AQsuit (Switzerland), 
  345: hattie009 (United Kingdom), 
  346: oOBlowOo (Belarus), 
  347: Mentija (Hungary), 
  348: miseryhand (United Kingdom), 
  349: flusher2017 (New Zealand), 
  350: marianos 1 (Belgium), 
  351: Thorrrr (Germany), 
  352: ovinidesouza (Brazil), 
  353: maxyta (Bulgaria), 
  354: Guga970001 (Luxembourg), 
  355: ElOso2798 (Argentina), 
  356: mashal103 (Germany), 
  357: daniturn (Brazil), 
  358: AbulFadl (Estonia), 
  359: ikostoww (Bulgaria), 
  360: Riso14 (Ukraine), 
  361: pykki444 (Finland), 
  362: kicsidomi (Hungary), 
  363: Luansurfiel (Brazil), 
  364: CallMeMaybe115 [2] (Denmark), 
  365: Nedved333 (Ukraine), 
  366: Michi010269 (Germany), 
  367: Stegadoni (Finland), 
  368: apedipele [2] (Finland), 
  369: Machidon7 (Romania), 
  370: madragoimh [2] (Ireland), 
  371: 86magnes86 (Brazil), 
  372: Breno L21 [2] (Brazil), 
  373: MarcosTroty [2] (Brazil), 
  374: Tetsuno3 (United Kingdom), 
  375: maximartinus (Belgium), 
  376: goli559 (Argentina), 
  377: hubbard02 (United Kingdom), 
  378: TheOnlyWinrr (Brazil), 
  379: TrueProphecy (Germany), 
  380: ne1udoman (Belarus), 
  381: poroto1407 (Argentina), 
  382: kirsisLV (Latvia), 
  383: exclusivo126 (Bulgaria), 
  384: VItaliix1604 (Belgium), 
  385: gyurj1 (Armenia), 
  386: manny146 (United Kingdom), 
  387: CallMeMaybe115 (Denmark), 
  388: Limpolainen (Sweden), 
  389: limito2206 (Albania), 
  390: AloneSB (Hungary), 
  391: dw0811 (United Kingdom), 
  392: I AM LAGOSH (United Kingdom), 
  393: oquesou7 (Brazil), 
  394: Wladney (Brazil), 
  395: Shikarno30o0 (Belarus), 
  396: Clandestin07 [2] (Brazil), 
  397: jamesburke01 (United Kingdom), 
  398: feketelyuk73 (Hungary), 
  399: KevinK82 (Ireland), 
  400: TheMyst1304 (Germany), 
  401: BigAlTay [2] (United Kingdom), 
  402: TOTO_VILKS (Latvia), 
  403: lebarraki63 (Belgium), 
  404: Lilita88 (Bulgaria), 
  405: madragoimh (Ireland), 
  406: bruna_bsb (Brazil), 
  407: vladinski4 (Bulgaria), 
  408: timur0302 (Argentina), 
  409: Dorian_k2 [2] (Moldova), 
  410: Bmm59 (Brazil), 
  411: conexao38 (Brazil), 
  412: mezenga33 (Brazil), 
  413: Dr.Mark777 (Germany), 
  414: Jaaaaaaaay8 (Ireland), 
  415: jailcraft (United Kingdom), 
  416: wildthing1980 (United Kingdom), 
  417: mihauku (Germany), 
  418: spyrosjordan (Greece), 
  419: Messina242 (Germany), 
  420: Vukovic Alex (Austria), 
  421: randy1169 (United Kingdom), 
  422: JackBlack117 (Germany), 
  423: DANEE P666 (Romania), 
  424: dunepawgluvr (United Kingdom), 
  425: BigAlTay (United Kingdom), 
  426: allinAndresQ (Uruguay), 
  427: lageano965 [2] (Brazil), 
  428: redfloyd [2] (Canada), 
  429: apedipele (Finland), 
  430: Breno L21 (Brazil), 
  431: traumfanger1 (Switzerland), 
  432: EternoZé (Brazil), 
  433: ox da box (Brazil), 
  434: SuckOutK49 (Austria), 
  435: Brcislav (Slovakia), 
  436: Clandestin07 (Brazil), 
  437: vtr1422 (Brazil), 
  438: Monk Gallas (Brazil), 
  439: BOLIS_CTBA (Brazil), 
  440: cobanata (Germany), 
  441: kaiou05 (Belgium), 
  442: conanboy (Sweden), 
  443: AyrtonAA95 (Brazil), 
  444: F.domingospoker (Brazil), 
  445: JapaJ (Finland), 
  446: FransnV (Belgium), 
  447: Hits0905 (United Kingdom), 
  448: yenodnis (Brazil), 
  449: Kleber Thau (Brazil), 
  450: Killjedan (Ukraine), 
  451: Christian3561 (Denmark), 
  452: grituc (Moldova), 
  453: lageano965 (Brazil), 
  454: Chessurgeon (Brazil), 
  455: xxLairdxx (United Kingdom), 
  456: Oleksandr1256 (Ukraine), 
  457: MarcosTroty (Brazil), 
  458: mariozimm (Brazil), 
  459: dala-stella (Sweden), 
  460: vpisjak (Latvia), 
  461: LuckyUKDude (United Kingdom), 
  462: PrinsRobin (Sweden), 
  463: FISHKILLERbh [2] (Brazil), 
  464: geilhier (Germany), 
  465: Powerray60 (Switzerland), 
  466: Mestanas9981 (United Kingdom), 
  467: redfloyd (Canada), 
  468: Dorian_k2 (Moldova), 
  469: perez gabrie (Brazil), 
  470: 10secAlass (Greece), 
  471: Socratespo29 (Mexico), 
  472: Huckypete (Germany), 
  473: FISHKILLERbh (Brazil), 
  474: gr3471 (Bulgaria), 
  475: Dumitriu Radu (Romania), 
  476: wag8989 (Brazil), 
You finished the tournament (eliminated at hand #257277367195).


