PokerStars Tournament #3914012654, No Limit Hold'em
  220: ÐouM [2] (Canada), $17.52 (0.109%)
  221: j.filho134 (Brazil), $17.52 (0.109%)
  222: XLUCHIAN (United Kingdom), $17.52 (0.109%)
  223: zirco6 (Belgium), $17.52 (0.109%)
  224: Ask2yourGhost (Brazil), $17.52 (0.109%)
  225: Maslannn (Ukraine), $17.52 (0.109%)
  226: Juchem1006 (Brazil), $17.52 (0.109%)
  227: Celo Fera 10 (Brazil), $17.52 (0.109%)
  228: AlexTheFool (Iceland), $17.52 (0.109%)
  229: Vicente 4667 (Brazil), $17.52 (0.109%)
  230: ShincoUA (Ukraine), $17.52 (0.109%)
  231: Tripaozao (Brazil), $17.52 (0.109%)
  232: willy3009 (Canada), $17.52 (0.109%)
  233: Zorg123321 [2] (Belarus), $17.52 (0.109%)
  234: Stranman (Canada), $17.52 (0.109%)
  235: xxJesperxx [2] (Denmark), $17.52 (0.109%)
  236: WellBr20 (Brazil), $17.52 (0.109%)
  237: C0sm0 M!nd (Brazil), $17.52 (0.109%)
  238: alansnap2 (Brazil), $17.52 (0.109%)
  239: tuborg123456 (Belgium), $17.52 (0.109%)
  240: Torvijah (Brazil), $17.52 (0.109%)
  241: saada766 (Lebanon), $17.52 (0.109%)
  242: jonttis07 (Finland), $17.52 (0.109%)
  243: cobyhobso506 [2] (United Kingdom), $17.52 (0.109%)
  244: Lolonamente (Brazil), $17.52 (0.109%)
  245: Schweson (Germany), $17.52 (0.109%)
  246: ferdi123zzz (Romania), $17.52 (0.109%)
  247: OnMyWayBabe (Canada), $17.52 (0.109%)
  248: Lev_Patrik (Ukraine), $15.05 (0.093%)
  249: valenvela96 (Argentina), $15.05 (0.093%)
  250: vpra5 (Brazil), $15.05 (0.093%)
  251: diclac123 [3] (Germany), $15.05 (0.093%)
  252: JrVerme (Brazil), $15.05 (0.093%)
  253: caiosultanum (Brazil), $15.05 (0.093%)
  254: fernandopipp (Brazil), $15.05 (0.093%)
  255: sophert (United Kingdom), $15.05 (0.093%)
  256: WillMalvadao (Brazil), $15.05 (0.093%)
  257: hollywoodbig [2] (Belgium), $15.05 (0.093%)
  258: Ramistiuoser (Brazil), $15.05 (0.093%)
  259: Estancho (Denmark), $15.05 (0.093%)
  260: david2233108 [2] (Romania), $15.05 (0.093%)
  261: Massey_Crush (United Kingdom), $15.05 (0.093%)
  262: chulu86 (Germany), $15.05 (0.093%)
  263: MuniStar (Argentina), $15.05 (0.093%)
  264: KWeezy14 (Germany), $15.05 (0.093%)
  265: I cant stomp (Ukraine), $15.05 (0.093%)
  266: kerger1979 [2] (Belgium), $15.05 (0.093%)
  267: C0C0PoK$r (Argentina), $15.05 (0.093%)
  268: Vupe (Belarus), $15.05 (0.093%)
  269: wattsemanná (Belgium), $15.05 (0.093%)
  270: McH#7 (Argentina), $15.05 (0.093%)
  271: High Goblin (Brazil), $15.05 (0.093%)
  272: kenzy46 (Belgium), $15.05 (0.093%)
  273: JulianoPK10 [2] (Brazil), $15.05 (0.093%)
  274: wildebröms (Sweden), $15.05 (0.093%)
  275: MadManSam1 (Romania), $15.05 (0.093%)
  276: manos181207 (Greece), $15.05 (0.093%)
  277: Captainmb87 (Germany), $15.05 (0.093%)
  278: Gut0 Machado [2] (Brazil), $15.05 (0.093%)
  279: ASA94 [2] (Brazil), $15.05 (0.093%)
  280: 77kamikaze77 (Brazil), $15.05 (0.093%)
  281: cvbond (Brazil), $15.05 (0.093%)
  282: WAS-71 (United Kingdom), $15.05 (0.093%)
  283: Banditos 666 (Germany), $15.05 (0.093%)
  284: Rudigoo (Brazil), $15.05 (0.093%)
  285: jonilankinen (Finland), $15.05 (0.093%)
  286: JACKCHESARE (Switzerland), $15.05 (0.093%)
  287: CrushingNL2 (Vietnam), $15.05 (0.093%)
  288: Rascaal (Canada), $15.05 (0.093%)
  289: Marty719 (United Kingdom), $15.05 (0.093%)
  290: 3x3.q.tor.84 (Germany), $15.05 (0.093%)
  291: omg_itsnish 1 (United Kingdom), $15.05 (0.093%)
  292: kerol85 (Brazil), $15.05 (0.093%)
  293: Bl4ckCat77 (Brazil), $15.05 (0.093%)
  294: SrTibu (Argentina), $15.05 (0.093%)
  295: SD WEMERSON [2] (Brazil), $15.05 (0.093%)
  296: FaceRolly (Romania), $15.05 (0.093%)
  297: gambler_lfc (Germany), $15.05 (0.093%)
  298: Leeeo9 (Brazil), $15.05 (0.093%)
  299: poofikpoofik (Belarus), $15.05 (0.093%)
  300: kleintobi (Germany), $15.05 (0.093%)
  301: ydar89 (Ukraine), $15.05 (0.093%)
  302: VashePoHuyu (Belarus), $15.05 (0.093%)
  303: EullerSantos (Brazil), $15.05 (0.093%)
  304: Ninosaurier3008 (Austria), $12.92 (0.08%)
  305: gusneves (Brazil), $12.92 (0.08%)
  306: Dr. Wet Fart (United Kingdom), $12.92 (0.08%)
  307: yeya0710 (Argentina), $12.92 (0.08%)
  308: sokolov257 (Ukraine), $12.92 (0.08%)
  309: HappyOKA (Belarus), $12.92 (0.08%)
  310: vientorubio (Argentina), $12.92 (0.08%)
  311: SMKlipper (Denmark), $12.92 (0.08%)
  312: altair2907 [2] (Armenia), $12.92 (0.08%)
  313: RipMacMiller1 (Brazil), $12.92 (0.08%)
  314: NarSsm [2] (Venezuela), $12.92 (0.08%)
  315: BQQZ90820 (United Kingdom), $12.92 (0.08%)
  316: StektBacon (Sweden), $12.92 (0.08%)
  317: LuanFunarii (Brazil), $12.92 (0.08%)
  318: gothen1986 (Mexico), $12.92 (0.08%)
  319: opesGijon (Greece), $12.92 (0.08%)
  320: Footraiser (Switzerland), $12.92 (0.08%)
  321: Camis Semidi (Brazil), $12.92 (0.08%)
  322: $ampaioBruno (Brazil), $12.92 (0.08%)
  323: YureRML (Brazil), $12.92 (0.08%)
  324: Seakok382 (Denmark), $12.92 (0.08%)
  325: Snakebytes4 [2] (United Kingdom), $12.92 (0.08%)
  326: Zizy2001 (Ukraine), $12.92 (0.08%)
  327: AE_Sp00ner (Switzerland), $12.92 (0.08%)
  328: Insidious16 (Ecuador), $12.92 (0.08%)
  329: LieFromMe (Ukraine), $12.92 (0.08%)
  330: Bergmannen [2] (Sweden), $12.92 (0.08%)
  331: marconibmec (Brazil), $12.92 (0.08%)
  332: vanishman87 (Belarus), $12.92 (0.08%)
  333: mff1607 (Brazil), $12.92 (0.08%)
  334: 1MERCIER1 (Ukraine), $12.92 (0.08%)
  335: demecio r. [2] (Brazil), $12.92 (0.08%)
  336: itaush [2] (Bulgaria), $12.92 (0.08%)
  337: Auge72 [2] (Germany), $12.92 (0.08%)
  338: M4u2016 (Argentina), $12.92 (0.08%)
  339: Giuli.Garcia (Brazil), $12.92 (0.08%)
  340: Kotan_Zt (Ukraine), $12.92 (0.08%)
  341: Bünzli777 (Switzerland), $12.92 (0.08%)
  342: Generallazy345 [2] (Switzerland), $12.92 (0.08%)
  343: Thefresh8 [2] (Mexico), $12.92 (0.08%)
  344: Taufner 22 (Brazil), $12.92 (0.08%)
  345: nacho2390 [2] (Argentina), $12.92 (0.08%)
  346: cod2011 (Slovakia), $12.92 (0.08%)
  347: yuriVsa (Brazil), $12.92 (0.08%)
  348: lamate (United Kingdom), $12.92 (0.08%)
  349: ChoiSanDou88 [2] (Switzerland), $12.92 (0.08%)
  350: coralie551 (Belgium), $12.92 (0.08%)
  351: xxac (Ukraine), $12.92 (0.08%)
  352: c1erikUkraine (Ukraine), $12.92 (0.08%)
  353: vinivarella22 (Brazil), $12.92 (0.08%)
  354: vanja-berkyt [2] (Canada), $12.92 (0.08%)
  355: daidarabotchi (Austria), $12.92 (0.08%)
  356: Hijodelmare (Brazil), $12.92 (0.08%)
  357: hjd555 (Canada), $12.92 (0.08%)
  358: 00_Blackout (Brazil), $12.92 (0.08%)
  359: dinknang (United Kingdom), $12.92 (0.08%)
  360: Dekor12 [2] (Germany), $12.92 (0.08%)
  361: jokeizitos (Brazil), $12.92 (0.08%)
  362: koshmaar (Estonia), $12.92 (0.08%)
  363: x fullmagai (Brazil), $12.92 (0.08%)
  364: Winca_cipo (Argentina), $12.92 (0.08%)
  365: noaionut (Romania), $12.92 (0.08%)
  366: pastachef811 [2] (United Kingdom), $12.92 (0.08%)
  367: CardinalWFC (United Kingdom), $12.92 (0.08%)
  368: KI333ill444 (United Kingdom), 
  369: bastib28 (Germany), 
  370: gr3471 (Bulgaria), 
  371: Gabigol912 (Argentina), 
  372: Fuuuuuuull (Brazil), 
  373: Domasasas (Lithuania), 
  374: Gardosaa (Sweden), 
  375: LaurisL91 [2] (Lithuania), 
  376: eiootz (United Kingdom), 
  377: nasenbaer3 [2] (Austria), 
  378: SHENG082 (Japan), 
  379: shashos21 (Malta), 
  380: pheonixinho (Switzerland), 
  381: Tedinho93 (Brazil), 
  382: rportaleoni (Brazil), 
  383: Alexbgp (Brazil), 
  384: Chris Doggy [2] (United Kingdom), 
  385: educuervo22 (Argentina), 
  386: MacL0v1n (Canada), 
  387: stumpyn [2] (United Kingdom), 
  388: mauheat6 (Brazil), 
  389: Mclovin81777 (Germany), 
  390: casulabh [3] (Brazil), 
  391: 9Sereja (Kazakhstan), 
  392: cwirek1982 (United Kingdom), 
  393: PsychOrwell (Germany), 
  394: jerrysp3 (Brazil), 
  395: AAzolowAA (Brazil), 
  396: kolya-ishchenko (Ukraine), 
  397: nikingo13 (Argentina), 
  398: ELMISIL.JR (Argentina), 
  399: andmatos97 (Brazil), 
  400: S1gheddii (Latvia), 
  401: elquelele [2] (Mexico), 
  402: Paul12907 (United Kingdom), 
  403: rickypokermx (Mexico), 
  404: Malandron_22 (Brazil), 
  405: Exc1usivePS (Kazakhstan), 
  406: FStoerBitt (Brazil), 
  407: mickyh95 (Argentina), 
  408: gabstone (Brazil), 
  409: maguchi31 (Argentina), 
  410: kudur (Turkmenistan), 
  411: AdelinBlidaru [2] (Switzerland), 
  412: Luntan11 (Sweden), 
  413: salas19924 (Ukraine), 
  414: darkpae (Chile), 
  415: perrynell (Romania), 
  416: plesclaudiu (Romania), 
  417: CMESSAA (Brazil), 
  418: lmiotto88 (Brazil), 
  419: GSPoker90 (Brazil), 
  420: xDaoudix (Germany), 
  421: lucho_ljr (Argentina), 
  422: boidoidu (Brazil), 
  423: Rones2 (Denmark), 
  424: TOTO_VILKS (Latvia), 
  425: declonee (Estonia), 
  426: TLNo.13 (Romania), 
  427: riever [3] (United Kingdom), 
  428: Ø 88 (Brazil), 
  429: dbachurin00 (Canada), 
  430: BFJ1987 (Switzerland), 
  431: Mtzn (Brazil), 
  432: OlegKononez [2] (Belarus), 
  433: Emanuel-R$BR (Brazil), 
  434: Osmeelsousa (Mexico), 
  435: Greenpear91 (Belarus), 
  436: zoca23 (Brazil), 
  437: PdrnXX (Brazil), 
  438: Ronny1981 [2] (Germany), 
  439: OMGItsaShark (Brazil), 
  440: lbrsilva87 (Canada), 
  441: Miauzão (Brazil), 
  442: Mateuslirasjp (Brazil), 
  443: Philipp2k [2] (Germany), 
  444: si6nin9 (Latvia), 
  445: jvfreire (Brazil), 
  446: Rebozeio [2] (Brazil), 
  447: NiZem (Ukraine), 
  448: vishnya0409 (Belarus), 
  449: Neto_Peruzzo [2] (Brazil), 
  450: Max Lundvall (Sweden), 
  451: KimJongTilt [2] (Estonia), 
  452: from CCCP (United Kingdom), 
  453: RandyZerg [2] (Ukraine), 
  454: Can'tStopMee (Romania), 
  455: JudasGuide (Lithuania), 
  456: alabaaaaaaa (Austria), 
  457: tokkeftf (Belgium), 
  458: G.Cirnee (Brazil), 
  459: Bretera [2] (Brazil), 
  460: maxyta (Bulgaria), 
  461: NearlyGoodPoker (United Kingdom), 
  462: ZecaBalaBala (Brazil), 
  463: DanBzrQQQQ (Bulgaria), 
  464: ArtiniShivilsky (Brazil), 
  465: Lucasbergc (Brazil), 
  466: nillolok (Brazil), 
  467: kongking_kk (Brazil), 
  468: Teippio (Finland), 
  469: Barretim [3] (Brazil), 
  470: te pupa tata (Romania), 
  471: CocaColaZero93 (Switzerland), 
  472: Obnylyator (Ukraine), 
  473: Renan Herreira (Brazil), 
  474: donkeykidzs (United Kingdom), 
  475: FmoraesP (Brazil), 
  476: lelo1603 (Brazil), 
  477: alfaromea (Ukraine), 
  478: 666all.in2018 (Argentina), 
  479: Chuurk (Brazil), 
  480: elvis123552 (Denmark), 
  481: trubb206 (Sweden), 
  482: FIESTAGR9 (Greece), 
  483: BeauB3au (Ireland), 
  484: P3chel (Brazil), 
  485: IKKAAROSAN (Brazil), 
  486: brunumartins (Brazil), 
  487: clarkey94 (United Kingdom), 
  488: nhozidrean (Brazil), 
  489: shaks2019 (United Kingdom), 
  490: MillionManu (Germany), 
  491: Alex Shepel (Mexico), 
  492: corvones (Argentina), 
  493: forfun1441 (Switzerland), 
  494: bezerra023 (Brazil), 
  495: 606906 [2] (Romania), 
  496: SergeySil83 (Belarus), 
  497: marschurr (Brazil), 
  498: Burak1910 (Switzerland), 
  499: TCNarcology (Austria), 
  500: osviman 2.0 [2] (Mexico), 
  501: Saedin1 (Argentina), 
  502: c0rl30n3_89 (Romania), 
  503: QuantumFish1 (Germany), 
  504: @P0L0N (Ukraine), 
  505: mferrage97 (Brazil), 
  506: viisacuno (Brazil), 
  507: Velho_rhanis (Brazil), 
  508: Guiga_Eller (Brazil), 
  509: vs_mal_tv [2] (Kazakhstan), 
  510: Gjilan15 (Germany), 
  511: jcabz08 (Philippines), 
  512: gastao riffel [2] (Brazil), 
  513: WASP-104b (Kazakhstan), 
  514: Harbingerr1 (Ukraine), 
  515: ArtificialK (Belgium), 
  516: brian 27979 (United Kingdom), 
  517: nick.skryabin (Kazakhstan), 
  518: s_hughes222 (Ireland), 
  519: Daribaevaza (Kazakhstan), 
  520: Fedezun (Argentina), 
  521: Fedeleiva10 (Argentina), 
  522: kachok84 (Belarus), 
  523: PWBratan [2] (Kazakhstan), 
  524: mardem rabel (Brazil), 
  525: Seiyer07 (Brazil), 
  526: grailbrdss (Ukraine), 
  527: lbg2410 [3] (Panama), 
  528: viniciuscso [2] (Brazil), 
  529: VittorRod (Brazil), 
  530: Makks42 (Germany), 
  531: Mr.Acar (United Kingdom), 
  532: cariocavip [3] (Brazil), 
  533: bhallaldeva (United Kingdom), 
  534: michelgf85 (Brazil), 
  535: qUzUp (Lithuania), 
  536: jackjon12 (United Kingdom), 
  537: maetaz (Kazakhstan), 
  538: jvsaid (Brazil), 
  539: kirsisLV (Latvia), 
  540: JuVeNicko_93 (Denmark), 
  541: Der Besen (Denmark), 
  542: Roman4150 (Estonia), 
  543: BOCukawp (Germany), 
  544: petrosant (Brazil), 
  545: mscastros (Brazil), 
  546: jackhecher (Brazil), 
  547: OwnZ-Dota (Brazil), 
  548: joaoh96 (Brazil), 
  549: TopTwix (Belarus), 
  550: cebolinha_rs (Brazil), 
  551: Zeliodas22 (Brazil), 
  552: Pysgodyn [2] (United Kingdom), 
  553: EriVini3 (Brazil), 
  554: Gianesini. [2] (Brazil), 
  555: warriorihor02 (Ukraine), 
  556: sluizg (Brazil), 
  557: peterpaulada (Brazil), 
  558: gobbi#9 (Brazil), 
  559: Brunomelo92 (Brazil), 
  560: chevim97 (Brazil), 
  561: AIG55 (United Kingdom), 
  562: Beto Macedo CCH (Brazil), 
  563: Taraskis (Ukraine), 
  564: PIatzhirsch (Austria), 
  565: re_sedeug [2] (Brazil), 
  566: thccc97 (Brazil), 
  567: Elisey87 (Belarus), 
  568: mehmetu (Austria), 
  569: tickmeneses (Brazil), 
  570: tavarez04 [2] (Brazil), 
  571: lucassacul94 (Brazil), 
  572: mouky1992 [2] (Canada), 
  573: sargemen (Romania), 
  574: visemeghini (Brazil), 
  575: alencarfu (Brazil), 
  576: Guga970001 (Luxembourg), 
  577: DrGonzo26 (United Kingdom), 
  578: 1lovesosa1 [2] (Sweden), 
  579: DeosDraco777 (Switzerland), 
  580: hyurih2 (Brazil), 
  581: IIGÃO (Brazil), 
  582: Dollys44 (Denmark), 
  583: mTk_LM (Brazil), 
  584: Silver Melo (Brazil), 
  585: ObsidianQUS (Greece), 
  586: jvribero (Brazil), 
  587: Sl@vko666 (Slovakia), 
  588: rocco13579 (Canada), 
  589: Rektalism (Germany), 
  590: [e-L]pipiu (Brazil), 
  591: claudinei25 (Brazil), 
  592: flopalot18 (United Kingdom), 
  593: mincash_empire (Malta), 
  594: jei__em (Argentina), 
  595: Gibamaks [2] (Brazil), 
  596: z!=Lapso=!z [3] (Brazil), 
  597: sunran5 (Faroe Islands), 
  598: vonBaranow (Brazil), 
  599: topete0712 (Brazil), 
  600: Hytuio (Denmark), 
  601: yard_warrior (Jamaica), 
  602: SeanIazdi (Brazil), 
  603: thierry887 (Belgium), 
  604: junger300 (Canada), 
  605: qlicord [2] (Lithuania), 
  606: Blackgrindfr (Thailand), 
  607: DenGamleDame [2] (Denmark), 
  608: maximus_3703 [2] (Belarus), 
  609: Bodanus (Belgium), 
  610: firmiino (Brazil), 
  611: UACosta08 (Argentina), 
  612: Broodmaker [2] (Ireland), 
  613: lpedrov [2] (Brazil), 
  614: Inkpen500 (Canada), 
  615: rubbydubby1948 [2] (Germany), 
  616: Mackenzie_52 (Sweden), 
  617: Jota817 (Brazil), 
  618: CaptainGiga (Brazil), 
  619: ultimateturn (Romania), 
  620: Dagios80 (Brazil), 
  621: gugu25123 (Brazil), 
  622: korreboet (Belgium), 
  623: WhiteSummeRK (Brazil), 
  624: zugmoraes [2] (Brazil), 
  625: Tha_Saint7 (Sweden), 
  626: Lucashjs1059 (Brazil), 
  627: tsinthegame [2] (Germany), 
  628: Aienote (Switzerland), 
  629: Cammyyy (Germany), 
  630: rdo_fabris [2] (Brazil), 
  631: JOAOFWEBBER (Brazil), 
  632: SayChees4Me [3] (Switzerland), 
  633: DSNeher (Brazil), 
  634: dimka1836 (Greece), 
  635: andergoes (Brazil), 
  636: pseudo26 (Canada), 
  637: R£SILI£NC£ [2] (Brazil), 
  638: Maxi_AK_Yo (Ukraine), 
  639: Viboschetti (Brazil), 
  640: robsondan237 (Brazil), 
  641: wilbral (Brazil), 
  642: dartboyat (Austria), 
  643: Luckybaks7 (Ukraine), 
  644: oxide8888 (Brazil), 
  645: S.FILTH (Ukraine), 
  646: bigua87 (Brazil), 
  647: Mogui98 (Brazil), 
  648: laudeg (Belgium), 
