PokerStars Tournament #3913501838, No Limit Hold'em
  153: Hollowness [2] (Bulgaria), still playing
  154: IAMBACK77 (Switzerland), still playing
  155: IBslowrollin [3] (Isle Of Man), still playing
  156: IExPlayI (Bosnia and Herzegovina), still playing
  157: ISmellToast [2] (Canada), still playing
  158: Insignificent [2] (United Kingdom), still playing
  159: Inst1nctL (Brazil), still playing
  160: Irene_Duzhe [4] (Greece), still playing
  161: JPMiranda13 [3] (Brazil), still playing
  162: JaSaToCo [4] (United Kingdom), still playing
  163: JackP568 (United Kingdom), still playing
  164: Jackpot_7789 (Belarus), still playing
  165: JakobsLadder (Mexico), still playing
  166: Japarox (Brazil), still playing
  167: Jeremi3597 [4] (Ukraine), still playing
  168: JhElias1993 (Brazil), still playing
  169: Joes38 [2] (Brazil), still playing
  170: JohnnyHaber (Finland), still playing
  171: Jokrq (Brazil), still playing
  172: JollyDonkey (Belarus), still playing
  173: JoryBoy77 (Brazil), still playing
  174: João Mateus (Brazil), still playing
  175: JulsKek [2] (Germany), still playing
  176: Juma2405 [2] (Belgium), still playing
  177: KEDSTER (United Kingdom), still playing
  178: KeryaSvyatoi [2] (Ukraine), still playing
  179: KevinK82 [4] (Ireland), still playing
  180: Khimli30 (Lithuania), still playing
  181: Kierendawson (United Kingdom), still playing
  182: Koriks88 (Ukraine), still playing
  183: LUCAZORGE (Moldova), still playing
  184: Lancelot-Be (Belgium), still playing
  185: LargeJunior [3] (Denmark), still playing
  186: Lasthandforyou (New Zealand), still playing
  187: LaurisL91 [2] (Lithuania), still playing
  188: Lee Guranha (Brazil), still playing
  189: Leleco67 [4] (Brazil), still playing
  190: Lenny2860 (United Kingdom), still playing
  191: LentoPeroSeguro (Austria), still playing
  192: Leone1964471 (Austria), still playing
  193: Leonidas2004 [4] (Germany), still playing
  194: Lowb1rb (Germany), still playing
  195: Lucky Nr 777 (Germany), still playing
  196: LuckyClau8 (Romania), still playing
  197: LuisOros11 (Mexico), still playing
  198: M Vannucchi [5] (Brazil), still playing
  199: M. Greiner [2] (Brazil), still playing
  200: M4rko1395 [2] (Germany), still playing
  201: MB_E350 [4] (Hungary), still playing
  202: MFG888 (Germany), still playing
  203: MKalms [2] (Germany), still playing
  204: MMUNCHEN (Brazil), still playing
  205: Mable888 (Germany), still playing
  206: Machi_SVK [3] (Slovakia), still playing
  207: MagnoKAs (Brazil), still playing
  208: Magno_Campos [2] (Brazil), still playing
  209: MagoAsKs (Brazil), still playing
  210: Maketo1987 (Bulgaria), still playing
  211: Malaren [2] (Sweden), still playing
  212: Malinzin (Mexico), still playing
  213: Mantastika (Lithuania), still playing
  214: MarcusRC (Mexico), still playing
  215: MarianFerst (Argentina), still playing
  216: Marky2018 (United Kingdom), still playing
  217: Mat.huszcz (Brazil), still playing
  218: Maxibrc87 (Argentina), still playing
  219: Memphi$777 [2] (Ukraine), still playing
  220: Migo03 (Switzerland), still playing
  221: MizCool28 [2] (Germany), still playing
  222: Moexxxx (Germany), still playing
  223: Mooneh13 (Latvia), still playing
  224: Mr. WildBR (Brazil), still playing
  225: MrClutch73 [2] (Canada), still playing
  226: Mtspker (Brazil), still playing
  227: Muril0souza [2] (Brazil), still playing
  228: Musculos2000 [2] (Brazil), still playing
  229: MyHorseRoxes (Canada), still playing
  230: Mystic_River201 (Germany), still playing
  231: NYUSICHKA [2] (Belarus), still playing
  232: Nangino89 [3] (Brazil), still playing
  233: Neco283 (Germany), still playing
  234: Negidnyk [2] (Ukraine), still playing
  235: NeverFold2Me [4] (United Kingdom), still playing
  236: Nezarevi (Belarus), still playing
  237: No Mercy107 (Canada), still playing
  238: NolexPS [4] (Ukraine), still playing
  239: NorTHCrew (Estonia), still playing
  240: Noremac37 [3] (Canada), still playing
  241: Novikov_PM (Ukraine), still playing
  242: Noypi II (Philippines), still playing
  243: OLIMJON ZIYAMUK (Uzbekistan), still playing
  244: OPADOS (Greece), still playing
  245: OSKARMOKO [2] (Mexico), still playing
  246: OrigamiHero [2] (Sweden), still playing
  247: Orvis T3 (Sweden), still playing
  248: Oskar_MVP1 (Vietnam), still playing
  249: Osmeelsousa (Mexico), still playing
  250: Ovvned [3] (Sweden), still playing
  251: PANVLAD (Kazakhstan), still playing
  252: PIPET GRISOU [5] (Belgium), still playing
  253: PatAllen101 [2] (United Kingdom), still playing
  254: Paulo_Pedros (Brazil), still playing
  255: Pepokers00 (Brazil), still playing
  256: Peu Ivo (Brazil), still playing
  257: Phil_Brown27 (Germany), still playing
  258: PikkuHUMPPA (Finland), still playing
  259: Pinte86 [2] (Germany), still playing
  260: PizzaGiraffe [2] (Germany), still playing
  261: Plínio Longh [2] (Brazil), still playing
  262: Pokerchabs66 [2] (Canada), still playing
  263: Pool1990 (Germany), still playing
  264: PosserBros (Brazil), still playing
  265: Pottota (Argentina), still playing
  266: Powelyj94 (United Kingdom), still playing
  267: Privvv_Moreira (Brazil), still playing
  268: Psych0P4th [2] (Canada), still playing
  269: PuffyDawg (United Kingdom), still playing
  270: Pumba FM (Brazil), still playing
  271: PurplePanda3 [2] (United Kingdom), still playing
  272: Quinzeiro15 [2] (Brazil), still playing
  273: R.Trenkova [2] (Bulgaria), still playing
  274: R.parreira08 [2] (Brazil), still playing
  275: REBELLlON (Uzbekistan), still playing
  276: RED PEGASUS [2] (United Kingdom), still playing
  277: RED18_ATNEK (Sweden), still playing
  278: REMLO1970 [4] (Germany), still playing
  279: RRi59 (Austria), still playing
  280: RSF10BR [2] (Brazil), still playing
  281: Rabbit2808 [2] (United Kingdom), still playing
  282: Rafo9898 [2] (Armenia), still playing
  283: Rammarr (Ukraine), still playing
  284: Ranger1377 [2] (Germany), still playing
  285: RealEasy619 [2] (Finland), still playing
  286: Red Rainbows [3] (Germany), still playing
  287: ReiJaTi (Germany), still playing
  288: Renan Herreira [3] (Brazil), still playing
  289: Rirconter (Brazil), still playing
  290: Rob20219 [6] (United Kingdom), still playing
  291: Robalflush (Germany), still playing
  292: Rodni4ok412 [2] (Belarus), still playing
  293: Rodrigoxd12 [2] (Brazil), still playing
  294: Rontal777- [2] (Switzerland), still playing
  295: RozTheRipper (United Kingdom), still playing
  296: Rubbersquirl (Finland), still playing
  297: Rudigoo (Brazil), still playing
  298: Ryusf6 (Belgium), still playing
  299: SHARA666 (Ukraine), still playing
  300: SK 38744 [2] (Ukraine), still playing
  301: SPYOOO7 (Greece), still playing
  302: SStanisLLav (Bulgaria), still playing
  303: SafarFish (Hungary), still playing
  304: Samuel13korn (Brazil), still playing
  305: Sanchez Juan [3] (Argentina), still playing
  306: SchneiderRX (Mexico), still playing
  307: Selo Man (Germany), still playing
  308: Senakosik1 (Belarus), still playing
  309: Sendy519 (Belarus), still playing
  310: Sensei2212 [3] (Kazakhstan), still playing
  311: SereGka228 (Vietnam), still playing
  312: SiKCalL_A7 [3] (Canada), still playing
  313: Sir Arozzinho [3] (Brazil), still playing
  314: Skipijslv (Latvia), still playing
  315: SmileyODE (Germany), still playing
  316: SnapCall2626 (Germany), still playing
  317: SniperMurph (Germany), still playing
  318: SokolovS23 [2] (Belarus), still playing
  319: SpecialOne20 (Germany), still playing
  320: Specterini (Switzerland), still playing
  321: SryIGotOdds (Romania), still playing
  322: Starlight416 (Greece), still playing
  323: Stoffels212 (Brazil), still playing
  324: SuKKinho (Brazil), still playing
  325: Suferring102 [2] (Brazil), still playing
  326: Superpike66 (Slovakia), still playing
  327: SurfistãoJr [2] (Brazil), still playing
  328: Svitrigailis (Austria), still playing
  329: SwisssAce (Switzerland), still playing
  330: T.Mamataliev (South Korea), still playing
  331: TAGAlex [2] (Kazakhstan), still playing
  332: TMBTy7 [3] (United Kingdom), still playing
  333: TONY G500 (United Kingdom), still playing
  334: TOoFT (Switzerland), still playing
  335: Taardelli (Brazil), still playing
  336: Takiskoul [4] (Greece), still playing
  337: Taufner 22 (Brazil), still playing
  338: Telefonkiosk (Sweden), still playing
  339: TheKarma42 (Switzerland), still playing
  340: TheTrama1 (Switzerland), still playing
  341: Thief Kid 81 (Slovenia), still playing
  342: Thomastom3 (Germany), still playing
  343: Tiagomatiax (Brazil), still playing
  344: TianMK29 (Slovenia), still playing
  345: Tiroteio749 (Brazil), still playing
  346: Toast888 [2] (Finland), still playing
  347: Tomfri989 (United Kingdom), still playing
  348: TrickyTrees9 (United Kingdom), still playing
  349: Trotskiy A. (Ukraine), still playing
  350: Try2BeatMez [4] (Belgium), still playing
  351: Tuffael [5] (Austria), still playing
  352: TuturFR (Malta), still playing
  353: Typucm (Belarus), still playing
  354: Tyrone414 (United Kingdom), still playing
  355: UniStef (Bulgaria), still playing
  356: V. Leimonis (Greece), still playing
  357: VEGAS120 [3] (United Kingdom), still playing
  358: VERNIERGANJA (Brazil), still playing
  359: VNCocco (Argentina), still playing
  360: VanessaLong (Brazil), still playing
  361: Varguinho91 (Brazil), still playing
  362: VarokSaurfangAA (Lithuania), still playing
  363: VasiliesUs (Ukraine), still playing
  364: Vavanovazoo (Brazil), still playing
  365: Vegas-Baddog (Germany), still playing
  366: Vengeful Goat (United Kingdom), still playing
  367: Vgik749 (Belarus), still playing
  368: Vidygal [2] (Brazil), still playing
  369: Vludin (Belarus), still playing
  370: Vrussanos [2] (Greece), still playing
  371: Vugar88 (Germany), still playing
  372: Whatislove01 (Ukraine), still playing
  373: Wise88 [2] (Germany), still playing
  374: X-Diezen-X [2] (Switzerland), still playing
  375: XOTTAI5bI4 (Belarus), still playing
  376: Xavsteru (Belgium), still playing
  377: YVenturelli (Brazil), still playing
  378: Yabayee [2] (Canada), still playing
  379: YoDevon (United Kingdom), still playing
  380: Yorran04 (Brazil), still playing
  381: YuriyQWERTY1 (Ukraine), still playing
  382: ZOVA74 (Ukraine), still playing
  383: Zocotroco [2] (Argentina), still playing
  384: aalexandress [2] (Brazil), still playing
  385: adrenalin818 (Moldova), still playing
  386: adripeixe [2] (United Kingdom), still playing
  387: afrojackas (Lithuania), still playing
  388: agu300 (Argentina), still playing
  389: akamion9 [3] (Greece), still playing
  390: aleksedon (Belarus), still playing
  391: alencarfu (Brazil), still playing
  392: alexei191 (Moldova), still playing
  393: alexhwd (United Kingdom), still playing
  394: alexkov1 (Belarus), still playing
  395: alpi07900 [2] (Germany), still playing
  396: anaponga (Brazil), still playing
  397: andrejacinto [2] (Brazil), still playing
  398: andrekaka96 (Ukraine), still playing
  399: andretu [2] (Brazil), still playing
  400: anselmomarim (Brazil), still playing
  401: asemasrebro (Greece), still playing
  402: avus201217 (Germany), still playing
  403: axelpicks [3] (Mexico), still playing
  404: axilliess (Lithuania), still playing
  405: bachelor_80 (Sweden), still playing
  406: baddaXbing (Austria), still playing
  407: bcsaszar93 [2] (Hungary), still playing
  408: beav420509 (Canada), still playing
  409: beckan116 [4] (Brazil), still playing
  410: bennnyR [3] (United Kingdom), still playing
  411: bewise232 (United Kingdom), still playing
  412: bg.TheProfie (Bulgaria), still playing
  413: bigmac532 [2] (New Zealand), still playing
  414: billy31boy (Romania), still playing
  415: biuzinho17 (Brazil), still playing
  416: bl@g23 [5] (United Kingdom), still playing
  417: blubb1981 [3] (Germany), still playing
  418: c henriqu911 (Brazil), still playing
  419: ca24man [3] (Chile), still playing
  420: caiosultanum (Brazil), still playing
  421: camberas (Greece), still playing
  422: canstakes (Denmark), still playing
  423: cariocavip [2] (Brazil), still playing
  424: casablanca627 (Armenia), still playing
  425: celticalien [4] (Canada), still playing
  426: ch1nE5eMaN [3] (United Kingdom), still playing
  427: chaavees [2] (Brazil), still playing
  428: chaparritaaa (Mexico), still playing
  429: checks3n [2] (Austria), still playing
  430: cho-pinn86 (Belarus), still playing
  431: choii94 [2] (Brazil), still playing
  432: chpkn (Ukraine), still playing
  433: chuckie02 (Canada), still playing
  434: cigarboozer (Canada), still playing
  435: ciiiiii2 [4] (United Kingdom), still playing
  436: coco21acc (United Kingdom), still playing
  437: cold_man62 [2] (United Kingdom), still playing
  438: cooper1610 (Belarus), still playing
  439: correa133 [2] (Brazil), still playing
  440: cristian0146 (Argentina), still playing
  441: cristian2274 (Romania), still playing
  442: cruiser1962 (Germany), still playing
  443: cuche90 (Paraguay), still playing
  444: cuco.sebas (Brazil), still playing
  445: da taip (Lithuania), still playing
  446: dammsugarn (Sweden), still playing
  447: danilyoon [2] (Ireland), still playing
  448: dedssantoss (Brazil), still playing
  449: dem855 [3] (Belarus), still playing
  450: dennermbm (Brazil), still playing
  451: diablos63511 [3] (Canada), still playing
  452: dido9944547 (Bulgaria), still playing
  453: diegofli91 [4] (Argentina), still playing
  454: dilimAA (Brazil), still playing
  455: dinhoex534 (Brazil), still playing
  456: diogames (Romania), still playing
  457: diogoyn [2] (Japan), still playing
  458: divo49 (Brazil), still playing
  459: djillip [3] (Austria), still playing
  460: dodgersfan17 (Canada), still playing
  461: dodgyboy (United Kingdom), still playing
  462: dorog702 (Kyrgyzstan), still playing
  463: drewes97 (Germany), still playing
  464: dudu.cortes (Brazil), still playing
  465: e_yakimenko (Ukraine), still playing
  466: eamertrain (Canada), still playing
  467: edudiaz17 (Argentina), still playing
  468: eliveltontp (Brazil), still playing
  469: emi_nico09 (Argentina), still playing
  470: enidan78 (Germany), still playing
  471: eryonag [2] (Brazil), still playing
  472: estebanhdzm (Mexico), still playing
  473: evstraliss [2] (Ukraine), still playing
  474: fAArid88 (Brazil), still playing
  475: fabianod12 (Brazil), still playing
  476: fawzrich (Belgium), still playing
  477: feed4you (Greece), still playing
  478: feketelyuk73 [2] (Hungary), still playing
  479: felipe240730 (Brazil), still playing
  480: felipecco [2] (Brazil), still playing
  481: filiperonan [4] (Brazil), still playing
  482: fischfresse5682 [2] (Germany), still playing
  483: flitzfiete (Germany), still playing
  484: flojo766 [2] (United Kingdom), still playing
  485: foofiter840 [4] (United Kingdom), still playing
  486: forasteiroo0 (Brazil), still playing
  487: forre44 (Sweden), still playing
  488: fuliba (Brazil), still playing
  489: g0doyz (Brazil), still playing
  490: g0t0hell (Hungary), still playing
  491: gabMedina [2] (Brazil), still playing
  492: gabi98bac (Argentina), still playing
  493: gabinorocosu (Romania), still playing
  494: gallic8 [2] (Sweden), still playing
  495: gasparcio [4] (Argentina), still playing
  496: gavjr1307 [2] (Brazil), still playing
  497: gdcblok3 (Belgium), still playing
  498: genevaboy23 (Switzerland), still playing
  499: geniochi (Chile), still playing
  500: gerry3434 (Germany), still playing
  501: ghio_uk [2] (United Kingdom), still playing
  502: gogo95AT [4] (Austria), still playing
  503: gordocareton (Argentina), still playing
  504: gorgeousyoryi (United Kingdom), still playing
  505: grayzee1 [2] (United Kingdom), still playing
  506: griggle_799 [2] (Argentina), still playing
  507: gwgakoc2 [5] (Greece), still playing
  508: h1karo777 (Ukraine), still playing
  509: hadgik778 (Ukraine), still playing
  510: hawk21722 [3] (Greece), still playing
  511: hebinhu (Brazil), still playing
  512: hermoule [3] (Belgium), still playing
  513: holgeren [2] (Denmark), still playing
  514: honguito33 (Argentina), still playing
  515: hopezACE [3] (Canada), still playing
  516: horia1212 [2] (Romania), still playing
  517: iDom1nn8 (Bulgaria), still playing
  518: icebandit66 (Canada), still playing
  519: ihatemonday [3] (Germany), still playing
  520: illidandik (Denmark), still playing
  521: ingenskillz [2] (Sweden), still playing
  522: inkedMedusa [2] (Austria), still playing
  523: innatali [2] (Kyrgyzstan), still playing
  524: iwillkillset (Belarus), still playing
  525: j.sneat [2] (United Kingdom), still playing
  526: jackhecher [2] (Brazil), still playing
  527: jackreynolfs (Ireland), still playing
  528: jaco_pool (Chile), still playing
  529: jamessatch [3] (United Kingdom), still playing
  530: javialbanese [3] (Venezuela), still playing
  531: jaylur90 (United Kingdom), still playing
  532: jaymac-attack87 (Canada), still playing
  533: jeanmarc7777 (Canada), still playing
  534: jejealves1 (Brazil), still playing
  535: jobrazeau [2] (Canada), still playing
  536: joeybm106 (Canada), still playing
  537: johce (Sweden), still playing
  538: johnymcc (Ireland), still playing
  539: johvany (Mexico), still playing
  540: jonikatvil [2] (Belarus), still playing
  541: jonny_bee33 (Belarus), still playing
  542: jpgaravaglia [2] (Argentina), still playing
  543: jubilantjay [2] (United Kingdom), still playing
  544: julio8421 [2] (Canada), still playing
  545: julmer004 (Belgium), still playing
  546: junicolokao (Brazil), still playing
  547: justking202 [2] (Austria), still playing
  548: k1k0n69 [6] (Uruguay), still playing
  549: kachok84 (Belarus), still playing
  550: kafolis2 [2] (Lithuania), still playing
  551: kakadu1978 (Austria), still playing
  552: kancha_01 (Brazil), still playing
  553: karatista96 (Bulgaria), still playing
  554: kashaed3 (Belarus), still playing
  555: keiner2k3 (Germany), still playing
  556: kewinzso [2] (United Kingdom), still playing
  557: kikotucci (Brazil), still playing
  558: kimble83 [2] (Finland), still playing
  559: kirrard28 (Japan), still playing
  560: kiwitel [2] (New Zealand), still playing
  561: klax1923 [2] (Romania), still playing
  562: knossos90 [2] (Estonia), still playing
  563: korifiotis [2] (Greece), still playing
  564: korreboet [2] (Belgium), still playing
  565: kramasmer (Sweden), still playing
  566: kyivfan [3] (Ukraine), still playing
  567: lackylife5 (Ukraine), still playing
  568: lankstagangsta (United Kingdom), still playing
  569: ldeluca98 (Germany), still playing
  570: leanjuan [2] (Argentina), still playing
  571: leblin42 [2] (United Kingdom), still playing
  572: leon0314 (United Kingdom), still playing
  573: leosouza9 (Brazil), still playing
  574: lilperG (Denmark), still playing
  575: livlong (Belarus), still playing
  576: lnd230786 (United Kingdom), still playing
  577: loiaconog [2] (Venezuela), still playing
  578: lucarel [2] (Brazil), still playing
  579: luckthemil (Germany), still playing
  580: lyren154 [2] (Brazil), still playing
  581: m-a-x0081 [2] (Ukraine), still playing
  582: m0t22 [3] (Brazil), still playing
  583: m3xican-river (Switzerland), still playing
  584: macallan23 (Denmark), still playing
  585: mackattac419 [3] (United Kingdom), still playing
  586: macmac59 [4] (United Kingdom), still playing
  587: madby7 (Belarus), still playing
  588: magaldii (Brazil), still playing
  589: maikepunkt (Germany), still playing
  590: manocaio (Brazil), still playing
  591: marcondes pr (Brazil), still playing
  592: marcusleite7 [2] (Brazil), still playing
  593: maria_vou [2] (Greece), still playing
  594: markyLP (Kazakhstan), still playing
  595: marquinhosss [2] (Brazil), still playing
  596: marschurr [2] (Brazil), still playing
  597: masiavip [2] (Ukraine), still playing
  598: masiins (Finland), still playing
  599: masterlauren [2] (Romania), still playing
  600: mauricioffc (Brazil), still playing
  601: maysey11 [3] (Belarus), still playing
  602: mccol001 (Cambodia), still playing
  603: mertfelin (Germany), still playing
  604: mfnob [2] (Argentina), still playing
  605: michelgf85 (Brazil), still playing
  606: mickok1 (United Kingdom), still playing
  607: mign0011 (Canada), still playing
  608: mikip32 (Argentina), still playing
  609: mikpen13 [5] (Finland), still playing
  610: mincash_empire (Malta), still playing
  611: mno1988 [2] (Brazil), still playing
  612: mob450 (Ireland), still playing
  613: mongoliser [2] (Ireland), still playing
  614: mort108 [2] (Finland), still playing
  615: motion121 [2] (Germany), still playing
  616: mpampisspeed (Greece), still playing
  617: mrgrey2880 (Denmark), still playing
  618: mukitoseb (Brazil), still playing
  619: nakataZeu [2] (Romania), still playing
  620: nasharna [2] (United Kingdom), still playing
  621: natterqvist (Sweden), still playing
  622: necgreanu (Argentina), still playing
  623: nefhysto (Brazil), still playing
  624: neguinhoskp (Brazil), still playing
  625: neil sergeiv [3] (Bulgaria), still playing
  626: neverdixs [2] (Bulgaria), still playing
  627: nicocava10 [2] (Argentina), still playing
  628: niinonjoo (Finland), still playing
  629: niomio007 (Greece), still playing
  630: noiie (Switzerland), still playing
  631: ohyesbaby1 (Germany), still playing
  632: olpo1414 (United Kingdom), still playing
  633: oyarzun2010 [2] (Chile), still playing
  634: pangagui (Brazil), still playing
  635: papiksp [2] (Brazil), still playing
  636: patmouscron (Belgium), still playing
  637: pazzaisgod [2] (United Kingdom), still playing
  638: pdaddy100 [4] (Canada), still playing
  639: pdrmaiaMT (Brazil), still playing
  640: peetow (Canada), still playing
  641: peleuno1 (Romania), still playing
  642: perrynell [3] (Romania), still playing
  643: petrassi37 (Brazil), still playing
  644: pexcanji (Brazil), still playing
  645: pioluka9999 [2] (Germany), still playing
  646: pl@ta0plomo [3] (Romania), still playing
  647: pontikos89 (United Kingdom), still playing
  648: prekro (Austria), still playing
  649: prenan25 [2] (Brazil), still playing
  650: pseudo26 (Canada), still playing
  651: puertero (Argentina), still playing
  652: pumpy93 [3] (Bulgaria), still playing
  653: pykmeu1989 (Romania), still playing
  654: raar1990 (Lithuania), still playing
  655: radukanu7319 [5] (Germany), still playing
  656: raphacaix (Brazil), still playing
  657: reacher1413 [2] (United Kingdom), still playing
  658: reidy1985 [3] (Ireland), still playing
  659: reiiiif (Belgium), still playing
  660: rennergb (Brazil), still playing
  661: rgordona17 [2] (United Kingdom), still playing
  662: roberio alve (Brazil), still playing
  663: robson.wasem (Brazil), still playing
  664: robsonpoke (Brazil), still playing
  665: rodsferraz [2] (Brazil), still playing
  666: rolino123 [2] (Slovakia), still playing
  667: rtwhite.de (Germany), still playing
  668: rumiton1988 [2] (Argentina), still playing
  669: runlikeg8d (Switzerland), still playing
  670: russkiiiiiii (Germany), still playing
  671: s.o.genest [2] (Canada), still playing
