PokerStars Tournament #3912519001, No Limit Hold'em
  444: Elisey87 (Belarus), still playing
  445: ElvisTreze (Brazil), still playing
  446: EmJott2008 (Germany), still playing
  447: Emanuel-R$BR (Brazil), still playing
  448: Emekaz [2] (United Kingdom), still playing
  449: Emilohlsson [2] (Sweden), still playing
  450: Emokarnickel (Germany), still playing
  451: Engastamento [2] (Brazil), still playing
  452: Enzito Viana (Brazil), still playing
  453: EriVini3 (Brazil), still playing
  454: EricBolis [2] (Brazil), still playing
  455: EricaSPBR (Brazil), still playing
  456: ErkkiKustaa (Finland), still playing
  457: EscobarOne (Germany), still playing
  458: Estancho (Denmark), still playing
  459: EternoZé (Brazil), still playing
  460: EugeneShev (Ukraine), still playing
  461: EullerSantos (Brazil), still playing
  462: Ev1lax (Germany), still playing
  463: EverFla (Brazil), still playing
  464: Exc1usivePS [2] (Kazakhstan), still playing
  465: Exemma (Denmark), still playing
  466: Explacet (Switzerland), still playing
  467: Exporterz (Argentina), still playing
  468: Express1000 (United Kingdom), still playing
  469: F1bonach1 [2] (Belarus), still playing
  470: F1oba (Brazil), still playing
  471: FISHEY (United Kingdom), still playing
  472: FRAIZER 89 [2] (United Kingdom), still playing
  473: FRANZIE2009 (Belgium), still playing
  474: FStoerBitt (Brazil), still playing
  475: FTYBR32 [2] (United Kingdom), still playing
  476: FUTBOLCHE (Argentina), still playing
  477: FUllofAAceS (Brazil), still playing
  478: Fabiolous96 (Germany), still playing
  479: Fael Dopoker (Brazil), still playing
  480: Faet N (Brazil), still playing
  481: Fargman_nz (New Zealand), still playing
  482: FastEdiddy [2] (Canada), still playing
  483: FasteR3333 [2] (Ukraine), still playing
  484: Fatiha777 [2] (Switzerland), still playing
  485: Fbrito27 (Brazil), still playing
  486: Fedeleiva10 (Argentina), still playing
  487: Fedezun (Argentina), still playing
  488: Felipe688 (Brazil), still playing
  489: Felipe_mla$ (Brazil), still playing
  490: Fernan137 (Belgium), still playing
  491: Fernand Rypl (Brazil), still playing
  492: Fernandin2 (Brazil), still playing
  493: Fernandooluizz (Brazil), still playing
  494: Fife19 [2] (Canada), still playing
  495: Fillipinho (Brazil), still playing
  496: Finnisher (Finland), still playing
  497: Fint_003 (Ukraine), still playing
  498: Fis01 [2] (Brazil), still playing
  499: Fishyyyy98 (Denmark), still playing
  500: FlavioDuraes (Brazil), still playing
  501: Flavourites [2] (United Kingdom), still playing
  502: FlipMaster08 (Brazil), still playing
  503: Flipperbr [2] (Sweden), still playing
  504: Flmatta88 (Brazil), still playing
  505: Flopstradumus (Switzerland), still playing
  506: FmoraesP (Brazil), still playing
  507: Focuswow777 [2] (Ukraine), still playing
  508: Footraiser (Switzerland), still playing
  509: Forrest83 (Germany), still playing
  510: Franco2992 (Argentina), still playing
  511: FrenchNwMéta (Belgium), still playing
  512: Fuuuuuuull (Brazil), still playing
  513: G.Cirnee (Brazil), still playing
  514: GAPDomingues (Brazil), still playing
  515: GB61 (Sweden), still playing
  516: GCDFTM (United Kingdom), still playing
  517: GDRosi (Germany), still playing
  518: GGonzaga88 (Brazil), still playing
  519: GPegado (Brazil), still playing
  520: GSPoker90 (Brazil), still playing
  521: GUNDIAS (Brazil), still playing
  522: GW147 [2] (United Kingdom), still playing
  523: GZingano (Brazil), still playing
  524: G_AlvesCP (Brazil), still playing
  525: GaNDalF-2509 (Brazil), still playing
  526: Gaacruz (Brazil), still playing
  527: GabeAndrey (Brazil), still playing
  528: Gabigol912 (Argentina), still playing
  529: GabrielBamm (Brazil), still playing
  530: GabrielSMR (Brazil), still playing
  531: Gadeilha (Brazil), still playing
  532: Gaendi1128 (Switzerland), still playing
  533: Gagomelo (Brazil), still playing
  534: Galilleus (Austria), still playing
  535: Gamb4zinho (Brazil), still playing
  536: GangBangBati (Germany), still playing
  537: Gardosaa (Sweden), still playing
  538: Garfield933 (New Zealand), still playing
  539: Garreud (Brazil), still playing
  540: GazBlades (United Kingdom), still playing
  541: Gbielhenri (Brazil), still playing
  542: GeleiaTrsk (Brazil), still playing
  543: Generallazy345 [2] (Switzerland), still playing
  544: Genio-CSZ [2] (Brazil), still playing
  545: GeorgeGunner (Greece), still playing
  546: GeovanniReal (Brazil), still playing
  547: Gerra_up (Thailand), still playing
  548: Giancona (Venezuela), still playing
  549: Gianiaki (Brazil), still playing
  550: Giki123 [3] (Slovenia), still playing
  551: Gilberto.gyn (Brazil), still playing
  552: Gio-MadMax (Greece), still playing
  553: GiovaniMB (Brazil), still playing
  554: GiovanniGalo [2] (Brazil), still playing
  555: Giraardii! (Brazil), still playing
  556: Girlpower993 [2] (Germany), still playing
  557: Giuli.Garcia (Brazil), still playing
  558: Gladi3 (Austria), still playing
  559: GlassofWisky [2] (Mexico), still playing
  560: Glaureth (Brazil), still playing
  561: Glow of Mind (Kazakhstan), still playing
  562: GlênioCoelho (Brazil), still playing
  563: Gollum299 (Austria), still playing
  564: Gomaflush (Brazil), still playing
  565: Gordox RX (Brazil), still playing
  566: Gordpoker1 (Brazil), still playing
  567: Gostweb (Belarus), still playing
  568: Gr33n4Lifee (Brazil), still playing
  569: GrandoGui (Brazil), still playing
  570: Grasquet (Costa Rica), still playing
  571: Greasy£16 (Ireland), still playing
  572: GreatMann (Ukraine), still playing
  573: Grenwill (Canada), still playing
  574: Grimreapér (United Kingdom), still playing
  575: GuGaGi (Brazil), still playing
  576: GudrunsPojke (Sweden), still playing
  577: GuiCP [2] (Brazil), still playing
  578: GuiVD (Brazil), still playing
  579: Gui_Campos90 (Brazil), still playing
  580: Guialves27 (Brazil), still playing
  581: Guiga_Eller (Brazil), still playing
  582: Guiody23 (Brazil), still playing
  583: Guster197 [2] (Germany), still playing
  584: Gustshot (Brazil), still playing
  585: Gut0 Machado (Brazil), still playing
  586: Gutlaufen (Malta), still playing
  587: GyLIIN (Ukraine), still playing
  588: HC2006 (Germany), still playing
  589: HEXSHARK (Brazil), still playing
  590: HGergo81 (Germany), still playing
  591: HITMAN212601 (Romania), still playing
  592: HOMEM DO ANO (Brazil), still playing
  593: HOTrun10 [2] (Slovakia), still playing
  594: HaWooli (South Korea), still playing
  595: Had_S2_Sena (Brazil), still playing
  596: HamsterKevin (Thailand), still playing
  597: HansMSM (Argentina), still playing
  598: HappyOKA [2] (Belarus), still playing
  599: HappyWeeked (Ukraine), still playing
  600: Harbingerr1 (Ukraine), still playing
  601: Harmweber7878 (Switzerland), still playing
  602: Haxixe4i20 (Brazil), still playing
  603: Hayoterkinovich (Uzbekistan), still playing
  604: HeadSkipper (Sweden), still playing
  605: HeavyNDark (United Kingdom), still playing
  606: Helst (Sweden), still playing
  607: HeySunGod (Greece), still playing
  608: High Goblin (Brazil), still playing
  609: HighVoyage [2] (New Zealand), still playing
  610: Hihgwayman (Germany), still playing
  611: Hlcptr_$$ (Switzerland), still playing
  612: Hokmani (Denmark), still playing
  613: Hom3r3sko (Germany), still playing
  614: Homerken (Belgium), still playing
  615: HommeSport777 (Ukraine), still playing
  616: Honey Dick (Brazil), still playing
  617: Horror nk [2] (Kazakhstan), still playing
  618: HowLuckI@m (Brazil), still playing
  619: Hulkyyyy (Romania), still playing
  620: Hungus Karl [2] (Austria), still playing
  621: I OS793 I (Bulgaria), still playing
  622: I cant stomp (Ukraine), still playing
  623: I.Shkriblyak (Ukraine), still playing
  624: I3ubblejo87 (United Kingdom), still playing
  625: IAMASCHINKEN (Austria), still playing
  626: IIGÃO (Brazil), still playing
  627: IIIIIiJIEBOi (Ukraine), still playing
  628: IPMAN5060 (Belgium), still playing
  629: IZKO653 [2] (Sweden), still playing
  630: I_RaisyDaizy_I (Malta), still playing
  631: I`m Parasite (Ukraine), still playing
  632: Iamcaraaa [2] (Mexico), still playing
  633: Icekakosrodos (Greece), still playing
  634: Ic€Rink [2] (Thailand), still playing
  635: IfiRaiseiHaveIt [2] (Greece), still playing
  636: IgorMV85 (Ukraine), still playing
  637: Igors_1903 [2] (Latvia), still playing
  638: Il Professore.8 (Germany), still playing
  639: Ildo_Nascimento (Brazil), still playing
  640: Illadow (Belarus), still playing
  641: ImRaiiNz (Germany), still playing
  642: Imarius (Romania), still playing
  643: InFlamee (Ukraine), still playing
  644: InLoving (Ukraine), still playing
  645: Inker II [2] (Ukraine), still playing
  646: Insidious16 (Ecuador), still playing
  647: Iorek-23 (Brazil), still playing
  648: Ip3roI (Ukraine), still playing
  649: IrkaBoss (Ukraine), still playing
  650: Isildur7777 (Ireland), still playing
  651: IsoVega (Ukraine), still playing
  652: Iustinul (Romania), still playing
  653: IvIaJlblw (Ukraine), still playing
  654: IvanMasterX (Venezuela), still playing
  655: Izi-4500 [2] (Belgium), still playing
  656: Izinmsr (Brazil), still playing
  657: J.G 620 (Lithuania), still playing
  658: J0rd4OOO (Brazil), still playing
  659: JACKCHESARE (Switzerland), still playing
  660: JDigweed7 (Argentina), still playing
  661: JFF9 (Brazil), still playing
  662: JIWNL (Argentina), still playing
  663: JIeni4 [2] (Belarus), still playing
  664: JJ2TakeAway (Canada), still playing
  665: JJeFoldPreflop [2] (Brazil), still playing
  666: JL1204 (Brazil), still playing
  667: JLPG0909 [2] (Dominican Republic), still playing
  668: JOAOFWEBBER [2] (Brazil), still playing
  669: JPAwebatleta (Brazil), still playing
  670: JPM1010 [2] (Brazil), still playing
  671: JRPricey28 (United Kingdom), still playing
