PokerStars Tournament #3912518852, No Limit Hold'em
  68: Cmw3011 (United Kingdom), still playing
  69: Co$mo$88 [2] (Moldova), still playing
  70: Collaps04 (Ukraine), still playing
  71: Crazychrizzl (Germany), still playing
  72: Cresus harden 7 (Switzerland), still playing
  73: D0NB0SS (Germany), still playing
  74: DDEXXMT (Malta), still playing
  75: DIOGDEB (Luxembourg), still playing
  76: DND080208 (Canada), still playing
  77: DSM09 (Brazil), still playing
  78: D_Equalizer (Germany), still playing
  79: Dachdeck01 [2] (Germany), still playing
  80: DallastraJM (Brazil), still playing
  81: DanHenderso1 (Belarus), still playing
  82: Daniloks (Brazil), still playing
  83: Darge2 (United Kingdom), still playing
  84: Darki99 (Malta), still playing
  85: Davidedê (Brazil), still playing
  86: DeddysHome (Brazil), still playing
  87: Dekinhu (Brazil), still playing
  88: DenGamleDame (Denmark), still playing
  89: DennisTav (Belgium), still playing
  90: Dezin2005 (Brazil), still playing
  91: DiddyG_86 [2] (Germany), still playing
  92: Diego17996 (United Kingdom), still playing
  93: Docari Agnol (Brazil), still playing
  94: Donald2805 [2] (United Kingdom), still playing
  95: DxCrispimT (Brazil), still playing
  96: Dyadyarizo (Ukraine), still playing
  97: Eagleziinn (Brazil), still playing
  98: EbolaSheep (United Kingdom), still playing
  99: Edo1398 [2] (Armenia), still playing
  100: EduardoLTZ (Brazil), still playing
  101: Eiji88 (Brazil), still playing
  102: ElOso2798 [3] (Argentina), still playing
  103: Eliovan (Brazil), still playing
  104: EllieRose5 (United Kingdom), still playing
  105: Elrudd22 (United Kingdom), still playing
  106: Emokarnickel (Germany), still playing
  107: Engastamento [2] (Brazil), still playing
  108: Ennani1 (Sweden), still playing
  109: Enzito Viana (Brazil), still playing
  110: Estimahaha (Brazil), still playing
  111: Exemma (Denmark), still playing
  112: Eyrsey1 (United Kingdom), still playing
  113: F1bonach1 (Belarus), still playing
  114: FEXX1 (Brazil), still playing
  115: FaceRolly (Romania), still playing
  116: Fargman_nz (New Zealand), still playing
  117: FasteR3333 [2] (Ukraine), still playing
  118: Femidocer (Ukraine), still playing
  119: FernandesDiz (Brazil), still playing
  120: Fernandoapm (Brazil), still playing
  121: Fint_003 (Ukraine), still playing
  122: FlexibleFrog (Germany), still playing
  123: Fluvoxamine (Bulgaria), still playing
  124: FolkeTheFish (Sweden), still playing
  125: Fowlesy118 [2] (United Kingdom), still playing
  126: Frankinshtain55 (Kazakhstan), still playing
  127: Freekick322 (Germany), still playing
  128: G.Prestess (Brazil), still playing
  129: GLJ555 (Greece), still playing
  130: GSPoker90 (Brazil), still playing
  131: GSW10168 (United Kingdom), still playing
  132: GaNDalF-2509 (Brazil), still playing
  133: Gamme82 (Sweden), still playing
  134: Ghiiiiiiiiiisi (Brazil), still playing
  135: GiovaniMB (Brazil), still playing
  136: Gisthekey (United Kingdom), still playing
  137: GokudeAegis (Brazil), still playing
  138: GoldEmHolk [3] (Denmark), still playing
  139: Gomide30 (Brazil), still playing
  140: GondAAr [2] (Brazil), still playing
  141: GorillaMan82 (United Kingdom), still playing
  142: Green12356 (United Kingdom), still playing
  143: Greenpear91 [2] (Belarus), still playing
  144: Grenwill (Canada), still playing
  145: GrimVoker (Thailand), still playing
  146: Grono93 (Germany), still playing
  147: GuiVD (Brazil), still playing
  148: Guiga_Eller (Brazil), still playing
  149: GyLIIN [2] (Ukraine), still playing
  150: Handstand2 (Denmark), still playing
  151: HannahBrant1992 (United Kingdom), still playing
  152: HansWinner (Belgium), still playing
  153: HappyOKA (Belarus), still playing
  154: Henke_77 (Sweden), still playing
  155: HenriqueF90 (Brazil), still playing
  156: Hlorin (Slovenia), still playing
  157: Horizontdto (Switzerland), still playing
  158: Horooosh (Romania), still playing
  159: Huitzi1opocht1i (Germany), still playing
  160: IIILEONIDASIII (Malta), still playing
  161: ImAgain (Germany), still playing
  162: InFavoreM (Ukraine), still playing
  163: Ip3roI (Ukraine), still playing
  164: IsnapUcry (Sweden), still playing
  165: Iustinul (Romania), still playing
  166: J9.com (Brazil), still playing
  167: JEKU633 [2] (Finland), still playing
  168: JPC50 (Germany), still playing
  169: JR.smoker (Brazil), still playing
  170: J_O_R_I_K734 (Kazakhstan), still playing
  171: JalaBK (Sweden), still playing
  172: Jallen86 (United Kingdom), still playing
  173: Jamjam7979 (Switzerland), still playing
  174: Jlindh69 (Sweden), still playing
  175: Joinci119 (Germany), still playing
  176: JovemPromessa [2] (Brazil), still playing
  177: Judibius [2] (Austria), still playing
  178: Jugglesfire10 (Finland), still playing
  179: Juhhin1 (Finland), still playing
  180: Julgranen57 (Sweden), still playing
  181: JulianoPK10 (Brazil), still playing
  182: Juniorke01 (Belgium), still playing
  183: Just rag it (Ireland), still playing
  184: Juster02 [2] (Belarus), still playing
  185: Jxnxs.100 (Switzerland), still playing
  186: KEKODAVI8888 (Brazil), still playing
  187: KKush9 (Brazil), still playing
  188: KOLUHANTON [2] (Ukraine), still playing
  189: Kaltzem (Brazil), still playing
  190: Karskihai (Finland), still playing
  191: Kiki1199 (Belarus), still playing
  192: Koki4a9410 (Bulgaria), still playing
  193: KonkeyDong13 [2] (Germany), still playing
  194: Korkmaz_mk64 (Moldova), still playing
  195: KorneyD (Thailand), still playing
  196: Korpisoturi2 (Finland), still playing
  197: KorteX.ma (Morocco), still playing
  198: Kotan_Zt (Ukraine), still playing
  199: Krekerz (Latvia), still playing
  200: Kurtis921 (Belarus), still playing
  201: L0DDENThinks (United Kingdom), still playing
  202: LFMC027 (Brazil), still playing
  203: LOCO-FEDE21 (Argentina), still playing
  204: LP | DvS [2] (Germany), still playing
  205: Lazorka (Belarus), still playing
  206: Ldef27 (Belarus), still playing
  207: LehaHannibal (Belarus), still playing
  208: Leleco67 (Brazil), still playing
  209: Leoarara (Brazil), still playing
  210: LiLu123 (Brazil), still playing
  211: Lil_Vpip (Belarus), still playing
  212: Linco06 (Switzerland), still playing
  213: Loewenher189 (Germany), still playing
  214: LofftiB (Latvia), still playing
  215: LogiSt1ck (Ukraine), still playing
  216: Lollypop2015 [2] (United Kingdom), still playing
  217: LuckyBet101 (Canada), still playing
  218: LuckyEgorka (Vietnam), still playing
  219: LuckyHunterr (Switzerland), still playing
  220: LuckyJyst [2] (Ukraine), still playing
  221: MIKKELHALD79 (Denmark), still playing
  222: MahdiKao (Belarus), still playing
  223: Mank68 (Switzerland), still playing
  224: Marat Tash1 (Moldova), still playing
  225: MarryJane93 (Switzerland), still playing
  226: Martaurba33 (Lithuania), still playing
  227: Maskaradnik1 [2] (Ukraine), still playing
  228: MatheuSantos (Brazil), still playing
  229: Maximmus_134 (Ukraine), still playing
  230: MaximuzD.M. (Belarus), still playing
  231: Maykot95 (Brazil), still playing
  232: McRAAK [2] (Ukraine), still playing
  233: Mcds2k18 (United Kingdom), still playing
  234: Meiram9393 (Kazakhstan), still playing
  235: Menasarn (Sweden), still playing
  236: Mgiurov [2] (Bulgaria), still playing
  237: Mikael Jay (Germany), still playing
  238: Mikel Unanue (Mexico), still playing
  239: MikiDave (Hungary), still playing
  240: Miranda1410 (Brazil), still playing
  241: Miss Turbo G (Bulgaria), still playing
  242: Mkmkev [3] (United Kingdom), still playing
  243: MongoloBongolo (Switzerland), still playing
  244: MookiWest (United Kingdom), still playing
  245: Morroi (Brazil), still playing
  246: Mr Foxxx (United Kingdom), still playing
  247: Mr.Acar (United Kingdom), still playing
  248: Mrelashvili (Germany), still playing
  249: Mrpecoo (Austria), still playing
  250: Mumtum23 (Brazil), still playing
  251: NKruts [3] (Ukraine), still playing
  252: Nadja0121 [2] (Germany), still playing
  253: NarSsm (Venezuela), still playing
  254: Neildlr (Belgium), still playing
  255: Neolyte (Belarus), still playing
  256: NesKau09 (Brazil), still playing
  257: NiZem (Ukraine), still playing
  258: Nike646 (Ukraine), still playing
  259: NikitaPtrv (Kazakhstan), still playing
  260: Njs99 (United Kingdom), still playing
  261: NoveOito (Brazil), still playing
  262: OMARTINSLUCA (Brazil), still playing
  263: OMIismyhomie (Switzerland), still playing
  264: Olexiy I (Ukraine), still playing
  265: Olliboy420 (Finland), still playing
  266: Onnelinen (Finland), still playing
  267: Osmanini20 (Uzbekistan), still playing
  268: PAHAN_13_666 (Thailand), still playing
  269: PEIXIM 13 [2] (Brazil), still playing
  270: PIPOQUEER (Brazil), still playing
  271: PIskotEU (Austria), still playing
  272: PKSVD (Germany), still playing
  273: PapaDonkey92 [2] (Greece), still playing
  274: Patriota0 (Brazil), still playing
  275: PblBak55555 (Belarus), still playing
  276: Peanutz43 (Austria), still playing
  277: Peston1 (Armenia), still playing
  278: PhoenixGrind (Ukraine), still playing
  279: Pitinnnn (Brazil), still playing
  280: PlayaaaaH23 (Moldova), still playing
  281: PlinioFerraz (Brazil), still playing
  282: Plutsch (Germany), still playing
  283: Poker$KroN (Uzbekistan), still playing
  284: PokerStar JL (New Zealand), still playing
  285: Pokerchempez (Ukraine), still playing
  286: Police0808 [2] (Romania), still playing
  287: Potsmoker6 (Sweden), still playing
  288: R.DuKe.gr [2] (Greece), still playing
  289: R4F3R4 (Brazil), still playing
  290: REPOTT (Switzerland), still playing
  291: RFN1986 (Brazil), still playing
  292: RIKSGALEN (Sweden), still playing
  293: RRoleto (Brazil), still playing
  294: RSak4 (Brazil), still playing
  295: Ra4ok123 (Ukraine), still playing
  296: Rafael-BT88 (Brazil), still playing
  297: Rapa velhos (Brazil), still playing
  298: RaphinhaA (Brazil), still playing
  299: RasmusKarma [2] (Finland), still playing
  300: Rasmusl62 (Denmark), still playing
  301: Rebozeio (Brazil), still playing
  302: Renandd (Brazil), still playing
  303: Rick Andrey (Brazil), still playing
  304: RickardRauge (Sweden), still playing
  305: Rin_A060 (Kazakhstan), still playing
  306: Risk Maximus (Germany), still playing
  307: Rock lee 1258 (Switzerland), still playing
  308: Rodrigo154 (Brazil), still playing
  309: RomeOpro (Ukraine), still playing
  310: Romix2015 (Ukraine), still playing
  311: RoneyMahoney (Brazil), still playing
  312: Rotilio02 (Switzerland), still playing
  313: Ruden1987 (Kazakhstan), still playing
  314: Rudy rosa (Brazil), still playing
  315: Runi89 (Ukraine), still playing
  316: Runne1 (Ukraine), still playing
  317: S6Kev (United Kingdom), still playing
  318: SStanisLLav (Bulgaria), still playing
  319: ST0000000NKS (Ireland), still playing
  320: SaccadeLT (United Kingdom), still playing
  321: SamChanBCN (Switzerland), still playing
  322: SamuelTheDog [2] (United Kingdom), still playing
  323: SanayCASINO (Ukraine), still playing
  324: SantanaEvandro (Brazil), still playing
  325: Schlagi888 (Germany), still playing
  326: SeanIazdi (Brazil), still playing
  327: SergeySil83 (Belarus), still playing
  328: Sh00ji1 (Brazil), still playing
  329: ShaddyMTF (Canada), still playing
  330: Shak88888 (Ukraine), still playing
  331: Shawnxi (Canada), still playing
  332: ShelbyGTMust (Moldova), still playing
  333: Shikarno30o0 (Belarus), still playing
  334: Shkutinho (Ukraine), still playing
  335: ShoveJr (Brazil), still playing
  336: Shughom (Switzerland), still playing
  337: Siro:)JJa777 (Belarus), still playing
  338: Smdpair77 [2] (Greece), still playing
  339: Sokol_3188 (Ukraine), still playing
  340: Sox[tyol] (Ukraine), still playing
  341: SpQRAp1S (Slovenia), still playing
  342: Spongebob1977 (Germany), still playing
  343: Sr. Huana (Brazil), still playing
  344: Stevie1998 (United Kingdom), still playing
  345: StopUbluff77 (Morocco), still playing
  346: Stromberg789 (Germany), still playing
  347: Sumayks (Brazil), still playing
  348: SvinkaPeppa123 (Belarus), still playing
  349: T0bik430 (Ukraine), still playing
  350: TOTO_VILKS (Latvia), still playing
  351: Taico298 (Brazil), still playing
  352: TavimWin (Brazil), still playing
  353: Terryleigh (Canada), still playing
  354: TheGodFish72 (Brazil), still playing
  355: The_Relzzad (United Kingdom), still playing
  356: TholAAs (Brazil), still playing
  357: ThunderWiz3rd (Belgium), still playing
  358: TiTanManshin (Belarus), still playing
  359: Tofujudi (Ukraine), still playing
  360: Toxa512 (Uzbekistan), still playing
  361: ToyFactory [2] (Ukraine), still playing
  362: Traf1991 (Belarus), still playing
  363: Trem_mineiro (Brazil), still playing
  364: Tubarão173 (Brazil), still playing
  365: Tumbalha (Brazil), still playing
  366: Turcooooo [2] (Brazil), still playing
  367: TurnOnTuneIn (Brazil), still playing
  368: TxiiN (Brazil), still playing
  369: UZUN99 (Ukraine), still playing
  370: Ulkelaug (Sweden), still playing
  371: UpSw1ngGrind (Bulgaria), still playing
  372: Valenoze (Ukraine), still playing
  373: Varguinho91 [2] (Brazil), still playing
  374: Velibio (Denmark), still playing
  375: Venislav1285 [2] (United Kingdom), still playing
  376: ViniciusJ94 (Brazil), still playing
  377: Vipercheers [2] (Germany), still playing
  378: Vredaren (Sweden), still playing
  379: Vsl@yer (Belarus), still playing
  380: WINALEX39 (Lithuania), still playing
  381: WagnerSouza9 [2] (Brazil), still playing
  382: Whattarell77 (Brazil), still playing
  383: WjMartins (Brazil), still playing
  384: X!DoMyBestX (Ukraine), still playing
  385: Xadios811 (Austria), still playing
  386: XdusselX (Thailand), still playing
  387: Yastas69 (Kazakhstan), still playing
  388: Yeahiiiiii (Switzerland), still playing
  389: Zeifod (Bulgaria), still playing
  390: Zhiroff (Armenia), still playing
  391: Zugolaro [2] (Brazil), still playing
  392: _Miazakii_ (Brazil), still playing
  393: aibgDanneskjold [2] (Belarus), still playing
  394: alansnap2 (Brazil), still playing
  395: alfaromea (Ukraine), still playing
  396: alle21an (Sweden), still playing
  397: amspok (Ireland), still playing
  398: anton77a (Bulgaria), still playing
  399: arfrei (Ukraine), still playing
  400: arminasbag [2] (Lithuania), still playing
  401: arrastaetraz (Brazil), still playing
  402: artur145 (Brazil), still playing
  403: asiancutiee [2] (Thailand), still playing
  404: azat488 (Kazakhstan), still playing
  405: baakemi (Brazil), still playing
  406: bakro83 (Germany), still playing
  407: ballesterosigor (Brazil), still playing
  408: bandzulu [2] (United Kingdom), still playing
  409: bethboom (United Kingdom), still playing
  410: bloodypig (Belarus), still playing
  411: blueprinter1 [2] (Ireland), still playing
  412: bozzyyyy (Brazil), still playing
  413: brilliant402 (Sweden), still playing
  414: browbotham (United Kingdom), still playing
  415: brunopatri2m (Brazil), still playing
  416: c-kocou (Belarus), still playing
  417: caiocastilho (Brazil), still playing
  418: cappybmse (Hungary), still playing
  419: carlos ma181 (Brazil), still playing
  420: casablanca627 (Armenia), still playing
  421: casusbie (Denmark), still playing
  422: ccyrenne (Canada), still playing
  423: chaboom21 (Austria), still playing
  424: chipbigdontgive (Greece), still playing
  425: chupeteam (Argentina), still playing
  426: clutchmoney99 (Denmark), still playing
  427: cologne97 (Austria), still playing
  428: coolarn826 (Sweden), still playing
  429: cranberg (Romania), still playing
  430: cyberdonk74 (United Kingdom), still playing
  431: damjanos (Slovenia), still playing
  432: daniellfun (Brazil), still playing
  433: danilo_pegas (Ukraine), still playing
  434: dann_lolo (Brazil), still playing
  435: davaman (United Kingdom), still playing
  436: davidgradic (Slovenia), still playing
  437: dc_Dima (Moldova), still playing
  438: dettihboy (Estonia), still playing
  439: diablosmv (Ukraine), still playing
  440: diamondsir [2] (Brazil), still playing
  441: diegobrozzybr (Brazil), still playing
  442: dilimAA (Brazil), still playing
  443: dima_12,1646 (Ukraine), still playing
  444: dipolo1910 (Brazil), still playing
  445: dir112 (Argentina), still playing
  446: docheff (Bulgaria), still playing
  447: donkeyfish87 [3] (Canada), still playing
  448: dorik1 (Kazakhstan), still playing
  449: dose=poison (Austria), still playing
  450: drewen14 (Belarus), still playing
  451: dundersumpen (Sweden), still playing
  452: duxo 93 (Brazil), still playing
  453: dvdpk58 (Brazil), still playing
  454: eitherway22 (United Kingdom), still playing
  455: elSancho123 (Finland), still playing
  456: elipse (Canada), still playing
  457: ellocoferasi (Brazil), still playing
  458: erdnase22 [3] (Switzerland), still playing
  459: eric_anka (Sweden), still playing
  460: euphorya382 (Cambodia), still playing
  461: fAArid88 (Brazil), still playing
  462: fabo87 [2] (Bulgaria), still playing
  463: faelmichelman33 (Brazil), still playing
  464: faku_pereda [2] (Argentina), still playing
  465: fantom266 (Latvia), still playing
  466: felipemota93 (Brazil), still playing
  467: fepitaph (Ukraine), still playing
  468: floki1s (Belarus), still playing
  469: flushhold (United Kingdom), still playing
  470: flushiingKIT (Brazil), still playing
  471: fomill (Kazakhstan), still playing
  472: frednp (Brazil), still playing
  473: freekpower (Moldova), still playing
  474: ftorek (Sweden), still playing
  475: fu77t1lt (Germany), still playing
  476: gabi98bac (Argentina), still playing
  477: galletaa (Argentina), still playing
  478: geo4ever89 (Romania), still playing
  479: gilouko (Brazil), still playing
  480: gleb4ik13 (Ukraine), still playing
  481: glissario (Germany), still playing
  482: go1vs1 legko (Austria), still playing
  483: goforfold66 (United Kingdom), still playing
  484: great_loooser (Ukraine), still playing
  485: gsouzaf19 (Brazil), still playing
  486: guideluca (Brazil), still playing
  487: guimagoric [2] (Brazil), still playing
  488: guiskg (Brazil), still playing
  489: guix2x (Brazil), still playing
  490: gustavo956 (Brazil), still playing
  491: gweeezer (Mexico), still playing
  492: hans 77@7778 (Denmark), still playing
  493: haribri186 (Germany), still playing
  494: harryh111 (United Kingdom), still playing
  495: hasseltoft (Denmark), still playing
  496: hat3myself [2] (Belarus), still playing
  497: hilten1105 (Mongolia), still playing
  498: hongkingkong (Austria), still playing
  499: houston9000 [3] (Germany), still playing
  500: iColy333 [2] (Belgium), still playing
  501: iarba7frunze (Romania), still playing
  502: iden5 (Belarus), still playing
  503: ikannenberg (Brazil), still playing
  504: imbuocci (Switzerland), still playing
  505: inbad24 (Sweden), still playing
  506: indiok11 (Brazil), still playing
  507: ineedcomplete (Brazil), still playing
  508: istanislavov (Ukraine), still playing
  509: iwillkillset [2] (Belarus), still playing
  510: jamie2015479 (Ireland), still playing
  511: jc.strider (Germany), still playing
  512: jespar2 (Estonia), still playing
  513: jimmygcfc (United Kingdom), still playing
  514: jimmyt007 [2] (United Kingdom), still playing
  515: jmpthetilter (United Kingdom), still playing
  516: jochenf77 [2] (Germany), still playing
  517: jorginho0111 (Brazil), still playing
  518: jpgaravaglia (Argentina), still playing
  519: jrsoussa9 (Canada), still playing
  520: jtra1n (Sweden), still playing
  521: juego_mental (Argentina), still playing
  522: juliofxp (Brazil), still playing
  523: kalmarzlv (Latvia), still playing
  524: kappa123mate [2] (United Kingdom), still playing
  525: kekito37 (Argentina), still playing
  526: kemperilo (Germany), still playing
  527: keyhell [2] (Brazil), still playing
  528: kil22547 [2] (Germany), still playing
  529: kingfish9977 (Belarus), still playing
  530: kiuporto (Brazil), still playing
  531: klasny1 (Ukraine), still playing
  532: knerrad29 (United Kingdom), still playing
  533: knossos90 [2] (Estonia), still playing
  534: kontakis13 (Greece), still playing
  535: kostas7s [2] (Greece), still playing
  536: kovdian (Slovakia), still playing
  537: kprock1 (Canada), still playing
  538: krAmmmmm (Belarus), still playing
  539: kutraDima (Belarus), still playing
  540: ldtn (Ukraine), still playing
  541: leo_francaa (Brazil), still playing
  542: leoleo05 (Brazil), still playing
  543: leon1909 (Brazil), still playing
  544: leow-l [2] (United Kingdom), still playing
  545: leozin delax (Brazil), still playing
  546: letspoker58 (Germany), still playing
  547: levaitom [2] (Hungary), still playing
  548: light shift [2] (United Kingdom), still playing
  549: lion_step1 (Belarus), still playing
  550: livelikenolimit [3] (United Kingdom), still playing
  551: ljma12 (Brazil), still playing
  552: ljweb14 (United Kingdom), still playing
  553: loobog (United Kingdom), still playing
  554: looklucky21 (United Kingdom), still playing
  555: luckascbr (Argentina), still playing
  556: lucky_get23 (Ukraine), still playing
  557: luisfdos (Brazil), still playing
  558: lyov7700 (Armenia), still playing
  559: madmax0977 [2] (Germany), still playing
  560: maetaz (Kazakhstan), still playing
  561: magax018 (Mexico), still playing
  562: malamut49 (Ukraine), still playing
  563: manchini888 (Bulgaria), still playing
  564: mango200 (United Kingdom), still playing
  565: manos181207 (Greece), still playing
  566: mariusel30 [2] (Romania), still playing
  567: marsik #010 (Ukraine), still playing
  568: marvelloux (United Kingdom), still playing
  569: masloriy1 [2] (Ukraine), still playing
  570: matrimoriak (Slovakia), still playing
  571: mauheat6 (Brazil), still playing
  572: mauricioj100 (Brazil), still playing
  573: mertholstar (Brazil), still playing
  574: miezset [3] (Romania), still playing
  575: miko1401 (Switzerland), still playing
  576: mincash_empire (Malta), still playing
  577: mirama11 (Bulgaria), still playing
  578: mirogsuarez [2] (Brazil), still playing
  579: mixalis56 (Greece), still playing
  580: mmAAnz (Brazil), still playing
  581: mno1988 (Brazil), still playing
  582: mordocris (Belgium), still playing
  583: nacho2390 (Argentina), still playing
  584: nado zanosit (Armenia), still playing
  585: nevir69 (Finland), still playing
  586: newerkla (Brazil), still playing
  587: niceNrude [2] (Bermuda), still playing
  588: niklashel (Finland), still playing
  589: nokautas (Lithuania), still playing
  590: nomis9 (Denmark), still playing
  591: oPyri [2] (Switzerland), still playing
  592: ogbandana (Ukraine), still playing
  593: omg Dima (Ukraine), still playing
  594: orisaquis (South Korea), still playing
  595: osmarjnr (Brazil), still playing
  596: otorvald777 (Ukraine), still playing
  597: ovatsugkk (Brazil), still playing
  598: pampa.mercury (Switzerland), still playing
  599: pangagui (Brazil), still playing
  600: paris_may1 [2] (United Kingdom), still playing
  601: passosgg (Brazil), still playing
  602: paulinhom688 (Brazil), still playing
  603: paulrankin1 (United Kingdom), still playing
  604: pavers88 (United Kingdom), still playing
  605: pdaddy100 [2] (Canada), still playing
  606: phbarbosaa (Brazil), still playing
  607: phuongbosss (Vietnam), still playing
  608: pipe_akd (Argentina), still playing
  609: plesnicata (Bulgaria), still playing
  610: podiiii (Brazil), still playing
  611: pokerdok69 (Sweden), still playing
  612: pokerkingkev [2] (Germany), still playing
  613: pontiac19 [2] (Argentina), still playing
  614: prazerjoao013 (Brazil), still playing
  615: proprietary#11 (Lithuania), still playing
  616: pucho2100 [2] (Argentina), still playing
  617: q_Beardie_p [2] (Switzerland), still playing
  618: qkima (Bulgaria), still playing
  619: rafaelmoroeq (Brazil), still playing
  620: renan0201 (Brazil), still playing
  621: renatomaiag (Brazil), still playing
  622: rhaxnddldi [2] (South Korea), still playing
  623: ricardolewer (Germany), still playing
  624: rmilanezi [2] (Brazil), still playing
  625: robert-debel [3] (Denmark), still playing
  626: roddypra (Brazil), still playing
  627: rodrigo2595 (Brazil), still playing
  628: rodrigobmz (Brazil), still playing
  629: rosconi41 (United Kingdom), still playing
  630: salenyo (Kazakhstan), still playing
  631: samygetlucky (Canada), still playing
  632: scifek1419 (Sweden), still playing
  633: scorpion3117 (Kazakhstan), still playing
  634: sergiinhome [2] (Brazil), still playing
  635: skinerino (Brazil), still playing
  636: slabinson66 [3] (Bulgaria), still playing
  637: smoking_jon (United Kingdom), still playing
  638: sonik4 (Ukraine), still playing
  639: spacethomas333 [3] (Germany), still playing
  640: ssppeeddoo (Ukraine), still playing
  641: stambrrr (Belarus), still playing
  642: stepikbakins (Armenia), still playing
  643: stman999 (Kazakhstan), still playing
  644: stormwinden (Denmark), still playing
  645: stradric [2] (United Kingdom), still playing
  646: supervaganj (Ukraine), still playing
  647: tbaz30 [2] (United Kingdom), still playing
  648: teamcucha10 (Argentina), still playing
  649: telesw (Brazil), still playing
  650: teteu_games (Brazil), still playing
  651: theMortyT (Austria), still playing
  652: timej77 (Austria), still playing
  653: titolv98 (Belgium), still playing
  654: tivityy (Sweden), still playing
  655: tokuch1_toua (Belarus), still playing
  656: tsinthegame (Germany), still playing
  657: tsyan03 (United Kingdom), still playing
  658: tutyaret_fin (Belarus), still playing
  659: vadality (Ukraine), still playing
  660: vatniykrok [2] (Belarus), still playing
  661: vdcf08 (United Kingdom), still playing
  662: verifla [2] (Switzerland), still playing
  663: vesenick9 (Brazil), still playing
  664: vice_p91 [2] (Germany), still playing
  665: vladutalex89 (Romania), still playing
  666: vozdushnii93 (Ukraine), still playing
  667: vse0k (Ukraine), still playing
  668: wOwRo0b (Kazakhstan), still playing
  669: walkower (Ukraine), still playing
  670: warriorihor02 (Ukraine), still playing
  671: wes345 (Ukraine), still playing
  672: wetzgh (Germany), still playing
  673: winChîp$ (Canada), still playing
  674: woodynbuzz101 (United Kingdom), still playing
  675: wtfmzfck (Ukraine), still playing
  676: xMindowner (Belarus), still playing
  677: xequelzf [2] (Brazil), still playing
  678: zao92 (Belgium), still playing
  679: zeba193 (Brazil), still playing
  680: zibo8558 (Ukraine), still playing
  681: zozohun67 (Hungary), still playing
  682: |&&Sys|TeamPro (Belarus), still playing
  683: ÐouM (Canada), still playing
  684: GuiTuoBei (Brazil), 
  685: Gabrielfs13 (Brazil), 
  686: Apetor240 (Sweden), 
  687: Flmatta88 (Brazil), 
  688: kini2299 (Belarus), 
  689: MulekeJemas (Brazil), 
  690: DiddyG_86 (Germany), 
  691: FRomV (Ukraine), 
