PokerStars Tournament #3918386783, No Limit Hold'em
  345: juninhogv1907 (Brazil), still playing
  346: jutzke (Finland), still playing
  347: k.vamvoukas (Greece), still playing
  348: kaiaco01 (Brazil), still playing
  349: kduzinm (Brazil), still playing
  350: keyhell (Brazil), still playing
  351: koboucall (Greece), still playing
  352: kontroler_93 [2] (Ukraine), still playing
  353: lacos7e (Estonia), still playing
  354: laeman3000 (Romania), still playing
  355: lafazsol (Brazil), still playing
  356: laporta222 [2] (Algeria), still playing
  357: lastunicorn1982 (Switzerland), still playing
  358: leolchaves (Brazil), still playing
  359: leopoldzver (Ukraine), still playing
  360: leoss41 (Brazil), still playing
  361: liget80 (Hungary), still playing
  362: lioym (Brazil), still playing
  363: llcooljuice (Ukraine), still playing
  364: lorranpituko (Brazil), still playing
  365: loulou64945 (Canada), still playing
  366: lu.brands (Brazil), still playing
  367: lucasled21 (Argentina), still playing
  368: luckssley (Denmark), still playing
  369: luis pierce (Brazil), still playing
  370: lutino20 [3] (Ireland), still playing
  371: m0t22 (Brazil), still playing
  372: maeeuteamo123 (Brazil), still playing
  373: maggykarp (Canada), still playing
  374: mankiro023 [2] (Argentina), still playing
  375: marcalph [3] (Brazil), still playing
  376: marciogorte (Brazil), still playing
  377: mariuta79 [2] (Romania), still playing
  378: martinnielse [2] (Denmark), still playing
  379: matheusaqo27 (Brazil), still playing
  380: matiasmri [2] (United Kingdom), still playing
  381: matzvrk (Germany), still playing
  382: maxmels (Belarus), still playing
  383: menba47 (Panama), still playing
  384: mhp007 (Brazil), still playing
  385: michaetco (Belgium), still playing
  386: mikdee (United Kingdom), still playing
  387: mikor1963 (Greece), still playing
  388: mjeenetto (Austria), still playing
  389: mr purple10 (Belgium), still playing
  390: mreg1234 (United Kingdom), still playing
  391: nandowhite [2] (Brazil), still playing
  392: navarr0w (Brazil), still playing
  393: nazargen (Ukraine), still playing
  394: nicocava10 (Argentina), still playing
  395: niki_17_m (Bulgaria), still playing
  396: nilisss17 (Brazil), still playing
  397: nogss_123 (Brazil), still playing
  398: noslieda07 (Brazil), still playing
  399: nsebok61 (Hungary), still playing
  400: oOBlowOo (Belarus), still playing
  401: oilyslick1 (Ireland), still playing
  402: oku87 [2] (Estonia), still playing
  403: old dot (United Kingdom), still playing
  404: oldgit13 [2] (United Kingdom), still playing
  405: oneTIMEkid8 (Canada), still playing
  406: overino_19 (Brazil), still playing
  407: p0n10 [2] (Bulgaria), still playing
  408: pablo2360 (Argentina), still playing
  409: paokaki77 (Greece), still playing
  410: pattoopat1 (Austria), still playing
  411: petrosant (Brazil), still playing
  412: platin32 (Romania), still playing
  413: pliima18 (Brazil), still playing
  414: poker_edge86 (Belgium), still playing
  415: pokerro19933 (Romania), still playing
  416: pqno riu (Brazil), still playing
  417: prenmelbs (United Kingdom), still playing
  418: psychoticcc [3] (Uzbekistan), still playing
  419: psydolabella (Brazil), still playing
  420: puthia (Greece), still playing
  421: ramateu (Brazil), still playing
  422: reacher2409 (United Kingdom), still playing
  423: redrykSuhart (Ukraine), still playing
  424: remat999 (United Kingdom), still playing
  425: remindme82 (Brazil), still playing
  426: ricardosoad (Brazil), still playing
  427: rodrigo01717 (Brazil), still playing
  428: ronaldoleao (Brazil), still playing
  429: rozin007 (Austria), still playing
  430: rusnak115 [2] (Ukraine), still playing
  431: sadwarrior (Ukraine), still playing
  432: salutleslow (Canada), still playing
  433: sam 5 10 82 (United Kingdom), still playing
  434: samisiili [3] (Finland), still playing
  435: santiflounders (Brazil), still playing
  436: sapao32 [3] (Brazil), still playing
  437: scheinka (Argentina), still playing
  438: sfinxsas (Lithuania), still playing
  439: sham69333 (United Kingdom), still playing
  440: shawn1990116 (Canada), still playing
  441: sherrilb [2] (United Kingdom), still playing
  442: shraimax (Ukraine), still playing
  443: sksosp (Germany), still playing
  444: sokin77 [3] (Greece), still playing
  445: souza1996 (Brazil), still playing
  446: spruzetto99 (United Kingdom), still playing
  447: sterg1818 (Greece), still playing
  448: steve777166 (United Kingdom), still playing
  449: stevie1.9.89 (United Kingdom), still playing
  450: stoffl15 (Austria), still playing
  451: subtil07 [3] (Romania), still playing
  452: suigen18 (Greece), still playing
  453: sunnat0706 (Uzbekistan), still playing
  454: tEtraGrammatron (Latvia), still playing
  455: tauanfaria [2] (Brazil), still playing
  456: tenrafaelpai (Brazil), still playing
  457: tiag1 (Brazil), still playing
  458: timis09 (United Kingdom), still playing
  459: torasss (Lithuania), still playing
  460: tutunoia (Brazil), still playing
  461: user123us (Belgium), still playing
  462: valivasya22 (Ukraine), still playing
  463: vandeco_dias (Brazil), still playing
  464: vanderlivia (Brazil), still playing
  465: villafan59 (United Kingdom), still playing
  466: vitasDonVito (Lithuania), still playing
  467: vohahelsing [2] (Ukraine), still playing
  468: vs_mal_tv (Kazakhstan), still playing
  469: wAAhns1nn (Germany), still playing
  470: walter_gueto [2] (Argentina), still playing
  471: white_idol161 (Belarus), still playing
  472: wilianhs (Brazil), still playing
  473: wilsta859 [3] (Sweden), still playing
  474: wpokerw101 (Canada), still playing
  475: wöölf (Brazil), still playing
  476: xfilesbr (Brazil), still playing
  477: xxac (Ukraine), still playing
  478: ypourgos777 [2] (Greece), still playing
  479: zMarvin7 (Brazil), still playing
  480: zacademen (Brazil), still playing
  481: zagoAK (Brazil), still playing
  482: zakvlassis81181 (Greece), still playing
  483: zzz_q9 (Ukraine), still playing
  484: Gabrielfs13 (Brazil), 
  485: Pk F Santos (Brazil), 
  486: adorno04 (Brazil), 
  487: MamatiBash [2] (Belgium), 
  488: Hottyet2013 (Denmark), 
  489: M4u2016 (Argentina), 
  490: Tuca-sp (Brazil), 
  491: labispekos (Greece), 
  492: cheapplayer1 [2] (Canada), 
  493: Pawlak1017 (Brazil), 
  494: AllColours [2] (Denmark), 
  495: fumon420 (Germany), 
  496: utvekklo2 (Sweden), 
  497: SeveroGoneCrazy (Brazil), 
  498: 00AceToFace (Slovakia), 
  499: Willy_Won685 (Brazil), 
  500: angel1chka (Ukraine), 
  501: lui50 (Germany), 
  502: AbulFadl (Estonia), 
  503: mikazki (Finland), 
  504: sylvoulabich [2] (Belgium), 
  505: RodrigoGUA10 (Guatemala), 
  506: zygis19940528 (Lithuania), 
  507: Mr_Kvicksund [2] (Sweden), 
  508: Ganandoo (Argentina), 
  509: SO ZICK [3] (United Kingdom), 
  510: gron395 (Sweden), 
  511: Joseefh (Brazil), 
  512: Leepoker468 (Brazil), 
  513: tmsantos14 (Brazil), 
  514: dps716 (United Kingdom), 
  515: JohnES1992 (Brazil), 
  516: korios024 (Greece), 
  517: bcsaszar93 [3] (Hungary), 
  518: PatsDavis (Latvia), 
  519: Backdoorovich (Germany), 
  520: tutuvarela (Brazil), 
  521: raimond1103 (Mexico), 
  522: T1RANDER (Ukraine), 
  523: Arun4z (Lithuania), 
  524: a5tr1dxd (Belarus), 
  525: hausmann777 (Germany), 
  526: TorukMaktuson [2] (Brazil), 
  527: jubilantjay [2] (United Kingdom), 
  528: G.Farias13 (Brazil), 
  529: Besser30 (Denmark), 
  530: filipe616rp [2] (Brazil), 
  531: otto276 (Brazil), 
  532: MauzerVS (Ukraine), 
  533: redadinho24 [2] (Belgium), 
  534: Mr_Dudah (Denmark), 
  535: SerJoker79 (Ukraine), 
  536: happyhen40 (United Kingdom), 
  537: nikolas66aek (Greece), 
  538: monjuice (Argentina), 
  539: Arctic215 (Canada), 
  540: Pikiniki ™ (Brazil), 
  541: BruPhi12 (Brazil), 
  542: NikkiFlo (United Kingdom), 
  543: ogkoos196 (Hungary), 
  544: Stabatmater (Ukraine), 
  545: PokerUK95 (United Kingdom), 
  546: aj lefter [3] (Ukraine), 
  547: nachOzag (Argentina), 
  548: regab1 [2] (Denmark), 
  549: rubensbnd (Brazil), 
  550: MangaJones (United Kingdom), 
  551: varot1h (Finland), 
  552: WilleDIF1891 (Sweden), 
  553: gepauba (Brazil), 
  554: guilucascm (Brazil), 
  555: BrunoColi0312 (Brazil), 
  556: LORENZOoGuy [2] (Brazil), 
  557: Fedling (Denmark), 
  558: leonardo0710 (Brazil), 
  559: Keiran228 (Moldova), 
  560: winyx4NEL [2] (Slovakia), 
  561: Hallu Mini (Sweden), 
  562: dimasO87 (Ukraine), 
  563: Marinthiago (Brazil), 
  564: TITANIK99 (Uzbekistan), 
  565: ThommyL (Belgium), 
  566: Sleper13 [3] (Lithuania), 
  567: shved1k (Belarus), 
  568: Matheusmere (Brazil), 
  569: sportgame87 [2] (Sweden), 
  570: flopit2me007 (Canada), 
  571: billy001440 (United Kingdom), 
  572: Chikos99 [3] (Germany), 
  573: pokertribeuk (United Kingdom), 
  574: ferret1111 (United Kingdom), 
  575: aldoesteban18 (Chile), 
  576: sebmay (Belgium), 
  577: Axwell241 (Sweden), 
  578: Danno7philli (United Kingdom), 
  579: nicodlo (Argentina), 
  580: PapaObi (Brazil), 
  581: jhonybravo10 [2] (Brazil), 
  582: BINGO010281 (Germany), 
  583: Jrnut$10 (Brazil), 
  584: KiloNova09 (Kazakhstan), 
  585: pandora02 (Ukraine), 
  586: marcuswagner (Brazil), 
  587: rafzzzzz (Romania), 
  588: Vlad_mech (Brazil), 
  589: wfcpete (United Kingdom), 
  590: TedBluffDetecto [2] (Canada), 
  591: GianniQ1202 (Switzerland), 
  592: Rise_0_Anyone (Brazil), 
  593: PhiKee [3] (Sweden), 
  594: marianoacha (Argentina), 
  595: tiomerenda (Brazil), 
  596: DiLTJB (Brazil), 
  597: pietrao556 (Brazil), 
  598: Jx1510z (Brazil), 
  599: Borris721 [2] (United Kingdom), 
  600: Pascutardi [3] (Argentina), 
  601: rpcruzeiro (Brazil), 
  602: Quint3n (Belgium), 
  603: badbalance (Ukraine), 
  604: 0oooAooo0 [2] (Germany), 
  605: Love_ferr (Switzerland), 
  606: Razza149 (United Kingdom), 
  607: Marlb0r0 M4n (Germany), 
  608: Dur5ty [3] (United Kingdom), 
  609: Albatze (Denmark), 
  610: CasualPla426 (Lithuania), 
  611: edu71024 (Canada), 
  612: Owe52 (Sweden), 
  613: BETSY2466 (United Kingdom), 
  614: Andyhen61 (United Kingdom), 
  615: paw_170391 (Belarus), 
  616: DAIGIRO (Venezuela), 
  617: LinguiNani (Belgium), 
  618: Smillakgl [3] (Denmark), 
  619: gomao542 (Brazil), 
  620: Guii-FPOLIS (Brazil), 
  621: Reitzgu (Finland), 
  622: farmajor [2] (Azerbaijan), 
  623: saladin@nlg [2] (Germany), 
  624: TThe Duchess [2] (Brazil), 
  625: Dr_Fischer81 [2] (Germany), 
  626: Xannasan [2] (Sweden), 
  627: Jobs1277 (Chile), 
  628: pouska (Brazil), 
  629: Manusas (Lithuania), 
  630: 040604 (United Kingdom), 
  631: vilmantasvenys (Lithuania), 
  632: alkilados (Argentina), 
  633: Filth22 (United Kingdom), 
  634: denis4250 (Albania), 
  635: cerqueiracomvu (Brazil), 
  636: Micca12 [2] (Germany), 
  637: Danadinho420 (Brazil), 
  638: biinish [2] (United Kingdom), 
  639: Fisher2435 (Ireland), 
  640: saunters (Brazil), 
  641: BustersD [2] (United Kingdom), 
  642: DuncThePunk22 (United Kingdom), 
  643: vasi_vsm (Romania), 
  644: jomercy101 (Canada), 
  645: bonaparteyy [2] (Germany), 
  646: Ghillie94 (United Kingdom), 
  647: cheempenchee (South Korea), 
  648: intricateasy [2] (Ukraine), 
  649: baki751 (Hungary), 
  650: Gabrielst298 (Brazil), 
  651: gkogkos56 (Greece), 
  652: Lancelot bl [3] (Germany), 
  653: M.Rashidian (Sweden), 
  654: Miichupa (Brazil), 
  655: POP@AL67 [2] (Romania), 
  656: eMog666 (United Kingdom), 
  657: Rickcarraro [2] (Brazil), 
  658: deano300 (United Kingdom), 
  659: crisemer [3] (Brazil), 
  660: pokermitsos (Germany), 
  661: szekelygore (Romania), 
  662: Thelastofus84 (Switzerland), 
  663: K1NGST1FFL3RR (Germany), 
  664: maria oli460 (Brazil), 
  665: Tiago bonette (Brazil), 
  666: 8eologos [2] (Greece), 
  667: Joris2210 (Belgium), 
  668: sandcley (Brazil), 
  669: Guii_LF (Brazil), 
  670: Narangonis (Germany), 
  671: Art.Rod03 (Brazil), 
  672: andymumps (Brazil), 
  673: tks92 (Canada), 
  674: David Chacal [2] (Brazil), 
  675: LuckyUKDude (United Kingdom), 
  676: gigi_azenha (Brazil), 
  677: chipsnfishin (United Kingdom), 
  678: Cawaen (Lithuania), 
  679: Savva08 [3] (Ukraine), 
  680: Rounder8325 (Greece), 
  681: Sheercol68s [2] (Brazil), 
  682: geosal13 (Greece), 
  683: slavunter (Belarus), 
  684: bully1967 (Austria), 
  685: TimDoherty (Belgium), 
  686: alec520 [2] (Belgium), 
  687: maicon.levis01 (Brazil), 
  688: KatMcK [3] (Canada), 
  689: inth3vuds [2] (Romania), 
  690: IllyaRaytman [3] (Germany), 
  691: Sandra_Goosh (Bulgaria), 
  692: bedo0906 [2] (Belgium), 
  693: NashTu84 [3] (United Kingdom), 
  694: kostas7s (Greece), 
  695: PLA1CE [2] (United Kingdom), 
  696: MrMooze (Switzerland), 
  697: sunran5 (Faroe Islands), 
  698: 01DEXTER01 (Sweden), 
  699: Daring Guy [2] (Brazil), 
  700: tania.221273 [3] (Greece), 
  701: ciumpilicaaa [2] (United Kingdom), 
  702: Gazzasw (United Kingdom), 
  703: coxon15 (Argentina), 
  704: seldo01 (Greece), 
  705: 2232012 (Vietnam), 
  706: Zerberus218 [2] (Germany), 
  707: carlosmcs15 (Brazil), 
  708: cvetan80 [2] (Bulgaria), 
  709: Jahreggae (Brazil), 
  710: xP1ayer11 (Germany), 
  711: resc77 [3] (Germany), 
