PokerStars Tournament #3916203210, No Limit Hold'em
  250: johanmortsel (Belgium), $8.68 (0.097%)
  251: erisss (Ecuador), $8.68 (0.097%)
  252: bakos121 (Greece), $8.68 (0.097%)
  253: lucasA25 (Brazil), $8.68 (0.097%)
  254: rcteodosio (Brazil), $8.68 (0.097%)
  255: HeavyNDark [3] (United Kingdom), $8.68 (0.097%)
  256: Lopinzo (Slovakia), $8.68 (0.097%)
  257: rodrigovini (Brazil), $8.68 (0.097%)
  258: ThugLife296 (Brazil), $8.68 (0.097%)
  259: Phandoms [2] (Switzerland), $8.68 (0.097%)
  260: Powelyj94 [2] (United Kingdom), $8.68 (0.097%)
  261: ronnaaa (Sweden), $8.68 (0.097%)
  262: ANachi20 [3] (Argentina), $8.68 (0.097%)
  263: gabi98bac (Argentina), $8.68 (0.097%)
  264: mazey24 (United Kingdom), $8.68 (0.097%)
  265: one_rublik (Belarus), $8.68 (0.097%)
  266: Byzesoze (United Kingdom), $8.68 (0.097%)
  267: SatoSampa (Brazil), $8.68 (0.097%)
  268: gabievieira (Brazil), $8.68 (0.097%)
  269: Mewkoo [2] (Bosnia and Herzegovina), $8.68 (0.097%)
  270: charlypicaro [2] (Mexico), $8.68 (0.097%)
  271: geof1973 (Belgium), $8.68 (0.097%)
  272: Vincii06 [2] (Belgium), $8.68 (0.097%)
  273: Aldo18042002 [2] (Mexico), $8.68 (0.097%)
  274: joh.manetta [2] (Brazil), $8.68 (0.097%)
  275: mitch1234912 (United Kingdom), $8.68 (0.097%)
  276: mhugom (Argentina), $8.68 (0.097%)
  277: fr4wtz (Brazil), $8.68 (0.097%)
  278: Hkan.br (Brazil), $8.68 (0.097%)
  279: VictorCostax (Brazil), $8.68 (0.097%)
  280: MrMalikk145 (United Kingdom), $8.68 (0.097%)
  281: MSOLM58 (Guatemala), $8.68 (0.097%)
  282: *S*SEVA*S* (Belarus), $8.68 (0.097%)
  283: bogdanel27 (Romania), $8.68 (0.097%)
  284: onlyjack14 (Argentina), $8.68 (0.097%)
  285: Hugalo13 (Brazil), $8.68 (0.097%)
  286: MbStoffel (Brazil), $8.68 (0.097%)
  287: ShakeShove (Brazil), $8.68 (0.097%)
  288: bordateam (Brazil), $8.68 (0.097%)
  289: bilcock18 (United Kingdom), $8.68 (0.097%)
  290: GritFab (Austria), $8.68 (0.097%)
  291: YPIRANGA (Brazil), $8.68 (0.097%)
  292: Jordanval1256 (United Kingdom), $8.68 (0.097%)
  293: tachete75 (Switzerland), $8.68 (0.097%)
  294: yard_warrior [2] (Jamaica), $8.68 (0.097%)
  295: MarianFerst (Argentina), $8.68 (0.097%)
  296: BrunaL100 (Brazil), $8.68 (0.097%)
  297: facunha [2] (Brazil), $8.68 (0.097%)
  298: Leozituzzz (Brazil), $8.68 (0.097%)
  299: KuznevychK (Ukraine), $8.68 (0.097%)
  300: Shagalov M. (Belarus), $8.68 (0.097%)
  301: timakmbv (Kazakhstan), $8.68 (0.097%)
  302: Flawington (United Kingdom), $8.68 (0.097%)
  303: Dima25997 (Ukraine), $8.68 (0.097%)
  304: daniel_pones (Brazil), 
  305: VashePoHuyu (Belarus), 
  306: Machidon7 [2] (Romania), 
  307: peace&loove (Austria), 
  308: jagaarn (Sweden), 
  309: rodsferraz (Brazil), 
  310: spikdk (Brazil), 
  311: mher2323 (Armenia), 
  312: $tarosta (Vietnam), 
  313: Mazooo [2] (Ukraine), 
  314: ladieluck123 (Jersey), 
  315: 1MERCIER1 (Ukraine), 
  316: TYTV1 (Canada), 
  317: Eggy1001 (United Kingdom), 
  318: mvjvoss (Denmark), 
  319: crybaby697 (Greece), 
  320: BebellaLagoa (Brazil), 
  321: killero4ek (Belarus), 
  322: FRITKRAAM (Belgium), 
  323: Foebiii (Switzerland), 
  324: giannoukos7 (Greece), 
  325: AyranS (Brazil), 
  326: RNGhasAplan4me (Canada), 
  327: stiiv80 [2] (Sweden), 
  328: vinizuxo [3] (Brazil), 
  329: still.the.medal (Brazil), 
  330: davidrin21 (Mexico), 
  331: K4F_Rambo_ (Brazil), 
  332: Spadersjuan (Sweden), 
  333: theGreatSlaam (Switzerland), 
  334: mTk_LM (Brazil), 
  335: venox1919 (Germany), 
  336: FmBlade (Ukraine), 
  337: Cwien (Estonia), 
  338: ocariocadopoker (Brazil), 
  339: Limpfer (Lithuania), 
  340: Albeski (Denmark), 
  341: Patriani (Brazil), 
  342: DespUA (Ukraine), 
  343: caiosultanum (Brazil), 
  344: Obafemi 9 (United Kingdom), 
  345: yanko101 (Bulgaria), 
  346: Wladney (Brazil), 
  347: Valente18 (Brazil), 
  348: pokeralexus (Ukraine), 
  349: Random_Freddy (Greece), 
  350: keyhell (Brazil), 
  351: YouAreaTowel [2] (United Kingdom), 
  352: spes14 (Ukraine), 
  353: Rokyzas889 (United Kingdom), 
  354: MaximLeo (Ukraine), 
  355: Micelele [2] (Germany), 
  356: TCNarcology [2] (Austria), 
  357: 29ruthless (United Kingdom), 
  358: Velho_rhanis (Brazil), 
  359: glady174 (Greece), 
  360: doppy 123577 (United Kingdom), 
  361: Gwenouuu711 [2] (Belgium), 
  362: nillolok (Brazil), 
  363: emi_nico09 (Argentina), 
  364: The Yasuo (Brazil), 
  365: fabpops (Belgium), 
  366: cer1987 (United Kingdom), 
  367: lageano965 (Brazil), 
  368: Pitinnnn (Brazil), 
  369: 0nly4value [3] (Germany), 
  370: rainbowbeard (United Kingdom), 
  371: Engastamento [2] (Brazil), 
  372: Pinga eu Pag [2] (Brazil), 
  373: thinelephant (Ireland), 
  374: Scorpion-DUG (Brazil), 
  375: RTP_Neto [2] (Brazil), 
  376: Shoxuzb (Kazakhstan), 
  377: steinisancho (Iceland), 
  378: llcooljuice (Ukraine), 
  379: MUDAK 555 (Ukraine), 
  380: NomerX (Finland), 
  381: JvS006 (Brazil), 
  382: Tikkless (Lithuania), 
  383: kaiou05 (Belgium), 
  384: apple1210 (Ukraine), 
  385: Sj0dda (Sweden), 
  386: Hessi10 (Germany), 
  387: hewer.roger (Brazil), 
  388: Gamb4zinho (Brazil), 
  389: Rustam308 [2] (Turkmenistan), 
  390: 51239 [2] (Belarus), 
  391: JPMalicia (Brazil), 
  392: FoRm4T (Brazil), 
  393: danielbettini [2] (Brazil), 
  394: ENUFSAIDFISH [2] (United Kingdom), 
  395: kijardi [3] (Argentina), 
  396: Egroe (Romania), 
  397: gemstar7 (United Kingdom), 
  398: sieggi0815 [2] (Germany), 
  399: Hagvaniah [2] (Switzerland), 
  400: takemeh0m3 (Germany), 
  401: SD ANDRE (Brazil), 
  402: T.Figueiredo (Brazil), 
  403: oyarzun2010 (Chile), 
  404: edu264250 (Brazil), 
  405: Catalinu6 (Romania), 
  406: BobbieG1 (United Kingdom), 
  407: CardinalWFC (United Kingdom), 
  408: HoldEll02 (Sweden), 
  409: JimHellwig (Germany), 
  410: Schnappypoo (United Kingdom), 
  411: klausC3 (United Kingdom), 
  412: maulmie (United Kingdom), 
  413: AlekseiNorel (Ukraine), 
  414: Koalabear25 (Finland), 
  415: wpfish [2] (Sweden), 
  416: gustav030811 [2] (Sweden), 
  417: sch03ni102 (Germany), 
  418: SeanKebs (Canada), 
  419: superkanon (Belgium), 
  420: sleepweLT (Lithuania), 
  421: Pokerkill208 (Romania), 
  422: Nezarevi (Belarus), 
  423: ecke666 (Sweden), 
  424: amandinha27 [2] (Brazil), 
  425: NoxoPoker [2] (Brazil), 
  426: Daniellethom91 (United Kingdom), 
  427: Soouuzzaa (Brazil), 
  428: Renatoart (Brazil), 
  429: Medis77 [2] (Lithuania), 
  430: LuckyDude343 (United Kingdom), 
  431: Dekor12 [2] (Germany), 
  432: Hulkyyyy [3] (Romania), 
  433: ohliuv10 [2] (Bulgaria), 
  434: Enzito Viana (Brazil), 
  435: denylol (United Kingdom), 
  436: Masterpelecan (Greece), 
  437: linute112 (Lithuania), 
  438: iagok (Brazil), 
  439: Natas0 [3] (United Kingdom), 
  440: tiag1 [2] (Brazil), 
  441: chess1000 (Ukraine), 
  442: DaveLeBarbare (Switzerland), 
  443: GrozovaIra (Ukraine), 
  444: g0doyz (Brazil), 
  445: _Assis_bros (Brazil), 
  446: XITÃOZINHO (Brazil), 
  447: Koyoty18 (Brazil), 
  448: ALLANBICKJPL [2] (Brazil), 
  449: Mimmihaj (Sweden), 
  450: jonasdomi888 (Germany), 
  451: Emersonzz12 (Brazil), 
  452: Zerberus218 (Germany), 
  453: kudur [2] (Turkmenistan), 
  454: gorbarroca (Brazil), 
  455: eurocabs704 (Ireland), 
  456: Stadtaffe21 [2] (Switzerland), 
  457: Chameleon_ki (Ukraine), 
  458: Tanetsognya (Ukraine), 
  459: dimatsakir (Greece), 
  460: shobi1997 (Germany), 
  461: rubbeer legz (Latvia), 
  462: Moroz628 (Belarus), 
  463: Jansson026 [2] (Sweden), 
  464: I_AM_THE_LEG [3] (United Kingdom), 
  465: Fatiha777 (Switzerland), 
  466: Beto Macedo CCH (Brazil), 
  467: handsonrasta (Brazil), 
  468: Yuri_Lopes (Brazil), 
  469: rebuitti (Brazil), 
  470: Yasuke17 (Ukraine), 
  471: BrenoSecchin [2] (Brazil), 
  472: yeya0710 (Argentina), 
  473: KirusRUS (Vietnam), 
  474: bahhfreitas [2] (Brazil), 
  475: ElconeJQ (New Zealand), 
  476: Mariana Caet [2] (Brazil), 
  477: Pessagno (Brazil), 
  478: DOUG782 (Brazil), 
  479: Luke877 (Germany), 
  480: Vredn1yy (Kazakhstan), 
  481: FvalifDonar (Latvia), 
  482: Kabouboul (Morocco), 
  483: smokysoaps [2] (United Kingdom), 
  484: utvekklo2 (Sweden), 
  485: dreamer3709 (Germany), 
  486: adelokilo (Denmark), 
  487: 3NEP (Bulgaria), 
  488: gogosaru2005 [2] (Romania), 
  489: BarniHSV87 (Germany), 
  490: Flemis1 (United Kingdom), 
  491: canelo418 (Ukraine), 
  492: nondoro (Germany), 
  493: KevinK82 (Ireland), 
  494: ovatsugkk (Brazil), 
  495: Malandron_22 [2] (Brazil), 
  496: dupiva (Brazil), 
  497: iiguru88 [2] (Greece), 
  498: klevinjer (Bulgaria), 
  499: winner17341 (Ireland), 
  500: shopix (Bulgaria), 
  501: Dr_RafaelMF (Brazil), 
  502: WernerHerzog1 (United Kingdom), 
  503: anusila (United Kingdom), 
  504: Sintija99 (Latvia), 
  505: RoyRees24 (Belarus), 
  506: Suezawa (Brazil), 
  507: SchuDani (Austria), 
  508: Biodelic420 (Brazil), 
  509: r0ch4_p (Brazil), 
  510: magnani93 (Brazil), 
  511: PivasVl (Ukraine), 
  512: FreddieCx (Denmark), 
  513: robertodk862 (Denmark), 
  514: Lost More (Ukraine), 
  515: checkfold134 (Vietnam), 
  516: TonyMont4n45 (Brazil), 
  517: Giraardii! (Brazil), 
  518: LOLAPOKER98 [2] (Ukraine), 
  519: AidXtr (Ukraine), 
  520: Francuzigor (Belarus), 
  521: TiagoSouzaNS (Brazil), 
  522: Gollum299 (Austria), 
  523: felipefl (Brazil), 
  524: justbasics77 (Brazil), 
  525: CNair95 (Brazil), 
  526: geraldorock (Brazil), 
  527: kevindelucci (Brazil), 
  528: konmaiii (Brazil), 
  529: meimal20 [2] (United Kingdom), 
  530: Ehrmantraut Js (Brazil), 
  531: nachi2112 (Argentina), 
  532: 0IQCa11er (Mexico), 
  533: BigBadaBoom8 (Ukraine), 
  534: chibata_1000 (Brazil), 
  535: krespinho (Bulgaria), 
  536: cl05rrr (Romania), 
  537: niklashel [2] (Finland), 
  538: Mcasper72 [2] (Germany), 
  539: maicon.levis01 [2] (Brazil), 
  540: Ningass [3] (Germany), 
  541: Manzozze [2] (Belgium), 
  542: acktersnurre (Sweden), 
  543: AliTrussler (United Kingdom), 
  544: VMAX (Belgium), 
  545: wdahl1 [2] (Sweden), 
  546: ReGyLyR (Kazakhstan), 
  547: CMESSAA (Brazil), 
  548: Laccer76 (United Kingdom), 
  549: Santocx (Venezuela), 
  550: AlexBogla (Ukraine), 
  551: leandro_hoffman (Brazil), 
  552: lforoni (Brazil), 
  553: P.Sevdinov (Bulgaria), 
  554: thompy201010 [3] (United Kingdom), 
  555: MEDYSA38533 [2] (Greece), 
  556: betelio2837 (Brazil), 
  557: Fezitz (Brazil), 
  558: trucker2470 (Belgium), 
  559: Bene7500 (Germany), 
  560: guictedesco (Brazil), 
  561: MARIN_BL (Brazil), 
  562: WellBr20 (Brazil), 
  563: Zlodey228 (Panama), 
  564: Artysa [2] (Finland), 
  565: Dr.Colle (Brazil), 
  566: Sänd (Switzerland), 
  567: slippery2 (United Kingdom), 
  568: Ganandoo (Argentina), 
  569: puggie06 (United Kingdom), 
  570: millionrun (Finland), 
  571: Polgarath (Sweden), 
  572: luckyy383 (Austria), 
  573: gabi_17best (Argentina), 
  574: stoffl15 [3] (Austria), 
  575: Lestatdiego (Japan), 
  576: Gugrand (Brazil), 
  577: Konkeln (Sweden), 
  578: pelelek (United Kingdom), 
  579: ceimperder (Brazil), 
  580: bodylevich (Belarus), 
  581: MooneyHunter (Brazil), 
  582: MIRAG3M [2] (Brazil), 
  583: BluffyPotato [3] (Greece), 
  584: Paulo_Mineli (Brazil), 
  585: Pineapple4444 (Ukraine), 
  586: rafayamaki (Brazil), 
  587: NeveGiveUp [2] (Finland), 
  588: Nilmarx3 (Brazil), 
  589: ChapeleiroLoco (Brazil), 
  590: Kevini1993 (Switzerland), 
  591: kloun7 [2] (Estonia), 
  592: evstraliss (Ukraine), 
  593: oku87 (Estonia), 
  594: truechain [2] (Brazil), 
  595: Lord8844900 (Austria), 
  596: Shughom (Switzerland), 
  597: Troll4You (Denmark), 
  598: junicolokao (Brazil), 
  599: zacaca (Brazil), 
  600: luckymo32 (Ireland), 
  601: Killinfields (Romania), 
  602: Pimp Legionär9 [2] (Germany), 
  603: traumfanger1 [2] (Switzerland), 
  604: rennergb (Brazil), 
  605: Domasasas (Lithuania), 
  606: eu_ygy [2] (Romania), 
  607: zodiacen [2] (Sweden), 
  608: 904_Snow (United Kingdom), 
  609: tmsantos14 (Brazil), 
  610: smaik0016 (Germany), 
  611: XRobstyleX (Brazil), 
  612: kr1vv (Belarus), 
  613: Aidusia1 [2] (Lithuania), 
  614: tigaio (Brazil), 
  615: BrunoPrado20 [2] (Brazil), 
  616: AnteroBH (Brazil), 
  617: Spectro150 (Brazil), 
  618: 00gap00 (Brazil), 
  619: pabelonie (Germany), 
  620: mateus@fast (Brazil), 
  621: LillaLejonet [2] (Sweden), 
  622: 14caio (Brazil), 
  623: I7OTOK (Switzerland), 
  624: Simpa96 (Sweden), 
  625: Jamyson1 [2] (Brazil), 
  626: pa6kaoooo (Latvia), 
  627: Ivo Neto 12 (Brazil), 
  628: freekpower (Moldova), 
  629: Bianco13Verde (Greece), 
  630: N.Amelin (Ukraine), 
  631: Palelo16 (Brazil), 
  632: gosa.sa1967 [2] (Lithuania), 
