PokerStars Tournament #3914012651, No Limit Hold'em
  53: Miranda1410 (Brazil), still playing
  54: MoP_86 (Canada), still playing
  55: MuckngFastr [2] (Canada), still playing
  56: Mvpoker86 (Brazil), still playing
  57: NCANeto (Brazil), still playing
  58: NarSsm (Venezuela), still playing
  59: Neo2772 [2] (Germany), still playing
  60: Noolie (United Kingdom), still playing
  61: One Eyed Gun (United Kingdom), still playing
  62: Parrafelipe (Brazil), still playing
  63: Picerika (Latvia), still playing
  64: Ra4ok123 (Ukraine), still playing
  65: RafaAdnari (Brazil), still playing
  66: RandyZerg [2] (Ukraine), still playing
  67: Rapa velhos (Brazil), still playing
  68: Rascaal (Canada), still playing
  69: Renandd (Brazil), still playing
  70: S.FILTH (Ukraine), still playing
  71: San4hez (Belarus), still playing
  72: SayChees4Me (Switzerland), still playing
  73: Senakosik1 [2] (Belarus), still playing
  74: SeteDuqueOff (Brazil), still playing
  75: Snakebytes4 [2] (United Kingdom), still playing
  76: SpQRAp1S (Slovenia), still playing
  77: Stoyamante (Bulgaria), still playing
  78: Subarick27 (Ukraine), still playing
  79: Sumayks (Brazil), still playing
  80: Swifts122 (Canada), still playing
  81: TheSaluki (Malta), still playing
  82: Thrumbo (New Zealand), still playing
  83: Timex_55 (Brazil), still playing
  84: Tyrxc (United Kingdom), still playing
  85: UK Boetseun (United Kingdom), still playing
  86: Versiper (Finland), still playing
  87: Virtostock (Ukraine), still playing
  88: WASP-104b (Kazakhstan), still playing
  89: ZacTheBeast (United Kingdom), still playing
  90: Zeifod (Bulgaria), still playing
  91: airoh57 (Romania), still playing
  92: alcatra182 (Brazil), still playing
  93: allocer [2] (Costa Rica), still playing
  94: ashkation (Brazil), still playing
  95: asiancutiee [2] (Thailand), still playing
  96: baadinha (Brazil), still playing
  97: baddexter24 (Switzerland), still playing
  98: betfair fire (Malta), still playing
  99: botman14 (Denmark), still playing
  100: brunao368 (Brazil), still playing
  101: buddyman222 (Canada), still playing
  102: buteris (United Kingdom), still playing
  103: c1erikUkraine [2] (Ukraine), still playing
  104: coralie551 (Belgium), still playing
  105: danuel101 (Switzerland), still playing
  106: diamante_kw (Brazil), still playing
  107: digisiil (Estonia), still playing
  108: dilimAA (Brazil), still playing
  109: dose=poison (Austria), still playing
  110: edusalaberry (Argentina), still playing
  111: elmiau1 (Argentina), still playing
  112: famalam700 (United Kingdom), still playing
  113: flow-ffm (Germany), still playing
  114: freimbir1807 (Romania), still playing
  115: garybhoy07 [3] (United Kingdom), still playing
  116: georgel1983 (Romania), still playing
  117: grantul (Slovenia), still playing
  118: idontbluff20 [2] (Canada), still playing
  119: iflatyourbet (Hungary), still playing
  120: jackotavio (Brazil), still playing
  121: jernisor (Romania), still playing
  122: joggerkalus (Germany), still playing
  123: jonikatvil (Belarus), still playing
  124: jpgaravaglia (Argentina), still playing
  125: justbasics77 (Brazil), still playing
  126: kerger1979 (Belgium), still playing
  127: keyhell [2] (Brazil), still playing
  128: maOiiii (Brazil), still playing
  129: maska1103 (Ukraine), still playing
  130: matrimoriak (Slovakia), still playing
  131: mpompa327 [3] (Greece), still playing
  132: naspjat (Latvia), still playing
  133: nected18 (Moldova), still playing
  134: newerkla (Brazil), still playing
  135: nim_04 (Switzerland), still playing
  136: oquesou7 (Brazil), still playing
  137: passosgg (Brazil), still playing
  138: pipe_akd (Argentina), still playing
  139: psotiris (Greece), still playing
  140: satellite84 [2] (Canada), still playing
  141: sciupa8888 (Switzerland), still playing
  142: sgb5000 (United Kingdom), still playing
  143: slasherzzz (United Kingdom), still playing
  144: slieveen (Ireland), still playing
  145: soldado688 (Brazil), still playing
  146: stilchuka [2] (Bulgaria), still playing
  147: tanitooooo (Argentina), still playing
  148: tas2pi (Brazil), still playing
  149: turgor2424 (Ukraine), still playing
  150: tutyaret_fin (Belarus), still playing
  151: uhrskoven [2] (Denmark), still playing
  152: vitogean (Ireland), still playing
  153: vse0k (Ukraine), still playing
  154: zragim6 (Kazakhstan), still playing
  155: Gabrielfs13 (Brazil), $15.40 (0.138%)
  156: Princess_C4 (United Kingdom), $15.40 (0.138%)
  157: kaz831 (United Kingdom), $15.40 (0.138%)
  158: St0mbe (Lithuania), $15.40 (0.138%)
  159: dakota529 (Canada), $15.40 (0.138%)
  160: oliverB98 (United Kingdom), $15.40 (0.138%)
  161: surv2507 (Germany), $15.40 (0.138%)
  162: overcomeall1 (Germany), $15.40 (0.138%)
  163: Pumba FM (Brazil), $15.40 (0.138%)
  164: Denco20 (Sweden), $15.40 (0.138%)
  165: mirodelas7 (Brazil), $15.40 (0.138%)
  166: cyrexi (Finland), $15.40 (0.138%)
  167: brbrun (Brazil), $15.40 (0.138%)
  168: 1337rbs (Lithuania), $15.40 (0.138%)
  169: xequelzf (Brazil), $15.40 (0.138%)
  170: valenvela96 (Argentina), $15.40 (0.138%)
  171: SeniorKanenas (Greece), $15.40 (0.138%)
  172: pawlinho (Brazil), $15.40 (0.138%)
  173: zibo8558 (Ukraine), $15.40 (0.138%)
  174: hvidovrebo (Denmark), $15.40 (0.138%)
  175: AbinMathew (United Kingdom), $15.40 (0.138%)
  176: felipemartins_4 (Brazil), $15.40 (0.138%)
  177: DDDeluxe [2] (Finland), $15.40 (0.138%)
  178: stickybruv [2] (United Kingdom), $15.40 (0.138%)
  179: Dyaszi7 (Switzerland), $15.40 (0.138%)
  180: Fint_003 (Ukraine), $15.40 (0.138%)
  181: _Miazakii_ (Brazil), $15.40 (0.138%)
  182: money mace86 (Germany), $15.40 (0.138%)
  183: L.Giangiulio (Brazil), $15.40 (0.138%)
  184: jagger97 (Brazil), $15.40 (0.138%)
  185: Nano ARS [2] (Brazil), $15.40 (0.138%)
  186: douglasrhs (Brazil), $15.40 (0.138%)
  187: APrado1 (Brazil), $15.40 (0.138%)
  188: demon199548 (Belarus), $15.40 (0.138%)
  189: mrcoffee01 (Brazil), $15.40 (0.138%)
  190: Chestergreen (Sweden), $15.40 (0.138%)
  191: nado zanosit (Armenia), $15.40 (0.138%)
  192: BrunoBar08 (Brazil), $15.40 (0.138%)
  193: easychamp1 [2] (Denmark), $15.40 (0.138%)
  194: Sexy4802 (United Kingdom), $15.40 (0.138%)
  195: marbub111 (Germany), $15.40 (0.138%)
  196: sinesio96 (Brazil), $15.40 (0.138%)
  197: HCSONAJ (Switzerland), $15.40 (0.138%)
  198: senieris (Latvia), $15.40 (0.138%)
  199: xiabram121 (Belgium), $15.40 (0.138%)
  200: casusbie (Denmark), $12.98 (0.116%)
  201: Theleach7 (United Kingdom), $12.98 (0.116%)
  202: Butcherofblavi [3] (Sweden), $12.98 (0.116%)
  203: glissario (Germany), $12.98 (0.116%)
  204: kolya-ishchenko (Ukraine), $12.98 (0.116%)
  205: PMoulin [2] (Brazil), $12.98 (0.116%)
  206: Andssu10 [2] (Brazil), $12.98 (0.116%)
  207: gustavo956 (Brazil), $12.98 (0.116%)
  208: Zoiodecobra (Brazil), $12.98 (0.116%)
  209: galletaa (Argentina), $12.98 (0.116%)
  210: flipin4livin (Mexico), $12.98 (0.116%)
  211: VisT_12 (Ireland), $12.98 (0.116%)
  212: Demiciaano (Brazil), $12.98 (0.116%)
  213: Massey_Crush (United Kingdom), $12.98 (0.116%)
  214: manocaio [2] (Brazil), $12.98 (0.116%)
  215: Vredaren (Sweden), $12.98 (0.116%)
  216: thomasbremen (Germany), $12.98 (0.116%)
  217: Katataumnb (Brazil), $12.98 (0.116%)
  218: StefanoMalfr (Belgium), $12.98 (0.116%)
  219: Facundo-cabj (Argentina), $12.98 (0.116%)
  220: tiltivityy (Germany), $12.98 (0.116%)
  221: Ciipo5 (Switzerland), $12.98 (0.116%)
  222: amix420 (Kazakhstan), $12.98 (0.116%)
  223: jonkinio (Austria), $12.98 (0.116%)
  224: LillaLejonet [2] (Sweden), $12.98 (0.116%)
  225: welben23 (Brazil), $12.98 (0.116%)
  226: BielEmydio (Brazil), $12.98 (0.116%)
  227: SnoonWag (Ireland), $12.98 (0.116%)
  228: drama_jaco [2] (Brazil), $12.98 (0.116%)
  229: Fumedawg (United Kingdom), $12.98 (0.116%)
  230: Toshiro_Koga [2] (Brazil), $12.98 (0.116%)
  231: Uanewtonetv (Ukraine), $12.98 (0.116%)
  232: daniel.v9889 (Brazil), $12.98 (0.116%)
  233: Zugolaro [2] (Brazil), $12.98 (0.116%)
  234: Sttr45 (Ukraine), $12.98 (0.116%)
  235: Chipit2maaac (Brazil), $12.98 (0.116%)
  236: Jalfo17 (Germany), $12.98 (0.116%)
  237: PKSVD (Germany), $12.98 (0.116%)
  238: neustart (Germany), $12.98 (0.116%)
  239: lucasmicheel (Brazil), $12.98 (0.116%)
  240: LuckyDread2005 (Germany), $12.98 (0.116%)
  241: quarantaine1986 (Belgium), $12.98 (0.116%)
  242: sokolov257 (Ukraine), $12.98 (0.116%)
  243: spaiuk1 (United Kingdom), $12.98 (0.116%)
  244: limadeyoumad (Canada), $12.98 (0.116%)
  245: AeronT510 [2] (Germany), $12.98 (0.116%)
  246: qrezident (Latvia), $12.98 (0.116%)
  247: Gollum299 (Austria), $12.98 (0.116%)
  248: mno1988 (Brazil), $12.98 (0.116%)
  249: nevir69 (Finland), $12.98 (0.116%)
  250: Frankinshtain55 [3] (Kazakhstan), $12.98 (0.116%)
  251: ksp977 (Ukraine), $12.98 (0.116%)
  252: LehaHannibal (Belarus), $12.98 (0.116%)
  253: pvc86 (Belgium), $12.98 (0.116%)
  254: $ammyBoy [2] (United Kingdom), $12.98 (0.116%)
  255: Tava.889 (Germany), $12.98 (0.116%)
  256: cowiepne [2] (United Kingdom), 
  257: vigylent (United Kingdom), 
  258: omg_itsnish 1 [2] (United Kingdom), 
  259: sabbler [2] (Luxembourg), 
  260: DuLac3 (United Kingdom), 
  261: Pokerok39El (Ukraine), 
  262: BlackNaya7 [2] (Canada), 
  263: medeiroskkk (Brazil), 
  264: puper1337 (Hungary), 
  265: Notyrwife22 (United Kingdom), 
  266: fettschwein93 (Germany), 
  267: pinguin13 [2] (Germany), 
  268: Deobandi [3] (Argentina), 
  269: ANOCR (Germany), 
  270: ShalnoyTapok (Kazakhstan), 
  271: kimi6811 [2] (Finland), 
  272: 77blackviper (Germany), 
  273: 21bex21 (Greece), 
  274: arrastaetraz (Brazil), 
  275: ThugLife296 (Brazil), 
  276: lejaon27 (Ukraine), 
  277: Odb00 (Belgium), 
  278: PerfecttPlex (Canada), 
  279: kvinvala (Mexico), 
  280: art0isro (Romania), 
  281: 77portuga (Brazil), 
  282: GiovaniMB (Brazil), 
  283: otorvald777 (Ukraine), 
  284: jcruztab1308 (Argentina), 
  285: AAriccioKK (Brazil), 
  286: sergiu021188 (Romania), 
  287: KleitonSilva (Brazil), 
  288: baki751 (Hungary), 
  289: Wwwackkk (Belarus), 
  290: AnteroBH (Brazil), 
  291: C0mpetition [2] (Ukraine), 
  292: BHOpunga (Romania), 
  293: 123Served [2] (Canada), 
  294: MAAT778 [3] (Austria), 
  295: lele19941607 (Argentina), 
  296: Smdpair77 [2] (Greece), 
  297: LesCriollez (Brazil), 
  298: street know (Brazil), 
  299: AwCmonnow [2] (New Zealand), 
  300: OHMYDAYS212 (United Kingdom), 
  301: KiZaru800 (Germany), 
  302: floki1s (Belarus), 
  303: flushamflop (Austria), 
  304: two_aces_msk (Vietnam), 
  305: dinknang [2] (United Kingdom), 
  306: Mclovin81777 [2] (Germany), 
  307: LXKittner3105 (Germany), 
  308: MARIN_BL (Brazil), 
  309: Jividela (Argentina), 
  310: Orion DMC (Brazil), 
  311: BlindesHuhn8 (Austria), 
  312: Wonderland9595 (Brazil), 
  313: Greenhope182 (Germany), 
  314: guictedesco (Brazil), 
  315: trellopaoki (Greece), 
  316: uran171 (Austria), 
  317: fluehvisker (Denmark), 
  318: DiddyG_86 [2] (Germany), 
  319: danshellz (United Kingdom), 
  320: PsychOrwell (Germany), 
  321: elle89 (Germany), 
  322: acab18 (Denmark), 
  323: tiag1 (Brazil), 
  324: rowdy134 (United Kingdom), 
  325: tsikolaou (Greece), 
  326: Joinci119 (Germany), 
  327: cheapplayer1 [2] (Canada), 
  328: GolferZE (United Kingdom), 
  329: weym087 (Denmark), 
  330: mincash_empire (Malta), 
  331: OMARTINSLUCA [2] (Brazil), 
  332: RoyRees24 (Belarus), 
  333: lyov7700 (Armenia), 
  334: madrezebra (Brazil), 
  335: zalluz (Finland), 
  336: frisbee1888 (United Kingdom), 
  337: Nafrob (Germany), 
  338: Martino1412 [2] (Belgium), 
  339: alfredomdp [2] (Argentina), 
  340: leoleo05 (Brazil), 
  341: Cresus harden 7 (Switzerland), 
  342: $$$CAMEL.T86 (Ukraine), 
  343: Bibs1888 [2] (United Kingdom), 
  344: jvsaid (Brazil), 
  345: Falcaogol [2] (Brazil), 
  346: izilose (Ukraine), 
  347: j.williams94 (Brazil), 
  348: Fis01 (Brazil), 
  349: TCNarcology (Austria), 
  350: d3vv1l (Finland), 
  351: BuhgalterMen (Belarus), 
  352: TheGorgon333 (Bulgaria), 
  353: mmAAnz (Brazil), 
  354: SvinkaPeppa123 (Belarus), 
  355: samuelwallac (Brazil), 
  356: denver980 (Belarus), 
  357: PassMeCash (Latvia), 
  358: Janker524 [2] (Germany), 
  359: supervaganj (Ukraine), 
  360: 1pokerking77 [3] (United Kingdom), 
  361: ccyrenne [2] (Canada), 
  362: SakkeJEA (Finland), 
  363: Mhj1987 (Denmark), 
  364: tenrafaelpai [2] (Brazil), 
  365: Alika DJ (Argentina), 
  366: harveywil099 (United Kingdom), 
  367: Sharkgoes [2] (Denmark), 
  368: Valerius0 (Brazil), 
  369: UpSheFlew!3 (Ireland), 
  370: teoven (Greece), 
  371: 1XtraVert [2] (Kazakhstan), 
  372: Benitoj19 (Argentina), 
  373: D_Equalizer (Germany), 
  374: Pe-T [2] (United Kingdom), 
  375: rissou78 (Belgium), 
  376: lbg2410 [2] (Panama), 
  377: Ivan0000007 (Slovakia), 
  378: asiliptos (Greece), 
  379: ApresBoarder (United Kingdom), 
  380: SquirrelCrazy (Ukraine), 
  381: Peston1 (Armenia), 
  382: McH#7 (Argentina), 
  383: Tha_Saint7 (Sweden), 
  384: Filip0517 [2] (Sweden), 
  385: pieroborges (Brazil), 
  386: G_AlvesCP (Brazil), 
  387: AR75156 (Germany), 
  388: Lars9350 (Denmark), 
  389: eitherway22 [2] (United Kingdom), 
  390: shaenny (Brazil), 
  391: wguirra (Brazil), 
  392: lguerronm (Ecuador), 
  393: seba013 (Belgium), 
  394: flaiirs (United Kingdom), 
  395: hail haill (United Kingdom), 
  396: bichpak888 (Ukraine), 
  397: GyLIIN (Ukraine), 
  398: AhilesPre (Argentina), 
  399: bixotry (Brazil), 
  400: OliveiraAndr (Brazil), 
  401: senia138 (Slovenia), 
  402: Spadonne (Canada), 
  403: Ev1lax (Germany), 
  404: yanemo4 (Brazil), 
  405: Spaisisis (Kazakhstan), 
  406: Griv1312 (Greece), 
  407: PROROK810 (Belarus), 
  408: DeddysHome (Brazil), 
  409: arminasbag [3] (Lithuania), 
  410: bushwacke05 (United Kingdom), 
  411: Midnight408 [3] (United Kingdom), 
  412: vspan1981 [2] (Greece), 
  413: conanboy [2] (Sweden), 
  414: marcste (Germany), 
  415: 4erpa4ek1967 (Ukraine), 
  416: ljweb14 (United Kingdom), 
  417: IITOXII (Denmark), 
  418: vadality (Ukraine), 
  419: Dr.Niebaum (Germany), 
  420: MagicMorten (Germany), 
  421: lariposte1998 (Belgium), 
  422: Huitzi1opocht1i (Germany), 
  423: M44OO (Azerbaijan), 
  424: METASKETCH (Canada), 
  425: Dima25997 [2] (Ukraine), 
  426: gabydk37 (Denmark), 
  427: nlfreddie (United Kingdom), 
  428: nebkins [3] (United Kingdom), 
  429: FoRm4T (Brazil), 
  430: IAMASCHINKEN (Austria), 
  431: colpaul [3] (Ireland), 
  432: ASAP75 [2] (Belgium), 
  433: radisa52 (Austria), 
  434: casablanca627 (Armenia), 
  435: fernandafsna (Brazil), 
  436: neverbetonblack (Ireland), 
  437: ovatsugkk (Brazil), 
  438: HoldEll02 (Sweden), 
  439: gallic8 (Sweden), 
  440: dettihboy (Estonia), 
  441: yurovskikh (Kazakhstan), 
  442: karol1 (Sweden), 
  443: oyarzun2010 (Chile), 
  444: Wolfffff (Slovakia), 
  445: HANtheMann (Denmark), 
  446: matheusslz (Brazil), 
  447: polllllllll2 (Argentina), 
  448: gacr 43 (United Kingdom), 
  449: leduarte92 [2] (Brazil), 
  450: vcezar (Brazil), 
  451: shaney143007 (United Kingdom), 
  452: csacsacsa2 (United Kingdom), 
  453: BenJonTurner (United Kingdom), 
  454: Wainjz (Sweden), 
  455: Mi Koseki [2] (Brazil), 
  456: Bazinga23CRF (Brazil), 
  457: Fernandoapm (Brazil), 
  458: tilty_donkey [2] (Austria), 
  459: GLJ555 (Greece), 
  460: blackhawk647 (Belgium), 
  461: xx_gjk+_a_ (Canada), 
  462: Banane1000 (Germany), 
  463: RIKSGALEN (Sweden), 
  464: NineBe (Brazil), 
  465: rodsferraz [2] (Brazil), 
  466: Shimpz96 (Brazil), 
  467: jbrauer18 (Denmark), 
  468: Harut1915 (Germany), 
  469: yafac3 (United Kingdom), 
  470: joaopia (Brazil), 
  471: Zocotroco (Argentina), 
  472: vidal06 [2] (Argentina), 
  473: dragan249 (Slovenia), 
  474: MOLLOT (Ukraine), 
  475: renatomaiag (Brazil), 
  476: Machidon7 [3] (Romania), 
  477: jorja 69 (United Kingdom), 
  478: Engastamento (Brazil), 
  479: R4F3R4 (Brazil), 
  480: PazitronCity (Ukraine), 
  481: NOEAD116 [3] (Switzerland), 
  482: Velho_rhanis (Brazil), 
  483: Vladisss333 (Slovakia), 
  484: davcab92 (Brazil), 
  485: gastao riffel (Brazil), 
  486: Matt 2 Pro (United Kingdom), 
  487: Zsipali [2] (Hungary), 
  488: rikidikitavi [2] (Belarus), 
  489: ledelir (Belgium), 
  490: Phyke89 [3] (United Kingdom), 
  491: Chirubilo (Brazil), 
  492: re-decode (Austria), 
  493: Mike0021981 (United Kingdom), 
  494: birk1979 (Denmark), 
  495: OOoo2000 (Belgium), 
  496: LuAAnzerAA (Brazil), 
  497: AbulFadl (Estonia), 
  498: kevdaman101 (United Kingdom), 
  499: stillgumba11 (United Kingdom), 
  500: rafaelmoroeq (Brazil), 
  501: golddigger03 [2] (Denmark), 
  502: mkizzle47 (United Kingdom), 
  503: Heryshaf [2] (Ukraine), 
  504: gladiado408 (Brazil), 
  505: SentHelens [2] (Ukraine), 
  506: AnyskaMarkuska (Malta), 
  507: 57GERRARD57 (Finland), 
  508: boltik-demon (Belarus), 
  509: RobertYeghikyan [3] (Armenia), 
  510: tmartinez7 (Argentina), 
  511: hiran bass [2] (Brazil), 
  512: tartor155 [2] (Belgium), 
  513: Brex57 (Canada), 
  514: emgoy76 (Germany), 
  515: LukeAbbo (United Kingdom), 
  516: jhon1961 [2] (United Kingdom), 
  517: Gamblex21 (Belgium), 
  518: Phílippos (Brazil), 
  519: sheepo (United Kingdom), 
  520: KingOfZeds [2] (United Kingdom), 
  521: Karel Thor (Brazil), 
  522: PIskotEU [2] (Austria), 
  523: Seiyer07 (Brazil), 
  524: BOCukawp (Germany), 
  525: Pilouris (Greece), 
  526: AcesBrewery (Argentina), 
  527: KushAK47Rider [2] (Austria), 
  528: wilviny (Brazil), 
  529: sahakian (Uruguay), 
  530: leco11 (Germany), 
  531: bbworld143 (Canada), 
  532: mr_madik_7 (Kazakhstan), 
  533: NiZem (Ukraine), 
  534: UpSw1ngGrind (Bulgaria), 
  535: dieselbull (Chile), 
  536: CHAKALA7777 (Germany), 
  537: shiftysask78 [2] (Canada), 
  538: aufjeden89 (Austria), 
  539: lerik666 (Belgium), 
  540: turfman1975 [2] (United Kingdom), 
  541: Guga970001 [2] (Luxembourg), 
  542: jayme1987 (United Kingdom), 
  543: encephaalo (Brazil), 
  544: AiméAS (Switzerland), 
  545: sebastian66352 (Germany), 
  546: SUIRAM1988 [2] (United Kingdom), 
  547: nacho2390 (Argentina), 
  548: jagaarn [2] (Sweden), 
  549: ArtiniShivilsky (Brazil), 
  550: Dyadyarizo (Ukraine), 
  551: knerrad29 (United Kingdom), 
  552: stepikbakins (Armenia), 
  553: yardie11 (United Kingdom), 
  554: A-blondi (Denmark), 
  555: salas19924 (Ukraine), 
  556: antonini000 (Greece), 
  557: Alex Shepel [2] (Mexico), 
  558: rumstie (Belgium), 
  559: 4Raijin (Ukraine), 
  560: aaarne [2] (Denmark), 
  561: alex sk 441 (Austria), 
  562: Alpohi83CH (Switzerland), 
  563: Kiwidinok86 [2] (Luxembourg), 
  564: xaltepico (Mexico), 
  565: pokeralexus (Ukraine), 
  566: Loewenher189 [2] (Germany), 
  567: MADplayspoker (United Kingdom), 
  568: DonkeyGirl81 (Canada), 
  569: HowLuckI@m (Brazil), 
  570: FKsquad1970 (Luxembourg), 
  571: guideluca [2] (Brazil), 
  572: POKKDAN (Romania), 
  573: dancamera16 (Romania), 
  574: WagnerSouza9 (Brazil), 
  575: teambooth (United Kingdom), 
  576: Uncle_JJ3 (Lithuania), 
  577: $tr@teg@$1 (Ireland), 
  578: kirusha07xa (Ukraine), 
  579: docheff (Bulgaria), 
  580: MishaAFA (Kazakhstan), 
  581: abdel2025 (Morocco), 
  582: Clutchdonk [2] (Ireland), 
  583: Marinelord27 (Austria), 
  584: Magicraph (Switzerland), 
  585: kikk2891 (Switzerland), 
  586: bounto1312 (Greece), 
  587: Lourenco5463 (Luxembourg), 
  588: Vanbo007 (Belgium), 
  589: ingenfantasi (Sweden), 
  590: RaBBiiTGiiRL (Sweden), 
  591: k33p floatin' (Argentina), 
  592: daniel_pones (Brazil), 
  593: Giulianno Ma (Brazil), 
  594: ChiterMX (Belarus), 
  595: Arli888 (Kazakhstan), 
  596: LuanFunarii (Brazil), 
  597: redondo294 (Albania), 
  598: Oddsetprofil (Denmark), 
  599: zeba193 (Brazil), 
  600: 08141 (Germany), 
  601: jovolkmer (Brazil), 
  602: Flowdan900 [2] (United Kingdom), 
  603: TheOnlyWinrr (Brazil), 
  604: jrgomes19 (Brazil), 
  605: kr1vv (Belarus), 
  606: ALTUSDOMUS [2] (Brazil), 
  607: Grottinho [2] (Germany), 
  608: IvelinKocev1337 (Bulgaria), 
  609: Vartulio (Brazil), 
  610: Bagganas [2] (Sweden), 
  611: 1913_Gbr (Brazil), 
  612: Massada1993 (Sweden), 
  613: UrsaMajor07 (Greece), 
  614: asta_asta777 (Uzbekistan), 
  615: BossNow.S (Belarus), 
  616: ScofieldM7 (Brazil), 
  617: Korkmaz_mk64 (Moldova), 
  618: papa_af (Philippines), 
  619: ac.milan787 (United Kingdom), 
  620: felipe_anps (Brazil), 
  621: Perry040302 (Denmark), 
  622: kizinjo (Switzerland), 
  623: TouristInMalta (Brazil), 
  624: StenMozart [2] (Finland), 
  625: Panda2808 [2] (Romania), 
  626: scaraboto (Brazil), 
  627: ztn820 (Belarus), 
  628: zoly88 [2] (Romania), 
  629: Pete089 (Germany), 
  630: dorik1 (Kazakhstan), 
  631: chris20121 (Belgium), 
  632: PIatzhirsch (Austria), 
  633: dilara1003 (United Kingdom), 
  634: JeVaisVousRaket (Switzerland), 
  635: adneysantos (Brazil), 
  636: chrisildur87 (Greece), 
  637: ti-brain01 (Canada), 
  638: Bexinger [2] (Austria), 
  639: AKutzner (Brazil), 
  640: TTBerg [2] (Germany), 
  641: Setblank4 [2] (Sweden), 
  642: Andrey_2177 (Ukraine), 
  643: Manecao Sc (Brazil), 
  644: dscolivshere (Canada), 
  645: JulianoPK10 (Brazil), 
  646: sKAro1201 (Switzerland), 
  647: zt@lker (Sweden), 
  648: llucaschaves [2] (Brazil), 
  649: SereGka228 (Vietnam), 
  650: LuckyEST99 (Estonia), 
  651: EDIC2 (Romania), 
  652: 2fame4shame (Germany), 
  653: vip0.1.9.0 [2] (Brazil), 
  654: sokoban4ik (Ukraine), 
  655: 85Dragon (Hungary), 
  656: Biel_KingKK [2] (Brazil), 
  657: 8PrincePat9 (Germany), 
  658: BMG1977 (Germany), 
  659: akkarlos [3] (Switzerland), 
  660: curacfacu (Argentina), 
  661: lowrider337 (Moldova), 
  662: t0rrer0 (Belarus), 
  663: Pablos701 (Brazil), 
  664: JoZe BoB (Brazil), 
  665: ch1n0k (Chile), 
  666: houston9000 [2] (Germany), 
  667: PlinioFerraz (Brazil), 
  668: stopyes (Greece), 
  669: JEKU633 (Finland), 
  670: RyFF247 (Austria), 
  671: MarchMoons (Denmark), 
  672: Zaluxxx (Latvia), 
  673: robpac (United Kingdom), 
  674: DaanI1420 [2] (Argentina), 
  675: BNTP44 (Germany), 
  676: feij4o222 (Brazil), 
  677: kutraDima (Belarus), 
  678: Pandamon7 (Brazil), 
  679: roddypra (Brazil), 
  680: Brennogomesp (Brazil), 
  681: Taraskis (Ukraine), 
  682: vaqueria (Chile), 
  683: HeavyNDark [3] (United Kingdom), 
  684: Paw1415 (Ireland), 
  685: ssslavosss (Ukraine), 
  686: RenanLaPola (Brazil), 
  687: ronthomps171 [2] (United Kingdom), 
  688: Kily1421 (Germany), 
  689: vnicareta92 (Brazil), 
  690: Davidedê [2] (Brazil), 
  691: Herokiller21 (Belarus), 
  692: Adenocar (Sweden), 
  693: kanoni_puta (Greece), 
  694: SamuelTheDog (United Kingdom), 
  695: Jkmatias (Brazil), 
  696: Boing 1964 (Denmark), 
  697: jagaarn (Sweden), 
  698: nebkins [2] (United Kingdom), 
