PokerStars Tournament #3916851811, No Limit Hold'em
  343: Iustinul [2] (Romania), 
  344: Luntan11 (Sweden), 
  345: joaopia (Brazil), 
  346: jrdf_2008 (Brazil), 
  347: eduardoc44 [3] (Brazil), 
  348: biggi46 (Germany), 
  349: BOBYRRN10 [2] (Brazil), 
  350: gorbarroca [2] (Brazil), 
  351: patrik199707 (United Kingdom), 
  352: hwld60 (Germany), 
  353: GritFab (Austria), 
  354: jucabala390 (Brazil), 
  355: willdadood (United Kingdom), 
  356: moonlightJJ (Austria), 
  357: ANachi20 (Argentina), 
  358: Slippery_Rock99 (Canada), 
  359: royalmaf67 (Brazil), 
  360: J_O_R_I_K734 (Kazakhstan), 
  361: tezzzzarrr [2] (United Kingdom), 
  362: HappyOKA (Belarus), 
  363: Mitaipynandi (Paraguay), 
  364: Amarelloco (Brazil), 
  365: AbulFadl [2] (Estonia), 
  366: KungPowNuts (Canada), 
  367: vinelucas (Brazil), 
  368: tobim4ru (Chile), 
  369: indjows (Brazil), 
  370: thekid1700 (Canada), 
  371: Pachekowski (Brazil), 
  372: Cosmos3003 (Belgium), 
  373: oquesou7 (Brazil), 
  374: collers [2] (Slovenia), 
  375: gorbarroca (Brazil), 
  376: KeeperBrasil (Brazil), 
  377: Iustinul (Romania), 
  378: viniciusmri [2] (Brazil), 
  379: XRobstyleX (Brazil), 
  380: G-MAX777 (Ukraine), 
  381: gabi_17best [2] (Argentina), 
  382: BOBYRRN10 (Brazil), 
  383: EOREYES661 (Mexico), 
  384: 4THEGLORY4 [3] (Romania), 
  385: lerijr (Brazil), 
  386: victoryukio1 (Brazil), 
  387: mcnugget1234 (United Kingdom), 
  388: SeveroGoneCrazy (Brazil), 
  389: The Yasuo (Brazil), 
  390: zocro (Brazil), 
  391: wguirra (Brazil), 
  392: GKv$0 (Brazil), 
  393: tslour (Brazil), 
  394: korreboet (Belgium), 
  395: EriVini3 (Brazil), 
  396: juliano.12ms (Brazil), 
  397: hazdaman8 (United Kingdom), 
  398: RCP.Lima (Brazil), 
  399: Kuringa_Gyn [2] (Brazil), 
  400: dmccarroll (United Kingdom), 
  401: TheBlackTail (United Kingdom), 
  402: DuNiquele (Brazil), 
  403: ox da box (Brazil), 
  404: viihsantoos (Brazil), 
  405: ZnuteN (Sweden), 
  406: philiiiiiiii (Germany), 
  407: daveh76 (United Kingdom), 
  408: ZurichHB (Switzerland), 
  409: Lavrik15 (Ukraine), 
  410: eduardoschil (Brazil), 
  411: KkHurleyBrkK (Brazil), 
  412: EfexOficial (Brazil), 
  413: LuckyUKDude (United Kingdom), 
  414: gallic8 (Sweden), 
  415: Urlaubsland (Germany), 
  416: Lucas (44744 (Brazil), 
  417: jiraya013 (Brazil), 
  418: maicon.levis01 (Brazil), 
  419: nbzL (Brazil), 
  420: christos249 (Greece), 
  421: SplendidAsia (Indonesia), 
  422: lucasA25 (Brazil), 
  423: sqmpork [2] (Sweden), 
  424: WobobFace (United Kingdom), 
  425: tezzzzarrr (United Kingdom), 
  426: vitinho274 (Brazil), 
  427: Pinturita69 (Gibraltar), 
  428: JBizzle193 (United Kingdom), 
  429: wi7k (Brazil), 
  430: uneven_br (Brazil), 
  431: titolv98 [2] (Belgium), 
  432: crisM77 [3] (Brazil), 
  433: manoel2007 (Brazil), 
  434: bruno mart23 (Brazil), 
  435: AntanasV2 [2] (Lithuania), 
  436: acr3an0 (Brazil), 
  437: J-Man0768 (Canada), 
  438: PALMEIRAS J (Brazil), 
  439: Odessssit (Ukraine), 
  440: zpedrao (Brazil), 
  441: 4THEGLORY4 [2] (Romania), 
  442: Nilton AAndrade (Brazil), 
  443: suzannecash (Brazil), 
  444: Lilucali (Brazil), 
  445: hewer.roger (Brazil), 
  446: Daan_kmisa10 (Brazil), 
  447: rudboy32 (Germany), 
  448: 4THEGLORY4 (Romania), 
  449: TheDomotron [2] (United Kingdom), 
  450: TheWhiteMark (Brazil), 
  451: Langers1996 (United Kingdom), 
  452: Mimick020219 [2] (Canada), 
  453: samcrow27 (Greece), 
  454: RraullJorge (Brazil), 
  455: GodNemes1s (Finland), 
  456: viniciusmri (Brazil), 
  457: HamburgHSV (Germany), 
  458: AntanasV2 (Lithuania), 
  459: WernerHerzog1 (United Kingdom), 
  460: BrenoSecchin [2] (Brazil), 
  461: pennywise31 [3] (Mexico), 
  462: Palladioom (Belgium), 
  463: luis pierce (Brazil), 
  464: buzzerbeater99 (Germany), 
  465: lelo1603 (Brazil), 
  466: Sweatygun (Denmark), 
  467: crisM77 [2] (Brazil), 
  468: Fedezun (Argentina), 
  469: truda76 [2] (Belgium), 
  470: East1655 [3] (Finland), 
  471: j.filho134 (Brazil), 
  472: kontroler_93 (Ukraine), 
  473: nillolok (Brazil), 
  474: Here4Trades (Uruguay), 
  475: simski00 (Slovakia), 
  476: Alba1982822 (Romania), 
  477: M. Greiner [2] (Brazil), 
  478: jvitorgoncalves (Brazil), 
  479: truda76 (Belgium), 
  480: Marat Tash1 (Moldova), 
