PokerStars Tournament #3911960035, No Limit Hold'em
  361: nicocanalla8 [2] (Argentina), 
  362: tsinikV (Ukraine), 
  363: busterchair (Brazil), 
  364: Ned_bg (Bulgaria), 
  365: Malandron_22 (Brazil), 
  366: MaNicollette (Brazil), 
  367: Nugueni [3] (Finland), 
  368: Daresnyack5 (Slovakia), 
  369: DEAD LOCK 69 (United Kingdom), 
  370: tzzex (Brazil), 
  371: REDHEAD1134 [2] (Canada), 
  372: Molganza (Sweden), 
  373: willianortiz (Brazil), 
  374: darianwagner [2] (Germany), 
  375: Gambl!ngKid [2] (Ukraine), 
  376: Steffman13 [2] (Germany), 
  377: GustavoWSOP (Brazil), 
  378: SwizzDevilfish_ (Switzerland), 
  379: DarkziN6 [2] (Brazil), 
  380: Alastr_Palach (Ukraine), 
  381: sanky01 (Romania), 
  382: senieris (Latvia), 
  383: jardson4 (Brazil), 
  384: LoyalOggs [2] (Sweden), 
  385: Kawha7lib (Canada), 
  386: MarlonBT01 (Brazil), 
  387: nAzA_cabj12 (Argentina), 
  388: *S*SEVA*S* [2] (Belarus), 
  389: derskiller97 (Germany), 
  390: Blacksmiffi10 (Switzerland), 
  391: nd1mas [3] (Brazil), 
  392: OR1917mimohh (Bulgaria), 
  393: runlikeg8d [2] (Switzerland), 
  394: brunao368 (Brazil), 
  395: mellov (Brazil), 
  396: vanch1k7 (Belarus), 
  397: Beach2201 (Ireland), 
  398: GiovaniMB (Brazil), 
  399: k17w (Austria), 
  400: oborra7 (Argentina), 
  401: Bloodeagle69 (Germany), 
  402: jorginho0111 [2] (Brazil), 
  403: moglie81 (Germany), 
  404: Gui.F811 (Brazil), 
  405: oliverdan1 (Romania), 
  406: HansDenSvans (Denmark), 
  407: claytonfpaz (Brazil), 
  408: TheLostMe7 (Denmark), 
  409: Sumayks (Brazil), 
  410: GeorgyV32 [2] (Romania), 
  411: Toms199 (Latvia), 
  412: pancser008 [2] (Hungary), 
  413: yard_warrior [3] (Jamaica), 
  414: TheGodFish72 [2] (Brazil), 
  415: simon.m201 (Argentina), 
  416: poky147 (Belgium), 
  417: Nugueni [2] (Finland), 
  418: sscnapoli336 (Germany), 
  419: tuliodutra96 (Brazil), 
  420: Eiji88 (Brazil), 
  421: Pluckyno (Ireland), 
  422: Plenomonastor12 (Switzerland), 
  423: wolfsmoor (Switzerland), 
  424: LUCAS ROC142 (Brazil), 
  425: MIRAG3M [2] (Brazil), 
  426: Pokemon10000 (Belarus), 
  427: ygcoach (Canada), 
  428: vesenick9 [2] (Brazil), 
  429: Idsco168 (Switzerland), 
  430: MaximusLeonidas (Germany), 
  431: naziknazar (Ukraine), 
  432: kinder_bueeno (Romania), 
  433: Shuriken1922 (Canada), 
  434: jhonnei55 (Brazil), 
  435: DelijaVL (Slovenia), 
  436: allehayax (Brazil), 
  437: Acrt456 (Brazil), 
  438: Tavares910 (Brazil), 
  439: DarkziN6 (Brazil), 
  440: I am MoonPie (Canada), 
  441: tsoupoutsou (Greece), 
  442: elle89 (Germany), 
  443: Steffman13 (Germany), 
  444: Tachurc [2] (Argentina), 
  445: Muringa.SP (Brazil), 
  446: DaniloPMPB (Brazil), 
  447: robertomau13 (Brazil), 
  448: letspoker58 (Germany), 
  449: L-One88 (Kazakhstan), 
  450: alospedazos314 (Argentina), 
  451: tomarissss (Uzbekistan), 
  452: lgdnikinho (Brazil), 
  453: rojovivo17 (Argentina), 
  454: trshadow1 [3] (Canada), 
  455: Bump&Flex (United Kingdom), 
  456: TucciTm (Brazil), 
  457: *S*SEVA*S* (Belarus), 
  458: wcampelo (Brazil), 
  459: Guga970001 (Luxembourg), 
  460: ziimulis (Latvia), 
  461: Lavrik15 (Ukraine), 
  462: Cebola948 (Brazil), 
  463: Sanchous2001 (Belarus), 
  464: LofftiB (Latvia), 
  465: Spraggy (United Kingdom), 
  466: Never Locked (Romania), 
  467: SlimSpadey21 [3] (United Kingdom), 
  468: Rentgen_s (Ukraine), 
  469: WildWest1904 (Romania), 
  470: AquiNãoNeném (Brazil), 
  471: GE0UEPA [2] (Switzerland), 
  472: Vince5519 (Canada), 
  473: greenknightbg [2] (Bulgaria), 
  474: olhodejack (Brazil), 
  475: lbg2410 (Panama), 
  476: Cretock (United Kingdom), 
  477: LoyalOggs (Sweden), 
  478: aimeespa22 (United Kingdom), 
  479: Kiyo384 [2] (Bulgaria), 
  480: SnowyDeegan1 (Ireland), 
  481: kijardi (Argentina), 
  482: Grischnack (Germany), 
  483: satellite84 (Canada), 
  484: darianwagner (Germany), 
  485: PsychOrwell (Germany), 
  486: TommyGunn609 [2] (United Kingdom), 
  487: metotti999 (Belarus), 
  488: MherKh (Armenia), 
  489: greenknightbg (Bulgaria), 
  490: pxe11 (Brazil), 
  491: nd1mas [2] (Brazil), 
  492: MartyBeast (Lithuania), 
  493: xenakos19524 [2] (Greece), 
  494: LOCO-FEDE21 (Argentina), 
  495: ltcas89 (Brazil), 
  496: Stepa29031990 (Belarus), 
  497: IMPERA 10 [2] (Brazil), 
  498: Rustam308 (Turkmenistan), 
  499: Kiyo384 (Bulgaria), 
  500: drjushka (Estonia), 
  501: suzannecash (Brazil), 
  502: Heinomat (Austria), 
  503: W. Esmeril (Brazil), 
  504: nillolok (Brazil), 
  505: trshadow1 [2] (Canada), 
  506: M.runiA98 (Thailand), 
  507: speyeke (United Kingdom), 
  508: ZurichHB (Switzerland), 
  509: Orr1co (Brazil), 
  510: Tachurc (Argentina), 
  511: igorious2009 (Latvia), 
  512: trshadow1 (Canada), 
  513: peitorama (Brazil), 
  514: kaiou05 (Belgium), 
  515: eric_anka (Sweden), 
  516: asiancutiee (Thailand), 
  517: nicocanalla8 (Argentina), 
  518: GE0UEPA (Switzerland), 
  519: GoianoVix (Brazil), 
  520: NoxoPoker (Brazil), 
  521: Kreisaa_ola (Latvia), 
  522: SlimSpadey21 [2] (United Kingdom), 
  523: cgordon1988 (Brazil), 
  524: dvdpk58 (Brazil), 
  525: dorik1 [2] (Kazakhstan), 
  526: Erfunden13 (Belarus), 
  527: Engastamento (Brazil), 
  528: Blufflillo (Chile), 
  529: Flavio32125 (Brazil), 
  530: xenakos19524 (Greece), 
  531: Nugueni (Finland), 
  532: p_coxinha [2] (Brazil), 
  533: runlikeg8d (Switzerland), 
  534: Jonatas920 (Brazil), 
