PokerStars Tournament #3911960310, No Limit Hold'em
  58: Fernandosamurai (Brazil), still playing
  59: FumigAA (Brazil), still playing
  60: GHITHAKJSGY (Sweden), still playing
  61: GMPaiva (Brazil), still playing
  62: GODIN 624 [2] (Austria), still playing
  63: Gaz8725 (United Kingdom), still playing
  64: GenteFina93 (Brazil), still playing
  65: Giancona (Venezuela), still playing
  66: Gr3yback (Switzerland), still playing
  67: Guga970001 (Luxembourg), still playing
  68: Gugrand [2] (Brazil), still playing
  69: Gutlaufen (Malta), still playing
  70: Hangoover9 (Sweden), still playing
  71: Hitalo-R7 (Brazil), still playing
  72: IIIINGENSSSS [2] (Canada), still playing
  73: Illüminati [2] (Canada), still playing
  74: Immo1203 (Austria), still playing
  75: JF_Souza (Brazil), still playing
  76: JRuiJr (Brazil), still playing
  77: Jashared (Canada), still playing
  78: Javhel (Mexico), still playing
  79: Jay129869 (United Kingdom), still playing
  80: Jbarroso10 (Brazil), still playing
  81: Jerg94er (Germany), still playing
  82: Jesuzz00 (Brazil), still playing
  83: Joris2210 [2] (Belgium), still playing
  84: Jsdogre2 [2] (Mexico), still playing
  85: JuanVi02 (Argentina), still playing
  86: Juvituu (Brazil), still playing
  87: Kaihan14 [2] (Germany), still playing
  88: Kenyflax_069 (Belgium), still playing
  89: Ketamine2801 (Romania), still playing
  90: KroetederBiker (Germany), still playing
  91: Lazorka (Belarus), still playing
  92: Leandro P150 (Brazil), still playing
  93: Lesnicov [2] (Moldova), still playing
  94: LiCeNcI (Brazil), still playing
  95: Lilucali [2] (Brazil), still playing
  96: LuckBoxF [2] (Germany), still playing
  97: Lucramos96 (Brazil), still playing
  98: M Vannucchi (Brazil), still playing
  99: MAAT778 (Austria), still playing
  100: MONTESSO [2] (Brazil), still playing
  101: Machidon7 (Romania), still playing
  102: Malandron_22 (Brazil), still playing
  103: Malinzin (Mexico), still playing
  104: Martyskus (Lithuania), still playing
  105: MastaManson (Germany), still playing
  106: MatheusBT1992 (Brazil), still playing
  107: Maukka17 (Finland), still playing
  108: MaximusLeonidas (Germany), still playing
  109: Maykot95 (Brazil), still playing
  110: MenFeelings [2] (United Kingdom), still playing
  111: Morroi (Brazil), still playing
  112: MrsP2U25 [2] (Canada), still playing
  113: Neene0 (Brazil), still playing
  114: Nilton AAndrade (Brazil), still playing
  115: O Naras [2] (Brazil), still playing
  116: OR1917mimohh (Bulgaria), still playing
  117: OllieEmpe (Brazil), still playing
  118: Omentor77 (Brazil), still playing
  119: PMoulin [2] (Brazil), still playing
  120: Paulada007 (Brazil), still playing
  121: PharlapEm (Canada), still playing
  122: Phenianus (Brazil), still playing
  123: Powernap31 (Belgium), still playing
  124: RamiRami1990 [2] (Brazil), still playing
  125: ReacTzZPS (Austria), still playing
  126: Rebozeio (Brazil), still playing
  127: R£SILI£NC£ (Brazil), still playing
  128: S6Kev (United Kingdom), still playing
  129: SD ANDRE [2] (Brazil), still playing
  130: SamirFloripa [2] (Brazil), still playing
  131: Sashablaze (Bulgaria), still playing
  132: SeteDuqueOff (Brazil), still playing
  133: Shikarno30o0 (Belarus), still playing
  134: Sir Arozzinho (Brazil), still playing
  135: Smoolionaire (Switzerland), still playing
  136: SolidApple (Denmark), still playing
  137: SouzaPocket99 (Brazil), still playing
  138: Spice_est (Belarus), still playing
  139: Sänd (Switzerland), still playing
  140: Ten.Hellz (Brazil), still playing
  141: Tervapiru [3] (Finland), still playing
  142: The Yasuo (Brazil), still playing
  143: TheDomotron (United Kingdom), still playing
  144: TheWhiteMark (Brazil), still playing
  145: ThorRichter [2] (Brazil), still playing
  146: ThugLife296 (Brazil), still playing
  147: TopLobster (Canada), still playing
  148: Toratti (Brazil), still playing
  149: Torje10 [2] (Denmark), still playing
  150: Type_97 (Brazil), still playing
  151: Tyrxc (United Kingdom), still playing
  152: U&A&J [3] (Sweden), still playing
  153: UACosta08 (Argentina), still playing
  154: UTOPIA 1717 (United Kingdom), still playing
  155: VMconstrutora (Brazil), still playing
  156: VarokSaurfangAA (Lithuania), still playing
  157: VeganMan420 (United Kingdom), still playing
  158: Vinisantos111 (Brazil), still playing
  159: Vitaly309 (Belarus), still playing
  160: ZMLucker [2] (United Kingdom), still playing
  161: ajugar1 (Chile), still playing
  162: alatreks [2] (Morocco), still playing
  163: alencarfu [2] (Brazil), still playing
  164: anotherplayer27 [2] (United Kingdom), still playing
  165: ashj22 (United Kingdom), still playing
  166: bahmandr [2] (Romania), still playing
  167: bballcall (Austria), still playing
  168: bemybaby7 (United Kingdom), still playing
  169: bergue12 (Brazil), still playing
  170: blostaco (Brazil), still playing
  171: bluenose51 (United Kingdom), still playing
  172: brian 27979 (United Kingdom), still playing
  173: bruna_bsb (Brazil), still playing
  174: caiosultanum [2] (Brazil), still playing
  175: ccyrenne [3] (Canada), still playing
  176: ceril12 (Ireland), still playing
  177: champ.198326 (Germany), still playing
  178: chaparritaaa (Mexico), still playing
  179: clingingon [2] (United Kingdom), still playing
  180: coracy (Brazil), still playing
  181: csflox- (Mexico), still playing
  182: daniel_pones (Brazil), still playing
  183: davcab92 [3] (Brazil), still playing
  184: davidobaya (Mexico), still playing
  185: dem855 (Belarus), still playing
  186: dentistchair (Ireland), still playing
  187: derci_bueno [2] (Brazil), still playing
  188: diamante_kw (Brazil), still playing
  189: diegoppokerAA (Brazil), still playing
  190: dipolo1910 (Brazil), still playing
  191: dribbzz (United Kingdom), still playing
  192: eaaeman [2] (Brazil), still playing
  193: edulevinski (Brazil), still playing
  194: evstraliss (Ukraine), still playing
  195: exzo-sa (Slovakia), still playing
  196: fecorbacho (Brazil), still playing
  197: fhall7 (United Kingdom), still playing
  198: filiperonan (Brazil), still playing
  199: filipetrip (Brazil), still playing
  200: freakylist (United Kingdom), still playing
  201: fredaoxd (Brazil), still playing
  202: gabrielmuller32 (Brazil), still playing
  203: gilbertinio (Romania), still playing
  204: gladiado408 (Brazil), still playing
  205: gomsipjorn [2] (Sweden), still playing
  206: grinder7309 (South Korea), still playing
  207: gtrevisc (Brazil), still playing
  208: gutolpacheco (Brazil), still playing
  209: gyurj1 (Armenia), still playing
  210: headman2458 (United Kingdom), still playing
  211: iagok (Brazil), still playing
  212: joaopia (Brazil), still playing
  213: jsisk434 [2] (Canada), still playing
  214: jusciusss [2] (Lithuania), still playing
  215: justbasics77 (Brazil), still playing
  216: juñior75 (Mexico), still playing
  217: kaz831 (United Kingdom), still playing
  218: kevindelucci (Brazil), still playing
  219: korreboet [2] (Belgium), still playing
  220: laurortencio [2] (Brazil), still playing
  221: lbg2410 (Panama), still playing
  222: leocastrob17 (Brazil), still playing
  223: liatlg1296 (United Kingdom), still playing
  224: liliarrochada (Brazil), still playing
  225: lilofelicio (Brazil), still playing
  226: louganboi (Brazil), still playing
  227: lucasA25 [2] (Brazil), still playing
  228: lvss12 [2] (Brazil), still playing
  229: m0t22 (Brazil), still playing
  230: maguchi31 (Argentina), still playing
  231: mardem rabel (Brazil), still playing
  232: marklezs (Brazil), still playing
  233: maros12 (Slovakia), still playing
  234: marvelloux [2] (United Kingdom), still playing
  235: mendamaster9 (Brazil), still playing
  236: momente07 (Brazil), still playing
  237: mondini2411 (Brazil), still playing
  238: mosmaysa11 (Bermuda), still playing
  239: neto_sub (Brazil), still playing
  240: nick lesson (Denmark), still playing
  241: nickkchiang (Canada), still playing
  242: nillolok (Brazil), still playing
  243: njr5088 [2] (Brazil), still playing
  244: nod_10 (United Kingdom), still playing
  245: patrick MDAC (Brazil), still playing
  246: pdaddy100 [2] (Canada), still playing
  247: pejse (Denmark), still playing
  248: pembsgwhizz (United Kingdom), still playing
  249: pokerfish277 (Canada), still playing
  250: rdo_fabris [2] (Brazil), still playing
  251: rebuitti (Brazil), still playing
  252: ribka--hai (Germany), still playing
  253: ricardons8 (Brazil), still playing
  254: rixard132 (Sweden), still playing
  255: robolutz (Germany), still playing
  256: rodsferraz (Brazil), still playing
  257: sapao32 [2] (Brazil), still playing
  258: sasamir84 (Bosnia and Herzegovina), still playing
  259: saviocesar [2] (Brazil), still playing
  260: shadowpla520 (United Kingdom), still playing
  261: sherif_br [2] (Brazil), still playing
  262: skinerino (Brazil), still playing
  263: smaik0016 (Germany), still playing
  264: sshoker7 (Canada), still playing
  265: ssslavosss (Ukraine), still playing
  266: stand123 (Austria), still playing
  267: still.the.medal (Brazil), still playing
  268: temakinho (Brazil), still playing
  269: tenrafaelpai (Brazil), still playing
  270: terminapaul (Belgium), still playing
  271: thaiisfl (Brazil), still playing
  272: tiag1 (Brazil), still playing
  273: tomás1992 (Brazil), still playing
  274: tristiano842 [2] (United Kingdom), still playing
  275: tutunoia (Brazil), still playing
  276: vandal1st [2] (Ukraine), still playing
  277: veiobala [2] (Brazil), still playing
  278: willianortiz (Brazil), still playing
  279: woody856 (United Kingdom), still playing
  280: woxix (Latvia), still playing
  281: xDOCKERS (Brazil), still playing
  282: xMegaPix (Argentina), still playing
  283: xotinh0 (Brazil), still playing
  284: xtrabayo (United Kingdom), still playing
  285: •0ldBANGBANG• (Brazil), still playing
  286: OndeJogaste? (Brazil), 
  287: Gabrielfs13 (Brazil), 
  288: ShipTheFliip (Hungary), 
  289: ArceHR [2] (Brazil), 
  290: onlydrunkreg (Brazil), 
  291: gimmea147 (Ireland), 
  292: WWWallace79 [2] (Germany), 
  293: lenschmon [2] (Germany), 
  294: nicoletaparis (Romania), 
  295: KingBrun0 (Brazil), 
  296: blomman5 (Sweden), 
  297: gerapapa121 (Hungary), 
  298: Erica2131 [2] (Hungary), 
  299: Thefresh8 (Mexico), 
  300: CartaBrancAA (Brazil), 
  301: fr4wtz (Brazil), 
  302: Tomten13 (Sweden), 
  303: Grasquet (Costa Rica), 
  304: mammoth12 (United Kingdom), 
  305: SID76 [3] (Austria), 
  306: Etsre44 (Germany), 
  307: lerach1974 (Belgium), 
  308: OwnZ-Dota (Brazil), 
  309: oilucas2007 (Brazil), 
  310: Callmetowarr (Brazil), 
  311: Michael_9755 [2] (Austria), 
  312: Shipeerson (Brazil), 
  313: Pedro Enr751 (Brazil), 
  314: Enex96 (Germany), 
  315: *S*SEVA*S* (Belarus), 
  316: maiconMM83 (Brazil), 
  317: 00_Blackout (Brazil), 
  318: Chelski1957 (United Kingdom), 
  319: R.parreira08 (Brazil), 
  320: gumamus (Brazil), 
  321: Elreydelcasino (Argentina), 
  322: guilopespera (Brazil), 
  323: DDEXXMT (Malta), 
  324: Gut0 Machado [2] (Brazil), 
  325: furorxd (Brazil), 
  326: Tabs1e (Finland), 
  327: hongkingkong (Austria), 
  328: Malufe123 (Brazil), 
  329: RckNog (Brazil), 
  330: DiogoDoPlay4 (Brazil), 
  331: 88riddick88 (Hungary), 
  332: samppaasd (Finland), 
  333: Expertdonk [2] (Denmark), 
  334: Kampanaro (Argentina), 
  335: DirJr90 (Brazil), 
  336: SpecTre/F (Brazil), 
  337: ThE_SnAKe'SS (Brazil), 
  338: Rolfaren [2] (Sweden), 
  339: oxide8888 (Brazil), 
  340: FISCAAL (Brazil), 
  341: Caio SCCP 83 (Brazil), 
  342: JudasGuide (Lithuania), 
  343: Beto Macedo CCH [3] (Brazil), 
  344: DAB500 (United Kingdom), 
  345: Jaka6666 (Slovenia), 
  346: PlinioFerraz (Brazil), 
  347: Nvamnd81 (Canada), 
  348: PansaRN (Brazil), 
  349: jagger97 (Brazil), 
  350: Br0ke24/7 [2] (Germany), 
  351: ne1udoman (Belarus), 
  352: FastEdiddy (Canada), 
  353: mateusaap (Brazil), 
  354: Tkcg14 (Switzerland), 
  355: MIRAG3M [3] (Brazil), 
  356: valicki23 [2] (Brazil), 
  357: SirGomes (Brazil), 
  358: jibltom (Argentina), 
  359: LeptonDOCORT (Brazil), 
  360: EmJott2008 [2] (Germany), 
  361: mambo52 (United Kingdom), 
  362: Patricio8291 [3] (Argentina), 
  363: da taip (Lithuania), 
  364: tommydude12 [2] (United Kingdom), 
  365: plesnicata (Bulgaria), 
  366: jasonc7 (United Kingdom), 
  367: llbllOllyll [2] (Brazil), 
  368: HelloMan96 (Switzerland), 
  369: Jonnnyxd (Brazil), 
  370: opesGijon [3] (Greece), 
  371: fafinharj (Brazil), 
  372: Sntri [2] (Finland), 
  373: L2HAYBE [2] (Belgium), 
  374: Abarashow (Brazil), 
  375: Mateuslirasjp (Brazil), 
  376: patonick (Brazil), 
  377: Hoff_Fish77 (Brazil), 
  378: mankiro023 (Argentina), 
  379: nadasbalazs (Hungary), 
  380: vtorneri (Brazil), 
  381: cws33 (Brazil), 
  382: keyhell (Brazil), 
  383: WitchKing4$0 (United Kingdom), 
  384: flavin frgs (Brazil), 
  385: truylio90 [2] (Brazil), 
  386: bendigo9 (United Kingdom), 
  387: kurokira (Brazil), 
  388: Pitinnnn (Brazil), 
  389: Pollard77 (United Kingdom), 
  390: Patrick Maya (Brazil), 
  391: Mottown (Switzerland), 
  392: SakkeJEA (Finland), 
  393: saviocesar (Brazil), 
  394: opesGijon [2] (Greece), 
  395: Rageriver696 (United Kingdom), 
  396: jaka007 (Canada), 
  397: lajoska001 (Hungary), 
  398: McLovout (Austria), 
  399: lesserkudu (Brazil), 
  400: leozin delax (Brazil), 
  401: Pachekowski (Brazil), 
  402: Rolfaren (Sweden), 
  403: njr5088 (Brazil), 
  404: lvss12 (Brazil), 
  405: Mariana Caet [2] (Brazil), 
  406: jonttis07 (Finland), 
  407: ZMLucker (United Kingdom), 
  408: chaavees [2] (Brazil), 
  409: Jooksev Karu [2] (Estonia), 
  410: BaraCPH (Denmark), 
  411: largomen1 (Argentina), 
  412: limon_gabo (Mexico), 
  413: felipecco (Brazil), 
  414: The Villan73 [3] (United Kingdom), 
  415: Haddde (Sweden), 
  416: truylio90 (Brazil), 
  417: Amiralsanji [2] (Sweden), 
  418: ccyrenne [2] (Canada), 
  419: Blodemon (Switzerland), 
  420: Lilucali (Brazil), 
  421: Br@mmer (Denmark), 
  422: Torje10 (Denmark), 
  423: Killinfields (Romania), 
  424: TheGeneral1978 (Ireland), 
  425: Etn2298 (United Kingdom), 
  426: HPTHerd (Germany), 
  427: Rossc02 [3] (United Kingdom), 
  428: Addixy (Germany), 
  429: Lesnicov (Moldova), 
  430: crau29 (Brazil), 
  431: Mvpoker86 (Brazil), 
  432: tommydude12 (United Kingdom), 
  433: MSOLM58 (Guatemala), 
  434: Jsdogre2 (Mexico), 
  435: Sntri (Finland), 
  436: magicalAAA (Sweden), 
  437: pdaddy100 (Canada), 
  438: Vartulio [2] (Brazil), 
  439: fllo97 (Romania), 
  440: anotherplayer27 (United Kingdom), 
  441: chaavees (Brazil), 
  442: Kwurlzor (Canada), 
  443: lamate (United Kingdom), 
  444: Beto Macedo CCH [2] (Brazil), 
  445: ledigaonegao [2] (Brazil), 
  446: davcab92 [2] (Brazil), 
  447: tristiano842 (United Kingdom), 
  448: bcostin993 (Romania), 
  449: djcallidus [2] (Austria), 
  450: feruxo (Brazil), 
  451: AguCabrera7 (Argentina), 
  452: Alba1982822 (Romania), 
  453: Toshiro_Koga [2] (Brazil), 
  454: alllapinin (Belgium), 
  455: Gustshot (Brazil), 
  456: DizzleG23 (United Kingdom), 
  457: O Naras (Brazil), 
  458: VitorMira_2 (Brazil), 
  459: Beto Macedo CCH (Brazil), 
  460: D1360Pereira (Brazil), 
  461: veiobala (Brazil), 
  462: Trelawney73 [2] (United Kingdom), 
  463: sherif_br (Brazil), 
  464: joaoh96 (Brazil), 
  465: nvanvaerenbergh (Belgium), 
  466: Jooksev Karu (Estonia), 
  467: MosquitoGG [2] (Brazil), 
  468: deanobear (Ireland), 
  469: juniorbr25 (Brazil), 
  470: pixso7 [2] (Brazil), 
  471: knerrad29 (United Kingdom), 
  472: mOberdan (Brazil), 
  473: MuniStar [2] (Argentina), 
  474: Just_BMC (Brazil), 
  475: Michael_9755 (Austria), 
  476: Gamblex21 (Belgium), 
  477: opesGijon (Greece), 
  478: SmallKick88 (Romania), 
  479: luanabvale (Brazil), 
  480: MIRAG3M [2] (Brazil), 
  481: faker5__515 (Belgium), 
  482: ownagemind (Moldova), 
  483: Rossc02 [2] (United Kingdom), 
  484: ludaslol (Sweden), 
  485: chrisi140919 [3] (Germany), 
  486: Amiralsanji (Sweden), 
  487: SD ANDRE (Brazil), 
  488: The Villan73 [2] (United Kingdom), 
  489: ALEX_kingpk (Brazil), 
  490: joethearam77 (Switzerland), 
  491: LuckBoxF (Germany), 
  492: flushnutsAA (Brazil), 
  493: dylbr24 (United Kingdom), 
  494: davcab92 (Brazil), 
  495: ArceHR (Brazil), 
  496: peedro90 (Argentina), 
  497: ZAURBEKK2013 (Greece), 
  498: VNvieira28 (Brazil), 
  499: gomsipjorn (Sweden), 
  500: lobomasud (Argentina), 
  501: Jamyson1 (Brazil), 
  502: IIIINGENSSSS (Canada), 
  503: DaanI1420 [2] (Argentina), 
  504: Nicolaslq (Argentina), 
  505: ccyrenne (Canada), 
  506: Pet_topgreen (Brazil), 
  507: nandoveiga (Brazil), 
  508: Lucas (44744 [2] (Brazil), 
  509: OMGSOMKEWEED (Switzerland), 
  510: chexetto (Brazil), 
  511: roby_19741 (Romania), 
  512: S0M30N33L5E (Switzerland), 
  513: Hr.Fortuna (Denmark), 
  514: greg3031 (Brazil), 
  515: lenschmon (Germany), 
  516: sapao32 (Brazil), 
  517: DaanI1420 (Argentina), 
  518: Apprentice92 [2] (United Kingdom), 
  519: bahmandr (Romania), 
  520: Erica2131 (Hungary), 
  521: Br0ke24/7 (Germany), 
  522: GODIN 624 (Austria), 
  523: MIRAG3M (Brazil), 
  524: Oggy_Oggy_88 (United Kingdom), 
  525: Patricio8291 [2] (Argentina), 
  526: Tervapiru [2] (Finland), 
  527: marconibmec (Brazil), 
  528: JrVerme (Brazil), 
  529: TheColdShelby (Brazil), 
  530: Aleo656 (Germany), 
  531: laurortencio (Brazil), 
  532: Expertdonk (Denmark), 
  533: thrasher71 (Moldova), 
  534: RamiRami1990 (Brazil), 
  535: markoppenhei [2] (Canada), 
  536: SamirFloripa (Brazil), 
  537: nAzA_cabj12 (Argentina), 
  538: nikolai8503 (Bulgaria), 
  539: chad2429 (United Kingdom), 
  540: Gut0 Machado (Brazil), 
  541: Apprentice92 (United Kingdom), 
  542: based4lif3 [3] (Canada), 
  543: alospedazos314 (Argentina), 
  544: brunao368 (Brazil), 
  545: FRAIZER 89 [2] (United Kingdom), 
  546: valicki23 (Brazil), 
  547: zyyyy00 [2] (United Kingdom), 
  548: markoppenhei (Canada), 
  549: marvelloux (United Kingdom), 
  550: Lucas (44744 (Brazil), 
  551: shahinOz (United Kingdom), 
  552: JUKAshw (Brazil), 
  553: Vartulio (Brazil), 
  554: eaaeman (Brazil), 
  555: pixso7 (Brazil), 
  556: Dracoboyemi22 (Romania), 
  557: Toshiro_Koga (Brazil), 
  558: alencarfu (Brazil), 
  559: based4lif3 [2] (Canada), 
  560: JapaJ (Finland), 
  561: Tervapiru (Finland), 
  562: szaman79 (United Kingdom), 
  563: Gabriel Tung (Brazil), 
  564: rdo_fabris (Brazil), 
  565: MauritoBla (Argentina), 
  566: FelipeZe (Brazil), 
  567: Hkan.br (Brazil), 
  568: MrsP2U25 (Canada), 
  569: djcallidus (Austria), 
  570: Gadeilha (Brazil), 
  571: b1gpants [2] (United Kingdom), 
  572: I_RaisyDaizy_I (Malta), 
  573: llbllOllyll (Brazil), 
  574: Louez23 (Brazil), 
  575: U&A&J [2] (Sweden), 
  576: iadsan (Ireland), 
  577: cfleury13 (Brazil), 
  578: vandeco_dias (Brazil), 
  579: sAArrAAdor (Brazil), 
  580: EireMaverick (Ireland), 
  581: L2HAYBE (Belgium), 
  582: gabi98bac (Argentina), 
  583: mikapuma (Belgium), 
  584: mucaltin (Kazakhstan), 
  585: RSak4 (Brazil), 
  586: Le0 Maga (Brazil), 
  587: bordateam (Brazil), 
  588: An4rchykid [2] (Lithuania), 
  589: b1gpants (United Kingdom), 
  590: lucasA25 (Brazil), 
  591: Bust_Ur_Nu1s (Sweden), 
  592: leonutri86 (Brazil), 
  593: babarolad (Belgium), 
  594: PrincessSASHA14 (Canada), 
  595: Chuurk (Brazil), 
  596: ne1ss (Brazil), 
  597: An4rchykid (Lithuania), 
  598: PatGarrett01 (Hungary), 
  599: Gamb4zinho (Brazil), 
  600: gilouko (Brazil), 
  601: FRAIZER 89 (United Kingdom), 
  602: MenFeelings (United Kingdom), 
  603: fernandotkd (Brazil), 
  604: Toni_Run (Brazil), 
  605: beanster27 (United Kingdom), 
  606: C23pede (Denmark), 
  607: ThorRichter (Brazil), 
  608: fAArid88 (Brazil), 
  609: priihbueno (Brazil), 
  610: GazBlades (United Kingdom), 
  611: Daniel.Sun831 (Canada), 
  612: ledigaonegao (Brazil), 
  613: EmJott2008 (Germany), 
  614: Illüminati (Canada), 
  615: Brunaozera (Brazil), 
  616: Gabee Gato (Brazil), 
  617: Stoffels212 (Brazil), 
  618: cristofanell (Argentina), 
  619: based4lif3 (Canada), 
  620: Gugrand (Brazil), 
  621: nyll33 (Brazil), 
  622: cheapplayer1 (Canada), 
  623: alatreks (Morocco), 
  624: linute112 (Lithuania), 
  625: stefanm7113 [2] (Germany), 
  626: MosquitoGG (Brazil), 
  627: gigi1979 (Belgium), 
  628: top@pokker (Brazil), 
  629: clavito691 (Argentina), 
  630: PMoulin (Brazil), 
  631: chrisi140919 [2] (Germany), 
  632: Lico HC (Brazil), 
  633: Hulkyyyy [2] (Romania), 
  634: Lilyallen10 (United Kingdom), 
  635: jsisk434 (Canada), 
  636: ildar0365 (Turkmenistan), 
  637: Patricio8291 (Argentina), 
  638: caiosultanum (Brazil), 
  639: Budai1472 (Germany), 
  640: Fuuuuuuull (Brazil), 
  641: TheOnlyWinrr (Brazil), 
  642: SID76 [2] (Austria), 
  643: Hulkyyyy (Romania), 
  644: lohalzerabh (Brazil), 
  645: Dan...0p!! (Brazil), 
  646: Joris2210 (Belgium), 
  647: gjwanke [2] (Brazil), 
  648: UglyFaceAces (Latvia), 
  649: Mariana Caet (Brazil), 
  650: allmyknock (Belgium), 
  651: Cptn.CalicoJack (Greece), 
  652: afrfernan692 (Brazil), 
  653: derci_bueno (Brazil), 
  654: Maylowzin (Brazil), 
  655: andrejacinto (Brazil), 
  656: korreboet (Belgium), 
  657: Rossc02 (United Kingdom), 
  658: zyyyy00 (United Kingdom), 
  659: Lilita88 (Bulgaria), 
  660: justDeniZz [2] (Germany), 
  661: jusciusss (Lithuania), 
  662: NoloDouglas (Greece), 
  663: WWWallace79 (Germany), 
  664: Crashers19 (United Kingdom), 
  665: MONTESSO (Brazil), 
  666: SID76 (Austria), 
  667: stefanm7113 (Germany), 
  668: fen4ooo (Bulgaria), 
  669: FStoerBitt (Brazil), 
  670: The Villan73 (United Kingdom), 
  671: BR All-in-e (Brazil), 
  672: justDeniZz (Germany), 
  673: Arunas_Idas (Latvia), 
  674: schulerlaco (Brazil), 
  675: The Whip66 (Denmark), 
  676: gjwanke (Brazil), 
  677: mixalis86 (Greece), 
  678: vandal1st (Ukraine), 
  679: Piti93to (Switzerland), 
  680: Trelawney73 (United Kingdom), 
  681: clingingon (United Kingdom), 
  682: Kaihan14 (Germany), 
  683: MuniStar (Argentina), 
  684: chrisi140919 (Germany), 
  685: U&A&J (Sweden), 
  686: tsoj92 (Slovenia), 

You finished in 287th place (eliminated at hand #257073504108).


