PokerStars Tournament #3912520980, No Limit Hold'em
Buy-In: $9.80/$1.20 USD
1926 players
Total Prize Pool: $9244.80 USD 
Tournament started 2025/07/28 12:30:00 BRT [2025/07/28 11:30:00 ET]

  1: $tr@teg@$1 [3] (Ireland), still playing
  2: *S*SEVA*S* (Belarus), still playing
  3: -O5KAR5$-842 (Latvia), still playing
  4: 0321pro (Brazil), still playing
  5: 100piedade18 (Brazil), still playing
  6: 10lionel95 (Germany), still playing
  7: 13georgiev13 (Bulgaria), still playing
  8: 14caio (Brazil), still playing
  9: 1H8P0K3R (Austria), still playing
  10: 1MERCIER1 (Ukraine), still playing
  11: 1Step2Mistake (Denmark), still playing
  12: 21max06 (Austria), still playing
  13: 23_Tep_23 [3] (Switzerland), still playing
  14: 2cbxtc (United Kingdom), still playing
  15: 420)ZUMA [2] (Brazil), still playing
  16: 7roubl3 (Ukraine), still playing
  17: 9m41k [2] (Belarus), still playing
  18: AAgrofish (Belgium), still playing
  19: AEA1978 (Argentina), still playing
  20: ANachi20 [2] (Argentina), still playing
  21: AdamtheTrue (Hungary), still playing
  22: Adil Mussin (Kazakhstan), still playing
  23: Aggelos13114 (Greece), still playing
  24: Aienote (Switzerland), still playing
  25: AlekseiNorel (Ukraine), still playing
  26: AlexTheFool (Iceland), still playing
  27: AllanvigCRF (Brazil), still playing
  28: Amauri Lara (Brazil), still playing
  29: Anamaria214 [3] (Ireland), still playing
  30: AntenorN (Brazil), still playing
  31: Apple27285 (Ukraine), still playing
  32: Ardm01 (Switzerland), still playing
  33: Arustokrat (Ukraine), still playing
  34: Astrochino (Brazil), still playing
  35: AtzeMaddin [3] (Germany), still playing
  36: Avsfan.929 (Canada), still playing
  37: B Golubchuk [2] (Ukraine), still playing
  38: B1acas (United Kingdom), still playing
  39: BIGDES104 (United Kingdom), still playing
  40: BINGO010281 (Germany), still playing
  41: BOCA950 [3] (Brazil), still playing
  42: Bantamania (United Kingdom), still playing
  43: Benjhao12 (Chile), still playing
  44: Benvenuti 98 (Brazil), still playing
  45: Biel_KingKK (Brazil), still playing
  46: Birzhowat (Armenia), still playing
  47: Bitsbrunelle (Canada), still playing
  48: BjörnD (Sweden), still playing
  49: Black_Motya (Belarus), still playing
  50: Blufon050572 [2] (Switzerland), still playing
  51: BmxALLin (Brazil), still playing
  52: Bozo Bozal [2] (Brazil), still playing
  53: Bruno_sta (Brazil), still playing
  54: BulioAkis (Lithuania), still playing
  55: Bump&Flex (United Kingdom), still playing
  56: CA.Belli18 (Ireland), still playing
  57: CARTUCHERAA (Argentina), still playing
  58: Cammyyy [2] (Germany), still playing
  59: CapitalUK (United Kingdom), still playing
  60: CaptainGiga (Brazil), still playing
  61: Catalinu6 (Romania), still playing
  62: ChaqueñoLoto [2] (Argentina), still playing
  63: Chareleszard (Brazil), still playing
  64: ChiterMX [2] (Belarus), still playing
  65: ChrisFreeFlow (Ukraine), still playing
  66: Chuurk (Brazil), still playing
  67: Citrone88 (United Kingdom), still playing
  68: CoJlgaT777 (Belarus), still playing
  69: CoconutzAlex0 [2] (Switzerland), still playing
  70: Coomoo98 [2] (Guernsey), still playing
  71: Cosmico40 (Germany), still playing
  72: D1sable (Lithuania), still playing
  73: DALLAS_AKT (Brazil), still playing
  74: DJararaca (Germany), still playing
  75: DSNeher (Brazil), still playing
  76: DVN1800 (Malta), still playing
  77: D_Equalizer (Germany), still playing
  78: DamoWain (United Kingdom), still playing
  79: Daniel.mii (Kazakhstan), still playing
  80: DaniloPMPB (Brazil), still playing
  81: DarkziN6 (Brazil), still playing
  82: Dbrain97 (Brazil), still playing
  83: De_Schlingel (Germany), still playing
  84: DeddysHome (Brazil), still playing
  85: DelPocu (Bulgaria), still playing
  86: DespUA (Ukraine), still playing
  87: DiMastodon (Brazil), still playing
  88: Diessenhofen (Switzerland), still playing
  89: DikeY_RD (Ukraine), still playing
  90: Dimon_Miner (Ukraine), still playing
  91: DirJr90 [2] (Brazil), still playing
  92: DizzleG23 (United Kingdom), still playing
  93: DochyBoy (United Kingdom), still playing
  94: DonCorleo909 (Belgium), still playing
  95: DonShark14 (United Kingdom), still playing
  96: Drohobych777 (Ukraine), still playing
  97: Dron C K M 3 (Ukraine), still playing
  98: Ehrmantraut Js (Brazil), still playing
  99: El Dorio (Argentina), still playing
  100: ElTalaJavi [2] (Argentina), still playing
  101: Eliovan (Brazil), still playing
  102: Enzito Viana [2] (Brazil), still playing
  103: Ernie195970 [2] (Ireland), still playing
  104: Estancho (Denmark), still playing
  105: Evilhope1 (Belarus), still playing
  106: ExcepTions [2] (United Kingdom), still playing
  107: Exner333 [2] (Germany), still playing
  108: F.domingospoker (Brazil), still playing
  109: FIESTAGR9 (Greece), still playing
  110: FaceRolly (Romania), still playing
  111: FearrrrrLess (Romania), still playing
  112: Flash 369852 (Belarus), still playing
  113: FotisAris86 (Greece), still playing
  114: Franseb11 [2] (Lithuania), still playing
  115: GabArruda (Brazil), still playing
  116: Gamb4zinho [2] (Brazil), still playing
  117: Gamotongayro (Greece), still playing
  118: Garyclinton1 [2] (Ireland), still playing
  119: GeleiaTrsk (Brazil), still playing
  120: Giantsiou (Germany), still playing
  121: Gigantakos (Greece), still playing
  122: Gil27Ds (Switzerland), still playing
  123: Gonosz89 (Hungary), still playing
  124: Gran Diablo [2] (Argentina), still playing
  125: Grandila (Belarus), still playing
  126: Grasquet (Costa Rica), still playing
  127: Gremista123™ (Brazil), still playing
  128: Grohenfegel (Ukraine), still playing
  129: HPTHerd (Germany), still playing
  130: HU4FU (Sweden), still playing
  131: Haluskas (Slovakia), still playing
  132: HappyOKA [3] (Belarus), still playing
  133: HappyWeeked (Ukraine), still playing
  134: HaruoB (Brazil), still playing
  135: HeitorCEC (Brazil), still playing
  136: HenryMorr378 (United Kingdom), still playing
  137: Hugalo13 (Brazil), still playing
  138: I cant stomp (Ukraine), still playing
  139: Ian2275 (Germany), still playing
  140: IgorMV85 (Ukraine), still playing
  141: Isildur7777 (Ireland), still playing
  142: JAH13710 (United Kingdom), still playing
  143: JUKAshw (Brazil), still playing
  144: JanoePoker [2] (Germany), still playing
  145: Jbarroso10 (Brazil), still playing
  146: Jethro373 (Brazil), still playing
  147: JogoDeCostas (Brazil), still playing
  148: Johnbear8213 [2] (United Kingdom), still playing
  149: Jota817 (Brazil), still playing
  150: Jpanop (Greece), still playing
  151: JrVerme (Brazil), still playing
  152: Juchem1006 [2] (Brazil), still playing
  153: Jujubh (Brazil), still playing
  154: Juliagmx1 (Germany), still playing
  155: Juvituu (Brazil), still playing
  156: JvS006 (Brazil), still playing
  157: Jxnxs.100 (Switzerland), still playing
  158: K.C2410 (Germany), still playing
  159: KASPAU (Romania), still playing
  160: KESHISHO (Armenia), still playing
  161: KKowatAA (Brazil), still playing
  162: KaL1pS0 (Ukraine), still playing
  163: Kevmeister6 (Germany), still playing
  164: Kidbrubru (Brazil), still playing
  165: Kily1421 [2] (Germany), still playing
  166: Konstant1N88 (Kazakhstan), still playing
  167: L.Giangiulio (Brazil), still playing
  168: LEHCIM100 (Brazil), still playing
  169: LFMC027 (Brazil), still playing
  170: Laeyz7 [2] (Germany), still playing
  171: Lapanca (Brazil), still playing
  172: Leomvprod (Brazil), still playing
  173: Liakos1173 (Greece), still playing
  174: Lirik71829 (Belarus), still playing
  175: LittmannIgor (Austria), still playing
  176: LucasIglesia (Brazil), still playing
  177: Lucramos96 (Brazil), still playing
  178: Luisao 65 (Argentina), still playing
  179: M. Greiner (Brazil), still playing
  180: M.Zama1990 (Kazakhstan), still playing
  181: Machidon7 (Romania), still playing
  182: Mahsaman (Switzerland), still playing
  183: Makkito05 (Slovakia), still playing
  184: Malandron_22 [2] (Brazil), still playing
  185: Marcolau32 [2] (Brazil), still playing
  186: Mat.huszcz (Brazil), still playing
  187: MateeCocido (Argentina), still playing
  188: Matheus7Augusto (Brazil), still playing
  189: Mazooo (Ukraine), still playing
  190: Mertz18 [2] (Denmark), still playing
  191: Mkmkev (United Kingdom), still playing
  192: Molganza (Sweden), still playing
  193: MoosetheCat (Canada), still playing
  194: Morroi (Brazil), still playing
  195: Mr DeAngelo (Denmark), still playing
  196: Mr. Gröthals [2] (Sweden), still playing
  197: Mr. Magoi (Switzerland), still playing
  198: Mr.Kruges (Canada), still playing
  199: MrOtur (Sweden), still playing
  200: Mulkvisti (Finland), still playing
  201: MyownaccZack [2] (Sweden), still playing
  202: NURBXL (Kazakhstan), still playing
  203: Natas0 (United Kingdom), still playing
  204: Naza662 (Brazil), still playing
  205: Nezarevi (Belarus), still playing
  206: Nicolaslq [2] (Argentina), still playing
  207: NinjaBurito (Austria), still playing
  208: No One There [2] (Latvia), still playing
  209: Noveber (Ukraine), still playing
  210: Nur616 [2] (Kazakhstan), still playing
  211: NutsTrap89 (Ukraine), still playing
  212: O.O.Basay (Ukraine), still playing
  213: OMGSOMKEWEED (Switzerland), still playing
  214: OR1917mimohh [2] (Bulgaria), still playing
  215: Ojay070 (Kazakhstan), still playing
  216: Osmeelsousa (Mexico), still playing
  217: PAIXOXÓ (Brazil), still playing
  218: PEIXIM 13 (Brazil), still playing
  219: PMoulin [2] (Brazil), still playing
  220: Pajox01 [2] (Switzerland), still playing
  221: Palelo16 (Brazil), still playing
  222: Piiirat (Ukraine), still playing
  223: Pitonpoker999 (Ukraine), still playing
  224: Plenomonastor12 (Switzerland), still playing
  225: Polygrafyst [2] (Ukraine), still playing
  226: Potsmoker6 [2] (Sweden), still playing
  227: PratAA72 (Canada), still playing
  228: PutoCaputo [2] (Ukraine), still playing
  229: RESIDENTOV (Ukraine), still playing
  230: Raysc1978 (United Kingdom), still playing
  231: RocketbangX (Germany), still playing
  232: Rodiao [2] (Brazil), still playing
  233: Roman Klasyk (Ukraine), still playing
  234: Rudi70 (Germany), still playing
  235: RyFF247 (Austria), still playing
  236: Ryan_Peste (Brazil), still playing
  237: S.Chris [2] (Austria), still playing
  238: SBMPoker [2] (Brazil), still playing
  239: SEQUELADZ [2] (Brazil), still playing
  240: SNAUZEN (Switzerland), still playing
  241: SPARTAC***88 (Moldova), still playing
  242: Sandraolsson (Sweden), still playing
  243: Santocx (Venezuela), still playing
  244: Sao Simao Ri [2] (Brazil), still playing
  245: Saruuky (Brazil), still playing
  246: SatoSampa (Brazil), still playing
  247: Sauronn01 (Kazakhstan), still playing
  248: Savva08 (Ukraine), still playing
  249: Sh00ji1 (Brazil), still playing
  250: Sheikh Yerbouti (Sweden), still playing
  251: Sinbad993 (Bosnia and Herzegovina), still playing
  252: Sklpndr [2] (Belarus), still playing
  253: Sl@vko666 [3] (Slovakia), still playing
  254: Smet1984 [2] (Ukraine), still playing
  255: SnapCall2626 (Germany), still playing
  256: Solojuve1010 [2] (Switzerland), still playing
  257: SpQRAp1S (Slovenia), still playing
  258: Sr. Huana (Brazil), still playing
  259: Stepa29031990 (Belarus), still playing
  260: StevieRead1212 [2] (United Kingdom), still playing
  261: Suezawa [2] (Brazil), still playing
  262: Swifts122 [3] (Canada), still playing
  263: TLNo.13 (Romania), still playing
  264: TOTO_VILKS (Latvia), still playing
  265: Tabs1e [2] (Finland), still playing
  266: Teddy25524517 (Canada), still playing
  267: Tedinho93 [2] (Brazil), still playing
  268: Tegning666 (Denmark), still playing
  269: TerraVoice (Romania), still playing
  270: TheColdShelby [2] (Brazil), still playing
  271: Thefresh8 (Mexico), still playing
  272: TiagoY (Brazil), still playing
  273: Timo_Butcher (Germany), still playing
  274: Tonzera (Brazil), still playing
  275: TopTwix (Belarus), still playing
  276: Toxa512 (Uzbekistan), still playing
  277: Truefinale [3] (Belarus), still playing
  278: TtAaKeE (Brazil), still playing
  279: Uncle_Tarik (Ukraine), still playing
  280: Undsky (Belgium), still playing
  281: Vanbo007 [2] (Belgium), still playing
  282: Veejio (Switzerland), still playing
  283: Velho_rhanis (Brazil), still playing
  284: Vesse49 (Estonia), still playing
  285: Vracunkata (Bulgaria), still playing
  286: WAS-71 (United Kingdom), still playing
  287: WagnerSouza9 (Brazil), still playing
  288: Wait_4_1t (Ukraine), still playing
  289: Wako74 (Canada), still playing
  290: WernerHerzog1 [2] (United Kingdom), still playing
  291: WonderGirl007 [2] (Ukraine), still playing
  292: YVenturelli [2] (Brazil), still playing
  293: YZY1K [2] (Romania), still playing
  294: YourLastChoice (Brazil), still playing
  295: ZDraby2 (United Kingdom), still playing
  296: ZOVA74 (Ukraine), still playing
  297: ZagorTeNey1. (Switzerland), still playing
  298: Zhbibi12 (Switzerland), still playing
  299: Znahar82 [2] (Kazakhstan), still playing
  300: Zocotroco (Argentina), still playing
  301: _Guys_Nazar_ (Ukraine), still playing
  302: aMONSTERn (Austria), still playing
  303: aavol (Ukraine), still playing
  304: acamargo07 (Brazil), still playing
  305: aegla (Belarus), still playing
  306: alansnap2 (Brazil), still playing
  307: alaouinajib (Morocco), still playing
  308: alydzi (Slovakia), still playing
  309: andergoes (Brazil), still playing
  310: andmatos97 (Brazil), still playing
  311: aragon139 (Belarus), still playing
  312: ariel*titus*sil (Argentina), still playing
  313: arneddil (Austria), still playing
  314: arrozsolto (Brazil), still playing
  315: ateist666666 (Belarus), still playing
  316: bachu001 (Romania), still playing
  317: baddexter24 [2] (Switzerland), still playing
  318: bieffe (Denmark), still playing
  319: bieldlc (Brazil), still playing
  320: bossman1994 (Ireland), still playing
  321: brian 27979 (United Kingdom), still playing
  322: bruno0612 (Brazil), still playing
  323: brypanator (Belgium), still playing
  324: bungee302 (Austria), still playing
  325: bunicutza78 (Romania), still playing
  326: burakostmz (Brazil), still playing
  327: cacawettef27 (Belgium), still playing
  328: caiocastilho [2] (Brazil), still playing
  329: caiosultanum (Brazil), still playing
  330: chaavees (Brazil), still playing
  331: cheapplayer1 (Canada), still playing
  332: checks3n (Austria), still playing
  333: chezallin (United Kingdom), still playing
  334: chxxxs (Belarus), still playing
  335: cowiepne [2] (United Kingdom), still playing
  336: da filicaja (Germany), still playing
  337: damjanos (Slovenia), still playing
  338: dani_barton8 [2] (United Kingdom), still playing
  339: daniel_pones [2] (Brazil), still playing
  340: danilo_pegas (Ukraine), still playing
  341: davidrin21 (Mexico), still playing
  342: diep178 [2] (Belarus), still playing
  343: dilimAA (Brazil), still playing
  344: dimasO87 [2] (Ukraine), still playing
  345: dipolo1910 (Brazil), still playing
  346: dktdragao [2] (Brazil), still playing
  347: dobrev777 (Bulgaria), still playing
  348: doc_torenko (Ukraine), still playing
  349: don.emilio1 (Bulgaria), still playing
  350: donderkat (Belgium), still playing
  351: doubleupmick (United Kingdom), still playing
  352: drunkmonk9 (Austria), still playing
  353: dshodhan8 [2] (Kazakhstan), still playing
  354: duk555 (Belarus), still playing
  355: edu264250 (Brazil), still playing
  356: eduardo 9315 (Mexico), still playing
  357: ekosnowing (Greece), still playing
  358: elcrabon93 [2] (Denmark), still playing
  359: elerson10 (Brazil), still playing
  360: elle89 (Germany), still playing
  361: emi_nico09 [2] (Argentina), still playing
  362: erisss (Ecuador), still playing
  363: excfree (Ukraine), still playing
  364: fabiocass19 (Brazil), still playing
  365: faelmichelman33 (Brazil), still playing
  366: fafinharj (Brazil), still playing
  367: fanmetallica (Argentina), still playing
  368: fecorbacho (Brazil), still playing
  369: feij4o222 (Brazil), still playing
  370: felipe22w (Brazil), still playing
  371: felipe_anps (Brazil), still playing
  372: ferdi123zzz (Romania), still playing
  373: fishgold15 [2] (Argentina), still playing
  374: flavin frgs (Brazil), still playing
  375: flukeybob1 (Ireland), still playing
  376: frizzobruno [2] (Brazil), still playing
  377: furorxd (Brazil), still playing
  378: gabi98bac (Argentina), still playing
  379: gabrie1ju (Brazil), still playing
  380: gampler01 (Germany), still playing
  381: gg6142 (Belgium), still playing
  382: gimiyurmoni (Ireland), still playing
  383: gosa.sa1967 (Lithuania), still playing
  384: grailbrdss (Ukraine), still playing
  385: great_loooser (Ukraine), still playing
  386: grituc (Moldova), still playing
  387: gtrevisc (Brazil), still playing
  388: gyurj1 (Armenia), still playing
  389: hayden21114 (United Kingdom), still playing
  390: henriqueschi [2] (Brazil), still playing
  391: hewer.roger (Brazil), still playing
  392: highxACE (Belgium), still playing
  393: hollyaces326 (United Kingdom), still playing
  394: hoopay (Brazil), still playing
  395: hugo1120d (Argentina), still playing
  396: hulidelat (Ukraine), still playing
  397: hyurih2 (Brazil), still playing
  398: i326 (United Kingdom), still playing
  399: iaradc88 (Brazil), still playing
  400: idontbluff20 [3] (Canada), still playing
  401: igodza (Belarus), still playing
  402: ilyukevich21 (Belarus), still playing
  403: imf110 (Brazil), still playing
  404: immastarz1 [2] (Belgium), still playing
  405: istanislavov (Ukraine), still playing
  406: jaaum00 (Brazil), still playing
  407: jackotavio (Brazil), still playing
  408: jako8900 (Denmark), still playing
  409: jalver (Belgium), still playing
  410: janphi1 (Germany), still playing
  411: jayp666007 (United Kingdom), still playing
  412: jeff suricat (Brazil), still playing
  413: jiraya013 (Brazil), still playing
  414: johanlol (Sweden), still playing
  415: johnnydev11 (Ireland), still playing
  416: junimcvo (Brazil), still playing
  417: justlk [3] (Greece), still playing
  418: kaet27 (Brazil), still playing
  419: kanin (Sweden), still playing
  420: kashaed3 (Belarus), still playing
  421: kerol85 [3] (Brazil), still playing
  422: kevi1121 (Sweden), still playing
  423: keyhell [2] (Brazil), still playing
  424: kijardi [3] (Argentina), still playing
  425: knerrad29 (United Kingdom), still playing
  426: kopilets (Ukraine), still playing
  427: kubo976 (Slovakia), still playing
  428: kugut1k [2] (Ukraine), still playing
  429: kvinvala (Mexico), still playing
  430: kygodeep (Ukraine), still playing
  431: lanjungelan (Germany), still playing
  432: leandro s800 [2] (Brazil), still playing
  433: linkki7 (Finland), still playing
  434: linuspinus97 (Sweden), still playing
  435: lucasA25 (Brazil), still playing
  436: lucascorona8 [2] (Brazil), still playing
  437: lydbin [2] (United Kingdom), still playing
  438: macca147 [2] (Ireland), still playing
  439: magnani93 (Brazil), still playing
  440: maiealex (Romania), still playing
  441: malt1125 (Denmark), still playing
  442: manos320 [2] (Greece), still playing
  443: manulo14 [2] (Argentina), still playing
  444: marcelomariao (Brazil), still playing
  445: marcosbertug (Brazil), still playing
  446: marcusvporte (Brazil), still playing
  447: marekk1990 (Slovakia), still playing
  448: mateus@fast (Brazil), still playing
  449: matpotinho (Brazil), still playing
  450: meloa6 [2] (Mexico), still playing
  451: mincash_empire (Malta), still playing
  452: mitioxxx1985 [3] (Bulgaria), still playing
  453: mizdaddy (Ukraine), still playing
  454: mncr07 (Germany), still playing
  455: moonlightJJ (Austria), still playing
  456: moppaK (Ukraine), still playing
  457: neustart (Germany), still playing
  458: oOBlowOo (Belarus), still playing
  459: ohniramsiul [2] (Brazil), still playing
  460: onerb13 [2] (Brazil), still playing
  461: onlydrunkreg (Brazil), still playing
  462: onyedinma (Sweden), still playing
  463: operatorul08 (Romania), still playing
