PokerStars Tournament #3911958622, No Limit Hold'em
Buy-In: $9.80/$1.20 USD
625 players
Total Prize Pool: $3000.00 USD 
Tournament started 2025/07/24 14:15:00 BRT [2025/07/24 13:15:00 ET]

  1: -t,tq-,zft@z [2] (Austria), still playing
  2: 101funt186 (Ukraine), still playing
  3: 1200CCM (Switzerland), still playing
  4: 1Rolts1 [2] (Estonia), still playing
  5: 4pokan (Belarus), still playing
  6: 99dm84 [2] (Bosnia and Herzegovina), still playing
  7: AAceLion (Brazil), still playing
  8: Absurdus212 (Azerbaijan), still playing
  9: Adilson166 [2] (Brazil), still playing
  10: Afioni643 (Greece), still playing
  11: Afro Inn [2] (Switzerland), still playing
  12: Albrecht1978 (Denmark), still playing
  13: Amiralsanji (Sweden), still playing
  14: Andrey384 (Ukraine), still playing
  15: Anilla7 [2] (Slovakia), still playing
  16: Apache322228 (Ukraine), still playing
  17: Arnisss (United Kingdom), still playing
  18: Avmatos88 (Brazil), still playing
  19: BC_Pres (Canada), still playing
  20: Baezil (Kazakhstan), still playing
  21: BeastyTomov (Bulgaria), still playing
  22: Bennett1035 (United Kingdom), still playing
  23: Bretera (Brazil), still playing
  24: Brunaozera (Brazil), still playing
  25: Bulba2 (Ukraine), still playing
  26: Burlaka780 (Canada), still playing
  27: Callmetowarr [2] (Brazil), still playing
  28: Camis Semidi (Brazil), still playing
  29: CgZ-89 (Canada), still playing
  30: Chamcam (Finland), still playing
  31: Chencinski (Brazil), still playing
  32: Chuurk (Brazil), still playing
  33: CordeiroJL (Brazil), still playing
  34: Cptn.CalicoJack (Greece), still playing
  35: DIR02 [2] (Romania), still playing
  36: Dackner [2] (Sweden), still playing
  37: DaniloPMPB (Brazil), still playing
  38: DarkziN6 (Brazil), still playing
  39: DelijaVL (Slovenia), still playing
  40: Diego-hi (Brazil), still playing
  41: Dr.Mark777 (Germany), still playing
  42: ElTano1067 (Argentina), still playing
  43: Elreydelcasino (Argentina), still playing
  44: Energzied (United Kingdom), still playing
  45: EvilChris321 (United Kingdom), still playing
  46: Expertdonk (Denmark), still playing
  47: F.domingospoker (Brazil), still playing
  48: FISCAAL (Brazil), still playing
  49: Faldo47 [2] (Denmark), still playing
  50: Feattony (Switzerland), still playing
  51: Fis01 (Brazil), still playing
  52: Flmatta88 (Brazil), still playing
  53: Flowkid1 (Germany), still playing
  54: Gamblex21 (Belgium), still playing
  55: Gill1000 (Canada), still playing
  56: Gmirchev (Bulgaria), still playing
  57: Gollum299 (Austria), still playing
  58: Gomaflush (Brazil), still playing
  59: Gratsis [2] (Greece), still playing
  60: Guga970001 [2] (Luxembourg), still playing
  61: Gugrand (Brazil), still playing
  62: GustavoWSOP (Brazil), still playing
  63: Gut0 Machado (Brazil), still playing
  64: Gvaba (Sweden), still playing
  65: Havaianas 43-44 (Brazil), still playing
  66: Hede76 [2] (Finland), still playing
  67: Hugalo13 (Brazil), still playing
  68: Hulkyyyy (Romania), still playing
  69: HumanEmptySeat (Switzerland), still playing
  70: HumberntII (Brazil), still playing
  71: Iamcaraaa (Mexico), still playing
  72: IdemDomov (Slovakia), still playing
  73: Iustinul (Romania), still playing
  74: J.MossJonDon (United Kingdom), still playing
  75: JO0n45 [2] (Finland), still playing
  76: Jamarcs (Denmark), still playing
  77: Jawileth (Ireland), still playing
  78: Joris2210 (Belgium), still playing
  79: K.C2410 (Germany), still playing
  80: Keaf_1993 (Switzerland), still playing
  81: Klasev (Lithuania), still playing
  82: Kleber Thau [2] (Brazil), still playing
  83: KleitonSilva (Brazil), still playing
  84: KroetederBiker (Germany), still playing
  85: Krunfeld [2] (Brazil), still playing
  86: KusseKian (Denmark), still playing
  87: KykaTa1993 (Bulgaria), still playing
  88: LEO088 (Argentina), still playing
  89: LFDEMETERKO (Brazil), still playing
  90: LOCO-FEDE21 (Argentina), still playing
  91: LeptonDOCORT (Brazil), still playing
  92: LiCeNcI (Brazil), still playing
  93: Lico HC (Brazil), still playing
  94: Lilita88 (Bulgaria), still playing
  95: Liljegren389 [2] (Sweden), still playing
  96: LucasIglesia (Brazil), still playing
  97: Lucky Nr 777 [2] (Germany), still playing
  98: Léo82 (Brazil), still playing
  99: M Vannucchi (Brazil), still playing
  100: M.Zama1990 (Kazakhstan), still playing
  101: MIRAG3M (Brazil), still playing
  102: Machidon7 (Romania), still playing
  103: Mago Merlei (Brazil), still playing
  104: Manitou1982 (Denmark), still playing
  105: Marat Tash1 (Moldova), still playing
  106: MarcosTroty (Brazil), still playing
  107: Mariana Caet (Brazil), still playing
  108: MarlonBT01 (Brazil), still playing
  109: Martaurba33 (Lithuania), still playing
  110: Mathecf (Brazil), still playing
  111: MaxiJay-1409 (United Kingdom), still playing
  112: Maximulle (Sweden), still playing
  113: Mikker85 (Estonia), still playing
  114: Mumtum23 (Brazil), still playing
  115: Myggen95 (Denmark), still playing
  116: Nane89 (Romania), still playing
  117: Nikki10000 (Germany), still playing
  118: Nilton AAndrade (Brazil), still playing
  119: No One There (Latvia), still playing
  120: NoxoPoker (Brazil), still playing
  121: OR1917mimohh (Bulgaria), still playing
  122: Omentor77 (Brazil), still playing
  123: Oxsalis75 (Switzerland), still playing
  124: PaddyGsVfR (Germany), still playing
  125: ParisBlonde (Switzerland), still playing
  126: Pascutardi (Argentina), still playing
  127: Paulada007 (Brazil), still playing
  128: Paulo And07 (Brazil), still playing
  129: PiercerAtch (Canada), still playing
  130: PuercoRicoo (Switzerland), still playing
  131: QueIssoJovem (Brazil), still playing
  132: Rebozeio (Brazil), still playing
  133: Riqueiras (Brazil), still playing
  134: Robby 0901 (Germany), still playing
  135: Rodiao (Brazil), still playing
  136: Rolfaren (Sweden), still playing
  137: Rustam308 (Turkmenistan), still playing
  138: S.FILTH (Ukraine), still playing
  139: S0M30N33L5E (Switzerland), still playing
  140: SCHNIX2 [2] (Germany), still playing
  141: SD ANDRE (Brazil), still playing
  142: Salakis420 (Germany), still playing
  143: Shipeerson (Brazil), still playing
  144: Snipersha272 (Canada), still playing
  145: SolidApple (Denmark), still playing
  146: Sossela (Brazil), still playing
  147: Spadersjuan (Sweden), still playing
  148: Spice_est (Belarus), still playing
  149: Stni2021 (United Kingdom), still playing
  150: SuedeChick (Finland), still playing
  151: Sänd (Switzerland), still playing
  152: Taracus195 (Sweden), still playing
  153: TarekNajia [2] (United Kingdom), still playing
  154: Tedinho93 (Brazil), still playing
  155: TerraVoice (Romania), still playing
  156: Tervapiru (Finland), still playing
  157: Thainheart (United Kingdom), still playing
  158: ThanxGod (Brazil), still playing
  159: TheDomotron (United Kingdom), still playing
  160: TheMyst1304 (Germany), still playing
  161: Thefresh8 (Mexico), still playing
  162: Tiobordes (Argentina), still playing
  163: TopLobster (Canada), still playing
  164: Torje10 (Denmark), still playing
  165: TouristInMalta (Brazil), still playing
  166: TrumpMAGA24 (United Kingdom), still playing
  167: Typucm (Belarus), still playing
  168: Uiznlk j’y t (Switzerland), still playing
  169: VEGAS120 [2] (United Kingdom), still playing
  170: VitalyXX (Thailand), still playing
  171: Wemserstylez (Germany), still playing
  172: WiYoWeHe [2] (Ukraine), still playing
  173: XITÃOZINHO (Brazil), still playing
  174: Yeahhhh101 (Switzerland), still playing
  175: ZMLucker (United Kingdom), still playing
  176: Zattar.12 (Brazil), still playing
  177: __good5Kat__ [2] (Germany), still playing
  178: alatreks [2] (Morocco), still playing
  179: aleleand (Brazil), still playing
  180: alencarfu (Brazil), still playing
  181: alfred_bebbek [2] (Sweden), still playing
  182: allehayax (Brazil), still playing
  183: andergoes (Brazil), still playing
  184: antonbror (Sweden), still playing
  185: based4lif3 [2] (Canada), still playing
  186: bbbabbbu (Romania), still playing
  187: bdonothan (United Kingdom), still playing
  188: bergue12 (Brazil), still playing
  189: bertola12 (Brazil), still playing
  190: blomman5 [2] (Sweden), still playing
  191: bordateam (Brazil), still playing
  192: brian 27979 (United Kingdom), still playing
  193: bruna_bsb (Brazil), still playing
  194: c4t41974432 (Romania), still playing
  195: cAzimiR69 (Germany), still playing
  196: c_ianul (Romania), still playing
  197: caiosultanum (Brazil), still playing
  198: carroussel (Luxembourg), still playing
  199: cauty149 (Belgium), still playing
  200: ccyrenne [2] (Canada), still playing
  201: cedboud (Canada), still playing
  202: chaavees (Brazil), still playing
  203: cho-pinn86 (Belarus), still playing
  204: chriscruz199 (Brazil), still playing
  205: clancysean43 (Ireland), still playing
  206: classe100 [2] (United Kingdom), still playing
  207: coracy (Brazil), still playing
  208: cristian0146 (Argentina), still playing
  209: cristofanell (Argentina), still playing
  210: cvetan80 (Bulgaria), still playing
  211: da taip [2] (Lithuania), still playing
  212: damjanos (Slovenia), still playing
  213: delysid [2] (Switzerland), still playing
  214: docdocmoon (United Kingdom), still playing
  215: dokovia (Brazil), still playing
  216: dreamcobra11 [2] (Germany), still playing
  217: eaaeman (Brazil), still playing
  218: el_pak0 (Ukraine), still playing
  219: el_vitor11 (Argentina), still playing
  220: elmiau1 [2] (Argentina), still playing
  221: ervismuca115 (Greece), still playing
  222: fabiii007 (Belgium), still playing
  223: fanmetallica (Argentina), still playing
  224: filipetrip (Brazil), still playing
  225: flavin frgs (Brazil), still playing
  226: flukeybob1 (Ireland), still playing
  227: fnapoker1995 [2] (Argentina), still playing
  228: fredaoxd (Brazil), still playing
  229: gbsk1980 (Ireland), still playing
  230: gimmea147 [2] (Ireland), still playing
  231: gladiado408 (Brazil), still playing
  232: glauciosc (Brazil), still playing
  233: gomsipjorn [2] (Sweden), still playing
  234: gordeeva1717 [2] (Estonia), still playing
  235: gsfroes [2] (Brazil), still playing
  236: gumamus (Brazil), still playing
  237: gustavo_hobbs18 (Brazil), still playing
  238: gyurj1 (Armenia), still playing
  239: haideee [2] (Romania), still playing
  240: hbk543 (United Kingdom), still playing
  241: iagok (Brazil), still playing
  242: jamming44 (Canada), still playing
  243: jerryweko (Mexico), still playing
  244: jiskliar (Argentina), still playing
  245: johnlm94 (United Kingdom), still playing
  246: jonttis07 (Finland), still playing
  247: jusciusss (Lithuania), still playing
  248: justbasics77 (Brazil), still playing
  249: juñior75 (Mexico), still playing
