PokerStars Tournament #3910305819, No Limit Hold'em
  54: Benitoj19 (Argentina), still playing
  55: Benoniroyal (Germany), still playing
  56: Berkowitz33 (Brazil), still playing
  57: BigFishLulz (United Kingdom), still playing
  58: BigTunna99 (United Kingdom), still playing
  59: Biguethi339 (Brazil), still playing
  60: Bitencourth00 [2] (Brazil), still playing
  61: BjörnD (Sweden), still playing
  62: Blakeyy096 (United Kingdom), still playing
  63: BobJow93 (Brazil), still playing
  64: Borgesxx (Brazil), still playing
  65: Bpj434343 (Greece), still playing
  66: Brenowwm. [2] (Brazil), still playing
  67: BrotherKjell (Belgium), still playing
  68: BrunoStrek (Brazil), still playing
  69: Brunodellas (Brazil), still playing
  70: BuddyAces2 (Germany), still playing
  71: Bump&Flex (United Kingdom), still playing
  72: C0C0PoK$r (Argentina), still playing
  73: CCKeenan [2] (United Kingdom), still playing
  74: CNI000 (Belgium), still playing
  75: Caiodrogba11 (Brazil), still playing
  76: Called_It212 (United Kingdom), still playing
  77: CaptainGiga (Brazil), still playing
  78: Carboneraa (Brazil), still playing
  79: Cardanus (Ukraine), still playing
  80: Caristhon.fé (Brazil), still playing
  81: Chanaldo9 (Ireland), still playing
  82: CheongPoker [2] (Austria), still playing
  83: Chillington (Finland), still playing
  84: ChrisLee1609 (Germany), still playing
  85: ChristianBR4 (Brazil), still playing
  86: CristianBiro (Brazil), still playing
  87: DFD1909 (Brazil), still playing
  88: DRY BLECKBERRY (Brazil), still playing
  89: DaPrem (Austria), still playing
  90: Damodar dhakal (Nepal), still playing
  91: Dangerous_M00d (Germany), still playing
  92: Davidedê (Brazil), still playing
  93: DeddysHome (Brazil), still playing
  94: Deitmer (Austria), still playing
  95: DelijaVL [2] (Slovenia), still playing
  96: Dieferson09 (Brazil), still playing
  97: Diego-hi (Brazil), still playing
  98: Dio131988 (United Kingdom), still playing
  99: DionataPZZ (Brazil), still playing
  100: Diplodoluce [2] (Canada), still playing
  101: DonShark14 (United Kingdom), still playing
  102: Douglas00100 (Brazil), still playing
  103: DouglasNicol [2] (Brazil), still playing
  104: Dr. Wet Fart (United Kingdom), still playing
  105: EJannotti (Brazil), still playing
  106: EduardoLTZ [2] (Brazil), still playing
  107: Egos89 (Sweden), still playing
  108: Eiji88 (Brazil), still playing
  109: ElOso2798 (Argentina), still playing
  110: Elrudd22 [2] (United Kingdom), still playing
  111: Erossimo (Belarus), still playing
  112: Erou (Finland), still playing
  113: Esaul11 (Belarus), still playing
  114: Excluziv_ee (Belarus), still playing
  115: F Moraes 7 (Brazil), still playing
  116: F1bonach1 [2] (Belarus), still playing
  117: FEXX1 [2] (Brazil), still playing
  118: FLON_TBF [2] (Canada), still playing
  119: FL_RAP (Ukraine), still playing
  120: Fargman_nz (New Zealand), still playing
  121: FastPlayFrosty [2] (Denmark), still playing
  122: Favorner (Ukraine), still playing
  123: Felipe688 (Brazil), still playing
  124: FelipeCobra (Brazil), still playing
  125: FernandesDiz (Brazil), still playing
  126: Flavio32125 [2] (Brazil), still playing
  127: FlipMaster08 (Brazil), still playing
  128: Focuswow777 (Ukraine), still playing
  129: FotisAris86 (Greece), still playing
  130: Frager7777 (Belarus), still playing
  131: FruGraae (Denmark), still playing
  132: G.Prestess (Brazil), still playing
  133: GANDRESVM1987 [2] (Chile), still playing
  134: GZingano (Brazil), still playing
  135: Galilleus (Austria), still playing
  136: Gambler4444 [2] (Austria), still playing
  137: Gamotongayro (Greece), still playing
  138: Gardosaa (Sweden), still playing
  139: Garena188 (Ukraine), still playing
  140: GeorgyV32 (Romania), still playing
  141: Gerra_up (Thailand), still playing
  142: Ghiiiiiiiiiisi (Brazil), still playing
  143: Giant Dregg (Brazil), still playing
  144: Giki123 [2] (Slovenia), still playing
  145: GoldEmHolk (Denmark), still playing
  146: Gomide30 (Brazil), still playing
  147: Gran-Dad2010 (Canada), still playing
  148: Grandila (Belarus), still playing
  149: Grasquet (Costa Rica), still playing
  150: GreatMann (Ukraine), still playing
  151: GuiVD (Brazil), still playing
  152: Guialves27 (Brazil), still playing
  153: Guiga_Eller (Brazil), still playing
  154: Guizãoo_ (Brazil), still playing
  155: Gutlaufen [2] (Malta), still playing
  156: HU4FU (Sweden), still playing
  157: HisokaQQQQ (Brazil), still playing
  158: HopelessGrind (Germany), still playing
  159: Horizontdto (Switzerland), still playing
  160: Hupsik Dupsik [2] (Austria), still playing
  161: Huzeldino (Germany), still playing
  162: I.Shkriblyak (Ukraine), still playing
  163: IMPERA 10 (Brazil), still playing
  164: IamTABASCO [2] (Ukraine), still playing
  165: Iustinul (Romania), still playing
  166: IvIaJlblw (Ukraine), still playing
  167: Ivanmnfilho (Brazil), still playing
  168: Iveymaker (Latvia), still playing
  169: Ivo Neto 12 (Brazil), still playing
  170: Izinmsr (Brazil), still playing
  171: JBAD94 (New Zealand), still playing
  172: Jamo855 (United Kingdom), still playing
  173: Jay nuts bcc (Greece), still playing
  174: JesseOjala (Finland), still playing
  175: Jessigfilho [2] (Brazil), still playing
  176: Jhuda33Poque [2] (Brazil), still playing
  177: Jimmystraz (Luxembourg), still playing
  178: Joe Santana (Brazil), still playing
  179: Joinci119 (Germany), still playing
  180: Jokerstar377 (Austria), still playing
  181: JonasBelon [2] (Brazil), still playing
  182: JonzStars (Brazil), still playing
  183: JovemPromessa (Brazil), still playing
  184: Jsdogre2 (Mexico), still playing
  185: Jtr1029 (Switzerland), still playing
  186: Juniorke01 (Belgium), still playing
  187: Just rag it (Ireland), still playing
  188: Kaltzem (Brazil), still playing
  189: Kathi1485 (Germany), still playing
  190: Kawha7lib (Canada), still playing
  191: Kevmeister6 (Germany), still playing
  192: KingSouto (Brazil), still playing
  193: Klaaveen (Sweden), still playing
  194: Klofe [2] (Denmark), still playing
  195: KnoX87 (Argentina), still playing
  196: Konstant1N88 (Kazakhstan), still playing
  197: Korkmaz_mk64 (Moldova), still playing
  198: KorneyD (Thailand), still playing
  199: KorteX.ma (Morocco), still playing
  200: Kovarish1989 (Brazil), still playing
  201: L10poker (Brazil), still playing
  202: L4NGE (Denmark), still playing
  203: LAURASWIN (Belgium), still playing
  204: LAXERMEDEL (Sweden), still playing
  205: LFMC027 [2] (Brazil), still playing
  206: LLEVENOMA (Argentina), still playing
  207: LOCO-FEDE21 (Argentina), still playing
  208: LUCAZORGE (Moldova), still playing
  209: Langarinhow (Brazil), still playing
  210: LeandroKoles (Brazil), still playing
  211: Leleco67 (Brazil), still playing
  212: Leoarara (Brazil), still playing
  213: LiLiTh230886 (United Kingdom), still playing
  214: LiLu123 (Brazil), still playing
  215: Lion19970502 (Belarus), still playing
  216: LofftiB (Latvia), still playing
  217: LuKe77A (Brazil), still playing
  218: Lundisgsund (Austria), still playing
  219: M.Zama1990 (Kazakhstan), still playing
  220: MAKKAPAKK (United Kingdom), still playing
  221: MER1NO666 (Denmark), still playing
  222: Macaoca (Brazil), still playing
  223: MagnoKAs (Brazil), still playing
  224: Manecao Sc [2] (Brazil), still playing
  225: Manu M Costa [2] (Brazil), still playing
  226: Marcello G. (Austria), still playing
  227: Marcellofg14 (Brazil), still playing
  228: Marianex.BJ (Argentina), still playing
  229: Marksche1der (Ukraine), still playing
  230: MarlzTV (United Kingdom), still playing
  231: Maskaradnik1 (Ukraine), still playing
  232: MaskzSick (Brazil), still playing
  233: Mathaus 500 (Brazil), still playing
  234: Mathias07x (Denmark), still playing
  235: Maykot95 (Brazil), still playing
  236: Mborsoe2 (Brazil), still playing
  237: McH#7 (Argentina), still playing
  238: MenFeelings [2] (United Kingdom), still playing
  239: Mertz18 (Denmark), still playing
  240: MesMik (Finland), still playing
  241: Mestre Roma (Brazil), still playing
  242: Migo03 (Switzerland), still playing
  243: Milo GT7 (Brazil), still playing
  244: Mini_lombra (Brazil), still playing
  245: Miranda1410 (Brazil), still playing
  246: Moscowecity (Uzbekistan), still playing
  247: MoseHestern1337 (Denmark), still playing
  248: MrGskPoker (Canada), still playing
  249: Muringa.SP (Brazil), still playing
  250: Mutsislayer69 (Finland), still playing
  251: NCANeto (Brazil), still playing
  252: Naked:D (Ukraine), still playing
  253: Nangino89 [2] (Brazil), still playing
  254: Narlitoo [3] (Belgium), still playing
  255: NesKau09 (Brazil), still playing
  256: Nice2MU (Finland), still playing
  257: Nike646 (Ukraine), still playing
  258: Nikki10000 (Germany), still playing
  259: Nydinho [2] (Sweden), still playing
  260: OMGSOMKEWEED (Switzerland), still playing
  261: OnceAgain24 (Belgium), still playing
  262: OndeJogaste? [2] (Brazil), still playing
  263: OrigamiHero (Sweden), still playing
  264: Osmeelsousa (Mexico), still playing
  265: PEIXIM 13 (Brazil), still playing
  266: PH290420 (Brazil), still playing
  267: PIPOQUEER [2] (Brazil), still playing
  268: Pachekowski [2] (Brazil), still playing
  269: Palkkari (Finland), still playing
  270: Palsgaard1 (Denmark), still playing
  271: Pand4e (Argentina), still playing
  272: Panda_HMA (Brazil), still playing
  273: Panmanbabsi28 (Germany), still playing
  274: Patrik_Džein (Latvia), still playing
  275: Paul12907 (United Kingdom), still playing
  276: PaulHorn (Germany), still playing
  277: Paulo And07 (Brazil), still playing
  278: Peedoca (Brazil), still playing
  279: Penopescoço [2] (Brazil), still playing
  280: Pierrevanidonk (Brazil), still playing
  281: Pitinnnn (Brazil), still playing
  282: Pitonpoker999 [2] (Ukraine), still playing
  283: PizzaGiraffe (Germany), still playing
  284: PokBandiSly (Ukraine), still playing
  285: Polsk2601 (Brazil), still playing
  286: Pozeidon93 (Sweden), still playing
  287: Pridan Igor (Ukraine), still playing
  288: Pulen18 (Argentina), still playing
  289: PutoCaputo (Ukraine), still playing
  290: QcGold666 (Canada), still playing
  291: RFirmino96 (Brazil), still playing
  292: RK GORENJE (Slovenia), still playing
  293: RUXA22 (Finland), still playing
  294: Ra4ok123 (Ukraine), still playing
  295: Rafael-BT88 (Brazil), still playing
  296: RafaelCulica (Brazil), still playing
  297: RaphinhaA (Brazil), still playing
  298: RaulNeo [2] (Bulgaria), still playing
  299: Rbee3 (Switzerland), still playing
  300: RckNog (Brazil), still playing
  301: ReKych (Argentina), still playing
  302: ReacTzZPS (Austria), still playing
  303: Renattoporto (Brazil), still playing
  304: Rentgen_s (Ukraine), still playing
  305: Ricks097 (Brazil), still playing
  306: Riksholm (Finland), still playing
  307: Ritzo23 (Germany), still playing
  308: Rock lee 1258 (Switzerland), still playing
  309: RomeOpro (Ukraine), still playing
  310: Roschdisch (Germany), still playing
  311: Rotilio02 [2] (Switzerland), still playing
  312: Rpfeitosa (Brazil), still playing
  313: RraullJorge (Brazil), still playing
  314: Ryjko (Bulgaria), still playing
  315: SIMBAD0705 (Belarus), still playing
  316: SUI_MISHA (Kazakhstan), still playing
  317: Safist kid (Finland), still playing
  318: SalienteMore (Vietnam), still playing
  319: SanSouSiii (Switzerland), still playing
  320: SanayCASINO (Ukraine), still playing
  321: SatoSampa [2] (Brazil), still playing
  322: Scobar 171 (Brazil), still playing
  323: Scrooge86768 (Canada), still playing
  324: Sepeqe (Argentina), still playing
  325: Sepulturia (Canada), still playing
  326: SergeySil83 (Belarus), still playing
  327: Sergiy2289 [2] (Ukraine), still playing
  328: Shadowdron24 (Belarus), still playing
  329: SharkyxP1107 (Germany), still playing
  330: Skarb25 (Belarus), still playing
  331: Skippy0406 (Belgium), still playing
  332: Skjoldageren (Denmark), still playing
  333: Smdpair77 (Greece), still playing
  334: Sobriquet7 [2] (Belarus), still playing
  335: SomeFold [2] (Brazil), still playing
  336: Soqood (Ukraine), still playing
  337: Springerlivet (Sweden), still playing
  338: StefChipLeader (Germany), still playing
  339: Stelious05 [3] (Greece), still playing
  340: Stepa29031990 (Belarus), still playing
  341: Steve16J (Switzerland), still playing
  342: SuassunaMc [2] (Brazil), still playing
  343: SumStor (Ukraine), still playing
  344: SuperleskVix (Brazil), still playing
  345: Szabimester (Hungary), still playing
  346: Sänd (Switzerland), still playing
  347: TME316 (Canada), still playing
  348: TTNachoo (Argentina), still playing
  349: Taico298 (Brazil), still playing
  350: Taracus195 (Sweden), still playing
  351: TavimWin (Brazil), still playing
  352: TeaTPAJI (Vietnam), still playing
  353: TheKingsSlayer7 (Bulgaria), still playing
  354: TheSheep12 (Germany), still playing
  355: Thefresh8 (Mexico), still playing
  356: Thi_cortes (Brazil), still playing
  357: TholAAs (Brazil), still playing
  358: Tomas20LT (Lithuania), still playing
  359: TopTwix (Belarus), still playing
  360: Torvijah (Brazil), still playing
  361: ToyFactory (Ukraine), still playing
  362: Traf1991 [2] (Belarus), still playing
  363: Trem_mineiro (Brazil), still playing
  364: Truefinale (Belarus), still playing
  365: TucciTm (Brazil), still playing
  366: TxusL (Mexico), still playing
  367: Typucm (Belarus), still playing
  368: Ugnis (Lithuania), still playing
  369: Ulle0007 (Denmark), still playing
  370: Uncle_Tarik (Ukraine), still playing
  371: Unleash KATO (Germany), still playing
  372: UpayMyBarbecue (Brazil), still playing
  373: Ursi66 (Switzerland), still playing
  374: Valenoze (Ukraine), still playing
  375: Varguinho91 (Brazil), still playing
  376: VictorCostax (Brazil), still playing
  377: VikingoRoja (Mexico), still playing
  378: Vitaop10 (Brazil), still playing
  379: Vupe (Belarus), still playing
  380: WASP-104b (Kazakhstan), still playing
  381: WESTland92 (Kazakhstan), still playing
  382: WINALEX39 (Lithuania), still playing
  383: WellBr20 (Brazil), still playing
  384: WjMartins (Brazil), still playing
  385: Wolf77724 (Germany), still playing
  386: X!DoMyBestX (Ukraine), still playing
  387: XdusselX (Thailand), still playing
  388: Yastas69 (Kazakhstan), still playing
  389: YeahBaby1105 (Germany), still playing
  390: YourLastChoice (Brazil), still playing
  391: ZAWTT (Brazil), still playing
  392: Zaldete111 (Argentina), still playing
  393: Zaradar (Denmark), still playing
  394: Zevs-1982ua (Ukraine), still playing
  395: aavol (Ukraine), still playing
  396: abroadpoker [2] (Sweden), still playing
  397: adammusgreave (United Kingdom), still playing
  398: afzera (Brazil), still playing
  399: alansnap2 (Brazil), still playing
  400: aliocha21 (Belgium), still playing
  401: alisson2169 (Brazil), still playing
  402: allehayax (Brazil), still playing
  403: allyadya (Canada), still playing
  404: alospedazos314 (Argentina), still playing
  405: amspok (Ireland), still playing
  406: areshatar97 (Bulgaria), still playing
  407: arrastaetraz (Brazil), still playing
  408: artemius23 (Latvia), still playing
  409: artur145 (Brazil), still playing
  410: asdz1 (Brazil), still playing
  411: atredezini (Brazil), still playing
  412: aufjeden89 (Austria), still playing
  413: bakro83 [2] (Germany), still playing
  414: bastet2004 (Germany), still playing
  415: believeINbe9 (Uzbekistan), still playing
  416: betelio2837 (Brazil), still playing
  417: bezerra023 (Brazil), still playing
  418: bhinkee (Sweden), still playing
  419: bigchoco1ate (Kazakhstan), still playing
  420: bigmammabluff [2] (Denmark), still playing
  421: biuzinho17 (Brazil), still playing
  422: blade1910 (Belgium), still playing
  423: blogods (Brazil), still playing
  424: bloodypig (Belarus), still playing
  425: bobbysand412 [2] (United Kingdom), still playing
  426: boblangster6 (Brazil), still playing
  427: bogdanel27 (Romania), still playing
  428: boladegude (Brazil), still playing
  429: boobsrocks (Romania), still playing
  430: bozito777 [2] (Denmark), still playing
  431: bozzyyyy (Brazil), still playing
  432: brian 27979 (United Kingdom), still playing
  433: brunopatri2m (Brazil), still playing
  434: brx64 (Germany), still playing
  435: buttonko (Slovakia), still playing
  436: c henriqu911 [2] (Brazil), still playing
  437: c4beca (Brazil), still playing
  438: ca!0Las [2] (Brazil), still playing
  439: caiocastilho (Brazil), still playing
  440: caiosultanum (Brazil), still playing
  441: canadaleg [2] (Canada), still playing
  442: canelo418 (Ukraine), still playing
  443: carlos_cjp (Brazil), still playing
  444: casablanca627 (Armenia), still playing
  445: catam18 (Romania), still playing
  446: ccCuruca [2] (Brazil), still playing
  447: champ.198326 (Germany), still playing
  448: chexetto (Brazil), still playing
  449: choii94 (Brazil), still playing
  450: chxxxs (Belarus), still playing
  451: cjames14 (United Kingdom), still playing
  452: claudinei25 (Brazil), still playing
  453: claytonfpaz (Brazil), still playing
  454: cologne97 (Austria), still playing
  455: connollylj (United Kingdom), still playing
  456: coracy (Brazil), still playing
  457: crazyrabbi9 (Ukraine), still playing
  458: daidarabotchi (Austria), still playing
  459: damjanos (Slovenia), still playing
  460: damon22512 (United Kingdom), still playing
  461: daniel_pones (Brazil), still playing
  462: davaman (United Kingdom), still playing
  463: dc_Dima (Moldova), still playing
  464: deii201 (Romania), still playing
  465: deyrzuited [2] (Ireland), still playing
  466: deyvsontrump (Brazil), still playing
  467: diamondsir (Brazil), still playing
  468: diegoppokerAA (Brazil), still playing
  469: dilimAA (Brazil), still playing
  470: dima_12,1646 (Ukraine), still playing
  471: dimush5593 (Ukraine), still playing
  472: dj mana 81 (Slovenia), still playing
  473: djcallidus (Austria), still playing
  474: djfimas (Ukraine), still playing
  475: dogfish.i. (Bulgaria), still playing
  476: dorik1 (Kazakhstan), still playing
  477: douglasrhs (Brazil), still playing
  478: drewen14 (Belarus), still playing
  479: drope$tyle [2] (Brazil), still playing
  480: duxo 93 (Brazil), still playing
  481: e_yakimenko (Ukraine), still playing
  482: efkinis24 (Lithuania), still playing
  483: el_pak0 (Ukraine), still playing
  484: eliveltontp (Brazil), still playing
  485: ellocoferasi (Brazil), still playing
  486: emerica18 (Austria), still playing
  487: emerson22222 (Brazil), still playing
  488: epokas (Denmark), still playing
  489: erisss (Ecuador), still playing
  490: erotik96 (United Kingdom), still playing
  491: eunaoseiblefar (Brazil), still playing
  492: fanatik221 (Ukraine), still playing
  493: fek00 [2] (Bulgaria), still playing
  494: fernandoefv [3] (Brazil), still playing
  495: figalex25 (Argentina), still playing
  496: flow-ffm (Germany), still playing
  497: flushiingKIT (Brazil), still playing
  498: fm_strategy (Romania), still playing
  499: fnapoker1995 [2] (Argentina), still playing
  500: fofAAoBR (Brazil), still playing
  501: fournn (Canada), still playing
  502: foxyhough (United Kingdom), still playing
  503: freitasgabriel (Brazil), still playing
  504: ftgiants (Brazil), still playing
  505: fuàallin (Brazil), still playing
  506: gabi98bac (Argentina), still playing
  507: gahdukatti [2] (Brazil), still playing
  508: geo4ever89 (Romania), still playing
  509: georgexploit (Greece), still playing
  510: glissario (Germany), still playing
  511: gneves017 (Brazil), still playing
  512: go1vs1 legko (Austria), still playing
  513: gr868 (United Kingdom), still playing
  514: gregehres (Brazil), still playing
  515: gsfroes (Brazil), still playing
  516: guaxinim10 (Brazil), still playing
  517: gucklood (Bulgaria), still playing
  518: guimagoric (Brazil), still playing
  519: guiskg (Brazil), still playing
  520: guix2x (Brazil), still playing
  521: gumamus (Brazil), still playing
  522: göpfeg1967 [2] (Switzerland), still playing
  523: hans 77@7778 (Denmark), still playing
  524: hattie009 (United Kingdom), still playing
  525: healthiswealth (Finland), still playing
  526: hereheisman (United Kingdom), still playing
  527: herlberg (Argentina), still playing
  528: hilarioq640 (Brazil), still playing
  529: hoppá2000 (Hungary), still playing
  530: houston9000 (Germany), still playing
  531: hyurih2 (Brazil), still playing
  532: iagok (Brazil), still playing
  533: iambl1tz (Belarus), still playing
  534: iasongd98 (Greece), still playing
  535: igoravc (Brazil), still playing
  536: igortconte (Brazil), still playing
  537: ilyukevich21 (Belarus), still playing
  538: imaksdon (Belarus), still playing
  539: ingenskillz (Sweden), still playing
  540: iwillkillset (Belarus), still playing
  541: jackandy (Germany), still playing
  542: jagaarn (Sweden), still playing
  543: jagger97 (Brazil), still playing
  544: jamie2015479 (Ireland), still playing
  545: jasonc7 (United Kingdom), still playing
  546: jennydjo3008 (Belgium), still playing
  547: jhosenstyler (Germany), still playing
  548: jhstaygler (Brazil), still playing
  549: jigga1986uk (United Kingdom), still playing
  550: jimmy410 (United Kingdom), still playing
  551: johnymcc (Ireland), still playing
  552: juliofxp (Brazil), still playing
  553: k17w (Austria), still playing
  554: k29hitok (Belarus), still playing
  555: kaiou05 (Belgium), still playing
  556: kalamitsis (Greece), still playing
  557: kationur (Bulgaria), still playing
  558: kekedabamos [2] (United Kingdom), still playing
  559: kekito37 (Argentina), still playing
  560: kelevra1583 (Romania), still playing
  561: kemperilo (Germany), still playing
  562: kesetiaan.rc (Argentina), still playing
  563: kevenppn (Brazil), still playing
  564: keyhell (Brazil), still playing
  565: kiuporto (Brazil), still playing
  566: knackerlv (Latvia), still playing
  567: kolya-ishchenko (Ukraine), still playing
  568: korreboet (Belgium), still playing
  569: koshmaar (Estonia), still playing
  570: kunandrei009 (Romania), still playing
  571: kupman2 (Estonia), still playing
  572: kurokira (Brazil), still playing
  573: kutraDima (Belarus), still playing
  574: laumaximu177 (Belgium), still playing
  575: ldtn (Ukraine), still playing
  576: leandroksoares (Brazil), still playing
  577: leebash1980 (United Kingdom), still playing
  578: leotw101 (Brazil), still playing
  579: leventinos (Belgium), still playing
  580: lfkamu (Brazil), still playing
  581: licensplategame (Sweden), still playing
  582: lihtarBY (Belarus), still playing
  583: limmimi (Kazakhstan), still playing
  584: limon_gabo (Mexico), still playing
  585: linguinhapk (Brazil), still playing
  586: lsp pest (Brazil), still playing
  587: ltcas89 (Brazil), still playing
  588: luckascbr [2] (Argentina), still playing
  589: lucky_get23 (Ukraine), still playing
  590: luckymo32 (Ireland), still playing
  591: lundkok86 (Denmark), still playing
  592: lvss12 (Brazil), still playing
  593: mOberdan (Brazil), still playing
  594: maggon10 (Brazil), still playing
  595: magu_gr1 (Brazil), still playing
  596: maguchi31 (Argentina), still playing
  597: maksimilyan8 (Ukraine), still playing
  598: malamut49 (Ukraine), still playing
  599: manulo14 (Argentina), still playing
  600: marcellobu (Germany), still playing
  601: marceloscob (Brazil), still playing
  602: mateusu (Brazil), still playing
  603: maticalabro (Argentina), still playing
  604: mauricioj100 (Brazil), still playing
  605: mbb23 (Brazil), still playing
  606: microb84 (Ukraine), still playing
  607: mihalevich (Kazakhstan), still playing
  608: mikael744 [2] (Belgium), still playing
  609: mikk30 (Finland), still playing
  610: mikozir (Greece), still playing
  611: milDaBEST (Denmark), still playing
  612: mirama11 [2] (Bulgaria), still playing
  613: mitch1234912 (United Kingdom), still playing
  614: mmfl95 (Brazil), still playing
  615: mohan204 (United Kingdom), still playing
  616: mononet313 (Argentina), still playing
  617: mouseland1009 (Ukraine), still playing
  618: nacho2390 [2] (Argentina), still playing
  619: nachogige7 (Argentina), still playing
  620: nagdalyan (Armenia), still playing
  621: nakataZeu [2] (Romania), still playing
  622: natbagz (United Kingdom), still playing
  623: nathace1 (United Kingdom), still playing
  624: naziknazar (Ukraine), still playing
  625: nekigg4 (Bulgaria), still playing
  626: nevir69 (Finland), still playing
  627: nick.skryabin (Kazakhstan), still playing
  628: niilasson [2] (Finland), still playing
  629: nik_meat (Ukraine), still playing
  630: nike199 (Slovenia), still playing
  631: nikoooo (Finland), still playing
  632: nomizPasta (Switzerland), still playing
  633: now.o.neva (Belarus), still playing
  634: ob1wahn (Germany), still playing
  635: ocoringAK (Brazil), still playing
  636: ohniramsiul (Brazil), still playing
  637: omg Dima (Ukraine), still playing
  638: operatorul08 (Romania), still playing
  639: owlie45 (Sweden), still playing
  640: oxide8888 (Brazil), still playing
  641: p.istvan88 (United Kingdom), still playing
  642: pEzzett^E (Brazil), still playing
  643: pacman2201 (Belgium), still playing
  644: passosgg (Brazil), still playing
  645: patient2015 (Bulgaria), still playing
  646: patonick (Brazil), still playing
  647: pauloj247 (Brazil), still playing
  648: pdrmaiaMT (Brazil), still playing
  649: peitorama (Brazil), still playing
  650: phbarbosaa (Brazil), still playing
  651: phboaretto [2] (Brazil), still playing
  652: pinguinho (Brazil), still playing
  653: pipe_akd [2] (Argentina), still playing
  654: please stop or7 (Ireland), still playing
  655: pocket88405 (Thailand), still playing
  656: ponoke (Estonia), still playing
  657: pora adrian [2] (Romania), still playing
  658: pretinhouva (Brazil), still playing
  659: psultanum (Brazil), still playing
  660: radical1607 (United Kingdom), still playing
  661: rafaelmoroeq (Brazil), still playing
  662: rafaprihl (Brazil), still playing
  663: raphacaix (Brazil), still playing
  664: rebirth42 (Philippines), still playing
  665: redondo294 (Albania), still playing
  666: rodrigo2595 (Brazil), still playing
  667: rodrigobmz (Brazil), still playing
  668: ronei11 (Brazil), still playing
  669: roumbaramouro [2] (Austria), still playing
  670: ruanrocha (Brazil), still playing
  671: rulrio1985 (Paraguay), still playing
  672: ruscittobr (Brazil), still playing
  673: ryankeenan1 (United Kingdom), still playing
  674: s4ntinelas [2] (Brazil), still playing
  675: sangroyal24 (Belarus), still playing
  676: sanhae21 (South Korea), still playing
  677: satellite84 (Canada), still playing
  678: scorpion3117 (Kazakhstan), still playing
  679: scuolajhon (United Kingdom), still playing
  680: senieris (Latvia), still playing
  681: serrazina11 (Malta), still playing
  682: seyerjr7 (Mexico), still playing
  683: shiftysask78 [2] (Canada), still playing
  684: shurik2201 (Belarus), still playing
  685: silverNz72 (Romania), still playing
  686: slatyslate24 [2] (Luxembourg), still playing
  687: smaik0016 (Germany), still playing
  688: smutovs (Latvia), still playing
  689: soko19841984 (Greece), still playing
  690: soundtheboy (Ireland), still playing
  691: speirs1992 (United Kingdom), still playing
  692: spot2001 (Denmark), still playing
  693: stambrrr (Belarus), still playing
  694: stayperfect1 (Ukraine), still playing
  695: stellan99 [2] (Sweden), still playing
  696: stepikbakins [2] (Armenia), still playing
  697: strachyPB (Slovakia), still playing
  698: suzannecash (Brazil), still playing
  699: svigos (Greece), still playing
  700: tamaguchi333 (Brazil), still playing
  701: taywt123 (United Kingdom), still playing
