PokerStars Tournament #3910306031, No Limit Hold'em
  446: eitherway22 (United Kingdom), still playing
  447: el_pak0 (Ukraine), still playing
  448: eric_anka (Sweden), still playing
  449: exzo-sa (Slovakia), still playing
  450: fAArid88 (Brazil), still playing
  451: faelcpv [2] (Brazil), still playing
  452: faker5__515 (Belgium), still playing
  453: fanatik221 (Ukraine), still playing
  454: fantom266 (Latvia), still playing
  455: fantom712 (Greece), still playing
  456: fedazete (Brazil), still playing
  457: figalex25 (Argentina), still playing
  458: fitnesssiggi (Germany), still playing
  459: flavin frgs (Brazil), still playing
  460: flocilatava (Romania), still playing
  461: flukeybob1 (Ireland), still playing
  462: flush kappa (Hungary), still playing
  463: fournn (Canada), still playing
  464: franignacio [2] (Argentina), still playing
  465: fredtempel (Brazil), still playing
  466: fuàallin (Brazil), still playing
  467: gabana797 (Lithuania), still playing
  468: gabrielbieu [2] (Brazil), still playing
  469: geoporni [2] (Greece), still playing
  470: gg_ghinda (Romania), still playing
  471: glissario [2] (Germany), still playing
  472: gneves017 (Brazil), still playing
  473: griggle_799 (Argentina), still playing
  474: gsfroes (Brazil), still playing
  475: gsouzaf19 (Brazil), still playing
  476: guaxinim10 (Brazil), still playing
  477: gucklood (Bulgaria), still playing
  478: guideluca (Brazil), still playing
  479: guille_555 (Argentina), still playing
  480: gumamus [2] (Brazil), still playing
  481: gusmao11 (Brazil), still playing
  482: gustavo956 (Brazil), still playing
  483: gustavogar55 (Brazil), still playing
  484: gweeezer (Mexico), still playing
  485: haansi [2] (Austria), still playing
  486: haideee (Romania), still playing
  487: hat3myself (Belarus), still playing
  488: hattie009 (United Kingdom), still playing
  489: hbk543 (United Kingdom), still playing
  490: heidi511 (Germany), still playing
  491: helpneede318 [2] (United Kingdom), still playing
  492: herbertros (Brazil), still playing
  493: hilarioq640 (Brazil), still playing
  494: hombre g (Mexico), still playing
  495: iFish_Roller (Austria), still playing
  496: iLiB3 [2] (United Kingdom), still playing
  497: iagok (Brazil), still playing
  498: iarba7frunze (Romania), still playing
  499: iden5 (Belarus), still playing
  500: ildar0365 [2] (Turkmenistan), still playing
  501: imbuocci [2] (Switzerland), still playing
  502: indiok11 (Brazil), still playing
  503: ipayou (Brazil), still playing
  504: jackhecher (Brazil), still playing
  505: jakemcmahon25 (United Kingdom), still playing
  506: jardson4 (Brazil), still playing
  507: jhosenstyler [2] (Germany), still playing
  508: jkarlsson89 (Finland), still playing
  509: johnny48481 (Canada), still playing
  510: jonkinio [2] (Austria), still playing
  511: jorginho0111 (Brazil), still playing
  512: josy_1005 (Germany), still playing
  513: jpgaravaglia [2] (Argentina), still playing
  514: jppinheiiro (Brazil), still playing
  515: juninnr8 (Brazil), still playing
  516: jusciusss (Lithuania), still playing
  517: justbasics77 (Brazil), still playing
  518: jxangai [2] (Brazil), still playing
  519: k17w (Austria), still playing
  520: kaiou05 (Belgium), still playing
  521: kalmarzlv (Latvia), still playing
  522: kay82_ps (Belarus), still playing
  523: kelevra1583 [2] (Romania), still playing
  524: kemperilo (Germany), still playing
  525: keyhell [2] (Brazil), still playing
  526: kijardi [2] (Argentina), still playing
  527: kingman_yes (Ukraine), still playing
  528: kini2299 [2] (Belarus), still playing
  529: kirklarsen85 (Denmark), still playing
  530: kiuporto (Brazil), still playing
  531: kizik69 (Slovakia), still playing
  532: knossos90 (Estonia), still playing
  533: korreboet (Belgium), still playing
  534: kurokira (Brazil), still playing
  535: lazutina (Finland), still playing
  536: lbg2410 [2] (Panama), still playing
  537: legin1961 (United Kingdom), still playing
  538: leostars2002 [2] (Brazil), still playing
  539: leotw101 (Brazil), still playing
  540: leozin delax (Brazil), still playing
  541: letspoker58 (Germany), still playing
  542: lihtarBY (Belarus), still playing
  543: lisberg08 (Denmark), still playing
  544: lordsimeone [2] (Chile), still playing
  545: loueee123 (United Kingdom), still playing
  546: ltcas89 [2] (Brazil), still playing
  547: luchochivo1782 (Argentina), still playing
  548: luckascbr (Argentina), still playing
  549: lutreme (Brazil), still playing
  550: mTk_LM [2] (Brazil), still playing
  551: magicalAAA (Sweden), still playing
  552: magu_gr1 (Brazil), still playing
  553: maguchi31 [2] (Argentina), still playing
  554: makenidi (Kyrgyzstan), still playing
  555: makuba22 [2] (Estonia), still playing
  556: mamba307 (Slovenia), still playing
  557: mansu1991 (Greece), still playing
  558: marceloscob (Brazil), still playing
  559: marconibmec (Brazil), still playing
  560: marsik #010 (Ukraine), still playing
  561: marvelloux (United Kingdom), still playing
  562: masakan_padang (Switzerland), still playing
  563: mateus1986 (Brazil), still playing
  564: mcfaroe (Faroe Islands), still playing
  565: mehmetu (Austria), still playing
  566: mellov (Brazil), still playing
  567: mexicanos83 [2] (Greece), still playing
  568: milDaBEST (Denmark), still playing
  569: mira082sm (Malta), still playing
  570: mohamusta (Costa Rica), still playing
  571: momour71 (Belgium), still playing
  572: msilveira11 (Brazil), still playing
  573: nAzA_cabj12 (Argentina), still playing
  574: nacho2390 (Argentina), still playing
  575: nado zanosit [2] (Armenia), still playing
  576: nakarso (United Kingdom), still playing
  577: naziknazar (Ukraine), still playing
  578: nd1mas (Brazil), still playing
  579: neiltayls (United Kingdom), still playing
  580: newerkla (Brazil), still playing
  581: nickyboucs21 [2] (Canada), still playing
  582: nicocanalla8 (Argentina), still playing
  583: nicodeco84 (Denmark), still playing
  584: nike160279 (Belgium), still playing
  585: nirodax (Greece), still playing
  586: oborra7 [2] (Argentina), still playing
  587: oxide8888 (Brazil), still playing
  588: oyarzun2010 (Chile), still playing
  589: pAtcAsh83 [2] (United Kingdom), still playing
  590: pacman2201 (Belgium), still playing
  591: partypundarn (Sweden), still playing
  592: pauloj247 (Brazil), still playing
  593: pdrmaiaMT (Brazil), still playing
  594: pedrorsf157 (Brazil), still playing
  595: peemoney123 (United Kingdom), still playing
  596: piti924 (Romania), still playing
  597: pl3i3ri (Finland), still playing
  598: pora adrian (Romania), still playing
  599: pxe11 (Brazil), still playing
  600: qiyaanga (Switzerland), still playing
  601: quimmixxx (Argentina), still playing
  602: qwertybochan [2] (Kazakhstan), still playing
  603: rafaelalca (Brazil), still playing
  604: reidir (Brazil), still playing
  605: ri_panucci (Brazil), still playing
  606: ricardons8 (Brazil), still playing
  607: rikinhd (Brazil), still playing
  608: rodrigo2595 (Brazil), still playing
  609: rodrigobmz (Brazil), still playing
  610: rodrigovini (Brazil), still playing
  611: rosconi41 (United Kingdom), still playing
  612: runlikeg8d (Switzerland), still playing
  613: runtothehills (Estonia), still playing
  614: sanky01 (Romania), still playing
  615: sanuk7 (United Kingdom), still playing
  616: sastreari1 [2] (Argentina), still playing
  617: satellite84 (Canada), still playing
  618: sborzz (Brazil), still playing
  619: seaford1965 (United Kingdom), still playing
  620: serb94 (Belarus), still playing
  621: sidron13 (Belarus), still playing
  622: simex93 (Slovenia), still playing
  623: skinerino (Brazil), still playing
  624: skullandcross (United Kingdom), still playing
  625: skywalker.gl (Brazil), still playing
  626: slatyslate24 (Luxembourg), still playing
  627: slinky81 (United Kingdom), still playing
  628: sombra97 (Brazil), still playing
  629: sombrero21 (Brazil), still playing
  630: st3vo77 (Germany), still playing
  631: suzannecash (Brazil), still playing
  632: svens99999 (Switzerland), still playing
  633: sx84 (Belarus), still playing
  634: tayyyyyyyyyyyyy (Canada), still playing
  635: teamcucha10 (Argentina), still playing
  636: temakinho (Brazil), still playing
  637: terryhis1 (Canada), still playing
  638: tigaio (Brazil), still playing
  639: tishus [2] (Bulgaria), still playing
  640: titolv98 (Belgium), still playing
  641: tomarissss (Uzbekistan), still playing
  642: tomás1992 (Brazil), still playing
  643: tony3090 (Brazil), still playing
  644: traian23 (Romania), still playing
  645: traumfanger1 [2] (Switzerland), still playing
  646: triceratops333 [3] (Ireland), still playing
  647: trotmant (United Kingdom), still playing
  648: tuliodutra96 (Brazil), still playing
  649: tzzex [2] (Brazil), still playing
  650: unknown122 (Bulgaria), still playing
  651: uuuuttttt [2] (Germany), still playing
  652: vanch1k7 [2] (Belarus), still playing
  653: vandal1st (Ukraine), still playing
  654: vatniykrok (Belarus), still playing
  655: vinicin_kbc [2] (Brazil), still playing
  656: vnb95 (Brazil), still playing
  657: vrenkske (Belgium), still playing
  658: wcampelo (Brazil), still playing
  659: wers261 (Armenia), still playing
  660: willianortiz [2] (Brazil), still playing
  661: wolf1618 (Brazil), still playing
  662: wonkyjr (United Kingdom), still playing
  663: woxix (Latvia), still playing
  664: xDula92x (Germany), still playing
  665: xabibi17 [3] (Bulgaria), still playing
  666: xequelzf (Brazil), still playing
  667: xzotyaxx (Hungary), still playing
  668: yadyafa [2] (United Kingdom), still playing
  669: yard_warrior (Jamaica), still playing
  670: ygcoach [2] (Canada), still playing
  671: zao92 (Belgium), still playing
  672: zemequetrefe (Brazil), still playing
  673: ziimulis (Latvia), still playing
  674: zolika1095 (Germany), still playing
  675: Reece ft Poker (United Kingdom), 
  676: triceratops333 [2] (Ireland), 
  677: Gabrielfs13 [2] (Brazil), 
  678: zidix (Bulgaria), 
  679: kprock1 (Canada), 
  680: hotninebling [2] (Brazil), 
  681: lbg2410 (Panama), 
  682: h.dogui (Brazil), 
  683: Whattarell77 (Brazil), 
  684: renanzeraxd (Brazil), 
  685: makuba22 (Estonia), 
  686: Fowlesy118 [2] (United Kingdom), 
  687: patonick (Brazil), 
  688: silverzone (Switzerland), 
  689: PROF3$$0R (Latvia), 
  690: BIGDES104 (United Kingdom), 
  691: SeniorKanenas (Greece), 
  692: 100%NotBluffing (United Kingdom), 
  693: J0rd4OOO (Brazil), 
  694: Zayn404 (Germany), 
  695: Benjo0077 (United Kingdom), 
  696: strachyPB (Slovakia), 
  697: babyb00mer (Brazil), 
  698: arsenalfca (Denmark), 
