PokerStars Tournament #3907052717, No Limit Hold'em
Buy-In: $20.00/$2.00 USD
3083 players
Total Prize Pool: $30830.00 USD 
Tournament started 2025/07/16 13:05:00 BRT [2025/07/16 12:05:00 ET]

  1: ! DOIIIING ! [2] (Germany), still playing
  2: #c_jr15 (Brazil), still playing
  3: $killruns (Sweden), still playing
  4: $kullcosta (Brazil), still playing
  5: $tr@teg@$1 (Ireland), still playing
  6: -gmt-Sky (Ukraine), still playing
  7: 0KKeyserSozAA0 [2] (United Kingdom), still playing
  8: 0Luck777 (Lithuania), still playing
  9: 0darkrider0 [2] (Belgium), still playing
  10: 100444 (Paraguay), still playing
  11: 100piedade18 (Brazil), still playing
  12: 1901andreas.b. (Germany), still playing
  13: 1Rolts1 [3] (Estonia), still playing
  14: 1_option_1 [3] (Luxembourg), still playing
  15: 2008CR [2] (Costa Rica), still playing
  16: 21tinman21 (Canada), still playing
  17: 2410chris (Germany), still playing
  18: 2george2gg (Ukraine), still playing
  19: 2la-SkyLine (Kazakhstan), still playing
  20: 3.14znak (Ukraine), still playing
  21: 30/13-138 (Ukraine), still playing
  22: 3rdOfJuly (Bulgaria), still playing
  23: 47-aka-ul [2] (Romania), still playing
  24: 5wob (United Kingdom), still playing
  25: 77-NEXUS-77 (Belgium), still playing
  26: 777ANTONY777 (Ukraine), still playing
  27: 77Balazs77 (Hungary), still playing
  28: 77PAko77 (Ukraine), still playing
  29: 77blackviper (Germany), still playing
  30: @P0L0N [2] (Ukraine), still playing
  31: A.Galenchik (Ukraine), still playing
  32: AAClassyLady (United Kingdom), still playing
  33: AAifonly [2] (United Kingdom), still playing
  34: AAndrewsKK (Brazil), still playing
  35: AArKKas13 (Brazil), still playing
  36: ABHOOD12 [2] (Germany), still playing
  37: AEA1978 (Argentina), still playing
  38: ALL BOYS 13 (Argentina), still playing
  39: ARTRAISER (Brazil), still playing
  40: ASAP75 (Belgium), still playing
  41: ATC_R22R (Canada), still playing
  42: AcekillerOG (Canada), still playing
  43: Acesup1122 [5] (United Kingdom), still playing
  44: Acrt456 (Brazil), still playing
  45: AdarAren (Switzerland), still playing
  46: Adau (Austria), still playing
  47: Adil Mussin (Kazakhstan), still playing
  48: AdioZ31 (Lithuania), still playing
  49: AfcP7 [2] (Romania), still playing
  50: Agahir [2] (Switzerland), still playing
  51: Alekseygrodno (Belarus), still playing
  52: AlexDulama (Romania), still playing
  53: AlexFleming007 [3] (United Kingdom), still playing
  54: Alexandr4555 (United Kingdom), still playing
  55: Alika DJ (Argentina), still playing
  56: AllEyesOnMe69 (United Kingdom), still playing
  57: Allightman (Brazil), still playing
  58: AlmightyA (Ukraine), still playing
  59: Alphacdrgbrg [2] (Sweden), still playing
  60: Amauri410 [3] (Brazil), still playing
  61: Amiralsanji (Sweden), still playing
  62: AndnetoPoker [2] (Brazil), still playing
  63: Andrii2002 (Ukraine), still playing
  64: Andy5200 (Switzerland), still playing
  65: Andypug [2] (Jersey), still playing
  66: Anubis20052022 [3] (Denmark), still playing
  67: Arcanjo9917 (Brazil), still playing
  68: ArenaCapua (United Kingdom), still playing
  69: Arnold4164 (Sweden), still playing
  70: Artysa (Finland), still playing
  71: Arwands [2] (Belarus), still playing
  72: Astrochino [2] (Brazil), still playing
  73: BENHITCH (United Kingdom), still playing
  74: BJ-27 (Germany), still playing
  75: BLNDIK [3] (Belarus), still playing
  76: BMKbmksr [3] (Morocco), still playing
  77: BOCA950 [2] (Brazil), still playing
  78: BOTER007 (Slovenia), still playing
  79: BOdopoelZ (Germany), still playing
  80: BaXer4iK (Ukraine), still playing
  81: BackDoorJon (United Kingdom), still playing
  82: BadgerC71 (Switzerland), still playing
  83: Baffraff [4] (Switzerland), still playing
  84: Bagenz77 (Switzerland), still playing
  85: Be2sBa4R (Malta), still playing
  86: Bebecca514 (Canada), still playing
  87: Bergmannen (Sweden), still playing
  88: Berkowitz33 [2] (Brazil), still playing
  89: BertelsenPoker (Denmark), still playing
  90: Big_Slick836 (United Kingdom), still playing
  91: Biguethi339 (Brazil), still playing
  92: BiiaAlex94 [2] (Romania), still playing
  93: Billis577 (Greece), still playing
  94: BingoTavarez [2] (Dominican Republic), still playing
  95: Bitencourth00 (Brazil), still playing
  96: Blufflillo (Chile), still playing
  97: BobJow93 (Brazil), still playing
  98: Bombero_HH (Germany), still playing
  99: Bongo1705 (Germany), still playing
  100: BossNow.S (Belarus), still playing
  101: Bozo Bozal (Brazil), still playing
  102: Brambrero (Belgium), still playing
  103: Brcislav [3] (Slovakia), still playing
  104: Brechreiz73 (Germany), still playing
  105: Breckmann95 (Faroe Islands), still playing
  106: Bremer919 [2] (Brazil), still playing
  107: Brenowwm. [2] (Brazil), still playing
  108: Bretera [2] (Brazil), still playing
  109: Bronya84 (Belarus), still playing
  110: Bruno.mcjs [3] (Brazil), still playing
  111: BuLiUkFF [2] (Lithuania), still playing
  112: Buck_Dich001 [3] (Bulgaria), still playing
  113: Bullrani [2] (United Kingdom), still playing
  114: ButterMeBaby [2] (Austria), still playing
  115: Buzzbabe (Belgium), still playing
  116: CKL17 (United Kingdom), still playing
  117: Caiadas95 (Brazil), still playing
  118: Calimbo76 (Argentina), still playing
  119: CalinDr [2] (Romania), still playing
  120: CampShisharka [2] (Bulgaria), still playing
  121: CanadianCaribou (Canada), still playing
  122: Captaincamby (United Kingdom), still playing
  123: Caristhon.fé (Brazil), still playing
