PokerStars Tournament #3908028272, No Limit Hold'em
Buy-In: $20.00/$2.00 USD
468 players
Total Prize Pool: $10320.00 USD 
Tournament started 2025/07/16 17:30:00 BRT [2025/07/16 16:30:00 ET]

  1: $OAKESTER (Canada), still playing
  2: 00_Blackout (Brazil), still playing
  3: 0Victorinox0 (Belgium), still playing
  4: 12345lefo (Switzerland), still playing
  5: 1XtraVert (Kazakhstan), still playing
  6: 21tinman21 (Canada), still playing
  7: 24DJ24 (Switzerland), still playing
  8: 289mike5696 (Canada), still playing
  9: 2george2gg (Ukraine), still playing
  10: 30/13-138 (Ukraine), still playing
  11: 3rdOfJuly (Bulgaria), still playing
  12: 4Kings_Hit (United Kingdom), still playing
  13: 4QuietSTorm4 (Canada), still playing
  14: 7jujuba7 [2] (Brazil), still playing
  15: AAndrewsKK (Brazil), still playing
  16: AArKKas13 (Brazil), still playing
  17: ALEX_kingpk (Brazil), still playing
  18: Adil Mussin (Kazakhstan), still playing
  19: Alex Murakam (Brazil), still playing
  20: AlexClaude (Canada), still playing
  21: AllanEM [2] (Guatemala), still playing
  22: Andssu10 (Brazil), still playing
  23: AquiNãoNeném (Brazil), still playing
  24: Argentum736 (Ukraine), still playing
  25: ArmanKarapet (Greece), still playing
  26: ArrisonABC [2] (Brazil), still playing
  27: AshModai90 (Estonia), still playing
  28: Astrochino (Brazil), still playing
  29: BR All-in-e (Brazil), still playing
  30: BRENO_DUARTE (Brazil), still playing
  31: Biguethi339 (Brazil), still playing
  32: BobJow93 (Brazil), still playing
  33: BonuM2222 (Turkmenistan), still playing
  34: BossNow.S (Belarus), still playing
  35: BrashFighter (Belarus), still playing
  36: Breckmann95 (Faroe Islands), still playing
  37: Brenowwm. (Brazil), still playing
  38: Bretera (Brazil), still playing
  39: Cande712 (Argentina), still playing
  40: Card Scare (Belarus), still playing
  41: Caristhon.fé (Brazil), still playing
  42: CheeDDou (Brazil), still playing
  43: Chiesaraise (Brazil), still playing
  44: Chuurk (Brazil), still playing
  45: Clandestin07 (Brazil), still playing
  46: Crazy^Chi (Bulgaria), still playing
  47: Cris chucky [2] (Brazil), still playing
  48: Crumble777 (United Kingdom), still playing
  49: Cundonk (Argentina), still playing
  50: DangrusDM (Belarus), still playing
  51: Diego Visosa (Argentina), still playing
  52: Diokkrau (Brazil), still playing
  53: Dobrun911 (Ukraine), still playing
  54: Dolorizado (Argentina), still playing
  55: Don_Kleber [2] (Brazil), still playing
  56: Drudz777 (Brazil), still playing
  57: Dssant (Brazil), still playing
  58: Dudu 1054 (Brazil), still playing
  59: Duraircwb (Brazil), still playing
  60: Dyadyarizo (Ukraine), still playing
  61: ElPampa67 (Argentina), still playing
  62: Elreydelcasino (Argentina), still playing
  63: ElvisTreze (Brazil), still playing
  64: Everton S704 (Brazil), still playing
