PokerStars Tournament #3908026922, No Limit Hold'em
  155: CookingClass (Germany), still playing
  156: CristianBiro (Brazil), still playing
  157: Croatia ceed (Bosnia and Herzegovina), still playing
  158: CrushWhales (Brazil), still playing
  159: Cundonk (Argentina), still playing
  160: CurryKing4 (United Kingdom), still playing
  161: D3s1gn (Latvia), still playing
  162: DFD1909 [2] (Brazil), still playing
  163: DIOGDEB (Luxembourg), still playing
  164: DR. ELDAR (Slovenia), still playing
  165: DSNeher (Brazil), still playing
  166: DSantanna87 (Brazil), still playing
  167: DStoyanov94 (Bulgaria), still playing
  168: DUB C 1909 (Germany), still playing
  169: Dalimar909 (Denmark), still playing
  170: Dananaudan94 (Germany), still playing
  171: Dangerous_M00d [2] (Germany), still playing
  172: Dangerr44 (Bulgaria), still playing
  173: DarkSkies21 (Brazil), still playing
  174: Darkdraw2 (Germany), still playing
  175: Darn L (United Kingdom), still playing
  176: Darya_Kurt (Brazil), still playing
  177: Davidedê [2] (Brazil), still playing
  178: DeddysHome (Brazil), still playing
  179: DergewinndeHans (Switzerland), still playing
  180: Diego17996 (United Kingdom), still playing
  181: Digo1407 (Brazil), still playing
  182: Dimboss7777 (Belarus), still playing
  183: Dino Darby (Isle Of Man), still playing
  184: DionataPZZ (Brazil), still playing
  185: Dog Stray (Canada), still playing
  186: Dokugan Ruy (Germany), still playing
  187: DomDess101 [2] (Slovakia), still playing
  188: DonDomingoen (Denmark), still playing
  189: DorflexBr (Brazil), still playing
  190: Douglas00100 [2] (Brazil), still playing
  191: Dowgh-Santos (Brazil), still playing
  192: Dr. Wet Fart (United Kingdom), still playing
  193: Drawmind (Brazil), still playing
  194: DukzerAA (Brazil), still playing
  195: Dunners0305 (United Kingdom), still playing
  196: EJannotti (Brazil), still playing
  197: EV0ll0VE (Argentina), still playing
  198: EZQUISS (Brazil), still playing
  199: EduardoLTZ (Brazil), still playing
  200: Egroe (Romania), still playing
  201: Einundhalb (Switzerland), still playing
  202: ElCafu [2] (Germany), still playing
  203: ElOso2798 (Argentina), still playing
  204: Eliovan (Brazil), still playing
  205: Elisey87 (Belarus), still playing
  206: Emanuel4503 (Luxembourg), still playing
  207: Emilohlsson (Sweden), still playing
  208: Emseglade (Denmark), still playing
  209: Endofcovid2031 (Switzerland), still playing
  210: Erebgil_bg (Bulgaria), still playing
  211: EricBolis (Brazil), still playing
  212: EugeneShev [3] (Ukraine), still playing
  213: EvPJR [2] (Brazil), still playing
  214: Exc1usivePS (Kazakhstan), still playing
  215: F Moraes 7 (Brazil), still playing
  216: FILET2PECHE [3] (Morocco), still playing
  217: FILKI (Thailand), still playing
  218: FLON_TBF (Canada), still playing
  219: FORGETL!M!T$ (Canada), still playing
  220: FStoerBitt (Brazil), still playing
  221: Falkenhard97 (Denmark), still playing
  222: FasteR3333 (Ukraine), still playing
  223: FatboyShrek [2] (United Kingdom), still playing
  224: Feerapoker (Brazil), still playing
  225: Felipe688 (Brazil), still playing
  226: Felipefb25 (Brazil), still playing
  227: Fellan199 [3] (Sweden), still playing
  228: Fen11x (Ukraine), still playing
  229: FernandesDiz (Brazil), still playing
  230: Focuswow777 (Ukraine), still playing
  231: Fold Machiii [2] (United Kingdom), still playing
  232: FollowTheBreath [3] (Costa Rica), still playing
  233: Frodilenios [2] (Greece), still playing
  234: GOT3As (Honduras), still playing
  235: Gaacruz (Brazil), still playing
  236: GabeAndrey (Brazil), still playing
  237: GabrielSMR [2] (Brazil), still playing
  238: Gamblex21 (Belgium), still playing
  239: Gamotongayro (Greece), still playing
  240: Gardosaa (Sweden), still playing
  241: Garena188 (Ukraine), still playing
  242: Garos27 (Belarus), still playing
  243: GeorgyV32 (Romania), still playing
  244: GeraJeka93 (Ukraine), still playing
  245: GermanKyiv (Ukraine), still playing
  246: GhRibeiro (Brazil), still playing
  247: Ghiiiiiiiiiisi (Brazil), still playing
  248: Gilberto.gyn (Brazil), still playing
  249: GinoStars90 (Greece), still playing
  250: Glaureth (Brazil), still playing
  251: Glow of Mind (Kazakhstan), still playing
  252: GokudeAegis [2] (Brazil), still playing
  253: GoldEmHolk [2] (Denmark), still playing
  254: Gollero89 (Germany), still playing
  255: Gonzi316 (Switzerland), still playing
  256: Grande_Prego (Brazil), still playing
  257: Grandila (Belarus), still playing
  258: GranitStark [3] (Sweden), still playing
  259: GreatMann (Ukraine), still playing
  260: GuiCP (Brazil), still playing
  261: GuiTuoBei (Brazil), still playing
  262: GuiVD [2] (Brazil), still playing
  263: Guiga_Eller (Brazil), still playing
  264: Gumle88 (Denmark), still playing
  265: Gustshot (Brazil), still playing
  266: Gutolipas (Brazil), still playing
  267: Gyan Yellov (Brazil), still playing
  268: H4nkH1ll (United Kingdom), still playing
  269: HAA1992 (Brazil), still playing
  270: HC2006 (Germany), still playing
  271: HEIST_THIAGO (Uruguay), still playing
  272: HU4FU (Sweden), still playing
  273: Hanfkiller2 (Germany), still playing
  274: HansDenSvans (Denmark), still playing
  275: Haxixe4i20 [3] (Brazil), still playing
  276: Hede76 [2] (Finland), still playing
  277: HeitorCEC (Brazil), still playing
  278: HenriqueF90 [2] (Brazil), still playing
  279: Hericiaceae (Uzbekistan), still playing
  280: Hlcptr_$$ [3] (Switzerland), still playing
  281: HolgerHoldsEm (Switzerland), still playing
  282: Honey Dick [2] (Brazil), still playing
  283: Horizontdto [3] (Switzerland), still playing
  284: Horooosh (Romania), still playing
  285: Horror nk [2] (Kazakhstan), still playing
  286: I GG YOU (Sweden), still playing
  287: I`m Parasite (Ukraine), still playing
  288: IamTABASCO [2] (Ukraine), still playing
  289: IceFire12338 (Brazil), still playing
  290: IgorMV85 (Ukraine), still playing
  291: IgorSNK (Brazil), still playing
  292: InFavoreM (Ukraine), still playing
  293: InLoving (Ukraine), still playing
  294: InfectionTom (Germany), still playing
  295: Inker II (Ukraine), still playing
  296: Insomnia1122 (Bulgaria), still playing
  297: Iron_eggz (Belarus), still playing
  298: Iustinul (Romania), still playing
  299: IvanMasterX (Venezuela), still playing
  300: Ivory1109 (Luxembourg), still playing
  301: JFF9 (Brazil), still playing
  302: JOAOFWEBBER (Brazil), still playing
  303: JUKAshw (Brazil), still playing
  304: JaSaToCo (United Kingdom), still playing
  305: JamJars123 (United Kingdom), still playing
  306: JamsLaNoche [2] (Hungary), still playing
  307: Jan_The_Eye (Germany), still playing
  308: JeCanoff [2] (Brazil), still playing
  309: JenJenJen02 (Belgium), still playing
  310: Jhuda33Poque (Brazil), still playing
  311: Jimbo010297 [2] (United Kingdom), still playing
  312: JirayaEroSennin (Brazil), still playing
  313: Joe_Li7 (United Kingdom), still playing
  314: JohnPaiste (Argentina), still playing
  315: Jonnycasino1973 (United Kingdom), still playing
  316: JovemPromessa (Brazil), still playing
  317: João Mateus (Brazil), still playing
  318: JuVeNicko_93 (Denmark), still playing
  319: Juhuli97 (Finland), still playing
  320: JulianoPK10 (Brazil), still playing
  321: July Corn (Brazil), still playing
  322: JusuBoi [2] (Finland), still playing
  323: KINGWONKA (Argentina), still playing
  324: KV*MerzaveC* (Ukraine), still playing
  325: KWeezy14 (Germany), still playing
  326: KalininMalinin (Belarus), still playing
  327: Karel Thor (Brazil), still playing
  328: Katataumnb [2] (Brazil), still playing
  329: Kawha7lib (Canada), still playing
  330: KeL'W1N (Belarus), still playing
  331: KebS184 (Belarus), still playing
  332: Kenyflax_069 [2] (Belgium), still playing
  333: Kevster1891 (Switzerland), still playing
  334: KidCud1 (Kazakhstan), still playing
  335: Kiki1199 (Belarus), still playing
  336: Killinfields (Romania), still playing
  337: KingBrun0 (Brazil), still playing
  338: KingDugdale (United Kingdom), still playing
  339: Klintekongen25 [3] (Denmark), still playing
  340: Klofe (Denmark), still playing
  341: Kloshar1996 (Slovenia), still playing
  342: Ko1ya777 (Thailand), still playing
  343: Korkmaz_mk64 (Moldova), still playing
  344: Kovarish1989 (Brazil), still playing
  345: Krossby (Romania), still playing
  346: KungKroon (Sweden), still playing
  347: LFMC027 (Brazil), still playing
  348: LUCAZORGE (Moldova), still playing
  349: LYSAKTESAK [2] (Lithuania), still playing
  350: Lancelot-Be (Belgium), still playing
  351: LaurisL91 (Lithuania), still playing
  352: LazyPiggy91 [2] (Hungary), still playing
  353: LeA_202 (Argentina), still playing
  354: LeSpart1 (Morocco), still playing
  355: LeandroKoles (Brazil), still playing
  356: Lecrazymec [2] (Switzerland), still playing
  357: Leeeo9 (Brazil), still playing
  358: Leleco67 (Brazil), still playing
  359: Lems1710 (Switzerland), still playing
  360: Leo Borgheti (Brazil), still playing
  361: LeptonDOCORT (Brazil), still playing
  362: LesCriollez [2] (Brazil), still playing
  363: Letmehaveit25 (Denmark), still playing
  364: LiCeNcI (Brazil), still playing
  365: Libraz10 (Mongolia), still playing
  366: LicãSorin (Romania), still playing
  367: Lifesucksyah [2] (Sweden), still playing
  368: Lilita88 (Bulgaria), still playing
  369: LillaLejonet (Sweden), still playing
  370: Linco06 (Switzerland), still playing
  371: Lion19970502 (Belarus), still playing
  372: Lobo_Mau5555 [2] (Brazil), still playing
  373: LofftiB (Latvia), still playing
  374: LogiSt1ck [2] (Ukraine), still playing
  375: Logrus99 (Thailand), still playing
  376: Lollypop2015 (United Kingdom), still playing
  377: Lolonamente (Brazil), still playing
  378: Londeee (Brazil), still playing
  379: LordHeavyPat (Canada), still playing
  380: LoxagosGr (Germany), still playing
  381: LuAAnzerAA (Brazil), still playing
  382: Lucky1ne0 [2] (Austria), still playing
  383: LuckyEgorka [2] (Vietnam), still playing
  384: LuckyJyst (Ukraine), still playing
  385: LuckyLuciano511 [2] (Switzerland), still playing
  386: LuisFelipeBR (Brazil), still playing
  387: Léo82 (Brazil), still playing
  388: M.Zama1990 (Kazakhstan), still playing
  389: MAKKAPAKK [2] (United Kingdom), still playing
  390: MARCIN123 (United Kingdom), still playing
  391: MKalms (Germany), still playing
  392: Makeplay (Faroe Islands), still playing
  393: Malevsito [2] (Costa Rica), still playing
  394: MalteSvK1 (Germany), still playing
  395: Manecao Sc [3] (Brazil), still playing
  396: Mantastika [2] (Lithuania), still playing
  397: Marco Piroli (Brazil), still playing
  398: Marcos Epa (Brazil), still playing
  399: Marinelord27 [3] (Austria), still playing
  400: Marino_Basso (Belgium), still playing
  401: MarlzTV [2] (United Kingdom), still playing
  402: MaskzSick (Brazil), still playing
  403: Mateuslirasjp (Brazil), still playing
  404: MathausManf (Brazil), still playing
  405: Mathecf (Brazil), still playing
  406: MathewZvonL (Finland), still playing
  407: Matrigo (Romania), still playing
  408: Maus219 [2] (Ukraine), still playing
  409: Maxi_AK_Yo (Ukraine), still playing
  410: MaximoGeilo [2] (Switzerland), still playing
  411: Maylowzin (Brazil), still playing
  412: McH#7 (Argentina), still playing
  413: McRAAK [2] (Ukraine), still playing
  414: MetallicAA81 (Brazil), still playing
  415: Mgiurov (Bulgaria), still playing
  416: Miauzão (Brazil), still playing
  417: Millhouse4 (Sweden), still playing
  418: Miranda1410 (Brazil), still playing
  419: Misi981 (United Kingdom), still playing
  420: Molsku (Finland), still playing
  421: MookiWest (United Kingdom), still playing
  422: Mortan23 (Faroe Islands), still playing
  423: Mr.Kruges (Canada), still playing
  424: Mtzn [2] (Brazil), still playing
  425: Murphy745 (Ireland), still playing
  426: NBU FOREVER (Uzbekistan), still playing
  427: NEORONIO (Brazil), still playing
  428: NKruts (Ukraine), still playing
  429: NLRosay (Canada), still playing
  430: NTINAS1980 [2] (Greece), still playing
  431: Nangino89 (Brazil), still playing
  432: Narlitoo [3] (Belgium), still playing
  433: NesKau09 (Brazil), still playing
  434: Nescau10 (Brazil), still playing
  435: Never Locked (Romania), still playing
  436: Nickocai98 (Argentina), still playing
  437: Nikabuloso (Brazil), still playing
  438: NikitaPtrv (Kazakhstan), still playing
  439: Nilton AAndrade (Brazil), still playing
  440: Nizkiz (Belarus), still playing
  441: NoBluffing57 (United Kingdom), still playing
  442: Nocontrol82 (Finland), still playing
  443: NoxoPoker (Brazil), still playing
  444: O Naras (Brazil), still playing
  445: OKP11 (Germany), still playing
  446: OMARTINSLUCA [2] (Brazil), still playing
  447: O_LucasTorres (Brazil), still playing
  448: Oguen1 (Switzerland), still playing
  449: Olivera431 (United Kingdom), still playing
  450: Oluanbarbosa (Brazil), still playing
  451: OneH1tWonder (Austria), still playing
  452: Optimus 010 (Slovenia), still playing
  453: Osmeelsousa [2] (Mexico), still playing
  454: Otsat [2] (Finland), still playing
  455: Ovidiush (Romania), still playing
  456: P1MONENKO (Belarus), still playing
  457: PBASTOSS (Brazil), still playing
  458: PIankton (Germany), still playing
  459: PKSVD [2] (Germany), still playing
  460: PKY_BaHbKa (Belarus), still playing
  461: PKaiser (Chile), still playing
  462: Paannts (Brazil), still playing
  463: PablitoCDM (Argentina), still playing
  464: Pand4e (Argentina), still playing
  465: Panda_HMA (Brazil), still playing
  466: Panmanbabsi28 [2] (Germany), still playing
  467: Pascutardi [2] (Argentina), still playing
  468: PatR1CkZ (Hungary), still playing
  469: Pato032003 (Argentina), still playing
  470: Patrick_u27 (Ukraine), still playing
  471: Paul12907 (United Kingdom), still playing
  472: PeScAnOvA1 (United Kingdom), still playing
  473: Peedoca (Brazil), still playing
  474: Penopescoço (Brazil), still playing
  475: PerPer [2] (Denmark), still playing
  476: Petelekinho (Brazil), still playing
  477: PhoenixGrind (Ukraine), still playing
  478: Phonzie25 (Austria), still playing
  479: PikeBlessed (Argentina), still playing
  480: Pillero5 (Switzerland), still playing
  481: Pitinnnn [2] (Brazil), still playing
  482: Plutsch (Germany), still playing
  483: PokerTilt89 (Thailand), still playing
  484: Pokerchempez (Ukraine), still playing
  485: Pokerguy6912 (United Kingdom), still playing
  486: Pokerhemmo [3] (Finland), still playing
  487: Powernap31 (Belgium), still playing
  488: Prosexionist (Ukraine), still playing
  489: PuercoRicoo (Switzerland), still playing
  490: Pug63490 [3] (Canada), still playing
  491: PulseChain1 [2] (United Kingdom), still playing
  492: PutoCaputo (Ukraine), still playing
  493: Pyvy10 [2] (Switzerland), still playing
  494: QueIssoJovem (Brazil), still playing
  495: R.parreira08 [2] (Brazil), still playing
  496: R0HR (Germany), still playing
  497: REMLO1970 (Germany), still playing
  498: RFNunesT (Brazil), still playing
  499: RFerLico_010 (Chile), still playing
  500: RRoleto (Brazil), still playing
  501: RaZorFaZoR (Germany), still playing
  502: RabbitHunt93 (United Kingdom), still playing
  503: RafaPerroni (Brazil), still playing
  504: Rafael-BT88 (Brazil), still playing
  505: Rafael_bahia [2] (Brazil), still playing
  506: Raiseberg20 (Brazil), still playing
  507: Ralle2808 [2] (Germany), still playing
  508: Ramirinnnn (Mexico), still playing
  509: RandyZerg [3] (Ukraine), still playing
  510: Rascaal (Canada), still playing
  511: Rasmus1810 [2] (Denmark), still playing
  512: Rdg Psicotag (Brazil), still playing
  513: ReKych (Argentina), still playing
  514: ReacTzZPS [2] (Austria), still playing
  515: Recrytt (Belarus), still playing
  516: Reimon100 (Brazil), still playing
  517: Rentgen_s (Ukraine), still playing
  518: Rick Andrey (Brazil), still playing
  519: RicoMinibAby (Austria), still playing
  520: RipMacMiller1 (Brazil), still playing
  521: Riso14 (Ukraine), still playing
  522: Rodrigo154 (Brazil), still playing
  523: Roma140288 (Belarus), still playing
  524: RomiroxP [2] (Brazil), still playing
  525: Roquim (Brazil), still playing
  526: Rubro Negro8 (Brazil), still playing
  527: Rudigoo (Brazil), still playing
  528: Ryjko (Bulgaria), still playing
  529: S0M30N33L5E (Switzerland), still playing
  530: SCHUSTER_cwb (Brazil), still playing
  531: SD ANDRE [2] (Brazil), still playing
  532: SHENG082 (Japan), still playing
  533: SIMBAD0705 (Belarus), still playing
  534: SUI_MISHA [2] (Kazakhstan), still playing
  535: SVBLACK92 (Ukraine), still playing
  536: Safist kid (Finland), still playing
  537: SargentoFAHUR [2] (Brazil), still playing
  538: Saruuky (Brazil), still playing
  539: Sash4240 (Germany), still playing
  540: SassySusie23 (United Kingdom), still playing
  541: Schlexi1204 (Austria), still playing
  542: Schtamcar (Slovenia), still playing
  543: Sdt_sh (Germany), still playing
  544: SeeAA (Belarus), still playing
  545: SekekamaNP13 (Greece), still playing
  546: Sepeqe [2] (Argentina), still playing
  547: SergeySil83 (Belarus), still playing
  548: SeveroGoneCrazy (Brazil), still playing
  549: Shak88888 [2] (Ukraine), still playing
  550: Shakky27 (Bulgaria), still playing
  551: SharkFreitas (Brazil), still playing
  552: Shayitaintsew (Canada), still playing
  553: ShelbyGTMust (Moldova), still playing
  554: SiKCalL_A7 (Canada), still playing
  555: Sill_chaves (Brazil), still playing
  556: SinkedShrimp (Greece), still playing
  557: Sirnilsson0 [2] (Sweden), still playing
  558: Siro:)JJa777 (Belarus), still playing
  559: Sitting_1n (United Kingdom), still playing
  560: Skarb25 [2] (Belarus), still playing
  561: Skipijslv (Latvia), still playing
  562: Skorpi1968 (Germany), still playing
  563: Skoti the Doll [2] (Greece), still playing
  564: Slaassh [2] (Sweden), still playing
  565: Smallvile423 [2] (Uzbekistan), still playing
  566: Sntri (Finland), still playing
  567: Solidthought [2] (Finland), still playing
  568: SomeFold (Brazil), still playing
  569: Spera007 (Switzerland), still playing
  570: SpewSeven (Brazil), still playing
  571: Sphinxblut22 (Austria), still playing
  572: SpideR2907 (Brazil), still playing
  573: Spingbart (Canada), still playing
  574: Spraggy [2] (United Kingdom), still playing
  575: SqeezMachine [2] (Kazakhstan), still playing
  576: SquirrelCrazy (Ukraine), still playing
  577: Sr. Huana (Brazil), still playing
  578: Stampede118 (Germany), still playing
  579: StapesD (United Kingdom), still playing
  580: Stepa29031990 (Belarus), still playing
  581: StopUbluff77 (Morocco), still playing
  582: Sttr45 (Ukraine), still playing
  583: Stümpper88 (Argentina), still playing
  584: SuassunaMc [2] (Brazil), still playing
  585: Suave Sammy (United Kingdom), still playing
  586: SumStor (Ukraine), still playing
  587: Sumayks (Brazil), still playing
  588: SummerJAAM [2] (Austria), still playing
  589: Sumpfin (United Kingdom), still playing
  590: SuperleskVix [2] (Brazil), still playing
  591: Supreme Donkey1 (Denmark), still playing
  592: Sympt0me (Belgium), still playing
  593: Sänd [2] (Switzerland), still playing
  594: THE ONLY SON (Brazil), still playing
  595: THEBIGGOT [2] (United Kingdom), still playing
  596: TOMBATLE [2] (Romania), still playing
  597: TOnyKomp [2] (Belarus), still playing
  598: TThe Duchess (Brazil), still playing
  599: Taico298 [2] (Brazil), still playing
  600: Tandemp (Belarus), still playing
  601: Taufner 22 (Brazil), still playing
  602: Tavares910 (Brazil), still playing
  603: TazutZ [2] (United Kingdom), still playing
  604: Tchelo Shelby (Brazil), still playing
  605: TeaTPAJI (Vietnam), still playing
  606: TeachEmYoung (Canada), still playing
  607: Teippio (Finland), still playing
  608: ThEcLaiMEer [2] (United Kingdom), still playing
  609: ThalleSx (Brazil), still playing
  610: TheBeatGuy (Brazil), still playing
  611: TheDomotron (United Kingdom), still playing
  612: TheRickzs (Brazil), still playing
  613: ThenISawHerFace (United Kingdom), still playing
  614: Theodore 320 (Brazil), still playing
  615: Tidecaller8 (Greece), still playing
  616: Timex_55 [2] (Brazil), still playing
  617: TimidTimothy (United Kingdom), still playing
  618: TioTeté (Brazil), still playing
  619: Tomas20LT (Lithuania), still playing
  620: Tooniq26 (Switzerland), still playing
  621: Torvijah (Brazil), still playing
  622: Traf1991 (Belarus), still playing
  623: Tralfamador7 (Greece), still playing
  624: Tripaozao (Brazil), still playing
  625: TripleB|Lets go (Kazakhstan), still playing
  626: Tritte007 (Germany), still playing
  627: Trut420 (Brazil), still playing
  628: Tuca-sp (Brazil), still playing
  629: TucciTm (Brazil), still playing
  630: TulleGert123 (Denmark), still playing
  631: TysonMGH (Romania), still playing
  632: Ugnis (Lithuania), still playing
  633: Ulyana555 (Belarus), still playing
  634: UpayMyBarbecue (Brazil), still playing
  635: Ursi66 (Switzerland), still playing
  636: VICTOR TXR1 (Brazil), still playing
  637: Valenoze (Ukraine), still playing
  638: Vamoclan (Brazil), still playing
  639: Veras158 (Brazil), still playing
  640: Vermaraa (Brazil), still playing
  641: ViniVera [2] (Brazil), still playing
  642: Vinicius EE (Brazil), still playing
  643: ViniciusJ94 (Brazil), still playing
  644: Vito956 (Vietnam), still playing
  645: Vladi31 [3] (Germany), still playing
  646: Volmers [2] (Denmark), still playing
  647: WESTland92 (Kazakhstan), still playing
  648: WPTdibby [2] (Canada), still playing
  649: Wait_4_1t (Ukraine), still playing
  650: WellBr20 (Brazil), still playing
  651: Whatsup03 (Canada), still playing
  652: WhosGonnaStopMe (Austria), still playing
  653: WillingerB (Germany), still playing
  654: WinnerRly (Kazakhstan), still playing
  655: Wistern (Denmark), still playing
  656: WjMartins (Brazil), still playing
  657: Wolf77724 (Germany), still playing
  658: Wonderkidakr1 [2] (Greece), still playing
  659: Xadios811 (Austria), still playing
  660: Yastas69 (Kazakhstan), still playing
  661: YungRave (Sweden), still playing
  662: ZAWTT (Brazil), still playing
  663: ZMLucker [2] (United Kingdom), still playing
  664: Zapa28 (Brazil), still playing
  665: Zaradar (Denmark), still playing
  666: ZdreantzAA [3] (Romania), still playing
  667: Zsuperstar (Brazil), still playing
  668: Zynk254 (Brazil), still playing
  669: _6ap6akapy_ (Ukraine), still playing
