PokerStars Tournament #3914636153, No Limit Hold'em
  423: Alchemist1803 (Kazakhstan), 
  424: FelipeFig0 (Brazil), 
  425: Pegalll (Brazil), 
  426: vitenbka (Ukraine), 
  427: hiamlbn (Belgium), 
  428: Stepa29031990 (Belarus), 
  429: Rogacheski (Brazil), 
  430: coracy (Brazil), 
  431: Tekila Ro (Brazil), 
  432: RodriguesDu [2] (Brazil), 
  433: floorug (Canada), 
  434: Deobandi (Argentina), 
  435: davihcava (Brazil), 
  436: Dr.Durrrq (Latvia), 
  437: Exc1usivePS (Kazakhstan), 
  438: street know (Brazil), 
  439: Mr. WildBR (Brazil), 
  440: hannaofjord (Iceland), 
  441: RodriguesDu (Brazil), 
  442: quata44 (Belgium), 
  443: leoleo05 (Brazil), 
  444: manosandrosp (Brazil), 
  445: Gabrielfs13 (Brazil), 
  446: bpjkbhjdobr (Kazakhstan), 
  447: handsup11 (Austria), 
  448: azer232 (Belgium), 
You finished the tournament (eliminated at hand #257228510432).You finished the tournament.


You made 1 re-entries for a total of $22.00.

