PokerStars Tournament #3911958623, No Limit Hold'em
  468: kedes123 (Brazil), 
  469: Rebozeio (Brazil), 
  470: DarkStyLe212 (Greece), 
  471: HenryMorr378 (United Kingdom), 
  472: Elreydelcasino (Argentina), 
  473: HappyWeeked (Ukraine), 
  474: Jiipls (Finland), 
  475: Da5ch [2] (Canada), 
  476: Ganjabriel (Chile), 
  477: dann_lolo (Brazil), 
  478: KerrsmusicFH (United Kingdom), 
  479: sidron13 (Belarus), 
  480: OndeJogaste? (Brazil), 
  481: enidan78 (Germany), 
  482: poofikpoofik (Belarus), 
  483: Titivan2224 (Belgium), 
  484: myforum (Argentina), 
  485: jordanh879 (Ireland), 
  486: HumberntII (Brazil), 
  487: LegTrauma (United Kingdom), 
  488: XITÃOZINHO (Brazil), 
  489: pokerscan97 (Canada), 
  490: K0myagin (Ukraine), 
  491: TW1RR2 (Switzerland), 
  492: Falcaogol (Brazil), 
  493: Maui2waui (Finland), 
  494: S.FILTH (Ukraine), 
  495: ovecon (Sweden), 
  496: joepaget92 (United Kingdom), 
  497: GustavoWSOP (Brazil), 
  498: mosley x (Denmark), 
  499: AnDomChia (Switzerland), 
  500: Mainz32 (Denmark), 
  501: PedroBust (Brazil), 
  502: Tervapiru [2] (Finland), 
  503: b00552805 (Canada), 
  504: mno1988 (Brazil), 
  505: AllanEM (Guatemala), 
  506: plytbl4 (Ukraine), 
  507: cerqueiracomvu (Brazil), 
  508: bertola12 (Brazil), 
  509: HumanEmptySeat (Switzerland), 
  510: M.Zama1990 (Kazakhstan), 
  511: SwapyLV (Latvia), 
  512: diamante_kw (Brazil), 
  513: daniel_pones (Brazil), 
  514: pescadorbh (Brazil), 
  515: Dembezoide (Chile), 
  516: girlyjack (United Kingdom), 
  517: LizardKinng (Brazil), 
  518: fedevalle [2] (Argentina), 
  519: duggydugg130 (United Kingdom), 
  520: 0belixx (Argentina), 
  521: Snipersha272 (Canada), 
  522: hongkingkong (Austria), 
  523: MaateooR (Argentina), 
  524: @BlackJack46 (Germany), 
  525: letalightshine (Switzerland), 
  526: helul (Bahamas), 
  527: Typucm (Belarus), 
  528: RasmusKarma (Finland), 
  529: Molganza [2] (Sweden), 
  530: Vi7u (Brazil), 
  531: Evandro A® (Brazil), 
  532: joshtom12332 (United Kingdom), 
  533: NikkThyraTria (United Kingdom), 
  534: MIRAG3M (Brazil), 
  535: Skrutter (Sweden), 
  536: flushnutsAA (Brazil), 
  537: Vladpiton (Ukraine), 
  538: paulvb13 (United Kingdom), 
  539: Riqueiras (Brazil), 
  540: TOTO_VILKS (Latvia), 
  541: ftmb90 (United Kingdom), 
  542: T0bzen (Denmark), 
  543: papazucas (Brazil), 
  544: MaxArg1993 (Canada), 
  545: Boots FWAW (United Kingdom), 
  546: Sundboel (Denmark), 
  547: timothyfc (Denmark), 
  548: Vida1495 (Belgium), 
  549: Molganza (Sweden), 
  550: faneloy [2] (Romania), 
  551: alisson soar (Brazil), 
  552: Da5ch (Canada), 
  553: boblangster6 (Brazil), 
  554: coracy (Brazil), 
  555: TopLobster (Canada), 
  556: Jeremi3597 (Ukraine), 
  557: gregorio254 (Brazil), 
  558: jorginho0111 (Brazil), 
  559: MaxiJay-1409 (United Kingdom), 
  560: faneloy (Romania), 
  561: talybraga (Brazil), 
  562: welben23 (Brazil), 
  563: lionwuschel [2] (Germany), 
  564: nyll33 (Brazil), 
  565: 0321pro (Brazil), 
  566: lizzy1971 (Germany), 
  567: lionwuschel (Germany), 
  568: adem0w (Belgium), 
  569: Jamjam7979 (Switzerland), 
  570: vycccka (Lithuania), 
  571: 1200CCM (Switzerland), 
  572: Tervapiru (Finland), 
  573: Niksobaka (Belarus), 
  574: gagauzoguz (Moldova), 
  575: fedevalle (Argentina), 

You finished in 299th place (eliminated at hand #257085487557).You finished the tournament.


You made 1 re-entries for a total of $11.00.

