PokerStars Tournament #3914012689, No Limit Hold'em
  164: Damsbo2604 [2] (Denmark), 
  165: Goodzilla_real (Switzerland), 
  166: mr.bluemi [2] (Germany), 
  167: Malandron_22 (Brazil), 
  168: ukskunkking (United Kingdom), 
  169: viktoras2729 (Lithuania), 
  170: loukskywalker [2] (Greece), 
  171: csmala77 (Brazil), 
  172: iosifes (Greece), 
  173: deyvsontrump (Brazil), 
  174: udonhime (Japan), 
  175: smeralda87 [2] (Germany), 
  176: Obnylyator [2] (Ukraine), 
  177: The Ni3ls (Germany), 
  178: Narnach (Belgium), 
  179: loukskywalker (Greece), 
  180: BambamDoBet (Brazil), 
  181: oNinguém (Austria), 
  182: ClemAAAA (Canada), 
  183: tririton (Luxembourg), 
  184: vpisjak (Latvia), 
  185: polskalan (Germany), 
  186: caiosultanum (Brazil), 
  187: BubbleBoy297 [2] (United Kingdom), 
  188: mr.bluemi (Germany), 
  189: Naslund44 [2] (Canada), 
  190: CARTUCHERAA (Argentina), 
  191: myyco (Slovenia), 
  192: Peedoca (Brazil), 
  193: keyhell (Brazil), 
  194: philip22071 (Germany), 
  195: vanishman87 (Belarus), 
  196: bengtkassler (Sweden), 
  197: fabo87 (Bulgaria), 
  198: elle89 (Germany), 
  199: Obnylyator (Ukraine), 
  200: Brcislav (Slovakia), 
  201: rafitia (Brazil), 
  202: oilucas2007 (Brazil), 
  203: Damsbo2604 (Denmark), 
  204: Micelele (Germany), 
  205: Miauzão (Brazil), 
  206: smeralda87 (Germany), 
  207: DANEE P666 (Romania), 
  208: BubbleBoy297 (United Kingdom), 
  209: bombexploded (Brazil), 
  210: Dbabreu2 (Ireland), 
  211: Aston777 (United Kingdom), 
  212: betfair fire (Malta), 
  213: TIGHTPRO87 (United Kingdom), 
  214: WaldtrautONE (Germany), 
  215: Pivite171 (Brazil), 
  216: THE BAKER555 (Denmark), 
  217: tuborg123456 (Belgium), 
  218: ChaseTyler14 (Canada), 
  219: Pelckito (Brazil), 
  220: Roshdy77732 (Belgium), 
  221: CiTral6077 (Germany), 
  222: kazymyr92 (Ukraine), 
  223: felipr (Brazil), 
  224: the_snail03 (United Kingdom), 
  225: Naslund44 (Canada), 
  226: TCNarcology (Austria), 
  227: senia138 (Slovenia), 
  228: Pand4e (Argentina), 

You finished in 46th place (eliminated at hand #257202962875).


