PokerStars Tournament #3908028276, No Limit Hold'em
  165: iagok (Brazil), 
  166: Guuadaña (Uruguay), 
  167: Juhuli97 (Finland), 
  168: chaavees [2] (Brazil), 
  169: FUTBOLCHE (Argentina), 
  170: Smuksak82 (Denmark), 
  171: Sitting_1n (United Kingdom), 
  172: Dazzleflare (United Kingdom), 
  173: bombexploded (Brazil), 
  174: bubs26 (Sweden), 
  175: chaavees (Brazil), 
  176: Niceman63 (Luxembourg), 
  177: 1sweder (Belgium), 
  178: Drudz777 (Brazil), 
  179: rHnN1 (Brazil), 
  180: Dönig (Austria), 
  181: Rick7BR (Brazil), 
  182: eaaeman (Brazil), 
  183: the_snail03 (United Kingdom), 
  184: JustPro10 (Bulgaria), 
You finished the tournament (eliminated at hand #256973740935).


