PokerStars Tournament #3914634440, No Limit Hold'em
  51: CBA_DAVE (Switzerland), still playing
  52: CHARLESSSS4 (Argentina), still playing
  53: CMESSAA [2] (Brazil), still playing
  54: CRodrigo007 (Brazil), still playing
  55: Calassa2709 (Brazil), still playing
  56: Chalkitup48 (Canada), still playing
  57: Champiomf [2] (Argentina), still playing
  58: Checkdex [3] (Slovakia), still playing
  59: ChicKenDina21 (United Kingdom), still playing
  60: ChrisP2711 (United Kingdom), still playing
  61: ChubaLero (Argentina), still playing
  62: Clandestin07 (Brazil), still playing
  63: CweedG (United Kingdom), still playing
  64: Cwien (Estonia), still playing
  65: DD-41185 (Belarus), still playing
  66: DIMOSCHESS [3] (Belarus), still playing
  67: DSRasmussen (Denmark), still playing
  68: Da5ch [3] (Canada), still playing
  69: Da777One (United Kingdom), still playing
  70: DaRiverRobber [2] (United Kingdom), still playing
  71: Dane4ka555 (Ukraine), still playing
  72: Danieelzin (Brazil), still playing
  73: Daniel Panka (Finland), still playing
  74: Danyboy19671 (Canada), still playing
  75: Darkdraw2 [2] (Germany), still playing
  76: DeaveB (Hungary), still playing
  77: Demiciaano (Brazil), still playing
  78: DerGamingOpa [2] (Germany), still playing
  79: DiegoGiffoni (Brazil), still playing
  80: DionataPZZ [2] (Brazil), still playing
  81: Domekanec (Ukraine), still playing
  82: Duchy Duke7 (United Kingdom), still playing
  83: Dziagaro (Lithuania), still playing
  84: EICameIeonFR [2] (Hungary), still playing
  85: EdmarCruel (Brazil), still playing
  86: Edzus89 (Latvia), still playing
  87: Engastamento (Brazil), still playing
  88: Esslöffel (Germany), still playing
  89: Estancho (Denmark), still playing
  90: F.Peters10 (Brazil), still playing
  91: FANCYCELERiO (United Kingdom), still playing
  92: FLON_TBF (Canada), still playing
  93: FRomV [2] (Ukraine), still playing
  94: Fishmongoose (United Kingdom), still playing
  95: FkTheOverseer (United Kingdom), still playing
  96: FluxCompression (Romania), still playing
  97: FmBlade (Ukraine), still playing
  98: Frodu46 (Ukraine), still playing
  99: FvalifDonar (Latvia), still playing
  100: G.R.R.127 (Ukraine), still playing
  101: Gab379 (Mexico), still playing
  102: Gabsis (Lithuania), still playing
  103: Ganjabriel (Chile), still playing
  104: GerardXS [2] (Mexico), still playing
  105: GlebsonN (Latvia), still playing
  106: GodFerri (Brazil), still playing
  107: GoodmanAR (Argentina), still playing
  108: Goodvin_spb (Kazakhstan), still playing
  109: Gordpoker1 (Brazil), still playing
  110: Granapadalo (Switzerland), still playing
  111: Grisdoff (Austria), still playing
  112: Griski (Denmark), still playing
  113: Gunterclem [2] (United Kingdom), still playing
  114: Haddde (Sweden), still playing
  115: Haldyr_1933 (Ukraine), still playing
  116: Halk306 (Ukraine), still playing
  117: Hallon123452 [3] (Sweden), still playing
  118: Havaianas 43-44 (Brazil), still playing
  119: Heineken999 (Germany), still playing
  120: Hericiaceae [3] (Uzbekistan), still playing
  121: Hovakim123 (Armenia), still playing
  122: HuanMatoss (Moldova), still playing
  123: Hugoholland51 (United Kingdom), still playing
  124: Hy_Fans (Germany), still playing
  125: ICEBRAM (United Kingdom), still playing
  126: I_RaisyDaizy_I [2] (Malta), still playing
  127: Iac0793 [2] (Romania), still playing
  128: Iambigtuna (Canada), still playing
  129: Igor4ik200 (Ukraine), still playing
  130: Insignificent (United Kingdom), still playing
  131: Into55View (United Kingdom), still playing
  132: IrkaBoss [2] (Ukraine), still playing
  133: Ivanhoe2478 (United Kingdom), still playing
  134: JNQB (Brazil), still playing
  135: Jacks_Ten (Sweden), still playing
  136: Jaegernaut19 (Canada), still playing
  137: James.Jr003 (Canada), still playing
  138: JoZe BoB (Brazil), still playing
  139: Joby D (Ukraine), still playing
  140: JokeR1992D (Moldova), still playing
  141: JokerUA2 (Ukraine), still playing
  142: Joney321 [2] (Germany), still playing
  143: Ju2703 [2] (Brazil), still playing
  144: KAPITANTZANO (Bulgaria), still playing
  145: KESHISHO (Armenia), still playing
  146: KKalog [2] (Greece), still playing
  147: KLOC281292 (United Kingdom), still playing
  148: KV*MerzaveC* [2] (Ukraine), still playing
  149: Karllofff (Moldova), still playing
  150: Karskihai (Finland), still playing
  151: KatMcK (Canada), still playing
  152: KeL'W1N (Belarus), still playing
  153: KidGotIssues [2] (United Kingdom), still playing
  154: Killinfields (Romania), still playing
  155: Killjedan (Ukraine), still playing
  156: King Zizze [3] (Sweden), still playing
  157: Kirigi2020 (Sweden), still playing
  158: Kleber Thau (Brazil), still playing
  159: Koriks88 [2] (Ukraine), still playing
  160: KotBaziL3 (Belarus), still playing
  161: KrazyBoom [2] (Belarus), still playing
  162: Kristof87 (Belgium), still playing
  163: Krisz197388 [2] (United Kingdom), still playing
  164: Kuni65 (Germany), still playing
  165: LOUIS807 [2] (Greece), still playing
  166: Lanttupoika (Finland), still playing
  167: Letmehaveit25 (Denmark), still playing
  168: Locato10 (Argentina), still playing
  169: Lolonamente (Brazil), still playing
  170: Lost More (Ukraine), still playing
  171: Luansurfiel (Brazil), still playing
  172: Lucky14088 [3] (Germany), still playing
  173: LuckyHunterr (Switzerland), still playing
  174: M1k43l0p (Uruguay), still playing
  175: M1r4cl38 (Lithuania), still playing
  176: M44OO (Azerbaijan), still playing
  177: MAKKAPAKK (United Kingdom), still playing
  178: MR P HEAD [2] (United Kingdom), still playing
  179: Mackapaggg (Latvia), still playing
  180: Maketo1987 (Bulgaria), still playing
  181: MarGorUK (Greece), still playing
  182: MarianFerst [2] (Argentina), still playing
  183: Marinelord27 (Austria), still playing
  184: Maskaradnik1 (Ukraine), still playing
  185: Massada1993 (Sweden), still playing
  186: MatheusD9999 [3] (Brazil), still playing
  187: Matrigo (Romania), still playing
  188: Matt 2 Pro (United Kingdom), still playing
  189: Maximmus_134 (Ukraine), still playing
  190: Meiram9393 (Kazakhstan), still playing
  191: MenFeelings (United Kingdom), still playing
  192: Merlinman1969 [3] (United Kingdom), still playing
  193: Meszi1125 (Hungary), still playing
  194: Mg8888mg (United Kingdom), still playing
  195: Michi010269 [2] (Germany), still playing
  196: MikeLewis85 (United Kingdom), still playing
  197: Mike_161202 (Germany), still playing
  198: Miranchuck [3] (Switzerland), still playing
  199: Mixa1115 (Ukraine), still playing
  200: MizCool28 [2] (Germany), still playing
  201: MoKa5530 (Ukraine), still playing
  202: Morroi (Brazil), still playing
  203: MrNorsjo (Sweden), still playing
  204: Murphy745 (Ireland), still playing
  205: NEGO10849 (Brazil), still playing
  206: NYUSICHKA (Belarus), still playing
  207: Nareko555 (Armenia), still playing
  208: Natna30 [2] (Greece), still playing
  209: NcoreFerko (Hungary), still playing
  210: Nextrex22 (Brazil), still playing
  211: Nicolaslq [3] (Argentina), still playing
  212: Obnylyator [3] (Ukraine), still playing
  213: Oggijan (Sweden), still playing
  214: Olegleon1989 (Ukraine), still playing
  215: OndeJogaste? [2] (Brazil), still playing
  216: OnishkaPlays (Ukraine), still playing
  217: OtalDoSataa (Brazil), still playing
  218: Otsat [3] (Finland), still playing
  219: PAIKTISGR (Greece), still playing
  220: PDpapa (Hungary), still playing
  221: PKRninja81 (United Kingdom), still playing
  222: PROdube (Canada), still playing
  223: Pablo_escu (Germany), still playing
  224: ParisBlonde (Switzerland), still playing
  225: Passad0 (Brazil), still playing
  226: PazitronCity (Ukraine), still playing
  227: Petelekinho (Brazil), still playing
  228: Peter9900 [2] (Denmark), still playing
  229: PierreChico1 (Luxembourg), still playing
  230: PieterJV (Belgium), still playing
  231: Pitinnnn (Brazil), still playing
  232: Plopp5 (Germany), still playing
  233: Plutsch [2] (Germany), still playing
  234: PokerBeast1999 (Germany), still playing
  235: Ponthyarelly (Brazil), still playing
  236: PopyGau (Belarus), still playing
  237: PowerJam72 (United Kingdom), still playing
  238: PunisherAA [2] (United Kingdom), still playing
  239: Pyanda7 (United Kingdom), still playing
  240: RAMOS149 (Brazil), still playing
  241: RED18_ATNEK (Sweden), still playing
  242: RJM3232 (United Kingdom), still playing
  243: RRoleto (Brazil), still playing
  244: RaffaPK (Brazil), still playing
  245: RandyZerg (Ukraine), still playing
  246: Rapa velhos (Brazil), still playing
  247: Rayon-2lune (Switzerland), still playing
  248: ReGyLyR (Kazakhstan), still playing
  249: RealiQ (Slovakia), still playing
  250: RedTrhee [2] (United Kingdom), still playing
  251: RedVee95 (United Kingdom), still playing
  252: Rhys1985 (United Kingdom), still playing
  253: Rilua (Switzerland), still playing
  254: RiverRJ [2] (Brazil), still playing
  255: RobEraman (Ukraine), still playing
  256: Rodrigo_PSta (Brazil), still playing
  257: Rolikasas (United Kingdom), still playing
  258: RoxyBenny [2] (Sweden), still playing
  259: RxTheViruS (Brazil), still playing
  260: SD ANDRE (Brazil), still playing
  261: SKULL199228 [2] (Brazil), still playing
  262: ST Santa [2] (Ukraine), still playing
  263: STEROIDhulk (Finland), still playing
  264: Sahatkatsch (Germany), still playing
  265: SanayCASINO (Ukraine), still playing
  266: SchneiderRX (Mexico), still playing
  267: Scoopage1978 [3] (United Kingdom), still playing
  268: Sebastian.SP (Germany), still playing
  269: SergheyS3 (Moldova), still playing
  270: Shagalov M. (Belarus), still playing
  271: ShalnoyTapok (Kazakhstan), still playing
  272: ShelbyIzi (Lithuania), still playing
  273: Siro:)JJa777 (Belarus), still playing
  274: Siryeti (Germany), still playing
  275: Skipijslv (Latvia), still playing
  276: Soress (Ukraine), still playing
  277: Staade (Germany), still playing
  278: Stoyamante (Bulgaria), still playing
  279: SweetBoss (Germany), still playing
  280: TCNarcology (Austria), still playing
  281: TOTHGEN [2] (Switzerland), still playing
  282: Tamerlan242 (Kazakhstan), still playing
  283: Tedinho93 (Brazil), still playing
  284: TeeJay404 (United Kingdom), still playing
  285: TeeMee1986 (United Kingdom), still playing
  286: Terry_Top_TOT (Canada), still playing
  287: TheF2D [2] (Ukraine), still playing
  288: TheWhoooooo [3] (New Zealand), still playing
  289: Thedane379 (Denmark), still playing
  290: Thesuit333 (Canada), still playing
  291: Tigermus.92 [2] (Switzerland), still playing
  292: Timex_55 (Brazil), still playing
  293: Titch999 [2] (United Kingdom), still playing
  294: Tony_Tim1983 [2] (Belgium), still playing
  295: TopLobster (Canada), still playing
  296: Truefinale (Belarus), still playing
  297: Tullioint (Denmark), still playing
  298: TxiiN (Brazil), still playing
  299: USA190318 (Kazakhstan), still playing
  300: UpayMyBarbecue (Brazil), still playing
  301: VarokSaurfangAA [2] (Lithuania), still playing
  302: Vartulio [3] (Brazil), still playing
  303: Vegetason88 (Canada), still playing
  304: Vezku91 (Finland), still playing
  305: VihaKänni (Finland), still playing
  306: Vini'sback (Brazil), still playing
  307: VisT_12 [3] (Ireland), still playing
  308: Vlad_Uzumaki (Belarus), still playing
  309: Vredaren [2] (Sweden), still playing
  310: WESTland92 (Kazakhstan), still playing
  311: Wadane (Canada), still playing
  312: Wehr333 (Moldova), still playing
  313: Win A 4tune [2] (United Kingdom), still playing
  314: Winmoore [2] (Sweden), still playing
  315: WooTang0 (Belarus), still playing
  316: X!DoMyBestX (Ukraine), still playing
  317: XXrusitoXX (Argentina), still playing
  318: Xanxus2023 [2] (Switzerland), still playing
  319: Xarvion [2] (Germany), still playing
  320: YouAreaTowel [2] (United Kingdom), still playing
  321: Yurentivs521 (Ukraine), still playing
  322: Zabica20 [2] (Slovenia), still playing
  323: Zizy2001 (Ukraine), still playing
  324: Zocotroco (Argentina), still playing
  325: Zuriktan [3] (Mexico), still playing
  326: achselander (Germany), still playing
  327: adorno04 (Brazil), still playing
  328: adyta03041990 (Romania), still playing
  329: ajugar1 (Chile), still playing
  330: aleleand (Brazil), still playing
  331: aljechoo [2] (Austria), still playing
  332: alkibiades1 [3] (Germany), still playing
  333: altzera (Brazil), still playing
  334: alysonrachadel (Brazil), still playing
  335: apedipele (Finland), still playing
  336: arqdadi [2] (Brazil), still playing
  337: asiancutiee (Thailand), still playing
  338: atg590 (Sweden), still playing
  339: ausderasche (Germany), still playing
  340: bandolerochile (Chile), still playing
  341: baranostop97 (Belgium), still playing
  342: basia69basia (Greece), still playing
  343: bazzboy (Sweden), still playing
  344: bazzlebrush1 (United Kingdom), still playing
  345: bdu28 (Belgium), still playing
  346: begalma [3] (Belgium), still playing
  347: benjidaman [3] (Sweden), still playing
  348: benzou5100 (Belgium), still playing
  349: berndawg33 (Canada), still playing
  350: berviantiago [2] (Brazil), still playing
  351: bhallaldeva (United Kingdom), still playing
  352: biz0n85 (Belarus), still playing
  353: bobiteam (Bulgaria), still playing
  354: bobo2903 [2] (Austria), still playing
  355: bodylevich (Belarus), still playing
  356: bongleman (United Kingdom), still playing
  357: boris191919 [3] (United Kingdom), still playing
  358: browbotham [2] (United Kingdom), still playing
  359: brunofaes405 [2] (Brazil), still playing
  360: btennis96 [2] (Brazil), still playing
  361: caiomoural (Brazil), still playing
  362: caiosultanum (Brazil), still playing
  363: casiz88 (Finland), still playing
  364: celticalien (Canada), still playing
  365: cherry_pitts [3] (Canada), still playing
  366: chess1000 [2] (Ukraine), still playing
  367: chipraiser1 [3] (Germany), still playing
  368: clockjerk [2] (Canada), still playing
  369: cloges101 (Canada), still playing
  370: cmgoes (Brazil), still playing
  371: cockroach69 (United Kingdom), still playing
  372: coldbeer66 (Brazil), still playing
  373: conexao38 (Brazil), still playing
  374: courtscat [3] (United Kingdom), still playing
  375: croberto17 (Brazil), still playing
  376: csbambi (Switzerland), still playing
  377: currywurst690 [2] (Switzerland), still playing
  378: daniturn (Brazil), still playing
  379: danny1ok [2] (Romania), still playing
  380: darkpae [2] (Chile), still playing
  381: dedezinmendo (Brazil), still playing
  382: delysid [2] (Switzerland), still playing
  383: despair515 (Belarus), still playing
  384: ditch395 [2] (Belgium), still playing
  385: djdow (United Kingdom), still playing
  386: dmccarroll (United Kingdom), still playing
  387: duduzeras968 (Brazil), still playing
  388: dupiva [2] (Brazil), still playing
  389: efr@_cat25 (Ecuador), still playing
  390: ejey32 [2] (Lithuania), still playing
  391: elinaskrisos (Greece), still playing
  392: elseniormanu [2] (Argentina), still playing
  393: emi_nico09 (Argentina), still playing
  394: emsbigbob25 (United Kingdom), still playing
  395: f18ter (Canada), still playing
  396: faceluke (United Kingdom), still playing
  397: faker5__515 (Belgium), still playing
  398: fehemp56 (Brazil), still playing
  399: fischfresse5682 [2] (Germany), still playing
  400: flaiirs (United Kingdom), still playing
  401: flavin frgs (Brazil), still playing
  402: focardo (Argentina), still playing
  403: foley1904 (Germany), still playing
  404: foofiter840 [2] (United Kingdom), still playing
  405: fredaoxd (Brazil), still playing
  406: fulloflop AA (Belgium), still playing
  407: gagauzoguz (Moldova), still playing
  408: gamma_ray161 (United Kingdom), still playing
  409: garybhoy07 (United Kingdom), still playing
  410: geralvf (Mexico), still playing
  411: glhfniwlfckeone (Kazakhstan), still playing
  412: goli559 (Argentina), still playing
  413: goonchi (Uruguay), still playing
  414: gosa.sa1967 (Lithuania), still playing
  415: gota06 (Brazil), still playing
  416: gpap241182 (Greece), still playing
  417: grailbrdss (Ukraine), still playing
  418: grituc [3] (Moldova), still playing
  419: gwallgofddyn (United Kingdom), still playing
  420: hed777 [2] (Brazil), still playing
  421: herberthoss (Brazil), still playing
  422: herzass4466 (Germany), still playing
  423: ian beanza (United Kingdom), still playing
  424: ikemendes (United Kingdom), still playing
  425: indianjoe (Ireland), still playing
  426: infinitybar (Belgium), still playing
  427: jalver [2] (Belgium), still playing
  428: jason873 [2] (Brazil), still playing
  429: jbMaveric (Brazil), still playing
  430: jihache (Belgium), still playing
  431: jimbonda1664 [2] (United Kingdom), still playing
  432: jm301065 (United Kingdom), still playing
  433: jmBrabo (Brazil), still playing
  434: joesepp92 (Germany), still playing
  435: joliiporenta (Slovenia), still playing
  436: jonkinio (Austria), still playing
  437: jormasnack (Finland), still playing
  438: joshc02 (United Kingdom), still playing
  439: js8111 [2] (United Kingdom), still playing
  440: jtedecaliss (Canada), still playing
  441: juvedesi10 [2] (United Kingdom), still playing
  442: jvboucinha (Brazil), still playing
  443: jvcsinott (Brazil), still playing
  444: k9time [2] (Ireland), still playing
  445: kaboobi one [2] (United Kingdom), still playing
  446: kachok84 (Belarus), still playing
  447: kader italiano [2] (Algeria), still playing
  448: katimico (Brazil), still playing
  449: kekedabamos [2] (United Kingdom), still playing
  450: kingspoofer [2] (Ireland), still playing
  451: kini2299 (Belarus), still playing
  452: kirrard28 (Japan), still playing
  453: kirsisLV (Latvia), still playing
  454: kleber22 [2] (Brazil), still playing
  455: klinten81 [2] (Denmark), still playing
  456: kooba247 (Finland), still playing
  457: leozinhobre (Brazil), still playing
  458: lilleper4100 (Denmark), still playing
  459: limmimi [2] (Kazakhstan), still playing
  460: lio dantas (Brazil), still playing
  461: locksefc (United Kingdom), still playing
  462: lucasp26 (Argentina), still playing
  463: luiseven7 (Brazil), still playing
  464: luketom2 (United Kingdom), still playing
  465: m1001uu [2] (Brazil), still playing
  466: m1ronO [2] (Ukraine), still playing
  467: mKey_Qm (United Kingdom), still playing
  468: mabbba [2] (Denmark), still playing
  469: maicon.levis01 (Brazil), still playing
  470: majnaj (Sweden), still playing
  471: maltese2929 (Malta), still playing
  472: marval231 (Argentina), still playing
  473: mastervp888 (Kazakhstan), still playing
  474: matits213 [2] (Slovenia), still playing
  475: matte_4 (Sweden), still playing
  476: me win me (United Kingdom), still playing
  477: memobond111 (Germany), still playing
  478: michel_ah89 (Brazil), still playing
  479: mikeyp41 [2] (United Kingdom), still playing
  480: millerchick (Canada), still playing
  481: mindriper (United Kingdom), still playing
  482: misral4 [2] (South Korea), still playing
  483: mister noon (Germany), still playing
  484: mitch1234912 (United Kingdom), still playing
  485: mitiyy (Bulgaria), still playing
  486: mmnbvc (Belarus), still playing
  487: mongoliser (Ireland), still playing
  488: mononet313 (Argentina), still playing
  489: montagnik92 [2] (United Kingdom), still playing
  490: mopedistas [2] (Lithuania), still playing
  491: morozvit74 [2] (Belarus), still playing
  492: mrdenny666 (Vietnam), still playing
  493: mscastros (Brazil), still playing
  494: mvladimir_11 (Romania), still playing
  495: nandowhite (Brazil), still playing
  496: napje25 [2] (Luxembourg), still playing
  497: neasden1972 (United Kingdom), still playing
  498: nebkins (United Kingdom), still playing
  499: nhozidrean [2] (Brazil), still playing
  500: nicey512 (United Kingdom), still playing
  501: niilasson (Finland), still playing
  502: niki_17_m (Bulgaria), still playing
  503: nirodax (Greece), still playing
  504: no ase1815 (United Kingdom), still playing
  505: novo_lyrou [2] (Brazil), still playing
  506: oOBlowOo (Belarus), still playing
  507: ooOoo0oo (Thailand), still playing
  508: operatorul08 [2] (Romania), still playing
  509: oquesou7 (Brazil), still playing
  510: oscaroscar714 (Canada), still playing
  511: ownagemind (Moldova), still playing
  512: pabliq9 [2] (Argentina), still playing
  513: pagulex (Romania), still playing
  514: papaloui1 [2] (Finland), still playing
  515: papazov (Bulgaria), still playing
  516: pavlenko den (Belarus), still playing
  517: peeeeedrinho (Brazil), still playing
  518: penn114h (United Kingdom), still playing
  519: peredovic (Moldova), still playing
  520: peterB61S (United Kingdom), still playing
  521: petro lviv83 (Ukraine), still playing
  522: petrov764 (Ukraine), still playing
  523: phacel [3] (Brazil), still playing
  524: pl@ta0plomo (Romania), still playing
  525: pontiac19 (Argentina), still playing
  526: poroto1407 (Argentina), still playing
  527: pottekeriek (Belgium), still playing
  528: preilo77 (Germany), still playing
  529: psotiris [3] (Greece), still playing
  530: qazaq010110 (Kazakhstan), still playing
  531: rasixa1986 (Belarus), still playing
  532: rdo_fabris (Brazil), still playing
  533: re_star_pkr (Brazil), still playing
  534: reidy1985 (Ireland), still playing
  535: ricbacker (Brazil), still playing
  536: rickovio (Canada), still playing
  537: rigede_420 (Germany), still playing
  538: riverboy187 (Canada), still playing
  539: rocka72 (Ukraine), still playing
  540: rodicampos [2] (Brazil), still playing
  541: rooster1475 (Canada), still playing
  542: rubbeer legz (Latvia), still playing
  543: rulzzz14 (Romania), still playing
  544: sainva [2] (Finland), still playing
  545: samagal [3] (Brazil), still playing
  546: saviocesar (Brazil), still playing
  547: scuppens (Belgium), still playing
  548: serg 0102000 (Ukraine), still playing
  549: sezonnoe (Kazakhstan), still playing
  550: shadowpla520 (United Kingdom), still playing
  551: shankillpoker (United Kingdom), still playing
  552: simoNetto11 (Brazil), still playing
  553: skipo99 (United Kingdom), still playing
  554: slippery2 (United Kingdom), still playing
  555: smoking_jon (United Kingdom), still playing
  556: soldado688 (Brazil), still playing
  557: spar7acus94 (Kazakhstan), still playing
  558: spartaboy10 (Belgium), still playing
  559: ssslavosss [3] (Ukraine), still playing
  560: stayClean14 (Belarus), still playing
  561: stilchuka [2] (Bulgaria), still playing
  562: suntony [2] (Argentina), still playing
  563: synekstabil (Germany), still playing
  564: tarsomc [2] (Brazil), still playing
  565: tbaz30 [2] (United Kingdom), still playing
  566: tede1313 (United Kingdom), still playing
  567: tenrafaelpai (Brazil), still playing
  568: thccc97 (Brazil), still playing
  569: thejokermen (Hungary), still playing
  570: thibess (Brazil), still playing
  571: thimbex (Finland), still playing
  572: tiltremser (Vietnam), still playing
  573: tiodompoker (Sweden), still playing
  574: titan2706 [2] (Brazil), still playing
  575: trapnel (Ireland), still playing
  576: tuborg123456 (Belgium), still playing
  577: u-r-bad-m8 [2] (United Kingdom), still playing
  578: uneven_br (Brazil), still playing
  579: ustin72 (Belarus), still playing
  580: vadi2011 (Moldova), still playing
  581: vale...ucc (Argentina), still playing
  582: vankatabond [3] (Bulgaria), still playing
  583: vern61-720 (Canada), still playing
  584: victorchaves77 (Brazil), still playing
  585: vik1272 (United Kingdom), still playing
  586: viniciusmri (Brazil), still playing
  587: vip0.1.9.0 (Brazil), still playing
  588: vitinho274 (Brazil), still playing
  589: wandest (Brazil), still playing
  590: weichu5034 (Paraguay), still playing
  591: wildthing1980 [2] (United Kingdom), still playing
  592: will1609 (Brazil), still playing
  593: wtfmzfck (Ukraine), still playing
  594: xaltepico [2] (Mexico), still playing
  595: xquizzza (Kazakhstan), still playing
  596: zagorius (Greece), still playing
  597: zajoappp (Denmark), still playing
  598: zetoc87 (Denmark), still playing
  599: feketelyuk73 (Hungary), 
  600: Gabrielfs13 (Brazil), 
  601: speedy260880 [3] (Germany), 
  602: lamate (United Kingdom), 
  603: MagiaW11 [2] (Argentina), 
  604: zykun (Belarus), 
  605: Gil27Ds (Switzerland), 
  606: Lilita88 (Bulgaria), 
  607: Totototo6666 (Lithuania), 
  608: kingsbluf588 (Canada), 
  609: Recrytt (Belarus), 
  610: hungrybast [2] (United Kingdom), 
  611: bengtkassler (Sweden), 
  612: spikdk (Brazil), 
  613: kikotucci (Brazil), 
  614: qlicord (Lithuania), 
  615: Liitsi [2] (Finland), 
  616: superobezian [2] (Vietnam), 
  617: djillip [3] (Austria), 
  618: verpam (Romania), 
  619: letsgo1396 [2] (United Kingdom), 
  620: JamesssRose (Romania), 
  621: Brcislav [3] (Slovakia), 
  622: Leandrodmc10 (Brazil), 
  623: Shan1x (Ukraine), 
  624: Minette763 [2] (Canada), 
  625: BigDrb [2] (Canada), 
  626: eduardo_adl [2] (Brazil), 
  627: Hapsiainenn [2] (Finland), 
  628: xxxBahnix584 (Germany), 
  629: KinrossToro (United Kingdom), 
  630: ezequiel2102 [3] (Argentina), 
  631: LehaHannibal (Belarus), 
  632: Dimenino (Switzerland), 
  633: LeCharentai (Canada), 
  634: Sergienk0 (Ukraine), 
  635: ovatsugkk (Brazil), 
  636: robertvrk [2] (Romania), 
  637: lucasnert [2] (Brazil), 
  638: ConnyDax1982 (Germany), 
  639: TorukMaktuson (Brazil), 
  640: snuttilutt [3] (Sweden), 
  641: YurkaGagarin (Belarus), 
  642: med0viy (Ukraine), 
  643: Rikill8 (Slovakia), 
  644: ZhekaDOM (Kazakhstan), 
  645: gugular (Finland), 
  646: SneakerDrengen (Denmark), 
  647: Gaiusjonus77 (Switzerland), 
  648: routschi91 (Switzerland), 
  649: ydar89 (Ukraine), 
  650: YaraProLucky (Ukraine), 
  651: coracy (Brazil), 
  652: please stop or7 (Ireland), 
  653: 2001133 (Lithuania), 
  654: peedro90 (Argentina), 
  655: blurblurblur123 (Ukraine), 
  656: kovalRB (Belarus), 
  657: Matematu4ka (Argentina), 
  658: z_chaves (Brazil), 
  659: Kobzik123 (Ukraine), 
  660: sechanski (Bulgaria), 
  661: shokirsaliev (Uzbekistan), 
  662: Dj Darius (Brazil), 
  663: Wilqqy (Finland), 
  664: howy06 (Germany), 
  665: Mat.huszcz (Brazil), 
  666: DxCrispimT (Brazil), 
  667: S9njay13 (United Kingdom), 
  668: 888TioTio888 (Switzerland), 
  669: Beanie717 (United Kingdom), 
  670: henners1977 (United Kingdom), 
  671: Brif4ick [3] (United Kingdom), 
  672: allogarage1 (Ukraine), 
  673: mixoslys (Greece), 
  674: flow-ffm [2] (Germany), 
  675: Varna171 (Latvia), 
  676: AstraLito [2] (Bulgaria), 
  677: BosanacGG (Germany), 
  678: Always Plan Ahe (Denmark), 
  679: GabeAndrey (Brazil), 
  680: darkpirner [2] (Germany), 
  681: pitanga43 (Brazil), 
  682: andergoes (Brazil), 
  683: pandora02 [2] (Ukraine), 
  684: KingBanj0 [2] (United Kingdom), 
  685: Tub1234 [2] (Denmark), 
  686: Spera007 [3] (Switzerland), 
  687: Ruanxxn (Brazil), 
  688: Tivun249 (Belarus), 
  689: Digus95 (Brazil), 
  690: gabydk37 (Denmark), 
  691: Kevin123668 (Argentina), 
  692: TheSaluki [2] (Malta), 
  693: forsakensoil (Estonia), 
  694: mars140191 (Belarus), 
