PokerStars Tournament #3918744170, No Limit Hold'em
Buy-In: $4.90/$0.60 USD
6022 players
Total Prize Pool: $14753.90 USD 
Tournament started 2025/08/20 13:05:00 BRT [2025/08/20 12:05:00 ET]

  1: # K -T-7 #86 (Greece), still playing
  2: 18bremen99 [2] (Germany), still playing
  3: 1obanoff [2] (Ukraine), still playing
  4: 261283 (Germany), still playing
  5: 7SkYy (Brazil), still playing
  6: AAx1x1AA [2] (Brazil), still playing
  7: ALEX666CHE (Ukraine), still playing
  8: Akran84 (Switzerland), still playing
  9: Andi8225 (Austria), still playing
  10: AniBunny83 (Germany), still playing
  11: Armoureddh7 (Ukraine), still playing
  12: AttilaFFM (Germany), still playing
  13: Avatal [2] (Ukraine), still playing
  14: Bedze [4] (United Kingdom), still playing
  15: Bennett1035 [2] (United Kingdom), still playing
  16: Bertuqui420 [2] (Brazil), still playing
  17: Bexinix (United Kingdom), still playing
  18: BigSleuthy [2] (Canada), still playing
  19: BlackVip1543 [2] (Germany), still playing
  20: Blackorchidée (Belgium), still playing
  21: Blaubart82 [3] (Germany), still playing
  22: Bluf_To_Much (Moldova), still playing
  23: Bluff_no_Mi (Germany), still playing
  24: Bogatyrev777 (Lithuania), still playing
  25: Bylinkar (Slovakia), still playing
  26: CaioP (Brazil), still playing
  27: CareMyBluff [4] (Albania), still playing
  28: Carlos160319 (Mexico), still playing
  29: ChrisLee1609 [5] (Germany), still playing
  30: Chup1sco (Brazil), still playing
  31: CiTral6077 (Germany), still playing
  32: Cordeiro212 (Brazil), still playing
  33: DBM100 (United Kingdom), still playing
  34: DR. ELDAR (Slovenia), still playing
  35: Dani96646 (Austria), still playing
  36: Danlaus (Brazil), still playing
  37: Dentada_23 (Argentina), still playing
  38: Diego Tato [4] (Argentina), still playing
  39: DiluccaNuuts (Brazil), still playing
  40: DimaLD (Greece), still playing
  41: Dima_HSV (Germany), still playing
  42: Djhony18 (Brazil), still playing
  43: Dog1404 [3] (Brazil), still playing
  44: DonPacoG [2] (Switzerland), still playing
  45: Doyle E D [3] (United Kingdom), still playing
  46: Dutra_Ítalo (Brazil), still playing
  47: EESTINOKIA [2] (Finland), still playing
  48: EduardoSPDs [2] (Brazil), still playing
  49: ElconeJQ (New Zealand), still playing
  50: Emanuel forq (Argentina), still playing
  51: Enemy-Deimos [3] (Germany), still playing
  52: Enzito Viana (Brazil), still playing
  53: Evn7z [2] (United Kingdom), still playing
  54: FERttAx01 (Switzerland), still playing
  55: FFForce! (Romania), still playing
  56: FFtonny (Brazil), still playing
  57: FJWPitt (United Kingdom), still playing
  58: Fantom453 (Ukraine), still playing
  59: FastEdiddy [3] (Canada), still playing
  60: FatBaldandUgly (United Kingdom), still playing
  61: Felipe_mla$ (Brazil), still playing
  62: Fetahuijjari [3] (Finland), still playing
  63: Fidelpa82 (Argentina), still playing
  64: FlushingPirate (United Kingdom), still playing
  65: Fred10rabelo (Brazil), still playing
  66: Frehni [2] (Austria), still playing
  67: GAKler1986 (Austria), still playing
  68: GKHOOD6 [2] (Switzerland), still playing
  69: GTavares013 [2] (Brazil), still playing
  70: Gerzah14 [2] (Argentina), still playing
  71: Ghatods [4] (Finland), still playing
  72: GrauensPalab (Germany), still playing
  73: GueGo13 (Germany), still playing
  74: GuilhermeLuis7 [2] (Brazil), still playing
  75: Guns_SM [2] (Brazil), still playing
  76: Guster197 (Germany), still playing
  77: HENRYPREMIUM (Mexico), still playing
  78: Hausen81 [2] (Germany), still playing
  79: HeadSkipper (Sweden), still playing
  80: Hemam20 (Brazil), still playing
  81: Henk88 (Germany), still playing
  82: Heopsss [2] (Moldova), still playing
  83: HianAdv (Brazil), still playing
  84: HideYourAss (Denmark), still playing
  85: Hog-Hedge (Austria), still playing
  86: Hy_Fans [2] (Germany), still playing
  87: I Toguro I (Brazil), still playing
  88: IIIINGENSSSS [3] (Canada), still playing
  89: IsoVega [2] (Ukraine), still playing
  90: Iñaki833 (Mexico), still playing
  91: J3t3bz (Belgium), still playing
  92: JPM1010 (Brazil), still playing
  93: JUCA_PIRAMA1 (Brazil), still playing
  94: Jabrita1988 (Chile), still playing
  95: Jamyson1 [2] (Brazil), still playing
  96: Jaomasco (Brazil), still playing
  97: JasonT36 [4] (Guernsey), still playing
  98: Javierchg (Mexico), still playing
  99: Jeanpro (Canada), still playing
  100: Jhoow-fitnes [2] (Brazil), still playing
  101: JotaS05 (Brazil), still playing
  102: JumalSander (Estonia), still playing
  103: Jupy9 (Romania), still playing
  104: JvS006 (Brazil), still playing
  105: Kakaio (Brazil), still playing
  106: Kakelate [2] (Finland), still playing
  107: Kaprizov97 (Finland), still playing
  108: Karcsi19750129 (Hungary), still playing
  109: Khelle00 [2] (Germany), still playing
  110: KieranPokerB (United Kingdom), still playing
  111: KoRGG (South Korea), still playing
  112: Krank3nhaus (Canada), still playing
  113: Ku4ti (Argentina), still playing
  114: L0pesz (Brazil), still playing
  115: LUDØM€N€ (Brazil), still playing
  116: Lamolemoli91 (Argentina), still playing
  117: Lassen007 (Denmark), still playing
  118: Leeogalante23 [3] (Brazil), still playing
  119: LeonardoZT (Brazil), still playing
  120: LordSinn81 (Ireland), still playing
  121: Lord_Highroller (Denmark), still playing
  122: LostSignalPoker (Belgium), still playing
  123: Lowb1rb [2] (Germany), still playing
  124: LuckyHunterr [3] (Switzerland), still playing
  125: Luis otav637 (Brazil), still playing
  126: M. Greiner (Brazil), still playing
  127: M.HERO-BUD (Mongolia), still playing
  128: MASSIVELEGEND9 (United Kingdom), still playing
  129: MCRuppert (Switzerland), still playing
  130: MKalms [5] (Germany), still playing
  131: MODRAZZZ (Slovenia), still playing
  132: MWCHESS (Brazil), still playing
  133: MaSc180 (United Kingdom), still playing
  134: Mad Manager (United Kingdom), still playing
  135: Majah78 [2] (Germany), still playing
  136: Maks19111979 (Ukraine), still playing
  137: Manjuba Silva57 (Brazil), still playing
  138: Marat Tash1 (Moldova), still playing
  139: Marcifarkas_ [2] (Hungary), still playing
  140: MatDeel1169 (Germany), still playing
  141: MatMesq [2] (Brazil), still playing
  142: Mateusbokao (Brazil), still playing
  143: MatiasMott@ (Uruguay), still playing
  144: Maximmus_134 [2] (Ukraine), still playing
  145: McGreguar (Germany), still playing
  146: Mcdermutt (Belarus), still playing
  147: Meady6969 (United Kingdom), still playing
  148: Memphi$777 [2] (Ukraine), still playing
  149: Miami305199033 [2] (Ireland), still playing
  150: Mikruxa (Belarus), still playing
  151: Milhorini (Brazil), still playing
  152: MiudoHighS (Brazil), still playing
  153: MonteGrind [2] (Vietnam), still playing
  154: Moscowecity (Uzbekistan), still playing
  155: Mossaide (United Kingdom), still playing
  156: MrCarter242 [2] (Ukraine), still playing
  157: Mr_Dudah (Denmark), still playing
  158: Msamua1 (United Kingdom), still playing
  159: NapaKoru (Finland), still playing
  160: Nejc777 [2] (Slovenia), still playing
  161: Neo_Fumseck (Belgium), still playing
  162: Nikkepo (Brazil), still playing
  163: Nikolios3 (Greece), still playing
  164: NizzanIsBack (Argentina), still playing
  165: No One There (Latvia), still playing
  166: Olegleon1989 (Ukraine), still playing
  167: P.L.1717 (Greece), still playing
  168: PECAHE (Brazil), still playing
  169: PHYLKO (Switzerland), still playing
