PokerStars Tournament #3916849692, No Limit Hold'em
Buy-In: $4.90/$0.60 USD
2758 players
Total Prize Pool: $8242.90 USD 
Tournament started 2025/08/11 13:30:00 BRT [2025/08/11 12:30:00 ET]

  1: $ammyBoy (United Kingdom), still playing
  2: 00AceToFace (Slovakia), still playing
  3: 08621 [2] (Ukraine), still playing
  4: 0NadIr0 (Denmark), still playing
  5: 0PTI-MEN (Brazil), still playing
  6: 0ld Painle$$ [2] (Finland), still playing
  7: 10Nikewolf (Romania), still playing
  8: 11eFAIXA (Brazil), still playing
  9: 123sasha321 (Ukraine), still playing
  10: 13FARTUMASTI07 (Ukraine), still playing
  11: 19D.A.L.86 (Belarus), still playing
  12: 1PLAYTRASH1 (United Kingdom), still playing
  13: 1Seryoga85 (Ukraine), still playing
  14: 1_Fokusnik (Kazakhstan), still playing
  15: 1pokerkingsh [3] (Germany), still playing
  16: 1wighty (Canada), still playing
  17: 2232012 (Vietnam), still playing
  18: 23sabotage [2] (Belarus), still playing
  19: 27Xurrasko (Brazil), still playing
  20: 420Mr Green420 (United Kingdom), still playing
  21: 4AA8127 (Belarus), still playing
  22: 4kingflops (United Kingdom), still playing
  23: 4ndyP4ndy (United Kingdom), still playing
  24: 65pepe (Germany), still playing
  25: 87snowstorm [2] (Canada), still playing
  26: 888FAKER888 (Brazil), still playing
  27: 88XxLeaderxX88 [2] (Brazil), still playing
  28: 93inger80 (Denmark), still playing
  29: 98'skillzz (Argentina), still playing
  30: AAKKULAA [2] (Belarus), still playing
  31: ABATI72 (Brazil), still playing
  32: ABlackAngelA (Vietnam), still playing
  33: ABugFixer [4] (Austria), still playing
  34: ADAMFISHER7 (United Kingdom), still playing
  35: AGoods (Estonia), still playing
  36: AJordenA (Belgium), still playing
  37: ALLinwitKK (United Kingdom), still playing
  38: AMAUTER (Ukraine), still playing
  39: ANachi20 [2] (Argentina), still playing
  40: APaviani (Brazil), still playing
  41: ARICCI.BOSSO [2] (Greece), still playing
  42: Abradox II (Belarus), still playing
  43: AbsPokerKing (Brazil), still playing
  44: AceWise (United Kingdom), still playing
  45: AcesBrewery (Argentina), still playing
  46: Adambl58 (Ukraine), still playing
  47: Ade Berardo (Brazil), still playing
  48: AdyGala65 [2] (Romania), still playing
  49: Aerosneto (Brazil), still playing
  50: Akka066 (Ukraine), still playing
  51: AlZal2004 [2] (Germany), still playing
  52: Alain.jansen (Belgium), still playing
  53: Aldina304 [2] (Germany), still playing
  54: AleksChalyy (Ukraine), still playing
  55: AlekseiNorel (Ukraine), still playing
  56: AlencarFilho (Brazil), still playing
  57: Alex198726 (Ukraine), still playing
  58: Alexandr0122 (Belarus), still playing
  59: AlexandreDrops (Brazil), still playing
  60: Aliaksandr144 (Belarus), still playing
  61: AlphaDrag007 (Bulgaria), still playing
  62: Alphamid [2] (Sweden), still playing
  63: Alphaqueenox [2] (Canada), still playing
  64: Alpohi83CH [2] (Switzerland), still playing
  65: Alvinegro22 [2] (Brazil), still playing
  66: Amarelloco (Brazil), still playing
  67: Amber2777 (United Kingdom), still playing
  68: Amiralsanji [2] (Sweden), still playing
  69: AndreMota13 (Brazil), still playing
  70: AndreiRo2323 (Romania), still playing
  71: Androfagas (Denmark), still playing
  72: Andssu10 (Brazil), still playing
  73: AnneMoon06 (Romania), still playing
  74: Antonreinold [2] (Sweden), still playing
  75: Arathron77 (Greece), still playing
  76: Argiris555 [3] (Greece), still playing
  77: Arkadius US (Ukraine), still playing
  78: ArmMed95 (Armenia), still playing
  79: Artep1 (Sweden), still playing
  80: Arthoryuss [2] (Brazil), still playing
  81: Asiaka123 [4] (Germany), still playing
  82: AtoraSuet [2] (United Kingdom), still playing
  83: Atrach32 (Morocco), still playing
  84: Attencion (Belarus), still playing
  85: AyanGugel07 (Brazil), still playing
  86: B Golubchuk (Ukraine), still playing
  87: B3ATINGYOU2 (United Kingdom), still playing
  88: BAN5N [2] (Finland), still playing
  89: BARH1991 [2] (United Kingdom), still playing
  90: BCarneiro 86 [2] (Brazil), still playing
  91: BELARUS_Polak (Belarus), still playing
  92: BENJISON18 (United Kingdom), still playing
  93: BILZAO212 (Brazil), still playing
  94: BINGO010281 [2] (Germany), still playing
  95: BSC93 (United Kingdom), still playing
  96: Bagata1990 (Brazil), still playing
  97: Bamadm (Germany), still playing
  98: Banzai79 (Belgium), still playing
  99: Barma76 [3] (Kazakhstan), still playing
  100: Baruyo24 (Mexico), still playing
  101: BazzHildreth (United Kingdom), still playing
  102: Beatrice_TH (Bulgaria), still playing
  103: Benediximus11 (Ukraine), still playing
  104: Benny130291 (Germany), still playing
  105: Bené991 [2] (Brazil), still playing
  106: Betojr77 (Brazil), still playing
  107: BigFox296 (United Kingdom), still playing
  108: Bigtallpaul85 [2] (United Kingdom), still playing
  109: Bila1983215 (Brazil), still playing
  110: BjarturD (Iceland), still playing
  111: BlinDera [2] (Brazil), still playing
  112: Bluf_To_Much [2] (Moldova), still playing
  113: Bock155 (Sweden), still playing
  114: Bogdansterie86 (Romania), still playing
  115: Bonev82 (Bulgaria), still playing
  116: Boonlight [2] (Germany), still playing
  117: Borjadobler (Brazil), still playing
  118: BountyhunterAA (Canada), still playing
  119: Br0ke24/7 [2] (Germany), still playing
  120: Bredo Boi [3] (United Kingdom), still playing
  121: BrunaL100 [2] (Brazil), still playing
  122: BrunoG_1909 (Germany), still playing
  123: BudSkinner5 (United Kingdom), still playing
  124: BulioAkis (Lithuania), still playing
  125: Burlaka780 [2] (Canada), still playing
  126: BustersD (United Kingdom), still playing
  127: CCS01 (United Kingdom), still playing
  128: CCramer777 (Austria), still playing
  129: CHEZzz724 [2] (Germany), still playing
  130: CJ_netpoker [2] (Brazil), still playing
  131: CMESSAA [2] (Brazil), still playing
  132: COCHISE425 (Germany), still playing
  133: Cags1965 (United Kingdom), still playing
  134: CaioSam09 (Brazil), still playing
  135: CallMeAve (Germany), still playing
  136: CameliaLele06 (Switzerland), still playing
  137: CamillaaaH (Brazil), still playing
  138: Canoe12718 (Ireland), still playing
  139: CapitalUK [2] (United Kingdom), still playing
  140: Captain_011 (Greece), still playing
  141: Cebola948 [2] (Brazil), still playing
  142: Celine17798 (Belgium), still playing
  143: CelsoBoroski [2] (Brazil), still playing
  144: Cerofinal (Argentina), still playing
  145: Champiomf (Argentina), still playing
  146: ChaseyBoyy (Canada), still playing
  147: Chefhase [2] (Germany), still playing
  148: Chipscheizer (Germany), still playing
  149: Claudesim27 [2] (Canada), still playing
  150: Colgate2 (Denmark), still playing
  151: Coloboration (Belarus), still playing
  152: Com Sort3 (Brazil), still playing
  153: Conejo 2269 (Argentina), still playing
  154: CordeiroJL (Brazil), still playing
  155: Cosmico40 (Germany), still playing
  156: CurreChrippa [2] (Sweden), still playing
  157: Cy17i (Switzerland), still playing
  158: D1360Pereira (Brazil), still playing
  159: DAS MERCES [4] (Brazil), still playing
  160: DJ-WilliBermuda (Germany), still playing
  161: DUC 241 (Canada), still playing
  162: DUFF MAN899 (Brazil), still playing
  163: Daan_kmisa10 [2] (Brazil), still playing
  164: DanDri2018 (Brazil), still playing
  165: DanLangUK (United Kingdom), still playing
  166: DanWinBig420 (United Kingdom), still playing
  167: Danieelzin (Brazil), still playing
  168: Danielgdss [2] (Brazil), still playing
  169: Dark Fog 92 [3] (Germany), still playing
  170: DaveLeBarbare (Switzerland), still playing
  171: DaveStraight (Belgium), still playing
  172: DaveStringy (United Kingdom), still playing
  173: Davieooo [2] (United Kingdom), still playing
  174: Dawson74404 [2] (United Kingdom), still playing
  175: Demidenochka16 (Ukraine), still playing
  176: Denetoandrade [2] (Brazil), still playing
  177: DerGamingOpa (Germany), still playing
  178: DiMastodon (Brazil), still playing
  179: Diego_FF [2] (Brazil), still playing
  180: Diego_xDD10 [2] (Brazil), still playing
  181: Dilligant (Austria), still playing
  182: Dimitrio333 (Ukraine), still playing
  183: DirJr90 (Brazil), still playing
  184: DistoKing (Brazil), still playing
  185: Dja_JJ (Brazil), still playing
  186: DoadorDonkey (Brazil), still playing
  187: DobriyKot88 (Ukraine), still playing
  188: Dolorizado (Argentina), still playing
  189: DomCarlos208 (Brazil), still playing
  190: Domingues1997 (Brazil), still playing
  191: Dostavu4uy (Ukraine), still playing
  192: Doug3098 (United Kingdom), still playing
  193: DouglasThor10 (Brazil), still playing
  194: Dr. Wet Fart (United Kingdom), still playing
  195: Dr_RafaelMF [2] (Brazil), still playing
  196: Dred_Rednose (Brazil), still playing
  197: Drezznott (Brazil), still playing
  198: Dron C K M 3 (Ukraine), still playing
  199: DuNiquele (Brazil), still playing
  200: DuardoJR (Brazil), still playing
  201: DuncThePunk22 [2] (United Kingdom), still playing
  202: Dyncp (Brazil), still playing
  203: Dyxle$$ (Ukraine), still playing
  204: EICameIeonFR (Hungary), still playing
  205: EdmarCruel (Brazil), still playing
  206: Eglay (Brazil), still playing
  207: Elbuensabor1010 (Argentina), still playing
  208: ElconeJQ (New Zealand), still playing
  209: Eliovan [2] (Brazil), still playing
  210: Elsocht_Ad (Belgium), still playing
  211: Elvisedson (Brazil), still playing
  212: Enigma5557 (Mexico), still playing
  213: ErickLam92 (Mexico), still playing
  214: Erko1100 (Slovakia), still playing
  215: Estancho (Denmark), still playing
  216: EstoQti (Estonia), still playing
  217: EveDunHiLL (Brazil), still playing
  218: Everton_KQJ (Brazil), still playing
  219: EzWTM (Brazil), still playing
  220: F$4v10 (Brazil), still playing
  221: FABIANAME (Brazil), still playing
  222: FCM9999 (Brazil), still playing
  223: FCRosini (Brazil), still playing
  224: FILKI (Thailand), still playing
  225: FOLKUN_1 [2] (Belarus), still playing
  226: FRomV [2] (Ukraine), still playing
  227: FTramontim (Brazil), still playing
  228: Fabio Di Mauro [2] (Brazil), still playing
  229: Facundo-cabj [2] (Argentina), still playing
  230: Falko Holz [2] (Germany), still playing
  231: FattyFoulkes (United Kingdom), still playing
  232: Fedezun (Argentina), still playing
  233: FelipeCobra [2] (Brazil), still playing
  234: Fenaruzz99 (Switzerland), still playing
  235: Fernandin2 (Brazil), still playing
  236: Fezitz [2] (Brazil), still playing
  237: FiberWizards (Sweden), still playing
  238: Fidelpa82 [3] (Argentina), still playing
  239: FischerH2211 [3] (Germany), still playing
  240: Fizzybublauh (Sweden), still playing
  241: FlaMartini (Brazil), still playing
  242: Flo199992 (Germany), still playing
  243: Flouback [2] (Brazil), still playing
  244: FlávioLimão [2] (Brazil), still playing
  245: Fonaridlo (Ukraine), still playing
  246: FrackReynolds22 [2] (United Kingdom), still playing
  247: Frehni (Austria), still playing
  248: G0Star5 [2] (Lithuania), still playing
  249: GAVIÃOFIEL12 (Brazil), still playing
  250: GDuarte096 (Brazil), still playing
  251: GKv$0 (Brazil), still playing
  252: GL-leite (Brazil), still playing
  253: GMP84 (Brazil), still playing
  254: GOODLIKEMAN (Ukraine), still playing
  255: GaborBonaventur (Switzerland), still playing
  256: GabrielK2020 (Albania), still playing
  257: Gajeel59 (Germany), still playing
  258: Gallapo [2] (Germany), still playing
  259: Ganjabriel [2] (Chile), still playing
  260: Garick64 (Ukraine), still playing
  261: GavreaAlex (Romania), still playing
  262: General22635 (Finland), still playing
  263: GenteFina93 [2] (Brazil), still playing
  264: GeorgiosSx [3] (Austria), still playing
  265: GesheV89 [2] (Bulgaria), still playing
  266: GevorMe (Armenia), still playing
  267: Gian_pok1001 (Chile), still playing
  268: GianfrancArg (Argentina), still playing
  269: GianniQ1202 [4] (Switzerland), still playing
  270: GioKlearchos (Greece), still playing
  271: Giourik2121 (Greece), still playing
  272: GoldEmHolk [2] (Denmark), still playing
  273: Gollum299 (Austria), still playing
  274: Gr0N3 (Argentina), still playing
  275: GraBar66 (Ukraine), still playing
  276: Grinder0712 (United Kingdom), still playing
  277: Grohenfegel (Ukraine), still playing
  278: Groovygrandad (United Kingdom), still playing
  279: GtMporw (Greece), still playing
  280: Gu$$father (Denmark), still playing
  281: GueGo13 (Germany), still playing
  282: Guerreiro412 [2] (Brazil), still playing
  283: Guigalo1313 (Brazil), still playing
  284: Guns_SM [2] (Brazil), still playing
  285: GustavoWSOP (Brazil), still playing
  286: Gwynbleidd1996 (Slovakia), still playing
  287: HBCityGirl (Germany), still playing
  288: HENRYPREMIUM (Mexico), still playing
  289: HITman7682 [2] (United Kingdom), still playing
  290: HOMEM DO ANO (Brazil), still playing
  291: HYLULU (Belgium), still playing
  292: Hallu Mini (Sweden), still playing
  293: Hammerhaj (Denmark), still playing
  294: HaruPk (Brazil), still playing
  295: Hazeventura76 (Belgium), still playing
  296: Hecpkr (Mexico), still playing
  297: Helton345 (Brazil), still playing
  298: Herby1965 (Germany), still playing
  299: Hihgwayman (Germany), still playing
  300: HiimBarlo (Canada), still playing
  301: HisokaQQQQ (Brazil), still playing
  302: Hkan.br (Brazil), still playing
  303: Hoca123 [2] (Germany), still playing
  304: HoldEll02 (Sweden), still playing
  305: Hud'sBat (Brazil), still playing
  306: Hugotcardoso91 (Brazil), still playing
  307: Husalfen78 (Denmark), still playing
  308: I cant stomp (Ukraine), still playing
  309: I6eelze6u6I [2] (Sweden), still playing
  310: IExPlayI (Bosnia and Herzegovina), still playing
  311: IIGÃO (Brazil), still playing
  312: IJohnnyAdvento (Brazil), still playing
  313: ISnakeU1337 [2] (Germany), still playing
  314: Iefenos (Brazil), still playing
  315: IkalAhPuch (Mexico), still playing
  316: Isildur7777 (Ireland), still playing
  317: Ivan-Dop0608 (Ukraine), still playing
  318: IvoCongonhas (Brazil), still playing
  319: Izverg31 (Ukraine), still playing
  320: JC Mendonça (Brazil), still playing
  321: JD 2266 E [2] (Ukraine), still playing
  322: JJeFoldPreflop (Brazil), still playing
  323: JUCA_PIRAMA1 [2] (Brazil), still playing
  324: JUDOREF (Romania), still playing
  325: Jabrita1988 (Chile), still playing
  326: Jacksonbay (Belarus), still playing
  327: Jahreggae (Brazil), still playing
  328: Jamo855 [2] (United Kingdom), still playing
  329: JapaSawada (Brazil), still playing
  330: Jay nuts bcc (Greece), still playing
  331: Jay129869 [3] (United Kingdom), still playing
  332: JayEm0611 (Germany), still playing
  333: Jay_Oliveira91 (Brazil), still playing
  334: Je5u5fav (Mexico), still playing
  335: Jean D Carvalho (Brazil), still playing
  336: JekaAce (Moldova), still playing
  337: Jenna893 (Sweden), still playing
  338: Jettei (Denmark), still playing
  339: Jhooplayok (Brazil), still playing
  340: Jminister (Finland), still playing
  341: JoZe BoB [2] (Brazil), still playing
  342: Joby D (Ukraine), still playing
  343: Jonnnyxd (Brazil), still playing
  344: Joris2210 (Belgium), still playing
  345: JoseMarcucci [2] (Brazil), still playing
  346: Josh03069 [2] (Germany), still playing
  347: João692 (Brazil), still playing
  348: Jud Kru (Argentina), still playing
  349: Judibius (Austria), still playing
  350: Julbo24 (Germany), still playing
  351: JulsKek [2] (Germany), still playing
  352: July Van7 (Ukraine), still playing
  353: Juninhoocwb (Brazil), still playing
  354: Junior La206 (Brazil), still playing
  355: Just rag it (Ireland), still playing
  356: JustSkul (Thailand), still playing
  357: Juwik (Belarus), still playing
  358: K.K. Rowland (United Kingdom), still playing
  359: K3tarmin (Austria), still playing
  360: KALATZHS (Greece), still playing
  361: KINGSTARS111 (Canada), still playing
  362: KV*MerzaveC* [2] (Ukraine), still playing
  363: KZCARBONE 90 (Brazil), still playing
  364: Kakashi993 (United Kingdom), still playing
  365: KalataD (Bulgaria), still playing
  366: Kaptahh (Finland), still playing
  367: Kardospulyka [2] (Hungary), still playing
  368: Kari7721 (Ukraine), still playing
  369: Karolina&Ogi (Sweden), still playing
  370: Karp008 (Ukraine), still playing
  371: Kaylau (Switzerland), still playing
  372: Kebrei (Brazil), still playing
  373: Kell Pro (Belgium), still playing
  374: KevinK82 (Ireland), still playing
  375: KickiLove [2] (Sweden), still playing
  376: Killu47 (Germany), still playing
