PokerStars Tournament #3912518866, No Limit Hold'em
Buy-In: $9.80/$1.20 USD
1890 players
Total Prize Pool: $18522.00 USD 
Tournament started 2025/08/01 16:02:00 BRT [2025/08/01 15:02:00 ET]

  1: "TheRealMurph8" (United Kingdom), still playing
  2: $ammyBoy (United Kingdom), still playing
  3: 1H8P0K3R (Austria), still playing
  4: 1M3N3Z [2] (United Kingdom), still playing
  5: 1XtraVert (Kazakhstan), still playing
  6: 3iii69 (United Kingdom), still playing
  7: 4KingAbout (United Kingdom), still playing
  8: 666joker678 (Canada), still playing
  9: 73ELIAS73 (Switzerland), still playing
  10: 76198 (Slovakia), still playing
  11: 85Dragon [2] (Hungary), still playing
  12: 8PrincePat9 (Germany), still playing
  13: 8gam€ (Slovakia), still playing
  14: A-blondi [2] (Denmark), still playing
  15: ABugFixer [2] (Austria), still playing
  16: AKEVA85 (Ireland), still playing
  17: AbinMathew (United Kingdom), still playing
  18: AbulFadl [2] (Estonia), still playing
  19: Adam_pockets [2] (Ireland), still playing
  20: Alba1982822 [3] (Romania), still playing
  21: AlexS1 (Canada), still playing
  22: AllanEM (Guatemala), still playing
  23: AllanvigCRF (Brazil), still playing
  24: Alpohi83CH (Switzerland), still playing
  25: Ambianensium (Ukraine), still playing
  26: Anderson RT2 [2] (Brazil), still playing
  27: Andre STF (Brazil), still playing
  28: Andssu10 (Brazil), still playing
  29: AnteroBH (Brazil), still playing
  30: ApresBoarder (United Kingdom), still playing
  31: Armaan1983 (United Kingdom), still playing
  32: ArtiniShivilsky (Brazil), still playing
  33: Arustokrat (Ukraine), still playing
  34: BBQ2605 (Canada), still playing
  35: BKUN2000 (Brazil), still playing
  36: BUCK UTD [3] (United Kingdom), still playing
  37: BabyBoom111 (Denmark), still playing
  38: BaladeiroTV (Brazil), still playing
  39: Bazinga23CRF (Brazil), still playing
  40: Bellami33 (Denmark), still playing
  41: BenDover1132 (Sweden), still playing
  42: Benstarr (Germany), still playing
  43: BetoLima84 (Brazil), still playing
  44: Bexinger (Austria), still playing
  45: Bibs1888 (United Kingdom), still playing
  46: Biel_KingKK (Brazil), still playing
  47: BlindesHuhn8 (Austria), still playing
  48: Blisto_AA (Switzerland), still playing
  49: BobJow93 (Brazil), still playing
  50: Bobelsie (Canada), still playing
  51: Boshian21 (Mexico), still playing
  52: Br0ke24/7 (Germany), still playing
  53: BrunoStrek (Brazil), still playing
  54: BuffMonk3y (Canada), still playing
  55: Bullithic (Ireland), still playing
  56: Butcherofblavi [2] (Sweden), still playing
  57: Buxe1981 (Germany), still playing
  58: C MAGIC 23 [2] (United Kingdom), still playing
  59: CLBR1 (Slovakia), still playing
  60: CRVG.Breno (Brazil), still playing
  61: CaioFer14 (Brazil), still playing
  62: CamillaaaH (Brazil), still playing
  63: Caution1210 [3] (United Kingdom), still playing
  64: Cebolaa490 (Brazil), still playing
  65: ChesterG1996 (United Kingdom), still playing
  66: Chestergreen [2] (Sweden), still playing
  67: ChipWreck111 (Canada), still playing
  68: ChiterMX (Belarus), still playing
  69: Collateral77 [2] (Bulgaria), still playing
  70: CuanCasey05 (Ireland), still playing
  71: Cwien (Estonia), still playing
  72: D1360Pereira [2] (Brazil), still playing
  73: D1sable (Lithuania), still playing
  74: D73W (United Kingdom), still playing
  75: DBojack (Brazil), still playing
  76: DIOGDEB (Luxembourg), still playing
  77: D_Robbbbbbbb [3] (United Kingdom), still playing
  78: Daan_kmisa10 (Brazil), still playing
  79: Damus1023 (Germany), still playing
  80: Danielfc93 (Ireland), still playing
  81: DannyS45 (Germany), still playing
  82: Delta568 (Canada), still playing
  83: DemiroseMawby (New Zealand), still playing
  84: Der Dorni [2] (Germany), still playing
  85: DevineAkua2023 [2] (Mexico), still playing
  86: DiMastodon (Brazil), still playing
  87: DocPoker100 (United Kingdom), still playing
  88: Domasasas (Lithuania), still playing
  89: DorflexBr (Brazil), still playing
  90: Dr. Wet Fart (United Kingdom), still playing
  91: Dr_Gliscor [2] (Germany), still playing
  92: Dred_Rednose (Brazil), still playing
  93: Drisovic (Belgium), still playing
  94: EQuiNoX MB [2] (United Kingdom), still playing
  95: Eaglov (Morocco), still playing
  96: Eirini95 (Greece), still playing
  97: Eliedsonstar (Brazil), still playing
  98: EmJott2008 (Germany), still playing
  99: Emphasy (Denmark), still playing
  100: Engastamento (Brazil), still playing
  101: Erfanshams [2] (Canada), still playing
  102: Eskimo.4i20 (Brazil), still playing
  103: Exc1usivePS (Kazakhstan), still playing
  104: FEXX1 (Brazil), still playing
  105: Fabiobonfa (Brazil), still playing
  106: FattyFoulkes [2] (United Kingdom), still playing
  107: Feerapoker (Brazil), still playing
  108: Felipe9646 (Argentina), still playing
  109: Ferder Wan [3] (Germany), still playing
  110: Fezz P 55 (United Kingdom), still playing
  111: Fighta02 (Germany), still playing
  112: FmoraesP (Brazil), still playing
  113: FoRm4T (Brazil), still playing
  114: FotisAris86 [3] (Greece), still playing
  115: FredFish2010 (United Kingdom), still playing
  116: Funai_5 (Bulgaria), still playing
  117: Fuuuuuuull (Brazil), still playing
  118: GGfrances (Brazil), still playing
  119: GabArruda [2] (Brazil), still playing
  120: GalickGun33 (Brazil), still playing
  121: Gaz8725 (United Kingdom), still playing
  122: GeleiaTrsk (Brazil), still playing
  123: Gil27Ds (Switzerland), still playing
  124: Gilmar0290 (Brazil), still playing
  125: GolferZE [2] (United Kingdom), still playing
  126: Gomadito (Mexico), still playing
  127: Goodarla (Ireland), still playing
  128: Gostweb (Belarus), still playing
  129: Gran Diablo [2] (Argentina), still playing
  130: GregUcan (Belgium), still playing
  131: GrimVoker (Thailand), still playing
  132: Grizle187 [2] (Romania), still playing
  133: GuaranaDolly (Brazil), still playing
  134: Guerrero0122 (Switzerland), still playing
  135: Gui_Campos90 [2] (Brazil), still playing
  136: GummiTorte124 (Germany), still playing
  137: Guns_SM (Brazil), still playing
  138: Gurke297 (Germany), still playing
  139: HeHasRaised (United Kingdom), still playing
  140: HerbertChapman (United Kingdom), still playing
  141: HeySunGod (Greece), still playing
  142: Hkan.br (Brazil), still playing
  143: Hoff_Fish77 [3] (Brazil), still playing
  144: HowLuckI@m (Brazil), still playing
  145: Huitzi1opocht1i (Germany), still playing
  146: Huronazoo [3] (Chile), still playing
  147: Husein04 (United Kingdom), still playing
  148: ILO335 [2] (Germany), still playing
  149: IPMAN5060 (Belgium), still playing
  150: ImFonky (Switzerland), still playing
  151: Inzider14 (Argentina), still playing
  152: Iustinul (Romania), still playing
  153: IvelinKocev1337 (Bulgaria), still playing
  154: J0nYb0y1993 (Bulgaria), still playing
  155: JakattaN (Ireland), still playing
  156: Jamz1409 (United Kingdom), still playing
  157: JeVaisVousRaket (Switzerland), still playing
  158: Jefferson1776 [2] (Switzerland), still playing
  159: Jessicabee131 (Canada), still playing
  160: Jimbo010297 (United Kingdom), still playing
  161: JoZe BoB (Brazil), still playing
