PokerStars Tournament #3916850522, No Limit Hold'em
  171: TCC977 (Ireland), 
  172: Vludin [2] (Belarus), 
  173: PeterLuto (Germany), 
  174: verrocchio82 (Mexico), 
  175: GuiMaiscedo (Brazil), 
  176: baadau (Brazil), 
  177: kirik464646 (Germany), 
  178: tauanfaria (Brazil), 
  179: Marlb0r0 M4n (Germany), 
  180: Vinivs09 [2] (Brazil), 
  181: elviesa (Argentina), 
  182: sh0nl1ne (Switzerland), 
  183: vitinho274 (Brazil), 
  184: hit_the_sea (United Kingdom), 
  185: Lawkzin (Brazil), 
  186: joaogz1 (Brazil), 
  187: mellee1995 (Canada), 
  188: Coach198112 (Lithuania), 
  189: jonathannens (Brazil), 
  190: KeeperBrasil (Brazil), 
  191: Blacky2688 (Germany), 
  192: greg3031 (Brazil), 
  193: APL 03 (Brazil), 
  194: bompa (Sweden), 
  195: Hasarisch [2] (Germany), 
  196: Knoxie1985 (United Kingdom), 
  197: sk1bbz (United Kingdom), 
  198: alfaeomega22 (Brazil), 
  199: Dum213 (United Kingdom), 
  200: seachorus (United Kingdom), 
  201: tremb1101 (Germany), 
  202: coyote710 (Argentina), 
  203: BOCA950 [2] (Brazil), 
  204: DuardoJR (Brazil), 
  205: Livino Showtime (Brazil), 
  206: Pkpoker198594 (Thailand), 
  207: Freitas Jr92 (Brazil), 
  208: largomen1 (Argentina), 
  209: mukitoseb (Brazil), 
  210: aleexandreen (Brazil), 
  211: petrosant (Brazil), 
  212: correia67 (Brazil), 
  213: respectedD888 (United Kingdom), 
  214: papai sinop (Brazil), 
  215: gemgem9292 (United Kingdom), 
  216: bomba198888 (Hungary), 
  217: Fiskrens13 (Sweden), 
  218: Richard_KONO (Brazil), 
  219: FroggySVK (Slovakia), 
  220: MaxiJay-1409 (United Kingdom), 
  221: ypourgos777 (Greece), 
  222: Bené991 (Brazil), 
  223: MrDB Poker (Canada), 
  224: Tekosilvabhk [2] (Brazil), 
  225: vandeco_dias (Brazil), 
  226: gabek21 (Germany), 
  227: Teewagen1 [2] (Germany), 
  228: Pierre697969 (Switzerland), 
  229: Tiagsluiz (Brazil), 
  230: bluenose51 [2] (United Kingdom), 
  231: SlothyThings (United Kingdom), 
  232: Lampi111 (Germany), 
  233: FerXXX (Brazil), 
  234: final09 (Ukraine), 
  235: FkTheOverseer (United Kingdom), 
  236: Pedro Enr751 (Brazil), 
  237: orimanloco (Greece), 
  238: Babydaun (Latvia), 
  239: arthurmajor (Brazil), 
  240: schmitt2512 (Brazil), 
  241: honnyjorge (Sweden), 
  242: LucaasAK747 (Brazil), 
  243: joaooln (Brazil), 
  244: IcyBoi69 (Denmark), 
  245: kdwan (Brazil), 
  246: twosteps66 (United Kingdom), 
  247: smithzao (Brazil), 
  248: RiverBluff44 (Romania), 
  249: Tekosilvabhk (Brazil), 
  250: BOCA950 (Brazil), 
  251: greecool (Germany), 
  252: 100%ludoman (Denmark), 
  253: WhiteSummeRK (Brazil), 
  254: Sury8E (Mexico), 
  255: Keizii (Finland), 
  256: tiag1 (Brazil), 
  257: Léopolina10 (Brazil), 
  258: HBP__7 [2] (Sweden), 
  259: Vludin (Belarus), 
  260: prociok20 (Germany), 
  261: Hasarisch (Germany), 
  262: ZTRaccon (Brazil), 
  263: nicocava10 (Argentina), 
  264: viihsantoos (Brazil), 
  265: PlinioFerraz (Brazil), 
  266: klimar (Germany), 
  267: slippery2 [2] (United Kingdom), 
  268: MSSQLSERVER01 (Greece), 
  269: bluenose51 (United Kingdom), 
  270: kijuu9 (Mexico), 
  271: Idrojon (Switzerland), 
  272: elerson10 (Brazil), 
  273: ali2057 (United Kingdom), 
  274: KZCARBONE 90 (Brazil), 
  275: apollocreedbr (Brazil), 
  276: valivasya22 (Ukraine), 
  277: fer_rinald (Brazil), 
  278: slippery2 (United Kingdom), 
  279: cannario2 (Switzerland), 
  280: xotinh0 (Brazil), 
  281: Teehoo1986 (Finland), 
  282: cptkostas [2] (Greece), 
  283: PMPokerMan (Brazil), 
  284: MechTilt (Germany), 
  285: Teewagen1 (Germany), 
  286: donand777 [2] (Ukraine), 
  287: Vinivs09 (Brazil), 
  288: marboro men222 (Switzerland), 
  289: freakyd88 (Germany), 
  290: jiraya013 (Brazil), 
  291: leolchaves (Brazil), 
  292: marlonsalv93 (Brazil), 
  293: pedroh2010 [2] (Brazil), 
  294: Sokol_3188 [2] (Ukraine), 
  295: hadbpoker (Brazil), 
  296: CocaColaZero93 [2] (Switzerland), 
  297: pedroh2010 (Brazil), 
  298: dupiva [2] (Brazil), 
  299: cptkostas (Greece), 
  300: nicenicebr [2] (Brazil), 
  301: ricardosoad (Brazil), 
  302: westaken (Belgium), 
  303: sKAro1201 [2] (Switzerland), 
  304: donand777 (Ukraine), 
  305: Bluf_To_Much (Moldova), 
  306: gutshot734 (Luxembourg), 
  307: chrischris44 (Argentina), 
  308: CryMeARiver369 (Brazil), 
  309: HBP__7 (Sweden), 
  310: chrismorr391 [2] (United Kingdom), 
  311: nicenicebr (Brazil), 
  312: Sokol_3188 (Ukraine), 
  313: WobobFace (United Kingdom), 
  314: GKv$0 (Brazil), 
  315: Augustoadvcba (Brazil), 
  316: Colbster1 (Canada), 
  317: pokerhero3838 (Austria), 
  318: yanyshivskyi (Ukraine), 
  319: guime20 (Brazil), 
  320: lhyjfgf (Finland), 
  321: cjohnston121 (United Kingdom), 
  322: CocaColaZero93 (Switzerland), 
  323: Vini'sback (Brazil), 
  324: mzmaxx (Brazil), 
  325: Ironjack95 (Greece), 
  326: Ca$hrulezz6990 (Germany), 
  327: chrismorr391 (United Kingdom), 
  328: dupiva (Brazil), 
  329: Jp_Oceano (Brazil), 
  330: cebolinha_rs (Brazil), 
  331: lebarraki63 (Belgium), 
  332: SuedeChick (Finland), 
  333: cheapplayer1 (Canada), 
  334: 7JoFre7 (Germany), 
  335: wöölf (Brazil), 
  336: Luntan11 (Sweden), 
  337: kounoupakis (Greece), 
  338: Messier1959 (Canada), 
  339: exzo-sa (Slovakia), 
  340: mirli8 (Austria), 
  341: TCo1988 (Germany), 
  342: relaxedsz (Brazil), 
  343: sKAro1201 (Switzerland), 
  344: Cosmos3003 (Belgium), 
  345: sqmpork (Sweden), 
  346: pixso7 (Brazil), 
  347: sampa1717 (Argentina), 
  348: Péterson8 (Brazil), 

You are still playing in this tournament.


