PokerStars Tournament #3912518993, No Limit Hold'em
  62: DSantanna87 (Brazil), still playing
  63: Da777One (United Kingdom), still playing
  64: Damsbo2604 [3] (Denmark), still playing
  65: Dark_Demon10 (United Kingdom), still playing
  66: Darya_Kurt (Brazil), still playing
  67: Davidedê [2] (Brazil), still playing
  68: Dieferson09 [2] (Brazil), still playing
  69: DjCkOnE [2] (Germany), still playing
  70: Dreams397 [3] (Switzerland), still playing
  71: Dubi74 (Argentina), still playing
  72: Durgolias [2] (Switzerland), still playing
  73: Dyadyarizo (Ukraine), still playing
  74: EJannotti [2] (Brazil), still playing
  75: Eduardo 1020304 [2] (Brazil), still playing
  76: Egroe (Romania), still playing
  77: Elysioum (United Kingdom), still playing
  78: Emilohlsson (Sweden), still playing
  79: Endofcovid2031 (Switzerland), still playing
  80: Engastamento (Brazil), still playing
  81: Erou (Finland), still playing
  82: EvE91xx (Germany), still playing
  83: Exemma [2] (Denmark), still playing
  84: FILKI (Thailand), still playing
  85: FMI97 [2] (Romania), still playing
  86: Familyfund (Sweden), still playing
  87: FatboyShrek [2] (United Kingdom), still playing
  88: FernandesDiz (Brazil), still playing
  89: Fis01 (Brazil), still playing
  90: FlavioDuraes (Brazil), still playing
  91: FmBlade (Ukraine), still playing
  92: Focuswow777 (Ukraine), still playing
  93: Fowlesy118 [3] (United Kingdom), still playing
  94: G.Prestess (Brazil), still playing
  95: GSPoker90 (Brazil), still playing
  96: GaNDalF-2509 (Brazil), still playing
  97: Gaacruz (Brazil), still playing
  98: Gaendi1128 [2] (Switzerland), still playing
  99: Gambl!ngKid (Ukraine), still playing
  100: GetarunAK [2] (Germany), still playing
  101: Giki123 (Slovenia), still playing
  102: GokudeAegis (Brazil), still playing
  103: GuiMaiscedo (Brazil), still playing
  104: GuiTuoBei (Brazil), still playing
  105: Guiga_Eller [2] (Brazil), still playing
  106: HeavyNDark [3] (United Kingdom), still playing
  107: HeitorCEC [2] (Brazil), still playing
  108: Horooosh [2] (Romania), still playing
  109: I OS793 I (Bulgaria), still playing
  110: I am MoonPie [2] (Canada), still playing
  111: Iustinul (Romania), still playing
  112: J-Rod Fett [3] (United Kingdom), still playing
  113: J9.com (Brazil), still playing
  114: JFF9 (Brazil), still playing
  115: JaSaToCo (United Kingdom), still playing
  116: JamsLaNoche [2] (Hungary), still playing
  117: JoaoEstrela0 (Brazil), still playing
  118: John_Fishboy [2] (Austria), still playing
  119: Josquin123 [2] (Mexico), still playing
  120: JuVeNicko_93 [2] (Denmark), still playing
  121: JulianoPK10 [2] (Brazil), still playing
  122: KINGWONKA [2] (Argentina), still playing
  123: KV*MerzaveC* (Ukraine), still playing
  124: KeL'W1N (Belarus), still playing
  125: KonkeyDong13 [3] (Germany), still playing
  126: LLEVENOMA [2] (Argentina), still playing
  127: LUSC_878 [2] (Sweden), still playing
  128: Lassiole (Denmark), still playing
  129: LaurinKing (Switzerland), still playing
  130: LeBijouu [2] (Argentina), still playing
  131: Leoarara (Brazil), still playing
  132: LeptonDOCORT (Brazil), still playing
  133: LesCriollez (Brazil), still playing
  134: LicãSorin (Romania), still playing
  135: Lifesucksyah (Sweden), still playing
  136: LillaLejonet (Sweden), still playing
  137: Locato10 (Argentina), still playing
  138: LuKe77A (Brazil), still playing
  139: LucasIglesia [2] (Brazil), still playing
  140: LuckyEgorka (Vietnam), still playing
  141: LuckyHunterr (Switzerland), still playing
  142: Mantastika (Lithuania), still playing
  143: MarlzTV [3] (United Kingdom), still playing
  144: MathausManf (Brazil), still playing
  145: Mathecf (Brazil), still playing
  146: Maus219 (Ukraine), still playing
  147: MaxiMoleJ7 (United Kingdom), still playing
  148: Maxi_AK_Yo (Ukraine), still playing
  149: MaximuzD.M. (Belarus), still playing
  150: Meady6969 (United Kingdom), still playing
  151: Michael 2048 [3] (Ukraine), still playing
  152: Miguel ball9 (Chile), still playing
  153: Mikel Unanue (Mexico), still playing
  154: MillionManu (Germany), still playing
  155: Miranda1410 (Brazil), still playing
  156: Mon$ter br (Brazil), still playing
  157: Monk Gallas [2] (Brazil), still playing
  158: Morroi (Brazil), still playing
  159: MrMartins97 [2] (Brazil), still playing
  160: NRodrigguez (Argentina), still playing
  161: No One There (Latvia), still playing
  162: Oguen1 [2] (Switzerland), still playing
  163: OneSh0tt (Germany), still playing
  164: Optimus 010 (Slovenia), still playing
  165: PAHAN_13_666 (Thailand), still playing
  166: PKaiser [2] (Chile), still playing
  167: Pajox01 [2] (Switzerland), still playing
  168: Palkkari (Finland), still playing
  169: Panda_HMA (Brazil), still playing
  170: Peedoca (Brazil), still playing
  171: Potop28rieku (United Kingdom), still playing
  172: PsychOrwell [2] (Germany), still playing
  173: QDLittle (Ukraine), still playing
  174: Quavo222 (Brazil), still playing
  175: Quintabjj (Brazil), still playing
  176: R.DuKe.gr [2] (Greece), still playing
  177: R.parreira08 (Brazil), still playing
  178: R0z4t1 (Brazil), still playing
  179: RabbitHunt93 [2] (United Kingdom), still playing
  180: Raiseberg20 (Brazil), still playing
  181: Rapa velhos (Brazil), still playing
  182: RaphinhaA (Brazil), still playing
  183: RaveFuture (Slovenia), still playing
  184: Rey07x (Germany), still playing
  185: Ricey247 (United Kingdom), still playing
  186: RichOne666 (Brazil), still playing
  187: RiversCuuuumo [3] (United Kingdom), still playing
  188: Rones2 [2] (Denmark), still playing
  189: RoyRees24 (Belarus), still playing
  190: Rpfeitosa (Brazil), still playing
  191: Ruden1987 (Kazakhstan), still playing
  192: R£SILI£NC£ (Brazil), still playing
  193: SD ANDRE (Brazil), still playing
  194: SanayCASINO (Ukraine), still playing
  195: Savva08 [2] (Ukraine), still playing
  196: Scoopage1978 (United Kingdom), still playing
  197: SekekamaNP13 (Greece), still playing
  198: ShamanduraPS [2] (Bulgaria), still playing
  199: SiLiSiLViNiO (Switzerland), still playing
  200: Skarb25 (Belarus), still playing
  201: SlyderS1 [2] (Hungary), still playing
  202: SorbenKing8000 [2] (Germany), still playing
  203: Sox[tyol] (Ukraine), still playing
  204: Sphinxblut22 (Austria), still playing
  205: Spongebob1977 (Germany), still playing
  206: Spraggy [3] (United Kingdom), still playing
  207: SsBatman73 (Greece), still playing
  208: Stas_Karas_911 (Belarus), still playing
  209: Stiggo248 (United Kingdom), still playing
  210: Stümpper88 [2] (Argentina), still playing
  211: Switzky27 [2] (Canada), still playing
  212: TOTO_VILKS (Latvia), still playing
  213: TheColdShelby (Brazil), still playing
  214: TheSheep12 (Germany), still playing
  215: Thefresh8 [2] (Mexico), still playing
  216: Thi_cortes (Brazil), still playing
  217: ThomasCavalcant (Brazil), still playing
  218: Timex_55 [2] (Brazil), still playing
  219: Tivun249 (Belarus), still playing
  220: TotalyScraZy (Brazil), still playing
  221: Troll4You (Denmark), still playing
  222: Tuca-sp (Brazil), still playing
  223: Turb1n@s (Greece), still playing
  224: UhhMee (Canada), still playing
  225: Vamoclan [2] (Brazil), still playing
  226: VicaS96 (Romania), still playing
  227: VictorCostax (Brazil), still playing
  228: VinceVegaMFR (Brazil), still playing
  229: Vupe (Belarus), still playing
  230: WASP-104b (Kazakhstan), still playing
  231: ZMLucker (United Kingdom), still playing
  232: Zeifod [2] (Bulgaria), still playing
  233: ZiZoUxY3 (Romania), still playing
  234: adneysantos [2] (Brazil), still playing
  235: alboy77153 (United Kingdom), still playing
  236: alexMFNb (Canada), still playing
  237: allindonksGG [2] (Brazil), still playing
  238: amario75 (Germany), still playing
  239: ameg0d (Brazil), still playing
  240: amrvmrk (Uzbekistan), still playing
  241: anzhei (Ukraine), still playing
  242: ashkation (Brazil), still playing
  243: asiancutiee (Thailand), still playing
  244: atditod13425 (Germany), still playing
  245: aurel030 (Romania), still playing
  246: b0tAAto (Brazil), still playing
  247: bdiddy1313 (Canada), still playing
  248: bhallaldeva (United Kingdom), still playing
  249: bikense (Brazil), still playing
  250: bloodypig (Belarus), still playing
  251: bpaludo11 (Brazil), still playing
  252: brizionz13 (New Zealand), still playing
  253: brokbarracuda (Austria), still playing
  254: buddyman222 (Canada), still playing
  255: canelo418 (Ukraine), still playing
  256: carlham705 (United Kingdom), still playing
  257: casablanca627 (Armenia), still playing
  258: cassini_jp (United Kingdom), still playing
  259: ccyrenne [2] (Canada), still playing
  260: champ.198326 (Germany), still playing
  261: chapo0687 (Mexico), still playing
  262: checkmatthew_CH (Switzerland), still playing
  263: circadiian (Sweden), still playing
  264: cjames14 (United Kingdom), still playing
  265: claudinei25 [2] (Brazil), still playing
  266: cnidarian88 (Finland), still playing
  267: comela_uto (Argentina), still playing
  268: crazybombs [2] (Austria), still playing
  269: dartboyat (Austria), still playing
  270: davcab92 [2] (Brazil), still playing
  271: ddonkat (Austria), still playing
  272: dentistchair (Ireland), still playing
  273: dilimAA (Brazil), still playing
  274: dima_12,1646 (Ukraine), still playing
  275: dimasO87 (Ukraine), still playing
  276: dipolo1910 (Brazil), still playing
  277: dorik1 [2] (Kazakhstan), still playing
  278: dragan249 (Slovenia), still playing
  279: durrrr47 (Argentina), still playing
  280: echoscience (Canada), still playing
  281: eigelis (Lithuania), still playing
  282: eiootz (United Kingdom), still playing
  283: eliveltontp (Brazil), still playing
  284: elmiau1 (Argentina), still playing
  285: euphorya382 (Cambodia), still playing
  286: fAArid88 (Brazil), still playing
  287: facial asymetry (Belarus), still playing
  288: fedazete (Brazil), still playing
  289: felipemota93 (Brazil), still playing
  290: fhn`vfhn`v (Belarus), still playing
  291: fi67gh3 (Germany), still playing
  292: flowerloveeee (Vietnam), still playing
  293: freezeplay [3] (Canada), still playing
  294: fuàallin (Brazil), still playing
  295: gabstone [3] (Brazil), still playing
  296: gavriluk1510 (Ukraine), still playing
  297: giannisLg (United Kingdom), still playing
  298: glu77ps [2] (Romania), still playing
  299: gsouzaf19 (Brazil), still playing
  300: gucklood (Bulgaria), still playing
  301: guioliveeira (Brazil), still playing
  302: guiramoss (Brazil), still playing
  303: guiskg (Brazil), still playing
  304: guix2x [2] (Brazil), still playing
  305: hAAppyendinGG (Malta), still playing
  306: haansi (Austria), still playing
  307: holtinho20 (Slovenia), still playing
  308: hotninebling (Brazil), still playing
  309: houston9000 (Germany), still playing
  310: hownorez (Austria), still playing
  311: icedavid [2] (Hungary), still playing
  312: ignacio8888 (Argentina), still playing
  313: ilesko15 [3] (Germany), still playing
  314: ineedcomplete (Brazil), still playing
  315: ipayou (Brazil), still playing
  316: jackhecher (Brazil), still playing
  317: jaimico00793 (Brazil), still playing
  318: jensguh (Greenland), still playing
  319: jestoky (United Kingdom), still playing
  320: jfaraclan [2] (Romania), still playing
  321: jimmy410 (United Kingdom), still playing
  322: joaomclt (Brazil), still playing
  323: johnymcc (Ireland), still playing
  324: jtedecaliss (Canada), still playing
  325: kalango16 [2] (Brazil), still playing
  326: kasimiir (Austria), still playing
  327: kay82_ps (Belarus), still playing
  328: kenyer8 (Hungary), still playing
  329: kilquer (Brazil), still playing
  330: koenoupi (Belgium), still playing
  331: lNormaJean (Ireland), still playing
  332: lbg2410 (Panama), still playing
  333: leosouza9 (Brazil), still playing
  334: lichistoria (Chile), still playing
  335: liquidpoker1 [2] (United Kingdom), still playing
  336: lkshoOw (Brazil), still playing
  337: lpfeelipe96 (Brazil), still playing
  338: maOiiii (Brazil), still playing
  339: madeinRS (Brazil), still playing
  340: maggon10 (Brazil), still playing
  341: maguchi31 [2] (Argentina), still playing
  342: maguireblue (United Kingdom), still playing
  343: magwitch78 (United Kingdom), still playing
  344: manocaio (Brazil), still playing
  345: marcio1818 [3] (Brazil), still playing
  346: marcste (Germany), still playing
  347: marquitopoker4 (Argentina), still playing
  348: marval231 (Argentina), still playing
  349: mateusneydia (Brazil), still playing
  350: matrimoriak [2] (Slovakia), still playing
  351: mauheat6 (Brazil), still playing
  352: mc1dot (United Kingdom), still playing
  353: micky1984205 (Chile), still playing
  354: mihalevich [2] (Kazakhstan), still playing
  355: milDaBEST (Denmark), still playing
  356: millerchick [2] (Canada), still playing
  357: mno1988 (Brazil), still playing
  358: monta19936 (Ukraine), still playing
  359: moreno007 (Slovenia), still playing
  360: morryAA [3] (United Kingdom), still playing
  361: mura080685 [2] (Ecuador), still playing
  362: nacho2390 (Argentina), still playing
  363: nadim87hsg [2] (Germany), still playing
  364: nathandoarte (Brazil), still playing
  365: negrutz21 (Romania), still playing
  366: nicoguti007 (Argentina), still playing
  367: nophilings [2] (Brazil), still playing
  368: ogbandana (Ukraine), still playing
  369: osmarjnr [2] (Brazil), still playing
  370: ouchbigslick (Ukraine), still playing
  371: oxide8888 (Brazil), still playing
  372: passosgg (Brazil), still playing
  373: patriicksb [2] (Brazil), still playing
  374: paulinhom688 (Brazil), still playing
  375: pbusch125 [2] (Germany), still playing
  376: pelelek (United Kingdom), still playing
  377: peterpaulada (Brazil), still playing
  378: phbarbosaa [2] (Brazil), still playing
  379: piaba.kkjj [2] (Brazil), still playing
  380: pinguinho (Brazil), still playing
  381: pontiac19 [2] (Argentina), still playing
  382: powerpokerBR (Brazil), still playing
  383: priihbueno (Brazil), still playing
  384: qazaq010110 [2] (Kazakhstan), still playing
  385: radopan (Belgium), still playing
  386: radorado15 [2] (United Kingdom), still playing
  387: rafaelmm1112 (Brazil), still playing
  388: rafaprihl (Brazil), still playing
  389: ralfrolf [2] (Sweden), still playing
  390: redondo294 [2] (Albania), still playing
  391: rezzzzen (Slovakia), still playing
  392: rhuansanches (Brazil), still playing
  393: ricardobrig (Brazil), still playing
  394: ricsaMG (Germany), still playing
  395: rmilanezi [2] (Brazil), still playing
  396: rmullen (Canada), still playing
  397: robingoodG (Slovakia), still playing
  398: roky2312 [3] (Slovenia), still playing
  399: rumiton1988 (Argentina), still playing
  400: rutopru (Sweden), still playing
  401: sangroyal24 [2] (Belarus), still playing
  402: sanky01 (Romania), still playing
  403: satellite84 (Canada), still playing
  404: sebesQue (Romania), still playing
  405: sessezinho (Brazil), still playing
  406: seumadrugaking (Brazil), still playing
  407: sexmit [3] (Brazil), still playing
  408: seyerjr7 (Mexico), still playing
  409: sgb5000 (United Kingdom), still playing
  410: shanghai6666 (Germany), still playing
  411: shashos21 (Malta), still playing
  412: shopix [2] (Bulgaria), still playing
  413: sirtenzoe (United Kingdom), still playing
  414: skalexjung (Germany), still playing
  415: slippery2 (United Kingdom), still playing
  416: sluizg (Brazil), still playing
  417: soulvova (Ukraine), still playing
  418: sporNicous [2] (Germany), still playing
  419: spud989 (United Kingdom), still playing
  420: stellan99 (Sweden), still playing
  421: stepikbakins (Armenia), still playing
  422: strongsoler (Paraguay), still playing
  423: sullylaa (United Kingdom), still playing
  424: t8ofDiamonds (Austria), still playing
  425: tamaguchi333 (Brazil), still playing
  426: tavarez04 [3] (Brazil), still playing
  427: telesw (Brazil), still playing
  428: tercio04 (Brazil), still playing
  429: teteu_games (Brazil), still playing
  430: thiagofs1808 [2] (Brazil), still playing
  431: titan2706 (Brazil), still playing
  432: tokkeftf (Belgium), still playing
  433: tomaandm [2] (Germany), still playing
  434: trickyace12 [2] (United Kingdom), still playing
  435: tririton (Luxembourg), still playing
  436: tyrrell.s989 (Canada), still playing
  437: vandal1st (Ukraine), still playing
  438: vbnztik (Ukraine), still playing
  439: vitosinicic581 (Slovenia), still playing
  440: vmd7 (Brazil), still playing
  441: vnicareta92 (Brazil), still playing
  442: vs_mal_tv [2] (Kazakhstan), still playing
  443: willbert1111 (United Kingdom), still playing
  444: xMISSDOLLYx (United Kingdom), still playing
  445: yard_warrior (Jamaica), still playing
  446: youDNO (Ukraine), still playing
  447: zao92 [2] (Belgium), still playing
  448: nachi2112 (Argentina), $22.15 (0.063%)
  449: yuriVsa (Brazil), $22.15 (0.063%)
  450: Gabrielfs13 (Brazil), $22.15 (0.063%)
  451: sinesio96 (Brazil), $22.15 (0.063%)
  452: eagle&duke [3] (Canada), $22.15 (0.063%)
  453: PansaRN (Brazil), $22.15 (0.063%)
  454: TheRickzs (Brazil), $22.15 (0.063%)
  455: 47ps [3] (Switzerland), $22.15 (0.063%)
  456: DukzerAA (Brazil), $22.15 (0.063%)
  457: RIKSGALEN [2] (Sweden), $22.15 (0.063%)
  458: RipMacMiller1 (Brazil), $22.15 (0.063%)
  459: Fakemaks (Ukraine), $22.15 (0.063%)
  460: AlexPerez77 (Brazil), $22.15 (0.063%)
  461: pavers88 [2] (United Kingdom), $22.15 (0.063%)
  462: hyurih2 [2] (Brazil), $22.15 (0.063%)
  463: GiovaniMB (Brazil), $22.15 (0.063%)
  464: efkinis24 (Lithuania), 
  465: Kwen_Swei (Canada), 
  466: TeddyPunk182 (Switzerland), 
  467: MadManSam1 (Romania), 
  468: docheff (Bulgaria), 
  469: dellmiranda (Brazil), 
  470: kprock1 (Canada), 
  471: wheatley24 (United Kingdom), 
  472: wetzgh (Germany), 
  473: Turko_man [3] (Finland), 
  474: fvallerio [2] (Brazil), 
  475: owilson25 (Honduras), 
  476: julou (Belgium), 
  477: Shunzao (Brazil), 
  478: asta_asta777 (Uzbekistan), 
  479: Abogato666 (Mexico), 
  480: betelio2837 [2] (Brazil), 
  481: marconibmec (Brazil), 
  482: DeddysHome (Brazil), 
  483: PIskotEU [2] (Austria), 
  484: unipro17 (Switzerland), 
  485: Slaassh (Sweden), 
  486: Ned_bg (Bulgaria), 
  487: camirim (Brazil), 
  488: PokerTilt89 (Thailand), 
  489: maurojc2206 [2] (Argentina), 
  490: mae$tro220 (Indonesia), 
  491: JUKAshw (Brazil), 
  492: dilges 87 (Germany), 
  493: LaliTournier (Brazil), 
  494: Drawmind (Brazil), 
  495: baadinha [2] (Brazil), 
  496: AnSi9086 (Germany), 
  497: MathewZvonL (Finland), 
  498: CNair95 (Brazil), 
  499: MadStarfish (Germany), 
  500: Nomiskill (Canada), 
  501: si6nin9 (Latvia), 
  502: Ø 88 (Brazil), 
  503: apocalypto55 (Romania), 
  504: Mcds2k18 (United Kingdom), 
  505: thxalot1 (Romania), 
  506: Wlooco (Hungary), 
  507: ÐouM [2] (Canada), 
  508: benialdo21 (Belgium), 
  509: econwarrior (United Kingdom), 
  510: nmpaulic33 (Canada), 
  511: mirodelas7 (Brazil), 
  512: hartiedd1 (Austria), 
  513: CMESSAA (Brazil), 
  514: CrazySezya (Bulgaria), 
  515: NarSsm [3] (Venezuela), 
  516: RFerLico_010 (Chile), 
  517: kvinvala (Mexico), 
  518: donie_darko3 (Thailand), 
  519: Callmetowarr [2] (Brazil), 
  520: houlajk (Slovakia), 
  521: Taico298 (Brazil), 
  522: TripleB|Lets go (Kazakhstan), 
  523: Osmeelsousa (Mexico), 
  524: 370back (Germany), 
  525: TLNo.13 (Romania), 
  526: adem0w [2] (Belgium), 
  527: taldorayo (Brazil), 
  528: Sntri (Finland), 
  529: Vsl@yer (Belarus), 
  530: Racermini (South Korea), 
  531: Bambuk08 (Ukraine), 
  532: klissanchez (Ukraine), 
  533: Kaltzem [2] (Brazil), 
  534: gnsouza [2] (Brazil), 
  535: 1eac [2] (Belarus), 
  536: rave2dgrav3 (Slovenia), 
  537: rafaelomito (Brazil), 
  538: nhozidrean (Brazil), 
  539: Blakeyy096 (United Kingdom), 
  540: 2la-SkyLine (Kazakhstan), 
  541: jurzak (Finland), 
  542: kaiuviera (Brazil), 
  543: ouchagainAA (Ukraine), 
  544: Lodey1012 [2] (Canada), 
  545: otorvald777 (Ukraine), 
  546: samuelgoes (Brazil), 
  547: PrettyVinnie (United Kingdom), 
  548: sonik4 [2] (Ukraine), 
  549: callmanuts (Canada), 
  550: poussin0829 (Belgium), 
  551: Turcooooo (Brazil), 
  552: ButterMeBaby (Austria), 
  553: CryMeARiveer [2] (Sweden), 
  554: dettihboy [3] (Estonia), 
  555: aufjeden89 (Austria), 
  556: andreyvolkan (Brazil), 
  557: Kidney22 [3] (Malta), 
  558: KingDugdale (United Kingdom), 
  559: pheonixinho [2] (Switzerland), 
  560: Brif4ick [2] (United Kingdom), 
  561: Zlodey228 (Panama), 
  562: icwww (Kazakhstan), 
  563: Gomide30 (Brazil), 
  564: davideriksso [2] (Sweden), 
  565: nado zanosit (Armenia), 
  566: 123Served (Canada), 
  567: PaulOwen63 (United Kingdom), 
  568: mateusu [2] (Brazil), 
  569: MAKKAPAKK [2] (United Kingdom), 
  570: anusila [2] (United Kingdom), 
  571: AwCmonnow [2] (New Zealand), 
  572: LatschoOne [2] (Germany), 
  573: kiuporto (Brazil), 
  574: tivityy (Sweden), 
  575: TiTanManshin (Belarus), 
  576: samcrow27 (Greece), 
  577: Arnisss [3] (United Kingdom), 
  578: Paulada007 (Brazil), 
  579: FaceRolly [2] (Romania), 
  580: ElOso2798 (Argentina), 
  581: Leeeo9 (Brazil), 
  582: salsichabl (Brazil), 
  583: vegasprblms (Germany), 
  584: rebuitti (Brazil), 
  585: mattdawg91 (Austria), 
  586: Alvaro.027 (Brazil), 
  587: Aienote (Switzerland), 
  588: thimbex (Finland), 
  589: baakemi (Brazil), 
  590: KimJongTilt [3] (Estonia), 
  591: Quack9 (Canada), 
  592: foxyhough (United Kingdom), 
  593: marijusv85111 (Lithuania), 
  594: d2axe (Canada), 
  595: dokovia (Brazil), 
  596: kevdaman101 [2] (United Kingdom), 
  597: iseeulie (Kazakhstan), 
  598: rafaelstar14 (Brazil), 
  599: Sänd (Switzerland), 
  600: vsgcut (Armenia), 
  601: f.severo572 (Brazil), 
  602: Rafael-BT88 [2] (Brazil), 
  603: ejukkkk21 (Ukraine), 
  604: edu264250 (Brazil), 
  605: greenvogf (Brazil), 
  606: adrianionci [2] (Romania), 
  607: I3ubblejo87 (United Kingdom), 
  608: ovatsugkk (Brazil), 
  609: scottym22 (United Kingdom), 
  610: DIOGDEB (Luxembourg), 
  611: ShalnoyTapok (Kazakhstan), 
  612: karlos4ace (United Kingdom), 
  613: FLON_TBF (Canada), 
  614: Yahzee_1 (Canada), 
  615: cedrick89 (Canada), 
  616: Konstant1N88 (Kazakhstan), 
  617: oliveira_nub [2] (Switzerland), 
  618: RozTheRipper (United Kingdom), 
  619: adripeixe (United Kingdom), 
  620: DouglasNicol (Brazil), 
  621: bemybaby7 (United Kingdom), 
  622: cacopoker (Brazil), 
  623: joaom1993 [2] (Brazil), 
  624: Brat_Tremzina (Belarus), 
  625: 333699 (Switzerland), 
  626: JesseOjala (Finland), 
  627: MarzViktor [2] (Kazakhstan), 
  628: wilbral (Brazil), 
  629: SolomonStar (United Kingdom), 
  630: zibo8558 (Ukraine), 
  631: Jupitlê (Brazil), 
  632: AmazingPlay9 (Brazil), 
  633: dedo2010 [2] (Brazil), 
  634: Luís Corrêa (Brazil), 
  635: connollylj [2] (United Kingdom), 
  636: ShoveJr (Brazil), 
  637: duxo 93 (Brazil), 
  638: BowlerJames85 (United Kingdom), 
  639: EvilomenLT [2] (United Kingdom), 
  640: tiger8888680 [2] (Mauritius), 
  641: Marto115 [2] (Bulgaria), 
  642: rojovivo17 (Argentina), 
  643: Trapsdor (Switzerland), 
  644: DaveLeBarbare (Switzerland), 
  645: LucasMasala (Brazil), 
  646: pauloj247 [2] (Brazil), 
  647: Dog Stray (Canada), 
  648: Smallvile423 (Uzbekistan), 
  649: TILTADO_BR (Brazil), 
  650: schnippy28 [2] (Germany), 
  651: gooseygoo20 [3] (United Kingdom), 
  652: ZzZzZzZzSsZ (Canada), 
  653: jackotavio (Brazil), 
  654: willianortiz [2] (Brazil), 
  655: nutzinhead [2] (Canada), 
  656: Honey Dick (Brazil), 
  657: TicTac130 (Denmark), 
  658: illedeIPC (Brazil), 
  659: zentho90 [2] (Belgium), 
  660: nokadrian (Germany), 
  661: OMGSOMKEWEED (Switzerland), 
  662: Roachen300 [2] (Sweden), 
  663: gothen1986 [3] (Mexico), 
  664: NEORONIO (Brazil), 
  665: lutreme (Brazil), 
  666: tmavrodiev (Bulgaria), 
  667: MagnoKAs (Brazil), 
  668: SeveroGoneCrazy (Brazil), 
  669: c henriqu911 [2] (Brazil), 
  670: co$min$bob (Romania), 
  671: TTBerg (Germany), 
  672: WellBr20 (Brazil), 
  673: LFMC027 (Brazil), 
  674: FEXX1 [2] (Brazil), 
  675: nikos22310 (2) [2] (Greece), 
  676: KingSouto (Brazil), 
  677: Horror nk [2] (Kazakhstan), 
  678: naf_ggc (Uzbekistan), 
  679: GTraian [2] (Romania), 
  680: Haxixe4i20 (Brazil), 
  681: AquiNãoNeném (Brazil), 
  682: whantmylifeback (Switzerland), 
  683: poofikpoofik (Belarus), 
  684: Mr.Acar (United Kingdom), 
  685: RomiroxP (Brazil), 
  686: ti-brain01 [2] (Canada), 
  687: bboy80 [3] (Sweden), 
  688: Paul12907 (United Kingdom), 
  689: Pitonpoker999 (Ukraine), 
  690: VingadoresX (Brazil), 
  691: rulegospodin (Bosnia and Herzegovina), 
  692: poker2350 (Denmark), 
  693: HorrorDead (Ukraine), 
  694: marciocid (Brazil), 
  695: DoctorPoker44 (Malta), 
  696: djcallidus [3] (Austria), 
  697: eliasaugusto (Brazil), 
  698: Vesper22221 (Kazakhstan), 
  699: daniel.traders (Brazil), 
  700: emanuelmenezes (Brazil), 
  701: komarcus (Hungary), 
