PokerStars Tournament #3918386777, No Limit Hold'em
Buy-In: $3.02/$0.28 USD
142 players
Total Prize Pool: $287.00 USD 
Tournament started 2025/08/14 13:45:00 BRT [2025/08/14 12:45:00 ET]

  1: Alek$win [2] (Ukraine), still playing
  2: Alemao_da-VH (Brazil), still playing
  3: Anonymous2411 (Bulgaria), still playing
  4: AnreathErith (Austria), still playing
  5: Azzurrina16 (Belgium), still playing
  6: Bertit25 (Switzerland), still playing
  7: Bianco13Verde (Greece), still playing
  8: Bobsano (Bulgaria), still playing
  9: Caio Brick (Brazil), still playing
  10: DerAhlener22 (Malta), still playing
  11: FILIS222 (Greece), still playing
  12: FastEdiddy (Canada), still playing
  13: Fiskrens13 (Sweden), still playing
  14: Gilmarlise (Brazil), still playing
  15: HeinrichHass (Germany), still playing
  16: Hermanmanu (Indonesia), still playing
  17: Iambigtuna (Canada), still playing
  18: JumalSander (Estonia), still playing
  19: JuninhoJR001 (Brazil), still playing
  20: Kaprizov97 (Finland), still playing
  21: KeeperBrasil (Brazil), still playing
  22: Kingsping10 (Austria), still playing
  23: KoreanHippo (South Korea), still playing
  24: Lidiekson (Brazil), still playing
  25: MMGuerrero [2] (Brazil), still playing
  26: MS Pereira (Brazil), still playing
  27: MalteVid [3] (Sweden), still playing
  28: OMGItsaShark (Brazil), still playing
  29: Oger88 (Germany), still playing
  30: PachaMan19 (United Kingdom), still playing
  31: PainDexter00 [2] (Brazil), still playing
  32: PuercoRicoo (Switzerland), still playing
  33: Quickplay7 (Denmark), still playing
  34: RaiseYourBeck [2] (Brazil), still playing
  35: RealRastar (Mexico), still playing
  36: SJBelt (United Kingdom), still playing
  37: Shargeur79 (Switzerland), still playing
  38: Stinnnnnn (Switzerland), still playing
  39: SwedishSpursFan (Sweden), still playing
  40: Tango Habana (Argentina), still playing
  41: Theolepuerco (Switzerland), still playing
  42: Tomika1982 (Hungary), still playing
  43: Vludin (Belarus), still playing
  44: Zizou1305 (Switzerland), still playing
  45: agustinverna (Argentina), still playing
  46: aku200 (Germany), still playing
  47: andreacla83 [2] (Chile), still playing
  48: badknife [2] (Brazil), still playing
  49: beneallace1984 (United Kingdom), still playing
  50: bertola12 (Brazil), still playing
  51: blackleaver220 [2] (Greece), still playing
  52: bolls20 (Brazil), still playing
  53: chipsnfishin [2] (United Kingdom), still playing
  54: crossi51 [2] (Germany), still playing
  55: diegoferndss (Brazil), still playing
  56: djfernando99 (Brazil), still playing
  57: djillip (Austria), still playing
  58: giwrgis4 (Greece), still playing
  59: hyppiespec (United Kingdom), still playing
  60: iZkaptSss (Latvia), still playing
  61: icuis (Sweden), still playing
  62: irida26 (Greece), still playing
  63: joehammerton (United Kingdom), still playing
  64: joeybm106 (Canada), still playing
  65: jurakk30 (Lithuania), still playing
  66: leo888 (United Kingdom), still playing
  67: lizzy1971 [2] (Germany), still playing
  68: m0neyman777 (Chile), still playing
  69: m0r3n0_rd_7 [2] (Dominican Republic), still playing
  70: majko123455 [2] (Slovenia), still playing
  71: oh brethren [2] (Germany), still playing
  72: paulparadiis (Canada), still playing
  73: pethersonpaiva (Brazil), still playing
  74: phaco21 (Belgium), still playing
  75: pirate102 (United Kingdom), still playing
  76: ppiillee (Germany), still playing
  77: quilmeño2481 [2] (Argentina), still playing
  78: rocky24m (Germany), still playing
  79: so12341234 (United Kingdom), still playing
  80: spalti80 (Germany), still playing
  81: srsly89 (Slovakia), still playing
  82: sylvoulabich (Belgium), still playing
  83: tatas973 [3] (Greece), still playing
  84: the_snail03 [2] (United Kingdom), still playing
  85: tortsched (Germany), still playing
  86: tsg124 (Greece), still playing
  87: turnsveder (Denmark), still playing
  88: victorgenaro (Brazil), still playing
  89: vitinho274 (Brazil), still playing
  90: xarles123 (Brazil), still playing
  91: zwo36 (Brazil), still playing
  92: || Qu4z4r || (Brazil), still playing
  93: Fovios (Greece), 
  94: Gabrielfs13 (Brazil), 
  95: tatas973 [2] (Greece), 
  96: exciter1 [2] (Sweden), 
  97: tschenneck (Germany), 
  98: RaiseYourBeck (Brazil), 
  99: PainDexter00 (Brazil), 
  100: Herbtina25 (Switzerland), 
  101: Subotai25 [2] (Germany), 
  102: MalteVid [2] (Sweden), 
  103: bahhfreitas (Brazil), 
  104: sociopatq [3] (Belarus), 
  105: Cykel1991 (Sweden), 
  106: Dnil0g [2] (Brazil), 
  107: MMGuerrero (Brazil), 
  108: m0r3n0_rd_7 (Dominican Republic), 
  109: seba16 (Slovenia), 
  110: igs_jr (Brazil), 
  111: quilmeño2481 (Argentina), 
  112: sociopatq [2] (Belarus), 
  113: Neza1201 (Brazil), 
  114: fikusisko (Slovakia), 
  115: Subotai25 (Germany), 
  116: bennyf6256 (United Kingdom), 
  117: srgg099 (Venezuela), 
  118: Pompeuzin (Brazil), 
  119: Mozasela (Sweden), 
  120: melzmaria (Brazil), 
  121: J. Pinkman (Finland), 
  122: majko123455 (Slovenia), 
  123: lizzy1971 (Germany), 
  124: LielaisPeteris (Latvia), 
  125: sociopatq (Belarus), 
  126: tatas973 (Greece), 
  127: MalteVid (Sweden), 
  128: andreacla83 (Chile), 
  129: blackleaver220 (Greece), 
  130: RaMiKoLm (Ukraine), 
  131: Savva08 (Ukraine), 
  132: crossi51 (Germany), 
  133: Bo_oCK174 (Bulgaria), 
  134: badknife (Brazil), 
  135: oh brethren (Germany), 
  136: the_snail03 (United Kingdom), 
  137: ghost7008 (Belgium), 
  138: stevie1.9.89 (United Kingdom), 
  139: Alek$win (Ukraine), 
  140: Dnil0g (Brazil), 
  141: chipsnfishin (United Kingdom), 
  142: exciter1 (Sweden), 
You finished the tournament (eliminated at hand #257340712861).


