PokerStars Tournament #3916203242, No Limit Hold'em
  81: Rudigoo (Brazil), still playing
  82: SBMPoker (Brazil), still playing
  83: SeanKebs (Canada), still playing
  84: Skore91 (Brazil), still playing
  85: Sntri (Finland), still playing
  86: Swisswizard (Switzerland), still playing
  87: The Real GaX (Brazil), still playing
  88: TioTeté (Brazil), still playing
  89: TxiiN (Brazil), still playing
  90: UECplayer (Brazil), still playing
  91: UNDERDOG977 (Finland), still playing
  92: V1GABYND (Moldova), still playing
  93: VaFadrian (Romania), still playing
  94: Velho_rhanis (Brazil), still playing
  95: VitorMira_2 [2] (Brazil), still playing
  96: YouAreaTowel [3] (United Kingdom), still playing
  97: Zizy2001 (Ukraine), still playing
  98: Zsipali [2] (Hungary), still playing
  99: Zé Lunar (Brazil), still playing
  100: alexrossUKGF (Malta), still playing
  101: alisson2169 (Brazil), still playing
  102: allbluff78 (Brazil), still playing
  103: allinAndresQ (Uruguay), still playing
  104: andretu (Brazil), still playing
  105: antuneez (Sweden), still playing
  106: armadajp (Canada), still playing
  107: armiukas (Lithuania), still playing
  108: arrozsolto (Brazil), still playing
  109: arvas82 [3] (Sweden), still playing
  110: avus201217 (Germany), still playing
  111: batistafael (Brazil), still playing
  112: bazar160572 (Germany), still playing
  113: beliveau8888 (Canada), still playing
  114: benji553 (United Kingdom), still playing
  115: bgnahal909 (Bulgaria), still playing
  116: blondyG (Belgium), still playing
  117: bloodypig (Belarus), still playing
  118: botec_rs (Bulgaria), still playing
  119: burakostmz (Brazil), still playing
  120: c133 (Canada), still playing
  121: cebolinha_rs [3] (Brazil), still playing
  122: chippenAA (Sweden), still playing
  123: chrummenaupoki (Switzerland), still playing
  124: coolhandkendo (United Kingdom), still playing
  125: daviddi13 (Iceland), still playing
  126: dbachurin00 (Canada), still playing
  127: dieselbull (Chile), still playing
  128: domallele (United Kingdom), still playing
  129: dudalusa [2] (Brazil), still playing
  130: ed_wee (Finland), still playing
  131: edi1337 (Lithuania), still playing
  132: edudiaz17 (Argentina), still playing
  133: eiootz [2] (United Kingdom), still playing
  134: elle89 (Germany), still playing
  135: fien68 [3] (Belgium), still playing
  136: gabi98bac (Argentina), still playing
  137: gelooo23 (Switzerland), still playing
  138: gerrit688 (Germany), still playing
  139: ggFTpro_55 (Hungary), still playing
  140: guimcra (Brazil), still playing
  141: h1karo777 (Ukraine), still playing
  142: hed777 (Brazil), still playing
  143: hongkingkong (Austria), still playing
  144: hoopay (Brazil), still playing
  145: icebandit66 (Canada), still playing
  146: iwillkillset (Belarus), still playing
  147: jessnaitzki (Brazil), still playing
  148: joaopia (Brazil), still playing
  149: jonilankinen (Finland), still playing
  150: justbasics77 (Brazil), still playing
  151: kachok84 (Belarus), still playing
  152: kachumban (Argentina), still playing
  153: kader italiano [2] (Algeria), still playing
  154: knerrad29 (United Kingdom), still playing
  155: koyotacska [2] (Bulgaria), still playing
  156: leaperone (United Kingdom), still playing
  157: leduarte92 (Brazil), still playing
  158: lmiotto88 (Brazil), still playing
  159: lorranpituko (Brazil), still playing
  160: lucascostaf (Brazil), still playing
  161: malanin.nice (Austria), still playing
  162: manosandrosp (Brazil), still playing
  163: manzamich (Costa Rica), still playing
  164: marcelo66ar [2] (Argentina), still playing
  165: mardem rabel (Brazil), still playing
  166: marquitopoker4 (Argentina), still playing
  167: matsolas1984 (Greece), still playing
  168: mauricioffc [2] (Brazil), still playing
  169: melk8513 [3] (Canada), still playing
  170: mincash_empire (Malta), still playing
  171: neustart (Germany), still playing
  172: njr5088 (Brazil), still playing
  173: nyll33 (Brazil), still playing
  174: pipe_akd (Argentina), still playing
  175: pl@ta0plomo (Romania), still playing
  176: pliniotio (Brazil), still playing
  177: pokidd109 (Romania), still playing
  178: poofikpoofik (Belarus), still playing
  179: rasixa1986 (Belarus), still playing
  180: renat1nn (Brazil), still playing
  181: rennergb (Brazil), still playing
  182: ricsaMG (Germany), still playing
  183: rodsferraz (Brazil), still playing
  184: rofegaba (Chile), still playing
  185: rubbeer legz (Latvia), still playing
  186: rude3m (Brazil), still playing
  187: ryanb170 (United Kingdom), still playing
  188: s?????s2023 [3] (United Kingdom), still playing
  189: sKc.94 (Brazil), still playing
  190: scaraboto (Brazil), still playing
  191: sh7eva (Kazakhstan), still playing
  192: siac0 (New Zealand), still playing
  193: spartaboy10 (Belgium), still playing
  194: sullylaa [2] (United Kingdom), still playing
  195: svens99999 (Switzerland), still playing
  196: therickytrends (Luxembourg), still playing
  197: tivityy (Sweden), still playing
  198: vmartins1983 (Brazil), still playing
  199: vnb95 (Brazil), still playing
  200: wheffer1986 (United Kingdom), still playing
  201: Gabrielfs13 (Brazil), $16.12 (0.129%)
  202: N00body23 (Belgium), $16.12 (0.129%)
  203: camberas (Greece), $16.12 (0.129%)
  204: aking020 (United Kingdom), $16.12 (0.129%)
  205: kidbassa [3] (Argentina), $16.12 (0.129%)
  206: FiesteroAA (Argentina), $16.12 (0.129%)
  207: SayChees4Me (Switzerland), $16.12 (0.129%)
  208: hidayetke371 (Belgium), $16.12 (0.129%)
  209: mferrage97 (Brazil), $16.12 (0.129%)
  210: suomiuks (Finland), $16.12 (0.129%)
  211: rbmrenato [2] (Brazil), $16.12 (0.129%)
  212: hustle03 (Kazakhstan), $16.12 (0.129%)
  213: AKbags (Philippines), $16.12 (0.129%)
  214: pinguin13 (Germany), $16.12 (0.129%)
  215: RAMOS149 (Brazil), $16.12 (0.129%)
  216: Gagomelo [2] (Brazil), $13.68 (0.109%)
  217: JucaItajai (Brazil), $13.68 (0.109%)
  218: CoolWall (United Kingdom), $13.68 (0.109%)
  219: Shlblk1990 (Belarus), $13.68 (0.109%)
  220: Fernandooluizz [2] (Brazil), $13.68 (0.109%)
  221: Ghosst-11 (Argentina), $13.68 (0.109%)
  222: stilchuka (Bulgaria), $13.68 (0.109%)
  223: firmiino (Brazil), $13.68 (0.109%)
  224: 1MBROKE (United Kingdom), $13.68 (0.109%)
  225: AlexDimogiorgis (Malta), $13.68 (0.109%)
  226: biggy d [2] (United Kingdom), $13.68 (0.109%)
  227: leoleo05 (Brazil), $13.68 (0.109%)
  228: EOSD16 (United Kingdom), $13.68 (0.109%)
  229: Mixa1115 (Ukraine), $13.68 (0.109%)
  230: Mariana Caet (Brazil), $13.68 (0.109%)
  231: Johankan (Denmark), $13.68 (0.109%)
  232: Hulkyyyy (Romania), $13.68 (0.109%)
  233: Romi_Romi (Brazil), $13.68 (0.109%)
  234: roby_19741 (Romania), $13.68 (0.109%)
  235: Iustinul [2] (Romania), $13.68 (0.109%)
  236: GustavoWSOP (Brazil), $13.68 (0.109%)
  237: pelelek (United Kingdom), $13.68 (0.109%)
  238: Chareleszard (Brazil), $13.68 (0.109%)
  239: crau29 (Brazil), $13.68 (0.109%)
  240: Xanadu7789 (Canada), $13.68 (0.109%)
  241: valenski7777 (Bulgaria), $13.68 (0.109%)
  242: ALBARAZILY [2] (Brazil), $13.68 (0.109%)
  243: boyzinha (Brazil), $13.68 (0.109%)
  244: O Naras (Brazil), $13.68 (0.109%)
  245: Danyboy19671 [2] (Canada), $13.68 (0.109%)
  246: iagok (Brazil), $13.68 (0.109%)
  247: Gauvain11 (Belgium), $13.68 (0.109%)
  248: Apple27285 (Ukraine), $13.68 (0.109%)
  249: nado zanosit (Armenia), $13.68 (0.109%)
  250: GabrielSMR (Brazil), $13.68 (0.109%)
  251: EOBIXXX (Brazil), $13.68 (0.109%)
  252: leoommoreira (Brazil), $13.68 (0.109%)
  253: 4Raijin (Ukraine), $13.68 (0.109%)
  254: LuxManus (Brazil), $13.68 (0.109%)
  255: Spirit[Rei] (Brazil), $13.68 (0.109%)
  256: coralie551 (Belgium), $13.68 (0.109%)
  257: Gideohana (Germany), $13.68 (0.109%)
  258: serb94 (Belarus), $13.68 (0.109%)
  259: ccyrenne [2] (Canada), $13.68 (0.109%)
  260: MatheusBT1992 (Brazil), $13.68 (0.109%)
  261: scottym22 (United Kingdom), $13.68 (0.109%)
  262: Falkenhard97 (Denmark), $13.68 (0.109%)
  263: 101funt186 (Ukraine), $13.68 (0.109%)
  264: Tripaozao [2] (Brazil), $13.68 (0.109%)
  265: FoxForce5ive [2] (Switzerland), $13.68 (0.109%)
  266: JACKCHESARE [2] (Switzerland), $13.68 (0.109%)
  267: headsuptom (Belgium), $13.68 (0.109%)
  268: CAILLOU1488 (Ukraine), $13.68 (0.109%)
  269: RRONNEY (Brazil), $13.68 (0.109%)
  270: korreboet (Belgium), $13.68 (0.109%)
  271: mendamaster9 (Brazil), $13.68 (0.109%)
  272: Muggez (Denmark), 
  273: Mcelo76 (Brazil), 
  274: ltcas89 [2] (Brazil), 
  275: ExmanG0 (Ukraine), 
  276: TheDomotron [3] (United Kingdom), 
  277: dawhiteninja (United Kingdom), 
  278: HandsomeDaz (United Kingdom), 
  279: Michael 2048 (Ukraine), 
  280: connollylj (United Kingdom), 
  281: aavol (Ukraine), 
  282: RafsCard (Brazil), 
  283: Bertuqui420 (Brazil), 
  284: 9Sereja (Kazakhstan), 
  285: asiancutiee (Thailand), 
  286: ARICCI.BOSSO (Greece), 
  287: kawhipoker (Denmark), 
  288: hobbers1234 (United Kingdom), 
  289: Hitalo-R7 (Brazil), 
  290: nata.stars92 (Belarus), 
  291: matthew's509 (Brazil), 
  292: ricardorfn [2] (Brazil), 
  293: agileudo (Brazil), 
  294: Pitinnnn (Brazil), 
  295: jvitor82 [2] (Brazil), 
  296: DanielKingz [2] (Belgium), 
  297: lguerronm (Ecuador), 
  298: sakariver (Finland), 
  299: Morroi (Brazil), 
  300: Kihlström [2] (Sweden), 
  301: FStoerBitt (Brazil), 
  302: olsonjbda (Bermuda), 
  303: Vini'sback (Brazil), 
  304: sdMAG1C (Brazil), 
  305: bushwacke05 (United Kingdom), 
  306: Dima25997 (Ukraine), 
  307: progzx [2] (Denmark), 
  308: platin32 (Romania), 
  309: beckan116 (Brazil), 
  310: boidoidu [2] (Brazil), 
  311: alinanfnt (Germany), 
  312: R.Trenkova (Bulgaria), 
  313: nhozidrean (Brazil), 
  314: bscluiz [3] (Brazil), 
  315: JuninhoJR001 (Brazil), 
  316: Dazjas (United Kingdom), 
  317: Daniloks (Brazil), 
  318: priihbueno (Brazil), 
  319: leffc04 (Brazil), 
  320: ailton_lemos (Brazil), 
  321: Chiesaraise [2] (Brazil), 
  322: Richard_KONO (Brazil), 
  323: ASA94 (Brazil), 
  324: Naslund44 [2] (Canada), 
  325: mitsos1988d (Greece), 
  326: mezei350 (Romania), 
  327: peedro90 (Argentina), 
  328: WillenMarques (Brazil), 
  329: AlexSanchezaz (Ukraine), 
  330: Dominik.j26 (Germany), 
  331: SiLiSiLViNiO (Switzerland), 
  332: robingoodG (Slovakia), 
  333: vladinski4 (Bulgaria), 
  334: transerfing (Costa Rica), 
  335: Gazza308 (United Kingdom), 
  336: Dagios80 (Brazil), 
  337: Pasilaitis24 (Ireland), 
  338: nim_04 (Switzerland), 
  339: qUzUp (Lithuania), 
  340: petro lviv83 (Ukraine), 
  341: JAC123123 (Argentina), 
  342: theomatador (Brazil), 
  343: ouchbigslick (Ukraine), 
  344: re_sedeug (Brazil), 
  345: eliveltontp (Brazil), 
  346: A1waysW1n (Ukraine), 
  347: 0wnr00 (Romania), 
  348: Gut0 Machado (Brazil), 
  349: JaSaToCo (United Kingdom), 
  350: Dr_RafaelMF (Brazil), 
  351: GAUALE (Brazil), 
  352: flavin frgs (Brazil), 
  353: DannniYea (Sweden), 
  354: _Miazakii_ (Brazil), 
  355: samuelgoes (Brazil), 
  356: philip22071 (Germany), 
  357: mirodelas7 (Brazil), 
  358: pavers88 (United Kingdom), 
  359: sturridge666 (Bulgaria), 
  360: CordeiroJL (Brazil), 
  361: Crazychrizzl [3] (Germany), 
  362: sluizg (Brazil), 
  363: ST0L3N.78 (Denmark), 
  364: grituc (Moldova), 
  365: coyotje [2] (Belgium), 
  366: holod718 (Ukraine), 
  367: bountyyyz (Belgium), 
  368: MuckYourH198 (Romania), 
  369: mecantplay (Bulgaria), 
  370: 0IQCa11er (Mexico), 
  371: TorukMaktuson (Brazil), 
  372: fanchinPG (Brazil), 
  373: vs_mal_tv (Kazakhstan), 
  374: spangaandre (Brazil), 
  375: jambomatty [2] (United Kingdom), 
  376: marklezs (Brazil), 
  377: cdcmasterr (Argentina), 
  378: PsychOrwell (Germany), 
  379: heberto88 (Argentina), 
  380: guictedesco (Brazil), 
  381: Fjompen82 [2] (Sweden), 
  382: daniel_pones (Brazil), 
  383: ArtiniShivilsky (Brazil), 
  384: PokerAlex84 (Germany), 
  385: kosmow1 (Germany), 
  386: Alastr_Palach (Ukraine), 
  387: bookmanol (Greece), 
  388: kyd0w (Austria), 
  389: ThunderballsAK (Ireland), 
  390: Brcislav (Slovakia), 
  391: jeneval28 (Brazil), 
  392: Abdalinha26 (Brazil), 
  393: wellingjustin (United Kingdom), 
  394: Pumba FM (Brazil), 
  395: Benitoj19 (Argentina), 
  396: $ammyBoy (United Kingdom), 
  397: BARCA77 (Estonia), 
  398: bruna_bsb (Brazil), 
  399: gabMedina [2] (Brazil), 
  400: Gerra_up [2] (Thailand), 
  401: EugeneShev [2] (Ukraine), 
  402: Ned_bg (Bulgaria), 
  403: Soqood (Ukraine), 
  404: areshatar97 (Bulgaria), 
  405: Zugolaro [2] (Brazil), 
  406: NotLikeThisq (Belarus), 
  407: lauri8989 [2] (Estonia), 
  408: KKDelsimKK (Brazil), 
  409: ZeadsPot (Switzerland), 
  410: suss23 (United Kingdom), 
  411: lscavalheiro476 (Brazil), 
  412: csaba333 (Hungary), 
  413: SpOnSoR_STAR (Belarus), 
  414: joaoh96 (Brazil), 
  415: Renan Herreira (Brazil), 
  416: Savva08 (Ukraine), 
  417: Gavinhmoran [2] (Ireland), 
  418: Ganjabriel (Chile), 
  419: Bav7 (United Kingdom), 
  420: shagomex (Mexico), 
  421: Cwien (Estonia), 
  422: Sheeshba (New Zealand), 
  423: Hangoover9 [2] (Sweden), 
  424: Matt 2 Pro [2] (United Kingdom), 
  425: Fint_003 (Ukraine), 
  426: 420)ZUMA (Brazil), 
  427: Malandron_22 (Brazil), 
  428: Mister Nanso (Belgium), 
  429: wilson91169 (United Kingdom), 
  430: Amiralsanji (Sweden), 
  431: PutoCaputo (Ukraine), 
  432: tsiftis7 (Greece), 
  433: Jhuda33Poque (Brazil), 
  434: dokovia (Brazil), 
  435: Joby D (Ukraine), 
  436: colpaul (Ireland), 
  437: poroto1407 (Argentina), 
  438: Spike9910 (Germany), 
  439: AamiUa (Ukraine), 
  440: gjwanke (Brazil), 
  441: gero0847 (Argentina), 
  442: 1MERCIER1 (Ukraine), 
  443: R4F3R4 (Brazil), 
  444: MatheuSantos (Brazil), 
  445: dazzer321 (Ireland), 
  446: Reynolds0709 (Mexico), 
  447: Seakok382 (Denmark), 
  448: 19OliG84 [2] (Germany), 
  449: Wise88 [3] (Germany), 
  450: Kriste212 (Germany), 
  451: oxide8888 (Brazil), 
  452: Bakfickan (Sweden), 
  453: puggie06 (United Kingdom), 
  454: MarcMS80 (Germany), 
  455: Vladislav k7 (Ukraine), 
  456: Batman9780 (Germany), 
  457: MARIN_BL (Brazil), 
  458: Edushiokawa (Brazil), 
  459: MURICYTRI (Brazil), 
  460: iShuv (Canada), 
  461: weedecweedec (United Kingdom), 
  462: miioon [2] (Brazil), 
  463: Giki123 [2] (Slovenia), 
  464: Agent Bear (United Kingdom), 
  465: D0nkeyface (United Kingdom), 
  466: ovatsugkk [2] (Brazil), 
  467: U&A&J (Sweden), 
  468: Petron247 [2] (Denmark), 
  469: Casaum (Brazil), 
  470: homer_j83 (Switzerland), 
  471: frankitog [2] (Argentina), 
  472: FaceRolly (Romania), 
  473: Inker II (Ukraine), 
  474: 4TPK ViP (Brazil), 
  475: ashling30 (United Kingdom), 
  476: CruxCards [2] (Germany), 
  477: GreeceMeUp (Greece), 
  478: Ominnous (Ukraine), 
  479: Sippenjonas3 (Germany), 
  480: LasseHH97 (Denmark), 
  481: TreiGinys (Lithuania), 
  482: Fisharley (Brazil), 
  483: WellBr20 (Brazil), 
  484: ARHINJO (Belarus), 
  485: lfn222 (Mexico), 
  486: Nilton AAndrade (Brazil), 
  487: waveyd11 (United Kingdom), 
  488: Faber100000 (Germany), 
  489: WaldtrautONE (Germany), 
  490: GuiFigueire (Brazil), 
  491: YoungMan2311 (Canada), 
  492: gustinho [2] (Brazil), 
  493: uuzka (Vietnam), 
  494: burty1969 (United Kingdom), 
  495: buteris (United Kingdom), 
  496: EternoZé (Brazil), 
  497: ownagemind (Moldova), 
  498: Vergilii1951 [2] (United Kingdom), 
  499: Carlos2341 (Brazil), 
  500: brian 27979 (United Kingdom), 
  501: lambeto549 (Bulgaria), 
  502: dappio_d [2] (Brazil), 
  503: darab1975 (United Kingdom), 
  504: YerSoLucky (Ireland), 
  505: LuanFunarii (Brazil), 
  506: MbStoffel (Brazil), 
  507: CardJacker7 (United Kingdom), 
  508: dedssantoss (Brazil), 
  509: Wolldroppow (Germany), 
  510: gusblasei (Paraguay), 
  511: IrkaBoss (Ukraine), 
  512: NEORONIO (Brazil), 
  513: Foxy_Donkey (Denmark), 
  514: caaarlsberg (Lithuania), 
  515: NcoreFerko (Hungary), 
  516: Nangino89 (Brazil), 
  517: bonboneniq (Bulgaria), 
  518: LAST_PAMPERS [2] (Estonia), 
  519: paltarovich (Ukraine), 
  520: Jud Kru (Argentina), 
  521: lexa17600 (Ukraine), 
  522: cobrastyle26 (Brazil), 
  523: dillerfar19 (Denmark), 
  524: Padde47 (Denmark), 
  525: Jimbuddy21 (United Kingdom), 
  526: Paannts [2] (Brazil), 
  527: MarioDutraJR (Brazil), 
  528: Seiyer07 [2] (Brazil), 
  529: jvfreire (Brazil), 
  530: Arunas_Idas (Latvia), 
  531: ButterMeBaby (Austria), 
  532: leozin delax (Brazil), 
  533: Alphacharlie20 (United Kingdom), 
  534: Spera007 (Switzerland), 
  535: DiasSM (Brazil), 
  536: tigaio [2] (Brazil), 
  537: BundesEvgeny (Armenia), 
  538: SaibOt91 [2] (Sweden), 
  539: qlicord (Lithuania), 
  540: maros12 (Slovakia), 
  541: Zynk254 (Brazil), 
  542: Samskn (Belgium), 
  543: lfkamu (Brazil), 
  544: MacL0v1n (Canada), 
  545: Jenny192112 (Canada), 
  546: vpra5 (Brazil), 
  547: mOberdan (Brazil), 
  548: S.FILTH (Ukraine), 
  549: bruno_pro (Brazil), 
  550: sexyNickBY (Belarus), 
  551: 4Kings_Hit [2] (United Kingdom), 
  552: SurfistãoJr (Brazil), 
  553: cariocavip (Brazil), 
  554: CheeDDou (Brazil), 
  555: showbizz67 [3] (Canada), 
  556: Pitonpoker999 (Ukraine), 
  557: Betoriver [2] (Argentina), 
  558: Roquevdd [2] (Brazil), 
  559: Beatrice_TH (Bulgaria), 
  560: Idsco168 [2] (Switzerland), 
  561: 37*11"Grant (Bulgaria), 
  562: Jonnnyxd (Brazil), 
  563: johanmortsel (Belgium), 
  564: masaharu10 (Brazil), 
  565: RaphinhaA (Brazil), 
  566: volte.at (Austria), 
  567: jonttis07 (Finland), 
  568: Kebndev (Canada), 
  569: nected18 (Moldova), 
  570: Explacet (Switzerland), 
  571: mvjvoss (Denmark), 
  572: lucinho__o7 (Germany), 
  573: cbillj0nes (Canada), 
  574: 08621 (Ukraine), 
  575: ThugLife296 (Brazil), 
  576: Limpfer (Lithuania), 
  577: Crumbles99 (United Kingdom), 
  578: COB_NTGUILTY [2] (Ukraine), 
  579: 99dm84 [2] (Bosnia and Herzegovina), 
  580: marianoacha [3] (Argentina), 
  581: PaulSeagul (Canada), 
  582: leter piptak (Slovakia), 
  583: July Corn (Brazil), 
  584: gleb4ik13 (Ukraine), 
  585: Crc Humilde (Brazil), 
  586: Chris Doggy (United Kingdom), 
  587: A.Cruz8 (Ireland), 
  588: GuitouSwiss (Switzerland), 
  589: wguirra (Brazil), 
  590: hyppiespec [2] (United Kingdom), 
  591: Marat Tash1 (Moldova), 
  592: malhador812 [2] (Brazil), 
  593: it5tricky (United Kingdom), 
  594: bersay103 (Germany), 
  595: noeomar [2] (Mexico), 
  596: akwebber (Brazil), 
  597: Taufner 22 (Brazil), 
  598: inkedMedusa (Austria), 
  599: gg6142 (Belgium), 
  600: ziigmunk [2] (Finland), 
  601: KOHb_blr (Belarus), 
  602: M Vannucchi [2] (Brazil), 
  603: grailbrdss (Ukraine), 
  604: TtAaKeE (Brazil), 
  605: manulanzelotto (Argentina), 
  606: TiagoY (Brazil), 
  607: sombra97 [2] (Brazil), 
  608: Salfran (Argentina), 
  609: zagaia011 (Brazil), 
  610: bilcock18 (United Kingdom), 
  611: oilucas2007 (Brazil), 
  612: leandro eizo (Brazil), 
  613: Sdt_sh [2] (Germany), 
  614: -t,tq-,zft@z (Austria), 
  615: u.caesar (Belarus), 
  616: TheIrritated (United Kingdom), 
  617: MTEUSAMPAIO (Brazil), 
  618: jubilantjay (United Kingdom), 
  619: Lancelot-Be (Belgium), 
  620: nicollas_sanuk (Brazil), 
  621: RandyZerg [3] (Ukraine), 
  622: b.nicoletti (Brazil), 
  623: kazaonice (Brazil), 
  624: sanaratione (Belarus), 
  625: Gresem (Lithuania), 
  626: Eiji88 (Brazil), 
  627: titodagnoni (Brazil), 
  628: MadManSam1 [2] (Romania), 
  629: Chromagnon [2] (Sweden), 
  630: drama_jaco (Brazil), 
  631: maafli [3] (Germany), 
  632: maxoué (Belgium), 
  633: Abel.T2 (Finland), 
  634: Ramanenko (Belarus), 
  635: razzdvatri (Kazakhstan), 
  636: flipflop1717 [3] (United Kingdom), 
  637: APFOAA (Brazil), 
  638: Sir Arozzinho (Brazil), 
  639: Ko1ya777 [2] (Thailand), 
  640: Guns_SM (Brazil), 
  641: Alex Kapunov (Moldova), 
  642: Bretera (Brazil), 
  643: alboy77153 (United Kingdom), 
  644: Lil_Vpip (Belarus), 
  645: SHENG082 (Japan), 
  646: mazipoli (United Kingdom), 
  647: MassRobitaille (Canada), 
  648: donkeyPolk94 (Brazil), 
  649: Vrussanos (Greece), 
  650: MaskzSick (Brazil), 
  651: AIG55 [3] (United Kingdom), 
  652: Marada1982 (Brazil), 
  653: rokko1984 (Greece), 
  654: tickmeneses (Brazil), 
  655: sieben84 (Germany), 
  656: Mecikdik (Slovakia), 
  657: ChaseTyler14 (Canada), 
  658: koboucall (Greece), 
  659: circadiian (Sweden), 
  660: r4ce4valU (Denmark), 
  661: UrsaMajor07 [3] (Greece), 
  662: seumadrugaking (Brazil), 
  663: Malleboys444 (Germany), 
  664: hangerich (Brazil), 
  665: beanash87 (United Kingdom), 
  666: racheiro.mp (Brazil), 
  667: Malevsito (Costa Rica), 
  668: zneelix12 (Belarus), 
  669: BlueBigger [2] (Germany), 
  670: ClaretboyATB (United Kingdom), 
  671: Roben06 (Brazil), 
  672: Felipe9646 (Argentina), 
  673: Roma140288 (Belarus), 
  674: jonkinio [2] (Austria), 
  675: PlinioFerraz (Brazil), 
  676: kikotucci (Brazil), 
  677: UpayMyBarbecue (Brazil), 
  678: flukeybob1 (Ireland), 
  679: Stas_Karas_911 (Belarus), 
  680: AlekFB4 (Denmark), 
  681: G.Prestess (Brazil), 
  682: grampa_1948 (Canada), 
  683: Rones2 (Denmark), 
  684: Orr1co (Brazil), 
  685: ksinhe (Brazil), 
  686: rudddd (United Kingdom), 
  687: hartiedd1 [3] (Austria), 
  688: Emersonzz12 (Brazil), 
  689: mullric6 (United Kingdom), 
  690: Dark Azazel (Brazil), 
  691: mico8688 (Slovenia), 
  692: SassySusie23 (United Kingdom), 
  693: AntJakson (Estonia), 
  694: lagash (Argentina), 
  695: Ehrmantraut Js (Brazil), 
  696: kurokira (Brazil), 
  697: JGLEDESMA (Brazil), 
  698: SenhOrObalo (Brazil), 
  699: ThauaMOX (Brazil), 
  700: Dog Stray [2] (Canada), 
  701: Flec09 [2] (United Kingdom), 
  702: Saedin1 (Argentina), 
  703: hotbrowny44 (Germany), 
  704: Typucm (Belarus), 
  705: WPTdibby [2] (Canada), 
  706: ballack1010 (Argentina), 
  707: cool9393 (Ukraine), 
  708: sixbar80 (Chile), 
  709: AlexG1986 (Germany), 
  710: CallMeBerni (Canada), 
  711: si6nin9 (Latvia), 
  712: fishgold15 (Argentina), 
  713: Sidelan.A. (Brazil), 
  714: BQQZ90820 (United Kingdom), 
