PokerStars Tournament #3916851812, No Limit Hold'em
Buy-In: $2.94/$0.36 USD
629 players
Total Prize Pool: $2000.00 USD 
Tournament started 2025/08/11 13:00:00 BRT [2025/08/11 12:00:00 ET]

  1: $$tr8 Hemp (Brazil), still playing
  2: 007jogabem (Brazil), still playing
  3: 191079kal (Greece), still playing
  4: 1986pasha (Belarus), still playing
  5: 1bravo90 (Brazil), still playing
  6: 1sT.NexTee (Belarus), still playing
  7: 2232012 (Vietnam), still playing
  8: 27Xurrasko (Brazil), still playing
  9: 3polar (Brazil), still playing
  10: 5.10 UA (Ukraine), still playing
  11: 5hreddawg (United Kingdom), still playing
  12: 6fears7os (United Kingdom), still playing
  13: 88XxLeaderxX88 [2] (Brazil), still playing
  14: 8uk0wski (Canada), still playing
  15: 9opium9 [2] (Ukraine), still playing
  16: A.G.Barclay (United Kingdom), still playing
  17: A340NAG (Ukraine), still playing
  18: AAlladin_BR (Brazil), still playing
  19: AbsPokerKing (Brazil), still playing
  20: Acesasha [2] (United Kingdom), still playing
  21: AdanCleiton026 (Brazil), still playing
  22: Ade Berardo (Brazil), still playing
  23: Aerosneto (Brazil), still playing
  24: Akka066 (Ukraine), still playing
  25: Alehandr0777 [2] (Belarus), still playing
  26: AlekSasha89 (Ukraine), still playing
  27: Alexandr0122 (Belarus), still playing
  28: Aliaksandr144 (Belarus), still playing
  29: Andersonaac (Brazil), still playing
  30: Annaberger (Germany), still playing
  31: AnneMoon06 (Romania), still playing
  32: AquaStr1ker (Bulgaria), still playing
  33: Arfsleep65 (United Kingdom), still playing
  34: Ariguzblack (Mexico), still playing
  35: Armandojrr (Brazil), still playing
  36: ArthurArroio (Brazil), still playing
  37: Arun4z (Lithuania), still playing
  38: Arwands [2] (Belarus), still playing
  39: Attencion (Belarus), still playing
  40: BARH1991 (United Kingdom), still playing
  41: BEMLOUCOS (Brazil), still playing
  42: BKUN2000 (Brazil), still playing
  43: BR Slimshady (Brazil), still playing
  44: BadbeatCity1111 (United Kingdom), still playing
  45: Basiiq22 (Germany), still playing
  46: Belezajunior (Brazil), still playing
  47: Bené991 [2] (Brazil), still playing
  48: BernardoJF26 (Brazil), still playing
  49: Big_Princeso (Brazil), still playing
  50: Bluf_To_Much (Moldova), still playing
  51: Bozobh (Brazil), still playing
  52: Bradd0ck2 (Brazil), still playing
  53: Brandywine (Canada), still playing
  54: BruninPower! (Brazil), still playing
  55: CCramer777 (Austria), still playing
  56: Cell_PokerBr (Brazil), still playing
  57: CeltaVigo12 (Sweden), still playing
  58: Chimbo2104 (Mexico), still playing
  59: Claudio 9 (United Kingdom), still playing
  60: ClaudioDMT (Brazil), still playing
  61: Cloudsurfer18 (Belgium), still playing
  62: Crepaldi_119 (Brazil), still playing
  63: Cwien (Estonia), still playing
  64: Cy17i (Switzerland), still playing
  65: D. Achilles (Brazil), still playing
  66: DOUGLAS17156 (Brazil), still playing
  67: Dawson74404 (United Kingdom), still playing
  68: Deadliestbluff (Sweden), still playing
  69: Demidenochka16 (Ukraine), still playing
  70: Denilson1617 (Brazil), still playing
  71: Derso Roots (Brazil), still playing
  72: Dodozasso (Brazil), still playing
  73: Dr.Niebaum (Germany), still playing
  74: Dred_Rednose (Brazil), still playing
  75: DuardoJR (Brazil), still playing
  76: EMIVALDOVJ (Brazil), still playing
  77: East1655 [2] (Finland), still playing
  78: Eglay [2] (Brazil), still playing
  79: El Toledo 91 [2] (Germany), still playing
  80: EveDunHiLL (Brazil), still playing
  81: EzWTM (Brazil), still playing
  82: FABIO ro116 (Brazil), still playing
  83: FTramontim [2] (Brazil), still playing
  84: Fahx (Denmark), still playing
  85: Feattony (Switzerland), still playing
  86: FecouFredes (Chile), still playing
  87: Fizzybublauh (Sweden), still playing
  88: FlaMartini (Brazil), still playing
  89: FreddieBDA (United Kingdom), still playing
  90: G.M.PokerPlayer (Germany), still playing
  91: GCH_HGC (Brazil), still playing
  92: GGhost1984 [2] (Brazil), still playing
  93: GL-leite (Brazil), still playing
  94: GMirandas (Brazil), still playing
  95: GOODNiGhT444 (Ukraine), still playing
  96: GaloNaPele (Brazil), still playing
  97: Georgeaac [2] (Brazil), still playing
  98: Goldgäber (Switzerland), still playing
  99: Guido47/51 (Brazil), still playing
  100: Gustavo Fier (Brazil), still playing
  101: Hechtdonk (Germany), still playing
  102: Hijacked Alien (United Kingdom), still playing
  103: Hmaia788 (Brazil), still playing
  104: Honkers69 (Sweden), still playing
  105: HugoCAM1908 (Brazil), still playing
  106: IIGÃO (Brazil), still playing
  107: IIIIIiJIEBOi (Ukraine), still playing
  108: IQUE_SC37 (Brazil), still playing
  109: InfinityRT (Brazil), still playing
  110: Insignificent (United Kingdom), still playing
  111: Isildur7777 (Ireland), still playing
  112: IvoCongonhas (Brazil), still playing
  113: J.@LIV3IRA (United Kingdom), still playing
  114: JCLuiz.2525 (Brazil), still playing
  115: JJeFoldPreflop (Brazil), still playing
  116: Jabrita1988 (Chile), still playing
  117: Jacksonbay (Belarus), still playing
  118: Jahpa 13 (Brazil), still playing
  119: Jahreggae (Brazil), still playing
  120: Jamo855 (United Kingdom), still playing
  121: Jannikp17 (Denmark), still playing
  122: JapaSawada (Brazil), still playing
  123: Jhooplayok (Brazil), still playing
  124: JoeWheeler20 (United Kingdom), still playing
  125: John Doe 808 (Germany), still playing
  126: JohnES1992 (Brazil), still playing
  127: Johnelvis013 (Brazil), still playing
