PokerStars Tournament #3918666753, No Limit Hold'em
  244: Leandro P150 (Brazil), 
  245: gustavovina87 (Brazil), 
  246: L.Giangiulio (Brazil), 
  247: Vicente 4667 (Brazil), 
  248: Vesper22221 (Kazakhstan), 
  249: lengush (Finland), 
  250: sKAro1201 (Switzerland), 
  251: xotinh0 (Brazil), 
  252: SirGomes (Brazil), 
  253: Caio SCCP 83 (Brazil), 
  254: Kleber Thau (Brazil), 
  255: blacz2000 [2] (Brazil), 
  256: GKv$0 (Brazil), 
  257: theomatador [2] (Brazil), 
  258: ElconeJQ [2] (New Zealand), 
  259: LeonardoZT (Brazil), 
  260: baldiss (Brazil), 
  261: Pedro Enr751 (Brazil), 
  262: FIESTAGR9 (Greece), 
  263: Beto Macedo CCH (Brazil), 
  264: InfinityRT (Brazil), 
  265: diera28 (Greece), 
  266: allehayax (Brazil), 
  267: PAMPAGR [2] (Argentina), 
  268: panandrei74 (Kazakhstan), 
  269: Rainlol (Ukraine), 
  270: Mon$ter br (Brazil), 
  271: SurfistãoJr [2] (Brazil), 
  272: lExample (Belarus), 
  273: selva48 (Brazil), 
  274: marqueserick (Brazil), 
  275: FFtonny (Brazil), 
  276: Pikkemand420 (Denmark), 
  277: The Yasuo (Brazil), 
  278: goonchi [2] (Uruguay), 
  279: Lucky4Phil [2] (Germany), 
  280: dejj1 (Brazil), 
  281: HowieMcOne [2] (Switzerland), 
  282: boasovietica (Paraguay), 
  283: akwebber (Brazil), 
  284: Pikiniki ™ (Brazil), 
  285: vandeco_dias (Brazil), 
  286: oloxartiapezeis (Greece), 
  287: psYsq (Germany), 
  288: VNvieira28 (Brazil), 
  289: TheDomotron (United Kingdom), 
  290: junior taz (Brazil), 
  291: bambam0500 (Brazil), 
  292: EOREYES661 (Mexico), 
  293: SergeySil83 (Belarus), 
  294: SurfistãoJr (Brazil), 
  295: majorflaps (United Kingdom), 
  296: wi7k (Brazil), 
  297: Benoni89 (Denmark), 
  298: iguim_br (Brazil), 
  299: PAMPAGR (Argentina), 
  300: Bedze [2] (United Kingdom), 
  301: iSergantos (Ukraine), 
  302: uneven_br (Brazil), 
  303: karl23karl (Ireland), 
  304: blacz2000 (Brazil), 
  305: Rpet43 (Brazil), 
  306: Joabe ;D (Brazil), 
  307: areshatar97 (Bulgaria), 
  308: GoodmanAR (Argentina), 
  309: viihsantoos (Brazil), 
  310: avr0ra (Argentina), 
  311: ricbacker (Brazil), 
  312: djlager1664 (United Kingdom), 
  313: erico13 (Brazil), 
  314: gorbarroca (Brazil), 
  315: OstrichJack (United Kingdom), 
  316: RiskySmash (Romania), 
  317: matejvslo (Slovenia), 
  318: Lucramos96 (Brazil), 
  319: DiasSM (Brazil), 
  320: robolutz [2] (Germany), 
  321: Shilebner (Switzerland), 
  322: guiasato (Brazil), 
  323: jedrey1711 (Brazil), 
  324: MosquitoGG (Brazil), 
  325: Nghia87 (Vietnam), 
  326: Bedze (United Kingdom), 
  327: Gamb4zinho (Brazil), 
