PokerStars Tournament #3914011344, No Limit Hold'em
  84: D1360Pereira [2] (Brazil), still playing
  85: DELC4 (Brazil), still playing
  86: DMJ333 (Germany), still playing
  87: DSM09 (Brazil), still playing
  88: Da777One (United Kingdom), still playing
  89: DarkSkies21 (Brazil), still playing
  90: Dazzleflare (United Kingdom), still playing
  91: Deltapf (Brazil), still playing
  92: DenHaan888 (Belgium), still playing
  93: Dexxt3r (Mexico), still playing
  94: DiIIicious (Germany), still playing
  95: DiasSM (Brazil), still playing
  96: Dkquality (Denmark), still playing
  97: Dobbin89 (United Kingdom), still playing
  98: Dollys44 (Denmark), still playing
  99: DrPoita (Brazil), still playing
  100: Drawmind (Brazil), still playing
  101: ENG.Brito (Brazil), still playing
  102: Eazy Monroe (Germany), still playing
  103: ElOso2798 (Argentina), still playing
  104: Elrenato98 (Ecuador), still playing
  105: EmJott2008 (Germany), still playing
  106: Emersonzz12 (Brazil), still playing
  107: Emmendinger1 [3] (Mexico), still playing
  108: Emokarnickel (Germany), still playing
  109: Excelsior15 (Brazil), still playing
  110: Explacet (Switzerland), still playing
  111: F1oba (Brazil), still playing
  112: FCS.AR [2] (Argentina), still playing
  113: FStoerBitt (Brazil), still playing
  114: Falcaogol (Brazil), still playing
  115: FecouFredes (Chile), still playing
  116: Felipe688 (Brazil), still playing
  117: FelipePradoLima (Brazil), still playing
  118: Felipe_mla$ (Brazil), still playing
  119: Fernandin2 (Brazil), still playing
  120: Fernandooluizz (Brazil), still playing
  121: Finnisher (Finland), still playing
  122: Flmatta88 (Brazil), still playing
  123: Francizco79 (Argentina), still playing
  124: Funai_5 (Bulgaria), still playing
  125: G.Cirnee (Brazil), still playing
  126: GPegado (Brazil), still playing
  127: GR33N888 (Slovakia), still playing
  128: GabArruda [2] (Brazil), still playing
  129: Gaelito23 (Brazil), still playing
  130: Gdinsmo187 (United Kingdom), still playing
  131: GeleiaTrsk (Brazil), still playing
  132: Genio-CSZ (Brazil), still playing
  133: Gerzah14 (Argentina), still playing
  134: GhRibeiro [2] (Brazil), still playing
  135: Gomaflush (Brazil), still playing
  136: Goodzilla_real (Switzerland), still playing
  137: Haari72 (Luxembourg), still playing
  138: HeavyNDark (United Kingdom), still playing
  139: Hijodelmare (Brazil), still playing
  140: Honey Dick (Brazil), still playing
  141: Iamcaraaa (Mexico), still playing
  142: IliasPagkalidis (Greece), still playing
  143: Ipanema78 (Brazil), still playing
  144: Izinmsr (Brazil), still playing
  145: J.Y.Klv [2] (Bulgaria), still playing
  146: J0nYb0y1993 (Bulgaria), still playing
  147: J0rd4OOO (Brazil), still playing
  148: JNQB (Brazil), still playing
  149: Jackomino82 [2] (Switzerland), still playing
  150: JakobsLadder (Mexico), still playing
  151: Jaziel1998 (Mexico), still playing
  152: Jholt2 (Denmark), still playing
  153: Jokinho [2] (Sweden), still playing
  154: Jonesman2.0 (New Zealand), still playing
  155: Joris2210 (Belgium), still playing
  156: JuVeNicko_93 (Denmark), still playing
  157: JucaItajai (Brazil), still playing
  158: JudasGuide (Lithuania), still playing
  159: JudeArrow (United Kingdom), still playing
  160: KEKODAVI8888 (Brazil), still playing
  161: KKush9 (Brazil), still playing
  162: KOPELOWICZ (Brazil), still playing
  163: Khrristian18 (Panama), still playing
  164: Kid_Poker47 (United Kingdom), still playing
  165: KimJongTilt (Estonia), still playing
  166: KingAADS [2] (Belgium), still playing
  167: KnockOutFlow (Greece), still playing
  168: Kofi-Annan83 [2] (Switzerland), still playing
  169: Larsson241 (Sweden), still playing
  170: LaurisL91 (Lithuania), still playing
  171: LazerovSanto (Brazil), still playing
  172: Leleco67 (Brazil), still playing
  173: LesCriollez (Brazil), still playing
  174: Lilita88 (Bulgaria), still playing
  175: Lilucali (Brazil), still playing
  176: LosHerbertos [3] (Finland), still playing
  177: LuanCaruso (Brazil), still playing
  178: LuanFunarii (Brazil), still playing
  179: Luis poke187 (Brazil), still playing
  180: LuisHaaland [2] (Brazil), still playing
  181: Lxxz (Brazil), still playing
  182: LyrikalD [2] (United Kingdom), still playing
  183: Léo82 (Brazil), still playing
  184: M!nddReader (Mongolia), still playing
  185: M.Rodrix (Brazil), still playing
  186: MBARRIOS01 (Brazil), still playing
  187: MURICYTRI (Brazil), still playing
  188: MaNicollette (Brazil), still playing
  189: MacL0v1n [2] (Canada), still playing
  190: Machi_SVK (Slovakia), still playing
  191: Machidon7 (Romania), still playing
  192: Mago Merlei (Brazil), still playing
  193: Mahsaman (Switzerland), still playing
  194: Marcos Epa [2] (Brazil), still playing
  195: MarioDutraJR (Brazil), still playing
  196: Marty719 (United Kingdom), still playing
  197: Mathecf (Brazil), still playing
  198: MatheusD9999 (Brazil), still playing
  199: MaxiJay-1409 (United Kingdom), still playing
  200: McFly227 (United Kingdom), still playing
  201: MeeLeevojevic [2] (Switzerland), still playing
  202: Michael 2048 (Ukraine), still playing
  203: Michi3366 (Germany), still playing
  204: MisterD177 (Belgium), still playing
  205: MoeGreen85 (Germany), still playing
  206: Morells93 (United Kingdom), still playing
  207: Moritz957 (Austria), still playing
  208: Mr. WildBR [2] (Brazil), still playing
  209: MrSnickerzz [2] (Germany), still playing
  210: Mtzn (Brazil), still playing
  211: MulekeJemas (Brazil), still playing
  212: Mvg92 (Brazil), still playing
  213: Narnach (Belgium), still playing
  214: Naslund44 (Canada), still playing
  215: NeryMc97 (Brazil), still playing
  216: Nextrex22 (Brazil), still playing
  217: NikosSot94 (Greece), still playing
  218: NineBe (Brazil), still playing
  219: Niv-Mizzet D (Finland), still playing
  220: NorBaggio (Hungary), still playing
  221: Olli8Dauti [2] (Switzerland), still playing
  222: OtavioBit (Brazil), still playing
  223: PIskotEU (Austria), still playing
  224: Pachekowski (Brazil), still playing
  225: Paje1803 (Brazil), still playing
  226: PalmTr33z (Romania), still playing
  227: Pasilaitis24 (Ireland), still playing
  228: PatrickDiaby (United Kingdom), still playing
  229: Paulo_Pedros (Brazil), still playing
  230: Perdigao94 (Brazil), still playing
  231: Pettersson16 (Sweden), still playing
  232: Peu Ivo (Brazil), still playing
  233: Pikiniki ™ (Brazil), still playing
  234: Pivite171 (Brazil), still playing
  235: PoisonMaster99 (Argentina), still playing
  236: Poking_Fun (United Kingdom), still playing
  237: Polsk2601 (Brazil), still playing
  238: Psyco5235 (Germany), still playing
  239: QuantumFish1 (Germany), still playing
  240: R0z4t1 (Brazil), still playing
  241: RafaPerroni (Brazil), still playing
  242: Raiseberg20 (Brazil), still playing
  243: ReacTzZPS (Austria), still playing
  244: Rebozeio (Brazil), still playing
  245: RedJohn333 [2] (United Kingdom), still playing
  246: RedfrogPoker (United Kingdom), still playing
  247: Rektalism (Germany), still playing
  248: Rick7BR (Brazil), still playing
  249: Rishii-94 (Ireland), still playing
  250: RobinLima (Brazil), still playing
  251: Rocky Praxe (Ireland), still playing
  252: RodBarreto (Brazil), still playing
  253: Rodiao (Brazil), still playing
  254: Rodrigo154 (Brazil), still playing
  255: RonanAndreu (Brazil), still playing
  256: Rpet43 [2] (Brazil), still playing
  257: Ryanc212 (Ireland), still playing
  258: R£SILI£NC£ (Brazil), still playing
  259: S1gheddii [2] (Latvia), still playing
  260: SCPoker82 (Brazil), still playing
  261: SD WEMERSON [2] (Brazil), still playing
  262: SHENG082 (Japan), still playing
  263: SMKlipper (Denmark), still playing
  264: STom703 (United Kingdom), still playing
  265: SamirFloripa (Brazil), still playing
  266: Samskn (Belgium), still playing
  267: Santolino10 (United Kingdom), still playing
  268: Saruuky (Brazil), still playing
  269: Schullenmaker (Germany), still playing
  270: SekekamaNP13 (Greece), still playing
  271: ServeTheServant [2] (Brazil), still playing
  272: Shimpz96 (Brazil), still playing
  273: SiLiSiLViNiO (Switzerland), still playing
  274: SkyScraper93 (Finland), still playing
  275: Sneaky_on (Morocco), still playing
  276: StektBacon (Sweden), still playing
  277: StevoGasic (Switzerland), still playing
  278: Stryke789 (Switzerland), still playing
  279: Sunse101 (Sweden), still playing
  280: Surfs Up0420 (Brazil), still playing
  281: TCNarcology (Austria), still playing
  282: THE BAKER555 [2] (Denmark), still playing
  283: THE ONLY SON (Brazil), still playing
  284: TIGHTPRO87 [2] (United Kingdom), still playing
  285: TOPTeg (Ukraine), still playing
  286: Tagão_DNA (Brazil), still playing
  287: Ten.Hellz (Brazil), still playing
  288: The Yasuo (Brazil), still playing
  289: TheBeatGuy [2] (Brazil), still playing
  290: TheCookie83 (United Kingdom), still playing
  291: TheHaziM249 (United Kingdom), still playing
  292: ThePokerWizard7 [2] (Luxembourg), still playing
  293: Thiba05 (Belgium), still playing
  294: ThugLife296 (Brazil), still playing
  295: Toshiro_Koga (Brazil), still playing
  296: Tractorboy (United Kingdom), still playing
  297: TripleB|Lets go (Kazakhstan), still playing
  298: TutuFut (Brazil), still playing
  299: TuturFR (Malta), still playing
  300: UnderDaug77 (United Kingdom), still playing
  301: ViDss (Brazil), still playing
  302: Vidygal (Brazil), still playing
  303: Vitorrc592 (Brazil), still playing
  304: Withnail160 [2] (United Kingdom), still playing
  305: XITÃOZINHO (Brazil), still playing
  306: Xiamger (Germany), still playing
  307: Yeeshh (Estonia), still playing
  308: YureRML (Brazil), still playing
  309: Zugolaro (Brazil), still playing
  310: Zé Lunar [2] (Brazil), still playing
  311: ab_wien (Austria), still playing
  312: adamodiego (Brazil), still playing
  313: adem0w (Belgium), still playing
  314: alisono2 (Brazil), still playing
  315: alka6767 (Germany), still playing
  316: allindonksGG (Brazil), still playing
  317: amaurj (Belgium), still playing
  318: ameg0d (Brazil), still playing
  319: anders2727 (Denmark), still playing
  320: andrewdaf (Ukraine), still playing
  321: andreyvolkan (Brazil), still playing
  322: arhs1994 (Greece), still playing
  323: ashkation (Brazil), still playing
  324: atredezini (Brazil), still playing
  325: baadinha (Brazil), still playing
  326: babstef (Austria), still playing
  327: balogh.poker (Hungary), still playing
  328: basedGOD191 (Germany), still playing
  329: bballcall (Austria), still playing
  330: bertola12 (Brazil), still playing
  331: bigstuarty (United Kingdom), still playing
  332: bikense (Brazil), still playing
  333: billyh2704 (United Kingdom), still playing
  334: bipex99 [2] (Brazil), still playing
  335: blackrubi66 [2] (Brazil), still playing
  336: boladegude (Brazil), still playing
  337: bolajin (Brazil), still playing
  338: c0rl30n3_89 [2] (Romania), still playing
  339: c4beca [2] (Brazil), still playing
  340: cac1ke_albo2005 (Chile), still playing
  341: caiosultanum (Brazil), still playing
  342: cebolinha_rs (Brazil), still playing
  343: cetto10 (Belgium), still playing
  344: cgordon1988 (Brazil), still playing
  345: chaparritaaa [2] (Mexico), still playing
  346: chexetto (Brazil), still playing
  347: chris85598 (Germany), still playing
  348: chriscruz199 (Brazil), still playing
  349: ciscofirs (Chile), still playing
  350: clanfan18 (United Kingdom), still playing
  351: clingingon [2] (United Kingdom), still playing
  352: clocc195 (United Kingdom), still playing
  353: cojss87 (United Kingdom), still playing
  354: cologne97 (Austria), still playing
  355: connollylj (United Kingdom), still playing
  356: coracy (Brazil), still playing
  357: corvones (Argentina), still playing
  358: croberto17 (Brazil), still playing
  359: csmala77 (Brazil), still playing
  360: curtmaster10 (Germany), still playing
  361: da taip (Lithuania), still playing
  362: dameduartte (Brazil), still playing
  363: damnthging [2] (Bulgaria), still playing
  364: daniel.v9889 (Brazil), still playing
  365: daniellinton (United Kingdom), still playing
  366: danielprador (Brazil), still playing
  367: daniturn (Brazil), still playing
  368: dann_lolo [2] (Brazil), still playing
  369: dartboyat (Austria), still playing
  370: davemanx1986 (Isle Of Man), still playing
  371: dbedet (Germany), still playing
  372: desaster18 (Germany), still playing
  373: dettihboy (Estonia), still playing
  374: diamante_kw [2] (Brazil), still playing
  375: dimka1836 (Greece), still playing
  376: dogao79 (Brazil), still playing
  377: dolorezis (Germany), still playing
  378: dox4money (Brazil), still playing
  379: dyna140 [2] (Mexico), still playing
  380: eduardo 9315 (Mexico), still playing
  381: elle89 (Germany), still playing
  382: elmoustiquo1 [2] (Belgium), still playing
  383: engageman (Germany), still playing
  384: euphorya382 (Cambodia), still playing
  385: f.severo572 (Brazil), still playing
  386: facuKKing (Argentina), still playing
  387: faelmichelman33 (Brazil), still playing
  388: feckinace (United Kingdom), still playing
  389: fedazete (Brazil), still playing
  390: fegerson (Brazil), still playing
  391: fehemp56 (Brazil), still playing
  392: fejes1988 (Hungary), still playing
  393: felipr (Brazil), still playing
  394: fernandopipp [2] (Brazil), still playing
  395: fi67gh3 [2] (Germany), still playing
  396: fiju01 (Germany), still playing
  397: filipetrip (Brazil), still playing
  398: flash999192 (United Kingdom), still playing
  399: flavianoA10 (Brazil), still playing
  400: flooshen1 (Sweden), still playing
  401: flushiingKIT (Brazil), still playing
  402: fnapoker1995 [2] (Argentina), still playing
  403: foguetao109 (Brazil), still playing
  404: foley1904 (Germany), still playing
  405: freitasgabriel (Brazil), still playing
  406: g0doyz (Brazil), still playing
  407: gabessa (Brazil), still playing
  408: gabi98bac (Argentina), still playing
  409: gamblenine (Brazil), still playing
  410: gamblerBUBU (Brazil), still playing
  411: gambler_lfc (Germany), still playing
  412: garybhoy07 (United Kingdom), still playing
  413: gbettes (Brazil), still playing
  414: gbnio [2] (Greece), still playing
  415: geancl [2] (Brazil), still playing
  416: giank99 (Argentina), still playing
  417: glanduff19 (Ireland), still playing
  418: grumblebear (United Kingdom), still playing
  419: gsfroes (Brazil), still playing
  420: gsjprogo_1 (Switzerland), still playing
  421: gtrevisc (Brazil), still playing
  422: guatavo00 (Brazil), still playing
  423: guaxinim10 (Brazil), still playing
  424: guictedesco (Brazil), still playing
  425: guimagoric (Brazil), still playing
  426: guimcra (Brazil), still playing
  427: hackfest (Canada), still playing
  428: heberto88 (Argentina), still playing
  429: helalish [2] (Denmark), still playing
  430: henriqueschi (Brazil), still playing
  431: hotninebling (Brazil), still playing
  432: iShuv (Canada), still playing
  433: iagok (Brazil), still playing
  434: icc25 (Switzerland), still playing
  435: icho90 (Austria), still playing
  436: idopi (Belgium), still playing
  437: inno1924 [2] (Greece), still playing
  438: ipop0601 (Germany), still playing
  439: iriereini13 (Austria), still playing
  440: isixyy (Slovenia), still playing
  441: it5tricky (United Kingdom), still playing
  442: ivan_09111 (Germany), still playing
  443: jagger97 (Brazil), still playing
  444: jajman86 (Luxembourg), still playing
  445: jamie2015479 (Ireland), still playing
  446: jaya92 (United Kingdom), still playing
  447: jellizz (Denmark), still playing
  448: jhonnei55 (Brazil), still playing
  449: joaom1993 (Brazil), still playing
  450: joaovfbarroso (Brazil), still playing
  451: jonttis07 (Finland), still playing
  452: josielairesd (Brazil), still playing
  453: juanM@__1717 (Mexico), still playing
  454: julou (Belgium), still playing
  455: juninnr8 (Brazil), still playing
  456: jurezz (Germany), still playing
  457: justdoitlater (Switzerland), still playing
  458: k17w (Austria), still playing
  459: kachumban (Argentina), still playing
  460: kaisersosa23 [2] (Ireland), still playing
  461: kamar07 (Canada), still playing
  462: kazymyr92 (Ukraine), still playing
  463: keffdragonXX (Brazil), still playing
  464: kerger1979 (Belgium), still playing
  465: kerol85 (Brazil), still playing
  466: keyhell (Brazil), still playing
  467: kiuporto (Brazil), still playing
  468: knerrad29 (United Kingdom), still playing
  469: komarcus (Hungary), still playing
  470: koshmaar [2] (Estonia), still playing
  471: kukibert (Sweden), still playing
  472: kurokira (Brazil), still playing
  473: lanjungelan (Germany), still playing
  474: lauri8989 (Estonia), still playing
  475: lazerstars84 (Germany), still playing
  476: lbg2410 (Panama), still playing
  477: lc_199 (Brazil), still playing
  478: leon1909 (Brazil), still playing
  479: leosouza9 (Brazil), still playing
  480: leostars2002 (Brazil), still playing
  481: leozin delax (Brazil), still playing
  482: letmenuts (Bulgaria), still playing
  483: lfkamu (Brazil), still playing
  484: lfn222 (Mexico), still playing
  485: lichistoria (Chile), still playing
  486: linharesM [2] (Brazil), still playing
  487: lofabet [2] (Hungary), still playing
  488: loico15 [2] (Mexico), still playing
  489: lostipitos4455 (Argentina), still playing
  490: loukskywalker (Greece), still playing
  491: lsp pest (Brazil), still playing
  492: lucasFALL (Brazil), still playing
  493: lucassacul94 (Brazil), still playing
  494: lucassfelipe (Brazil), still playing
  495: lukebadass [2] (Germany), still playing
  496: lulira10 (Brazil), still playing
  497: mTk_LM (Brazil), still playing
  498: maOiiii (Brazil), still playing
  499: madnet_rz (Bulgaria), still playing
  500: magu_gr1 (Brazil), still playing
  501: maguchi31 (Argentina), still playing
  502: manibani2000 (Austria), still playing
  503: manocaio (Brazil), still playing
  504: marcosjr095 (Brazil), still playing
  505: mateusep (Brazil), still playing
  506: mateusneydia (Brazil), still playing
  507: micowen15 (Belgium), still playing
  508: miioon (Brazil), still playing
  509: mindaugas177 (United Kingdom), still playing
  510: mirogsuarez (Brazil), still playing
  511: mituky81 (Slovakia), still playing
  512: mno1988 (Brazil), still playing
  513: moonlightJJ (Austria), still playing
  514: mr.celeste [3] (Brazil), still playing
  515: mrks72 (Slovenia), still playing
  516: mtjsn23 (Slovenia), still playing
  517: muchokuzzan [2] (Denmark), still playing
  518: muquera (Brazil), still playing
  519: nOOOtAA (Denmark), still playing
  520: nabihcury (Brazil), still playing
  521: nchelala (Brazil), still playing
  522: niilasson (Finland), still playing
  523: nikoss11 (Greece), still playing
  524: ninetysilver (Kazakhstan), still playing
  525: njr5088 (Brazil), still playing
  526: nophilings (Brazil), still playing
  527: nottikissa (Finland), still playing
  528: notusednick (Finland), still playing
  529: oilucas2007 (Brazil), still playing
  530: oldden14 (Ireland), still playing
  531: osmaralmeida (Brazil), still playing
  532: ostergaaard (Denmark), still playing
  533: owlie45 (Sweden), still playing
  534: oxide8888 (Brazil), still playing
  535: oxitsa (Greece), still playing
  536: pankarot77 [2] (Greece), still playing
  537: papika1 (Slovakia), still playing
  538: patonick (Brazil), still playing
  539: paulinhom688 (Brazil), still playing
  540: peitorama (Brazil), still playing
  541: penny1701 (Austria), still playing
  542: pieroborges [2] (Brazil), still playing
  543: pretinhouva (Brazil), still playing
  544: puggie06 (United Kingdom), still playing
  545: rafarecife96 [2] (Brazil), still playing
  546: rakbladsjohn (Sweden), still playing
  547: razushest05 (Romania), still playing
  548: redman299 [3] (Canada), still playing
  549: renatomaiag (Brazil), still playing
  550: ricardobrig (Brazil), still playing
  551: rmilanezi [2] (Brazil), still playing
  552: robfloc10 (Mexico), still playing
  553: royalmaf67 (Brazil), still playing
  554: rutopru (Sweden), still playing
  555: s.barros21 (Brazil), still playing
  556: sadiks259 [2] (Germany), still playing
  557: sexmit [2] (Brazil), still playing
  558: shaenny (Brazil), still playing
  559: sicily_eagle (Malta), still playing
  560: sidjo611 (Belgium), still playing
  561: simonroyy (Slovakia), still playing
  562: skt.97 (Argentina), still playing
  563: sonyks2007 (Ukraine), still playing
  564: ssslavosss (Ukraine), still playing
  565: still.the.medal (Brazil), still playing
  566: stix1115 (United Kingdom), still playing
  567: sugarmaster (Ukraine), still playing
  568: tarantaleo (Bulgaria), still playing
  569: tavarez04 (Brazil), still playing
  570: tavo12345 (Chile), still playing
  571: taxikid3 (Canada), still playing
  572: teteu_games (Brazil), still playing
  573: thaiisfl (Brazil), still playing
  574: thiaguin325 (Brazil), still playing
  575: tigaio (Brazil), still playing
  576: tiodompoker (Sweden), still playing
  577: tnapao49 (Brazil), still playing
  578: tokkeftf (Belgium), still playing
  579: touristgambler (Austria), still playing
  580: truechain [2] (Brazil), still playing
  581: tuborg123456 (Belgium), still playing
  582: udonhime (Japan), still playing
  583: ukskunkking (United Kingdom), still playing
  584: ur4_Locks (Brazil), still playing
  585: uuzka (Vietnam), still playing
  586: valcir231 (Brazil), still playing
  587: vanishman87 (Belarus), still playing
  588: victoryukio1 (Brazil), still playing
  589: vidal06 [2] (Argentina), still playing
  590: viervier1000 (Belgium), still playing
  591: visual_coco (Ukraine), still playing
  592: vitorlima_x (Brazil), still playing
  593: vladimircebr (Brazil), still playing
  594: vpra5 (Brazil), still playing
  595: vs_mal_tv [2] (Kazakhstan), still playing
  596: walter_gueto (Argentina), still playing
  597: watanohara (Japan), still playing
  598: wiars (Mexico), still playing
  599: wildebröms [2] (Sweden), still playing
  600: wildkatkelso [2] (United Kingdom), still playing
  601: xJustAwesome (Germany), still playing
  602: xingumbp (Brazil), still playing
  603: xxJonasxx420 [2] (Germany), still playing
  604: zorro 14021985 (Ukraine), still playing
  605: Gabrielfs13 (Brazil), 
  606: MAKKAPAKK [2] (United Kingdom), 
  607: el ryncko (Belgium), 
  608: lpontomeira (Brazil), 
  609: bcsaszar93 [2] (Hungary), 
  610: Maverickmm86 (Germany), 
  611: Dan Alcazar (Guatemala), 
  612: ISmellToast (Canada), 
  613: RTP_Neto (Brazil), 
  614: viisacuno (Brazil), 
  615: TorukMaktuson (Brazil), 
  616: adama4444 [2] (Denmark), 
  617: gonzaaguirre2 (Argentina), 
  618: SammaS777 [2] (Germany), 
  619: Portugaltoro (Germany), 
  620: Brcislav (Slovakia), 
  621: loico15 (Mexico), 
  622: kaisersosa23 (Ireland), 
  623: Cordeiro212 (Brazil), 
  624: koshmaar (Estonia), 
  625: gauge33 (Brazil), 
  626: fi67gh3 (Germany), 
  627: sadiks259 (Germany), 
  628: bipex99 (Brazil), 
  629: Olli8Dauti (Switzerland), 
  630: Bmm59 (Brazil), 
  631: Gamb4zinho (Brazil), 
  632: 86jano (Slovakia), 
  633: Daan_kmisa10 (Brazil), 
  634: LyrikalD (United Kingdom), 
  635: S1gheddii (Latvia), 
  636: diamante_kw (Brazil), 
  637: TheBeatGuy (Brazil), 
  638: TTBerg (Germany), 
  639: ivfinishlast (United Kingdom), 
  640: geancl (Brazil), 
  641: damnthging (Bulgaria), 
  642: Withnail160 (United Kingdom), 
  643: c0rl30n3_89 (Romania), 
  644: PMoulin [2] (Brazil), 
  645: helalish (Denmark), 
  646: messigoku (Brazil), 
  647: Mestanas9981 (United Kingdom), 
  648: wildebröms (Sweden), 
  649: elsonx (Brazil), 
  650: Stealzin (Brazil), 
  651: sexmit (Brazil), 
  652: Emmendinger1 [2] (Mexico), 
  653: TouristInMalta (Brazil), 
  654: jon-beau (Canada), 
  655: bengtkassler (Sweden), 
  656: surprise0007 (Brazil), 
  657: Marcos Epa (Brazil), 
  658: hyncks11 (Morocco), 
  659: mixmag114 (United Kingdom), 
  660: PMoulin (Brazil), 
  661: muchokuzzan (Denmark), 
  662: blackrubi66 (Brazil), 
  663: SantanaEvandro (Brazil), 
  664: c4beca (Brazil), 
  665: fernandopipp (Brazil), 
  666: FCS.AR (Argentina), 
  667: mr.celeste [2] (Brazil), 
  668: Jokinho (Sweden), 
  669: D1360Pereira (Brazil), 
  670: Arcanjo9917 (Brazil), 
  671: pankarot77 (Greece), 
  672: EzWTM (Brazil), 
  673: Gustshot (Brazil), 
  674: XObelix880 (Switzerland), 
  675: BrunoPrado20 (Brazil), 
  676: Rpet43 (Brazil), 
  677: LosHerbertos [2] (Finland), 
  678: dyna140 (Mexico), 
  679: bezirk740625 (Germany), 
  680: Callmetowarr (Brazil), 
  681: arrozsolto (Brazil), 
  682: stormwinden (Denmark), 
  683: redman299 [2] (Canada), 
  684: marcuss24 (Canada), 
  685: bcsaszar93 (Hungary), 
  686: truechain (Brazil), 
  687: gbnio (Greece), 
  688: GhRibeiro (Brazil), 
  689: Laupedersen06 (Denmark), 
  690: MrSnickerzz (Germany), 
  691: homsff (Argentina), 
  692: wildkatkelso (United Kingdom), 
  693: Luckybaks7 (Ukraine), 
  694: Demiciaano (Brazil), 
  695: sergiinhome (Brazil), 
  696: Zé Lunar (Brazil), 
  697: inno1924 (Greece), 
  698: J.Y.Klv (Bulgaria), 
  699: petrosant (Brazil), 
  700: Emmendinger1 (Mexico), 
  701: MAKKAPAKK (United Kingdom), 
  702: vs_mal_tv (Kazakhstan), 
  703: Gianiaki (Brazil), 
  704: clingingon (United Kingdom), 
  705: diodik-lis (Ukraine), 
  706: SD WEMERSON (Brazil), 
  707: mr.celeste (Brazil), 
  708: rmilanezi (Brazil), 
  709: Fisharley (Brazil), 
  710: RedJohn333 (United Kingdom), 
  711: ThePokerWizard7 (Luxembourg), 
  712: ServeTheServant (Brazil), 
  713: vojapo (Germany), 
  714: lukebadass (Germany), 
  715: Clixx0815 (Germany), 
