PokerStars Tournament #3918744203, No Limit Hold'em
Buy-In: $4.90/$0.60 USD
5836 players
Total Prize Pool: $14298.20 USD 
Tournament started 2025/08/21 13:05:00 BRT [2025/08/21 12:05:00 ET]

  1: #1 Piero Conti (Chile), still playing
  2: *Kiev*129 (Ukraine), still playing
  3: *S*SEVA*S* (Belarus), still playing
  4: *VIS-TAART* (Belgium), still playing
  5: -Boo00om- (Switzerland), still playing
  6: -MVC Tighty- [3] (Denmark), still playing
  7: -Z.0.C- (Slovenia), still playing
  8: -shameLi- [3] (Switzerland), still playing
  9: 0cartoon0 (Brazil), still playing
  10: 0family7 (Canada), still playing
  11: 0ld Painle$$ (Finland), still playing
  12: 0s0n0a0k0e (Austria), still playing
  13: 100% MACKEM [5] (United Kingdom), still playing
  14: 100piedade18 (Brazil), still playing
  15: 101funt186 (Ukraine), still playing
  16: 1H8P0K3R (Austria), still playing
  17: 1_option_1 (Luxembourg), still playing
  18: 1bravo90 (Brazil), still playing
  19: 1obanoff (Ukraine), still playing
  20: 20winster09 (Germany), still playing
  21: 2cbxtc (United Kingdom), still playing
  22: 32898-I-see-now (Romania), still playing
  23: 36Duri9 [2] (United Kingdom), still playing
  24: 45251266 (United Kingdom), still playing
  25: 4Dice4 (United Kingdom), still playing
  26: 4StefanRaab [2] (Slovenia), still playing
  27: 69_sinwithme (Ukraine), still playing
  28: 7032marco (Germany), still playing
  29: 7i3sE (Switzerland), still playing
  30: 89adriel (Brazil), still playing
  31: 8a214 [2] (Slovenia), still playing
  32: 8gam€ (Slovakia), still playing
  33: 98'skillzz [2] (Argentina), still playing
  34: 99_AS_99 (Germany), still playing
  35: A Sacerdotisa (Brazil), still playing
  36: A.Ifty [3] (United Kingdom), still playing
  37: A.Martinns (Brazil), still playing
  38: A.Renan.89 [2] (Brazil), still playing
  39: AA-KEVIN1 (Austria), still playing
  40: AA.rar (Ireland), still playing
  41: AAKKULAA (Belarus), still playing
  42: AARTEMIS2000 (Greece), still playing
  43: AAkn0xAA [2] (Ukraine), still playing
  44: AAx1x1AA [2] (Brazil), still playing
  45: AESC13 [2] (Brazil), still playing
  46: AKL814 [2] (Estonia), still playing
  47: AKbrunoAK (Brazil), still playing
  48: ALEX666CHE (Ukraine), still playing
  49: ANachi20 [3] (Argentina), still playing
  50: API 30.05. [4] (Germany), still playing
  51: A__Cookie__A [3] (Denmark), still playing
  52: AbsPokerKing (Brazil), still playing
  53: AbulFadl (Estonia), still playing
  54: Adailson G97 [2] (Brazil), still playing
  55: Adambl58 [2] (Ukraine), still playing
  56: AdelinBlidaru [3] (Switzerland), still playing
  57: AdrianLita98 (Romania), still playing
  58: Afra94 (Romania), still playing
  59: Agussolari (Argentina), still playing
  60: AlanGuer7211 [3] (Uruguay), still playing
  61: Alba1982822 [3] (Romania), still playing
  62: Aldridge305 (United Kingdom), still playing
  63: AlekFB4 [2] (Denmark), still playing
  64: Algorab (Germany), still playing
  65: Alilu14 (Switzerland), still playing
  66: AllenLago [2] (Brazil), still playing
  67: AllinAckbar (Germany), still playing
  68: Anao19 (Brazil), still playing
  69: Andersonaac (Brazil), still playing
  70: AndreMendes78 (Brazil), still playing
  71: AndreMota13 [5] (Brazil), still playing
  72: Andreas.P305 (Romania), still playing
  73: Andreey99 (Denmark), still playing
  74: AndriuxaN (Lithuania), still playing
  75: Anjay_Drebin [2] (Germany), still playing
  76: Anzhelika65 [2] (Belarus), still playing
  77: ApTucT14 [3] (Estonia), still playing
  78: Arlan Souza007 (Brazil), still playing
  79: Arnisss (United Kingdom), still playing
  80: Art_G_MANU (Ukraine), still playing
  81: Artuha96 (Ukraine), still playing
  82: Astor3008 (Ukraine), still playing
  83: Atajan7388 [2] (Turkmenistan), still playing
  84: AttilaFFM (Germany), still playing
  85: Axwell241 [2] (Sweden), still playing
  86: B488 (Switzerland), still playing
  87: BCarneiro 86 (Brazil), still playing
  88: BIELLSAMA (Brazil), still playing
  89: BIGDES104 [4] (United Kingdom), still playing
  90: BOCATEAMO222 (Argentina), still playing
  91: BUGANDER [3] (Finland), still playing
  92: BURLEY96a (Austria), still playing
  93: BaXTeP.ua (Ukraine), still playing
  94: Baggies71 (United Kingdom), still playing
  95: Balodens (Finland), still playing
  96: Bantamania [4] (United Kingdom), still playing
  97: Barqtz (Brazil), still playing
  98: Be2sBa4R (Malta), still playing
  99: Belini XY (Brazil), still playing
  100: Benitoj19 (Argentina), still playing
  101: Benjhao12 (Chile), still playing
  102: BenjyC18 (United Kingdom), still playing
  103: Bennett1035 (United Kingdom), still playing
  104: Beto dent [2] (Brazil), still playing
  105: Betojr77 (Brazil), still playing
  106: Bgusso [2] (Brazil), still playing
  107: Billscones [2] (Sweden), still playing
  108: Biohpsia (Brazil), still playing
  109: Biolein (Germany), still playing
  110: Bladedarkus [2] (Belgium), still playing
  111: Blazertron76 [2] (United Kingdom), still playing
  112: BobyboyCRO [2] (Austria), still playing
  113: Bogatyrev777 (Lithuania), still playing
  114: Bombero_HH (Germany), still playing
  115: Bongo2003 [2] (Finland), still playing
  116: Brenowwm. (Brazil), still playing
  117: Brif4ick [5] (United Kingdom), still playing
  118: BrunaL100 (Brazil), still playing
  119: BrunoSilvasssp (Brazil), still playing
  120: Burlaka780 (Canada), still playing
  121: Burre2011 (Sweden), still playing
  122: BushidoXXX (Ukraine), still playing
  123: BustersD [3] (United Kingdom), still playing
  124: Butcherofblavi [2] (Sweden), still playing
  125: C0mpetition (Ukraine), still playing
  126: CBohrg [2] (Switzerland), still playing
  127: CCKeenan [4] (United Kingdom), still playing
  128: CIAPATE WON (United Kingdom), still playing
  129: CL0D0MIR0D [4] (San Marino), still playing
  130: CMESSAA (Brazil), still playing
  131: Caio_Bras_SP (Brazil), still playing
  132: Candango0823 [2] (Brazil), still playing
  133: Capitao1987 [2] (Brazil), still playing
  134: CardCat2013 (Belarus), still playing
  135: CarvalhoQQ [2] (Brazil), still playing
  136: Cashine94 [3] (Germany), still playing
  137: Ch@rge (Ukraine), still playing
  138: ChaosTom (Germany), still playing
  139: Cherryxman [3] (United Kingdom), still playing
  140: Chiesaraise (Brazil), still playing
  141: Chillington [2] (Finland), still playing
  142: ChubaLero (Argentina), still playing
  143: Chup1sco (Brazil), still playing
  144: Cinhos_2000 (Germany), still playing
  145: CipM-03 (Romania), still playing
  146: Clandestin07 [2] (Brazil), still playing
  147: Clmegedo (Austria), still playing
  148: Cobrakalle [2] (Germany), still playing
  149: ColdWinnter [3] (Argentina), still playing
  150: CollegeFund27 (Canada), still playing
  151: Conno!!y (Ireland), still playing
  152: Crespo230 [4] (Mexico), still playing
  153: CrisL99 (Argentina), still playing
  154: CrushingNL2 [3] (Vietnam), still playing
  155: CruxCards (Germany), still playing
  156: D. Achilles (Brazil), still playing
  157: D1360Pereira (Brazil), still playing
  158: D1EGOYL10 (Argentina), still playing
  159: D@nf1shm@n (Kazakhstan), still playing
  160: DAJuice247 (Canada), still playing
  161: DANDYLION2323 (United Kingdom), still playing
  162: DJ josue 10 [2] (Venezuela), still playing
  163: DVA-31 (Ireland), still playing
  164: DWAAYNE (United Kingdom), still playing
  165: Da777One (United Kingdom), still playing
  166: Dammisahne (Germany), still playing
  167: DanAdrien (United Kingdom), still playing
  168: DanLangUK [2] (United Kingdom), still playing
  169: Daniel Panka [2] (Finland), still playing
  170: DanielHolzi1909 [2] (Germany), still playing
  171: Danihagi (Sweden), still playing
  172: DaniloPMPB (Brazil), still playing
  173: Danilochess0 [2] (Brazil), still playing
  174: Darioush564 (Sweden), still playing
  175: Darya_Kurt (Brazil), still playing
  176: David Chacal (Brazil), still playing
  177: Dbankjob7 (United Kingdom), still playing
  178: DeM0N_ZT [3] (Ukraine), still playing
  179: DeadAse (Greece), still playing
  180: Dedevandowski (Brazil), still playing
  181: Demoniooo99 (Argentina), still playing
  182: DenilsonFerr (Brazil), still playing
  183: DenisBitto777 (Slovakia), still playing
  184: DeniskaWin (Ukraine), still playing
  185: DevilShark69 (Canada), still playing
  186: DexIrvine (United Kingdom), still playing
  187: Die-Zunge123 [2] (Germany), still playing
  188: Diefrisur777 (Austria), still playing
  189: Diego_xDD10 (Brazil), still playing
  190: Dima25997 (Ukraine), still playing
  191: DimaLD [3] (Greece), still playing
  192: Dima_HSV [2] (Germany), still playing
  193: Dimon08111994 (Ukraine), still playing
  194: Diogo D.G.W (Brazil), still playing
  195: DiogoDoPlay4 [2] (Brazil), still playing
  196: DistoKing (Brazil), still playing
  197: DizzleG23 (United Kingdom), still playing
  198: Dog1404 (Brazil), still playing
  199: Domasasas [2] (Lithuania), still playing
  200: DonDon72 [2] (Germany), still playing
  201: Don_Poker2201 [2] (Germany), still playing
  202: Dotoorrr [2] (Brazil), still playing
  203: DoumZn (Germany), still playing
  204: Dr darock (Canada), still playing
  205: Dreams397 (Switzerland), still playing
  206: Drisovic [2] (Belgium), still playing
  207: Drogentester (Germany), still playing
  208: Drohobych777 [2] (Ukraine), still playing
  209: DropsSalt [2] (United Kingdom), still playing
  210: Drudz777 [2] (Brazil), still playing
  211: Drumsik [2] (Ukraine), still playing
  212: Dudu Israell (Brazil), still playing
  213: Dungwish (Lithuania), still playing
  214: DuskiTpz [2] (Finland), still playing
  215: EICameIeonFR (Hungary), still playing
  216: EIIE4 [3] (Ukraine), still playing
  217: EOREYES661 (Mexico), still playing
  218: Eagle8892 [4] (United Kingdom), still playing
  219: EasyMoneyDoro (Brazil), still playing
  220: Eduarspoker (Brazil), still playing
  221: ElMoro08 (Costa Rica), still playing
  222: ElMoskush (Argentina), still playing
  223: ElPeluche88 (Switzerland), still playing
  224: Elisey87 (Belarus), still playing
  225: Elvisedson (Brazil), still playing
  226: Emily-Jane19 [3] (United Kingdom), still playing
  227: Enaifo$ (Malta), still playing
  228: Enex96 [3] (Germany), still playing
  229: Ensix101 [2] (Sweden), still playing
  230: EnzzoFive [3] (Brazil), still playing
  231: EriVini3 (Brazil), still playing
